FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.15706306968802247,0.2880006556311627,0.2225318626595926,[0.50591809 0.21407691],[0.51649201 0.20508286],[0.52991772 0.19942603],[0.54238117 0.19791432],[0.5308733  0.20569491],[0.51734823 0.21121085],1663672215933
2,0.206714568004973,0.2335703796604297,0.22014247383270136,[0.48784193 0.19594662],[0.49831596 0.18645951],[0.51173216 0.1820433 ],[0.52364057 0.18097588],[0.51136047 0.19011253],[0.49847686 0.19442235],1663672215959
3,0.19221885983285392,0.17980951950172633,0.1860141896672901,[0.4800052  0.18963015],[0.48763925 0.18117997],[0.50018466 0.17597407],[0.51179677 0.17295741],[0.49979535 0.1831404 ],[0.48864782 0.18772648],1663672215980
4,0.12095274768304005,0.3186236273697113,0.21978818752637566,[0.47497773 0.19411811],[0.48753574 0.18346077],[0.502249   0.17579436],[0.51463032 0.17072548],[0.50322318 0.18113688],[0.48808163 0.18914096],1663672215999
5,0.26667303029698863,0.3396393276400773,0.303156178968533,[0.46036553 0.16623485],[0.46901155 0.14971565],[0.48632899 0.14091483],[0.50108951 0.14054966],[0.48875231 0.15364085],[0.47418502 0.161341  ],1663672216020
6,0,0,0,0,0,0,0,0,0,1663672216035
7,0.09774888624351706,0.4071819391097807,0.25246541267664885,[0.46598813 0.19326764],[0.47726989 0.1848563 ],[0.49302942 0.18002598],[0.50621402 0.17735332],[0.49308082 0.18392663],[0.47881457 0.18914261],1663672216057
8,0.23692754600115107,0.42656195144311265,0.3317447487221319,[0.45420593 0.17433944],[0.46502107 0.15778437],[0.48473427 0.14839618],[0.50179893 0.14777377],[0.48565748 0.16162409],[0.46897107 0.16971502],1663672216078
9,0.28177962751762897,0.3964915336250257,0.3391355805713273,[0.45973024 0.1687934 ],[0.46723235 0.15104556],[0.4836705  0.14157566],[0.50072277 0.14198065],[0.48923412 0.15430495],[0.4742336  0.16283621],1663672216097
10,0,0,0,0,0,0,0,0,0,1663672216113
11,0.32080453409464577,0.7608412668217273,0.5408229004581865,[0.46140546 0.16121316],[0.47582814 0.14361998],[0.49715501 0.13936713],[0.51232815 0.14281622],[0.49601999 0.15675125],[0.47725022 0.16087963],1663672216139
12,0.2543854807804854,0.5669044145922428,0.4106449476863641,[0.4738501  0.16276118],[0.48623148 0.14757425],[0.50442791 0.14407751],[0.52015448 0.14733601],[0.50479102 0.15595363],[0.48830202 0.16035707],1663672216159
13,0.2830713423683964,0.531158052273579,0.4071146973209877,[0.47921953 0.16336   ],[0.48947361 0.14773616],[0.50764608 0.14523348],[0.52556306 0.14947912],[0.5072943  0.15820771],[0.49155656 0.1619945 ],1663672216179
14,0.30724500575658104,0.39506351846721965,0.3511542621119004,[0.47864917 0.1640038 ],[0.49244383 0.14790511],[0.51198506 0.14691049],[0.52898073 0.15215437],[0.50953996 0.16208622],[0.49220219 0.16430569],1663672216196
15,0.31341624654297984,0.4217122696758395,0.3675642581094097,[0.47701663 0.16667318],[0.49009296 0.15139455],[0.50893843 0.15073898],[0.52600443 0.155781  ],[0.50635272 0.16570511],[0.48968947 0.16765872],1663672216215
16,0.33686784040650236,0.38287952025859734,0.35987368033254985,[0.47379968 0.1717712 ],[0.48566091 0.15502086],[0.50441271 0.1539543 ],[0.52185035 0.15928414],[0.50145334 0.16997422],[0.48505703 0.172168  ],1663672216235
17,0.3090285421628658,0.4045157653423526,0.3567721537526092,[0.46658295 0.17161088],[0.47859806 0.15683791],[0.4969179  0.15572511],[0.51342738 0.15961888],[0.49459544 0.16998701],[0.47842899 0.17227338],1663672216257
18,0.31151447735469956,0.5028386793945508,0.4071765783746252,[0.46140701 0.17172015],[0.47156072 0.15601432],[0.48943603 0.15377486],[0.50692481 0.15755293],[0.48786971 0.16803718],[0.47233644 0.17134742],1663672216279
19,0.29150225062046486,0.5144229675460094,0.4029626090832371,[0.45356447 0.17046146],[0.463355   0.15467599],[0.48092383 0.15186304],[0.49910414 0.15560384],[0.48008785 0.1652271 ],[0.46460316 0.16915926],1663672216302
20,0.3151221524635751,0.4941444242741886,0.40463328836888185,[0.44281355 0.17085174],[0.4509607  0.15431868],[0.46867275 0.15138537],[0.48766035 0.15602033],[0.46842751 0.16559651],[0.45352152 0.16966319],1663672216325
21,0.30167543246384454,0.5251502038170549,0.4134128181404497,[0.43585846 0.17270023],[0.44501862 0.15727526],[0.46240646 0.15427428],[0.48028061 0.15737391],[0.46212122 0.1678879 ],[0.44711703 0.17186099],1663672216344
22,0.31707298676685836,0.5513255016564949,0.4341992442116766,[0.43617153 0.17638648],[0.44464672 0.16072482],[0.46140662 0.15788446],[0.47905254 0.16116449],[0.46074206 0.1718851 ],[0.44618374 0.17548391],1663672216365
23,0.3075620998268649,0.553415344056925,0.43048872194189497,[0.44003856 0.17563833],[0.44950196 0.16089371],[0.46648967 0.15825482],[0.48390681 0.16062455],[0.46602535 0.1720244 ],[0.45071673 0.17558722],1663672216384
24,0.33035593854142903,0.4824820948102595,0.40641901667584424,[0.44599351 0.17627589],[0.45445257 0.16045624],[0.47142369 0.15812834],[0.48899052 0.16162989],[0.4706341  0.17260315],[0.45581058 0.17591187],1663672216404
25,0.33097977112675214,0.45294701628882905,0.3919633937077906,[0.44797212 0.17806624],[0.45794573 0.16301407],[0.4752332 0.1611007],[0.49192506 0.16377005],[0.47404462 0.17584272],[0.45868245 0.17880248],1663672216425
26,0.3450821780392394,0.42018808297925836,0.3826351305092489,[0.45494866 0.17584589],[0.46326411 0.16009235],[0.47975302 0.15816399],[0.49674916 0.16189317],[0.47779283 0.17275631],[0.46359068 0.17577951],1663672216447
27,0.33546630492332985,0.5122384111028111,0.4238523580130705,[0.45913935 0.17289075],[0.46796411 0.1567242 ],[0.48548526 0.15481141],[0.50294816 0.1588022 ],[0.48418379 0.16966286],[0.46915954 0.17264631],1663672216467
28,0.33104177152231073,0.4770452604371674,0.4040435159797391,[0.46643227 0.16970985],[0.47653478 0.15359642],[0.49432397 0.15176052],[0.51190835 0.15580997],[0.49284941 0.16699865],[0.47722447 0.1697564 ],1663672216488
29,0.32441610951488287,0.46396462047275555,0.3941903649938192,[0.46884248 0.16770327],[0.48075762 0.15082636],[0.49972102 0.14890988],[0.51711065 0.15386459],[0.49778733 0.16475283],[0.48109758 0.16744205],1663672216510
30,0.3011103198822369,0.4224774352437549,0.3617938775629959,[0.46806979 0.1663014 ],[0.48028722 0.15049095],[0.49938479 0.14911903],[0.51657909 0.15357286],[0.49782971 0.16346198],[0.48116577 0.16624171],1663672216529
31,0.29759355700267637,0.42140501900605715,0.35949928800436676,[0.46151876 0.168375  ],[0.47459692 0.15195584],[0.49418586 0.15030721],[0.51127988 0.15500124],[0.49242684 0.16497402],[0.47526512 0.16783805],1663672216549
32,0.33087231672791123,0.4572961466000816,0.3940842316639964,[0.45939785 0.16907315],[0.46897978 0.15383253],[0.48610529 0.15244225],[0.50239295 0.15599966],[0.4847469  0.16652888],[0.4698872  0.16939211],1663672216572
33,0.33327209712951966,0.47012924581333215,0.4017006714714259,[0.45741257 0.17096674],[0.4657557  0.15462017],[0.48315176 0.15226099],[0.50050688 0.15626028],[0.48271319 0.16676563],[0.46787474 0.17031734],1663672216594
34,0.34731815284247924,0.49123240212452535,0.4192752774835023,[0.45367575 0.17326008],[0.46200481 0.15614061],[0.4800331 0.1537727],[0.49798772 0.15829408],[0.47937465 0.16931763],[0.46415332 0.17293373],1663672216618
35,0.3207309040569161,0.4866933996517415,0.40371215185432885,[0.44828978 0.1757641 ],[0.45784193 0.15882327],[0.47639021 0.156003  ],[0.49406087 0.16015834],[0.47603726 0.17098252],[0.46019289 0.17468637],1663672216639
36,0.3016713222842296,0.5566633567229301,0.4291673395035799,[0.44465226 0.18012178],[0.45416456 0.16381016],[0.47291636 0.16020107],[0.49115935 0.1635323 ],[0.47301021 0.17481776],[0.4567706  0.17875917],1663672216661
37,0.3223242232850436,0.5812215142161765,0.45177286875061007,[0.43927857 0.18644832],[0.44886902 0.1711051 ],[0.46612462 0.16788834],[0.4832609  0.17020309],[0.46599749 0.18261251],[0.45064294 0.18650392],1663672216686
38,0.1182488614526422,0.390741165190159,0.2544950133214006,[0.43325299 0.19102186],[0.44787502 0.18762484],[0.46591219 0.18364944],[0.48137572 0.17807356],[0.46290359 0.18935479],[0.44575593 0.19252166],1663672216707
39,0.2871501843880316,0.4232490348509394,0.3551996096194855,[0.43296731 0.19410434],[0.44209588 0.18050267],[0.45878839 0.1775662 ],[0.47520316 0.17856374],[0.4582445  0.18999174],[0.44384241 0.19379692],1663672216730
40,0.3262686610309811,0.5239231669511614,0.4250959139910713,[0.43479913 0.19468474],[0.44248819 0.17924939],[0.45978108 0.17598917],[0.47730386 0.1778712 ],[0.46062118 0.19024692],[0.44571635 0.19445509],1663672216752
41,0.3101570396773007,0.499224705080808,0.4046908723790543,[0.43653256 0.19460335],[0.44675478 0.1781504 ],[0.46545368 0.17452353],[0.48288265 0.17702594],[0.46608633 0.18940493],[0.44969401 0.1937304 ],1663672216776
42,0.29982896262134856,0.4752571183232771,0.3875430404723128,[0.4425917  0.19365872],[0.45349127 0.17712499],[0.47266111 0.17328264],[0.49027207 0.17590372],[0.47264001 0.18815744],[0.45588621 0.19257557],1663672216798
43,0.3076653192886245,0.4609268107265537,0.3842960650075891,[0.44816118 0.19039975],[0.45741192 0.17420834],[0.47547927 0.17080233],[0.4932839  0.17322288],[0.47520941 0.18520102],[0.45958799 0.18936075],1663672216819
44,0.2923673122416739,0.44094699842130475,0.36665715533148935,[0.4501701  0.18609494],[0.46168038 0.17014192],[0.4804107  0.16716547],[0.49759784 0.16972728],[0.47965854 0.18138236],[0.46288788 0.18519446],1663672216842
45,0.30389398904099063,0.4667811472424359,0.38533756814171327,[0.45554385 0.18426493],[0.46737278 0.16765842],[0.48668909 0.1649968 ],[0.50398374 0.1686158 ],[0.48585987 0.17996755],[0.4688575  0.18353489],1663672216862
46,0.29554586621246764,0.44899293659921086,0.37226940140583925,[0.45735502 0.1863188 ],[0.46854994 0.17093574],[0.48710179 0.1687507 ],[0.50375956 0.1715996 ],[0.48577705 0.18256405],[0.46952403 0.18580326],1663672216884
47,0.31144736667942274,0.4255807398131575,0.36851405324629016,[0.45479929 0.19541988],[0.46557704 0.1794948 ],[0.48424384 0.17700477],[0.50115424 0.18009585],[0.48343107 0.19169986],[0.46722031 0.19510207],1663672216902
48,0.3100117092218989,0.51924568549513,0.41462869735851443,[0.45200458 0.19822085],[0.46222621 0.18352973],[0.48006755 0.18115354],[0.49678153 0.18403426],[0.47953767 0.1952893 ],[0.46387786 0.19841555],1663672216926
