FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.22254156335689995,0.4224912922602027,0.32251642780855133,[0.4816103  0.32628417],[0.49708739 0.31910974],[0.51477456 0.31898203],[0.52805191 0.32146564],[0.5090037  0.32819784],[0.49348766 0.32834047],1663674648055
2,0.24461787968976043,0.3338019152586068,0.28920989747418363,[0.48049051 0.32312948],[0.49800888 0.31499931],[0.51598203 0.31527823],[0.5294497 0.3193135],[0.51108861 0.32641855],[0.49392813 0.32613257],1663674648076
3,0.24280669959982665,0.321523399866346,0.2821650497330863,[0.48081839 0.32085666],[0.49823424 0.31209046],[0.51669782 0.31205183],[0.53076065 0.31634265],[0.51299948 0.32371476],[0.4953346 0.3238546],1663674648099
4,0.23640729198285426,0.33909532932034386,0.2877513106515991,[0.48044384 0.31842333],[0.49777475 0.30973178],[0.51630843 0.30945146],[0.53060281 0.3132183 ],[0.51271528 0.32090357],[0.49500567 0.32124412],1663674648127
5,0.2393096817733501,0.3303591461338586,0.2848344139536043,[0.48391408 0.31912562],[0.50179857 0.31027207],[0.52080375 0.3096731 ],[0.53551561 0.31374061],[0.51758832 0.32180205],[0.49926221 0.32229105],1663674648151
6,0.23275669673303317,0.34672640219791057,0.28974154946547187,[0.48850268 0.31832847],[0.50683337 0.30981624],[0.52640963 0.30942073],[0.54153609 0.3137705 ],[0.52302742 0.32151169],[0.5041548  0.32174283],1663674648174
7,0.2211183599993145,0.3091519202028777,0.26513514010109607,[0.48785144 0.31712258],[0.50650072 0.30922318],[0.52597326 0.30958781],[0.54076254 0.31406304],[0.52184927 0.32063439],[0.50318164 0.32038727],1663674648195
8,0.2229567239254915,0.3459051015907878,0.28443091275813964,[0.48773637 0.31981325],[0.50668854 0.31222484],[0.52617133 0.31279433],[0.54095256 0.3173745 ],[0.52213895 0.32404226],[0.50329971 0.32353383],1663674648217
9,0.2232143510265457,0.3220366360971895,0.2726254935618676,[0.48151937 0.32062146],[0.49971145 0.31290317],[0.51873457 0.31325611],[0.53352237 0.31734917],[0.51495016 0.32429588],[0.49664128 0.32408032],1663674648239
10,0.2229824922692144,0.2982108488296899,0.2605966705494521,[0.47368598 0.31848004],[0.4918597  0.31057549],[0.51100087 0.31064224],[0.52563161 0.31444681],[0.50730228 0.32170615],[0.4889819  0.32178178],1663674648261
11,0.2317089212820011,0.34192412834634506,0.2868165248141731,[0.47191268 0.31980586],[0.48910946 0.31145149],[0.5076949  0.31085542],[0.52266675 0.31429952],[0.50475872 0.3223502 ],[0.48683119 0.32302386],1663674648281
12,0.2270749443105159,0.338893757836559,0.2829843510735375,[0.47157457 0.31817442],[0.48853374 0.30959588],[0.50718737 0.30923304],[0.52216804 0.3128078 ],[0.504215  0.3203426],[0.48643857 0.3210108 ],1663674648305
13,0.22502809816860642,0.3693374583715887,0.29718277827009754,[0.47441837 0.31187314],[0.49298215 0.303673  ],[0.51229167 0.3037954 ],[0.52702796 0.30739754],[0.50840187 0.31498361],[0.48979723 0.31515723],1663674648326
14,0.22431191336835846,0.342742673977389,0.2835272936728737,[0.47504342 0.30715644],[0.49359745 0.2993415 ],[0.51279998 0.29936594],[0.52776426 0.30306527],[0.5091362 0.3107352],[0.49055976 0.31072095],1663674648347
15,0.2101421535739245,0.3462876523021017,0.2782149029380131,[0.47669044 0.30796564],[0.49494919 0.30049461],[0.513834   0.30023533],[0.52888912 0.30367717],[0.51023173 0.31079409],[0.49194625 0.31092688],1663674648367
16,0.20655915984013692,0.3453662186733543,0.2759626892567456,[0.47816774 0.30635408],[0.49665451 0.29926634],[0.51577008 0.29915419],[0.53074837 0.30249295],[0.51182038 0.30947268],[0.49338236 0.30948725],1663674648388
17,0.22154110325855741,0.32368234368759696,0.27261172347307716,[0.47660494 0.30291253],[0.49283955 0.29550672],[0.5107227  0.29531097],[0.52575964 0.29871947],[0.50793582 0.30581823],[0.49085167 0.30631351],1663674648407
18,0.21680076159342423,0.300335427511932,0.2585680945526781,[0.47605854 0.29961145],[0.49391949 0.29236746],[0.51279038 0.29181725],[0.52830631 0.29520318],[0.50986916 0.30297476],[0.49140233 0.30328259],1663674648424
19,0.20900133038630095,0.3041594565981942,0.2565803934922476,[0.47540158 0.29231101],[0.4929519  0.28552079],[0.51148176 0.28492382],[0.52712035 0.28793016],[0.50828987 0.29545107],[0.49025354 0.2958703 ],1663674648447
20,0.2147033834218457,0.2629519414500132,0.23882766243592946,[0.47736809 0.28821081],[0.49426815 0.28116813],[0.51202261 0.28069273],[0.52729183 0.2839556 ],[0.50929779 0.29111373],[0.49195698 0.29166058],1663674648469
21,0.21145663629906672,0.3069733944842276,0.25921501539164715,[0.47904226 0.2877793 ],[0.49606037 0.28020105],[0.51408815 0.27965569],[0.52923375 0.28279489],[0.51151788 0.28991866],[0.49396089 0.2907452 ],1663674648490
22,0.1885830144538495,0.29117869887076586,0.23988085666230768,[0.48295555 0.28744379],[0.50007105 0.28122973],[0.51800352 0.2809611 ],[0.53331882 0.28377733],[0.51522791 0.29001209],[0.49766073 0.29050007],1663674648510
23,0.20803499122187646,0.29912421565204683,0.2535796034369616,[0.48606887 0.28672498],[0.5032748  0.28017136],[0.52077436 0.28017953],[0.53558874 0.28386953],[0.51753062 0.29000747],[0.50027096 0.29001164],1663674648532
24,0.20648733492456953,0.27617521095182085,0.24133127293819517,[0.48615396 0.28543732],[0.50269049 0.27874985],[0.52006793 0.27854395],[0.53501987 0.28190362],[0.51705563 0.28823718],[0.50014389 0.28850552],1663674648555
25,0.1908942315902187,0.24345404939969645,0.2171741404949576,[0.48702404 0.2857495 ],[0.50386268 0.27987385],[0.52159148 0.27962992],[0.53661972 0.2824406 ],[0.51821578 0.28857604],[0.50094974 0.28882724],1663674648575
26,0.19815786887824724,0.237837285945455,0.2179975774118511,[0.48956847 0.28444365],[0.50551343 0.27836379],[0.52258056 0.27847648],[0.53778362 0.28191227],[0.5196014  0.28750601],[0.5029701  0.28764817],1663674648597
27,0.19043642212766831,0.22374513046427177,0.20709077629597006,[0.4836427 0.2805936],[0.49952829 0.27500221],[0.51689392 0.27519283],[0.53218758 0.2779128 ],[0.51413047 0.28392506],[0.49764541 0.28416938],1663674648619
28,0.20193870516895435,0.21191432986882122,0.2069265175188878,[0.48053366 0.27806208],[0.49715108 0.27133617],[0.51447833 0.27110124],[0.52970755 0.27447611],[0.51211947 0.2806091 ],[0.49524283 0.28127143],1663674648639
29,0.2156152269240464,0.22223131421171138,0.21892327056787889,[0.48074824 0.28364101],[0.49640501 0.27596948],[0.51333952 0.2753917 ],[0.52838331 0.27877674],[0.51090813 0.28521159],[0.49456155 0.28633898],1663674648659
30,0.21722268760190955,0.22559099086533269,0.22140683923362112,[0.48153099 0.28265026],[0.497733   0.27496374],[0.51503766 0.27456665],[0.53032517 0.27826655],[0.51265585 0.28474385],[0.49602893 0.28566045],1663674648693
31,0.1976648597468709,0.19693230519435656,0.19729858247061371,[0.48001036 0.28081203],[0.49667171 0.27497938],[0.51427609 0.27463633],[0.52960634 0.27752167],[0.51159537 0.2841059 ],[0.49446592 0.2845363 ],1663674648712
32,0.22329964617611617,0.20920522300529948,0.2162524345907078,[0.48577335 0.28513333],[0.50150305 0.27722627],[0.51864755 0.27683806],[0.53355831 0.28054243],[0.51617396 0.28708038],[0.49981368 0.2879968 ],1663674648735
33,0.20064252320221232,0.28030066576155027,0.2404715944818813,[0.49411252 0.28532842],[0.51140016 0.27807337],[0.52908355 0.27761924],[0.54395288 0.28105316],[0.52653432 0.28716451],[0.50907522 0.28799853],1663674648758
34,0.20740734565915755,0.26766084855867944,0.23753409710891848,[0.50211489 0.28215569],[0.51889527 0.27612269],[0.53607893 0.27666909],[0.55049878 0.28063744],[0.53288013 0.28607124],[0.51619673 0.28590617],1663674648780
35,0.21591238642415175,0.2696382141669323,0.242775300295542,[0.5035845  0.28197911],[0.51975727 0.27544716],[0.53658718 0.27618581],[0.55119598 0.28041619],[0.53304017 0.28572622],[0.51689833 0.28543863],1663674648799
36,0.20598371409412208,0.28591775783205187,0.24595073596308697,[0.49478817 0.28089982],[0.51233393 0.2751714 ],[0.53012294 0.27584237],[0.54494339 0.27980387],[0.5259034  0.28537872],[0.50863749 0.28471997],1663674648819
