FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.16609570117959999,0.23869412989355418,0.20239491553657707,[0.50617087 0.20284922],[0.51667196 0.19506279],[0.52975267 0.19138801],[0.54030907 0.1910917 ],[0.52979064 0.19728652],[0.51730734 0.20112512],1663672164961
2,0.1910049872782796,0.3972348187666618,0.2941199030224707,[0.48869252 0.18709867],[0.50506276 0.17714572],[0.52372336 0.17249647],[0.53802735 0.17180789],[0.52150482 0.18267368],[0.50396997 0.18639603],1663672164984
3,0.1311576194307529,0.38805191887798957,0.25960476915437125,[0.47577867 0.18778986],[0.4957923  0.17641941],[0.51791179 0.17055711],[0.53494591 0.16788681],[0.51607859 0.1783971 ],[0.49430394 0.18460885],1663672165003
4,0.2606766984949094,0.3435205723851523,0.30209863544003085,[0.47631454 0.19319484],[0.49090391 0.17528391],[0.51262826 0.17103893],[0.53214431 0.17492118],[0.51113844 0.1861558 ],[0.49159056 0.19070505],1663672165026
5,0.28554180331180523,0.3376125858504701,0.31157719458113764,[0.47656235 0.18083878],[0.49024189 0.16377397],[0.51038909 0.16122569],[0.52845538 0.16484484],[0.50873703 0.17606439],[0.49068874 0.17984828],1663672165049
6,0.27738931466676875,0.36388154840786524,0.320635431537317,[0.47692943 0.16621807],[0.49064103 0.14761102],[0.51204389 0.14462948],[0.53152728 0.15090206],[0.51009673 0.15990222],[0.4914538  0.16365305],1663672165067
7,0.2746148227749647,0.5221540461168035,0.3983844344458841,[0.47184324 0.1513136 ],[0.48670709 0.13360924],[0.50777727 0.13001685],[0.52605259 0.13544443],[0.50605065 0.1453115 ],[0.48706192 0.14923629],1663672165085
8,0.2795692095218644,0.3642297357654243,0.3218994726436444,[0.47299895 0.13763864],[0.48923108 0.12165771],[0.51027471 0.11994307],[0.52634442 0.12455491],[0.50714183 0.13483542],[0.48810753 0.13711014],1663672165104
9,0.3099123313691444,0.45338423427270036,0.3816482828209224,[0.47828925 0.13287249],[0.49636191 0.11694802],[0.51919979 0.11561349],[0.53556317 0.12081413],[0.51434559 0.13327834],[0.49391466 0.13473888],1663672165122
10,0.29848251895645284,0.5046581816745783,0.4015703503155156,[0.48825538 0.12817501],[0.50357395 0.11354911],[0.52430624 0.11201037],[0.5405823  0.11649782],[0.52028149 0.12772048],[0.50181907 0.12923951],1663672165147
11,0.26458751081100235,0.5103393478342821,0.3874634293226422,[0.50412822 0.12808274],[0.5207563  0.11847672],[0.540254   0.11713428],[0.55432063 0.11944513],[0.53306395 0.12932597],[0.51557648 0.1301786 ],1663672165165
12,0.25322271016155534,0.24736915137024929,0.2502959307659023,[0.5082137  0.13566002],[0.51874846 0.12439893],[0.53547227 0.12080152],[0.54947096 0.12259163],[0.53727245 0.13129416],[0.52277309 0.1349277 ],1663672165185
13,0.19124248098987168,0.3709929295372595,0.2811177052635656,[0.50962442 0.13980648],[0.5213111  0.12687749],[0.53938425 0.11967874],[0.55439395 0.1193461 ],[0.54220682 0.12837878],[0.52566564 0.13552356],1663672165205
14,0.18055858771244954,0.3016210875217794,0.24108983761711447,[0.50618309 0.15138851],[0.51605564 0.13970365],[0.5323205  0.13171092],[0.54925948 0.12942004],[0.53430724 0.14037721],[0.5191083  0.14771223],1663672165225
15,0.19579127611917657,0.3207167064535717,0.25825399128637416,[0.50074774 0.14550236],[0.50868189 0.13321659],[0.52544063 0.12491052],[0.54419345 0.12271229],[0.52810842 0.1341178 ],[0.51339984 0.14160618],1663672165246
16,0,0,0,0,0,0,0,0,0,1663672165264
17,0,0,0,0,0,0,0,0,0,1663672165278
18,0.2712452955684608,0.49241159475082813,0.3818284451596444,[0.52895916 0.15021595],[0.54623735 0.13775775],[0.56782621 0.13650425],[0.58311737 0.14138429],[0.56213576 0.15052368],[0.54347467 0.15213279],1663672165302
19,0.2846995753150448,0.5126975173994559,0.3986985463572503,[0.52777326 0.15195015],[0.54505813 0.13741773],[0.56723088 0.13458662],[0.58202606 0.1386728 ],[0.56295037 0.15035334],[0.5434202  0.15279645],1663672165324
20,0.27093162967150747,0.338101123273202,0.30451637647235474,[0.5248881  0.15005356],[0.54584658 0.13399613],[0.5700407  0.12998793],[0.5855875  0.13291775],[0.56533432 0.14702344],[0.54279536 0.15021423],1663672165343
21,0.24146736067503252,0.3994201627372329,0.3204437617061327,[0.51236671 0.15611455],[0.53114235 0.14162791],[0.55246669 0.13961907],[0.56899911 0.14344594],[0.5496881  0.15312441],[0.52945858 0.15576549],1663672165364
22,0.2574536235368545,0.35551249705791205,0.30648306029738326,[0.50029266 0.16704273],[0.52129996 0.15373334],[0.54322737 0.15510678],[0.56016654 0.16185604],[0.53724688 0.169027  ],[0.51685721 0.16889004],1663672165383
23,0.2828980473234805,0.3908815917189919,0.3368898195212362,[0.50286537 0.17985833],[0.52011502 0.16822651],[0.53991556 0.17051506],[0.55702591 0.17696109],[0.53328317 0.18397716],[0.51537216 0.18317243],1663672165402
24,0.271492106858283,0.28172840292902823,0.27661025489365565,[0.50973946 0.18018448],[0.52675712 0.16867045],[0.54665512 0.17028983],[0.56356621 0.17539877],[0.53984928 0.18330398],[0.52191705 0.18250424],1663672165421
25,0.25863864316934265,0.3599220613834333,0.30928035227638795,[0.51372921 0.17375831],[0.53248662 0.15993789],[0.55350947 0.16041255],[0.5708946  0.16493762],[0.54805678 0.17394105],[0.5286231  0.17477748],1663672165440
26,0.2648620624042239,0.3162320912687616,0.2905470768364927,[0.50856906 0.17142257],[0.5262717  0.15513639],[0.54813153 0.15345088],[0.5666036  0.15801978],[0.54452151 0.16853935],[0.52446133 0.17107104],1663672165458
27,0.27386198748004004,0.3178318681437458,0.2958469278118929,[0.49504328 0.17223583],[0.51219541 0.15549931],[0.53387463 0.15419969],[0.55154288 0.15909752],[0.53007251 0.1692351 ],[0.51049757 0.17167361],1663672165478
28,0.2878432317696855,0.4708786401900798,0.37936093597988263,[0.48844129 0.17374322],[0.50561416 0.1571136 ],[0.52725857 0.15652078],[0.5447948  0.16240081],[0.52366751 0.17218591],[0.5042457  0.17407958],1663672165499
29,0.2576870469855871,0.40420652914820704,0.33094678806689704,[0.48935026 0.16895509],[0.50676602 0.1533221 ],[0.52856404 0.15217888],[0.5466454  0.15753815],[0.52512711 0.16653647],[0.50539428 0.16860642],1663672165521
30,0.2677856182062815,0.40873322440445137,0.33825942130536646,[0.48574281 0.16961634],[0.50236458 0.15177423],[0.52495283 0.14945245],[0.5442071  0.15538515],[0.52147883 0.16513668],[0.50129932 0.1679008 ],1663672165543
31,0.2844112816557091,0.4105359076549811,0.3474735946553451,[0.4749918  0.17716449],[0.49070475 0.15917324],[0.51285493 0.1566202 ],[0.53184962 0.16200462],[0.51002377 0.17292377],[0.49018499 0.17608957],1663672165564
32,0.2732672235879454,0.3985574299632795,0.33591232677561245,[0.46218365 0.1906569 ],[0.4781853  0.17394963],[0.49908739 0.17106697],[0.51603854 0.17471376],[0.49699274 0.18588214],[0.47794333 0.18968149],1663672165585
33,0.210066645874301,0.3529589244747027,0.28151278517450185,[0.45227364 0.20186041],[0.46766296 0.19164661],[0.48621863 0.18796335],[0.50306827 0.18709305],[0.48534304 0.19902022],[0.46740034 0.20277612],1663672165606
34,0.11235874920768638,0.3022281708266079,0.20729346001714716,[0.43936911 0.20605449],[0.45793277 0.20088556],[0.47862571 0.19571032],[0.49607283 0.18978368],[0.47591951 0.20228323],[0.45553431 0.20654675],1663672165626
35,0.23573422956311896,0.2850762949371702,0.2604052622501446,[0.43608251 0.19351974],[0.45050094 0.17937072],[0.46952787 0.17564726],[0.48640004 0.17714989],[0.46899956 0.18763095],[0.45148879 0.19228464],1663672165645
36,0.25755176437745575,0.3600356772473306,0.3087937208123932,[0.44105589 0.18158703],[0.45476186 0.16673988],[0.47384819 0.1635748 ],[0.49106273 0.16625029],[0.47355434 0.17650668],[0.4562456  0.18066877],1663672165665
37,0.27704471971403244,0.5215158348229387,0.3992802772684856,[0.44341746 0.19410253],[0.45807159 0.17802089],[0.47796705 0.17440492],[0.49471915 0.1772128 ],[0.47773907 0.18899278],[0.45957908 0.19328359],1663672165684
38,0.297899228891195,0.4207515147947644,0.35932537184297975,[0.44034088 0.19703077],[0.45309165 0.17980823],[0.47262534 0.17686336],[0.48993975 0.18034491],[0.47146615 0.19195627],[0.45430034 0.19580361],1663672165703
39,0.271749383748376,0.4680772198723246,0.3699133018103503,[0.43636096 0.19766468],[0.45018998 0.18050222],[0.47080597 0.17727095],[0.48874286 0.18096583],[0.46967617 0.19175689],[0.45138425 0.19580691],1663672165721
40,0.28042743701491246,0.4299641007275658,0.35519576887123916,[0.43467683 0.1969765 ],[0.44911706 0.18077853],[0.46977958 0.17775464],[0.48757631 0.18111891],[0.46904206 0.19283366],[0.45052558 0.19659218],1663672165741
41,0.26864731599191544,0.478226988818661,0.3734371524052882,[0.43990406 0.19709291],[0.45496315 0.18193042],[0.47517693 0.17916122],[0.49253654 0.1816732 ],[0.47449124 0.19349256],[0.4560307  0.19701274],1663672165762
