FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.23340350321048528,0.24977148313790998,0.24158749317419764,[0.44057143 0.33295631],[0.45753947 0.32706967],[0.47513622 0.32929575],[0.48896053 0.33432475],[0.46826142 0.33862051],[0.45211604 0.33665392],1663673524785
2,0.22282427589246973,0.3065451555298609,0.2646847157111653,[0.44268623 0.3331182 ],[0.46057814 0.32748488],[0.47933459 0.32949215],[0.49410611 0.33402339],[0.47297317 0.33928314],[0.4556475  0.33758864],1663673524807
3,0.22136736707555518,0.2701576174075388,0.245762492241547,[0.43965191 0.33446205],[0.45896226 0.32780254],[0.47790697 0.32912695],[0.492571   0.33384559],[0.4729034  0.33974046],[0.45458865 0.338651  ],1663673524826
4,0.20764162992967977,0.26390497394773,0.23577330193870488,[0.43971577 0.335751  ],[0.45986164 0.32899398],[0.47954062 0.32993019],[0.49513561 0.33437344],[0.47471961 0.34042564],[0.45553166 0.33961776],1663673524849
5,0.22058111309439576,0.23790584996642852,0.22924348153041213,[0.43752098 0.33462992],[0.4568142  0.32752264],[0.47554567 0.32817867],[0.49101257 0.33241871],[0.47096726 0.33912003],[0.45241278 0.33842573],1663673524867
6,0.2162435109422293,0.248895498730405,0.23256950483631716,[0.43636233 0.33362457],[0.45614246 0.32699919],[0.4750638  0.32755837],[0.49042684 0.33136475],[0.47040904 0.33836177],[0.45174351 0.33777499],1663673524887
7,0.22936519497800778,0.28210111260837645,0.2557331537931921,[0.43645084 0.33517629],[0.45600194 0.32779467],[0.47493872 0.32823789],[0.49025294 0.33236593],[0.47036776 0.33983761],[0.45184842 0.33931527],1663673524909
8,0.22081735292153395,0.2757912093353518,0.24830428112844288,[0.43679804 0.33574855],[0.45634383 0.32883102],[0.47534454 0.32890266],[0.49095255 0.33253303],[0.47097492 0.34024033],[0.45222735 0.33989832],1663673524929
9,0.21466647606571868,0.30868042714750815,0.2616734516066134,[0.43233395 0.33715698],[0.45234874 0.33039355],[0.47167346 0.33059019],[0.4872061  0.33442029],[0.46731603 0.34177628],[0.44831479 0.34125128],1663673524948
10,0.19823587673415183,0.32362103350675225,0.26092845512045204,[0.4276478  0.33472112],[0.44764432 0.32895884],[0.46765649 0.32913241],[0.48321924 0.33176637],[0.46290654 0.33941177],[0.44343147 0.33883795],1663673524971
11,0.20065689385655971,0.32067207658754815,0.26066448522205393,[0.42494696 0.33371976],[0.44366613 0.3271147 ],[0.4626717  0.32684416],[0.47830802 0.32957357],[0.45914081 0.33711064],[0.44047728 0.33724713],1663673524993
12,0.20922445674391993,0.31405994124795944,0.26164219899593966,[0.42319271 0.33130845],[0.44137505 0.32481557],[0.4597885  0.32437146],[0.4752976  0.32679883],[0.45641235 0.33499503],[0.43825504 0.33508989],1663673525015
13,0.18959105651291341,0.32575695342672584,0.2576740049698196,[0.42069888 0.33141857],[0.43936461 0.32554698],[0.45853892 0.32505822],[0.47412676 0.32679042],[0.45462382 0.33467609],[0.4359788  0.33490381],1663673525036
14,0.1903232789672042,0.2646180518072864,0.2274706653872453,[0.42150021 0.33108628],[0.43991551 0.32571375],[0.45867333 0.32526693],[0.47417074 0.3267599 ],[0.45436653 0.33472276],[0.4360725  0.33464825],1663673525059
15,0.17342244590503134,0.22395699560496815,0.19868972075499974,[0.41847935 0.32929972],[0.43714654 0.32469928],[0.45613334 0.3246972 ],[0.47169757 0.32587472],[0.4516032  0.33299732],[0.43301249 0.33273947],1663673525081
16,0.1895196319922909,0.2136144136344612,0.20156702281337607,[0.41993999 0.32820433],[0.43967471 0.32192853],[0.45911753 0.32150513],[0.47494957 0.32363445],[0.45485494 0.33135837],[0.43551895 0.33122918],1663673525101
17,0.2037604930123257,0.2975339704003871,0.2506472317063564,[0.41852993 0.3271389 ],[0.43659124 0.32076463],[0.45491803 0.32041845],[0.47042334 0.32271403],[0.4513118  0.33054346],[0.43336955 0.3307333 ],1663673525123
18,0.2144041369022785,0.3169542111795294,0.2656791740409039,[0.41656759 0.32643467],[0.434351   0.31934178],[0.4526518  0.31862465],[0.46800572 0.3207404 ],[0.44932067 0.32920027],[0.43168429 0.3301208 ],1663673525145
19,0.19350008451554318,0.35540396430072657,0.2744520244081349,[0.41469681 0.32837901],[0.43231046 0.32192308],[0.4505288  0.32098836],[0.46586266 0.32255068],[0.44745496 0.33056229],[0.4297151  0.33144984],1663673525169
20,0.19614924958068736,0.32615206522527884,0.2611506574029831,[0.41402119 0.32918701],[0.43123481 0.3232756 ],[0.44919577 0.32251048],[0.46442771 0.32391441],[0.44577169 0.33203426],[0.42835677 0.33260337],1663673525194
21,0.18577911658198507,0.34862008546284734,0.2671996010224162,[0.41714242 0.32940215],[0.43554035 0.32330605],[0.45446652 0.32227015],[0.47022143 0.32385188],[0.45160013 0.33194777],[0.43305284 0.33271921],1663673525218
22,0.18949428314263064,0.3545227134224949,0.2720084982825628,[0.42310864 0.32985994],[0.44161022 0.32366323],[0.46041611 0.3228932 ],[0.47605258 0.3246246 ],[0.45741242 0.33261791],[0.43899447 0.33329952],1663673525237
23,0.18538211276754094,0.31191254946799635,0.24864733111776866,[0.43046662 0.32949156],[0.44998074 0.3242645 ],[0.46952051 0.32409096],[0.48530698 0.32636735],[0.46622723 0.33388424],[0.44712788 0.333884  ],1663673525255
24,0.209594207011233,0.25808251318003766,0.23383836009563533,[0.4313885  0.33194101],[0.45155478 0.32572302],[0.47111809 0.32592484],[0.48630285 0.32902622],[0.46675137 0.33673453],[0.44757277 0.33639801],1663673525276
25,0.20849563192956416,0.31816530167911633,0.26333046680434025,[0.42955688 0.33437005],[0.44892833 0.32798204],[0.46858472 0.3280504 ],[0.48385668 0.33112696],[0.46363527 0.33864981],[0.44474852 0.33814058],1663673525294
26,0.2165204627636987,0.29687573093782227,0.2566980968507605,[0.4224866  0.33639541],[0.44152203 0.3294524 ],[0.46051234 0.32951975],[0.4752759  0.33253208],[0.4559727  0.34024498],[0.43757558 0.3400138 ],1663673525313
27,0.2160313250755613,0.3236159579536844,0.26982364151462285,[0.41909933 0.33753562],[0.43748599 0.3304309 ],[0.45648941 0.33005804],[0.47173113 0.33272603],[0.45270589 0.34102932],[0.43425065 0.34118438],1663673525334
28,0.1971620418471607,0.34219236743086,0.26967720463901035,[0.41843247 0.33675936],[0.43701795 0.32998362],[0.45619547 0.32969898],[0.47144556 0.33201504],[0.45280427 0.33970669],[0.43421125 0.34001976],1663673525355
29,0.19345793482999882,0.31414516469528864,0.25380154976264374,[0.42128688 0.33516648],[0.44024119 0.32933047],[0.45983335 0.32912701],[0.47501644 0.33093172],[0.45550168 0.33882567],[0.4366861  0.33892423],1663673525377
30,0.19635497256891918,0.3123501662758135,0.25435256942236634,[0.42372361 0.33434698],[0.44309199 0.32824153],[0.46296698 0.32809278],[0.47829279 0.33031857],[0.45881566 0.33816639],[0.43960059 0.33824232],1663673525399
31,0.20918127290141314,0.315975850103235,0.26257856150232406,[0.42409003 0.33400008],[0.44256553 0.32746783],[0.46138886 0.32744458],[0.47622633 0.32994521],[0.45723715 0.3376967 ],[0.4391177  0.33772051],1663673525420
32,0.2187336593513337,0.33506330283989677,0.2768984810956152,[0.42240775 0.3342253 ],[0.44061124 0.32784519],[0.45903856 0.32800373],[0.4736315  0.33064538],[0.45486745 0.33859244],[0.43708858 0.33835319],1663673525440
33,0.20216589132365992,0.33657890217006653,0.2693723967468632,[0.41826886 0.33392942],[0.43719745 0.32763577],[0.45661324 0.3274436 ],[0.47171587 0.32970303],[0.45209652 0.33770254],[0.43346441 0.33741611],1663673525458
34,0.20245308167135195,0.3429879373846286,0.2727205095279903,[0.42010972 0.33380345],[0.4392921  0.32726541],[0.45897487 0.32635325],[0.47407708 0.32805771],[0.45534161 0.33696967],[0.43641093 0.33762658],1663673525480
35,0.18305956242794152,0.23303419832817882,0.20804688037806018,[0.42197365 0.32850385],[0.4395197  0.32282448],[0.4580172  0.32174152],[0.47405976 0.32260087],[0.4553284  0.33113241],[0.436939   0.33188778],1663673525500
36,0.21939328745533257,0.2848864457428618,0.2521398665990972,[0.42066029 0.32636273],[0.4394843  0.31825948],[0.45840916 0.31699306],[0.47423586 0.31933188],[0.4553687 0.328632 ],[0.43670347 0.32960391],1663673525519
37,0.22427321308140416,0.2785964531338765,0.2514348331076403,[0.41792002 0.32383743],[0.43605679 0.3157087 ],[0.4542653  0.31504229],[0.4695842  0.31797296],[0.4510968  0.32630354],[0.43316835 0.32696819],1663673525536
38,0.22008502400432056,0.26141278539957113,0.24074890470194585,[0.41423965 0.32142925],[0.43271306 0.31287426],[0.451388   0.31203076],[0.46696121 0.31484097],[0.44829637 0.32342914],[0.42997053 0.32412145],1663673525555
