FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.2123395494807064,0.25334094655852396,0.23284024801961517,[0.48025498 0.38066977],[0.5012306  0.37498173],[0.52175194 0.37709528],[0.53480774 0.38189995],[0.51418245 0.38648185],[0.49518391 0.38430798],1663674035338
2,0.2492395342980967,0.2836565593969257,0.2664480468475112,[0.4868564  0.37909758],[0.50838107 0.36899981],[0.53031135 0.36962137],[0.54480928 0.37492976],[0.52400982 0.38305816],[0.50321877 0.3821443 ],1663674035361
3,0.23129632938805442,0.3034353499798298,0.2673658396839421,[0.48828608 0.37427229],[0.51067668 0.3649824 ],[0.53277165 0.36558825],[0.547472   0.37037209],[0.52707756 0.37824672],[0.5056867 0.3775889],1663674035389
4,0.22907466737219861,0.2774628815264365,0.25326877444931756,[0.48647249 0.37403992],[0.50826436 0.36473286],[0.52995884 0.36506563],[0.54494977 0.36967617],[0.52471226 0.37758109],[0.5035674  0.37717068],1663674035414
5,0.2200962011314519,0.2936570246480959,0.2568766128897739,[0.48810902 0.37436551],[0.50950867 0.36528221],[0.53084666 0.36529151],[0.54651666 0.36977506],[0.52660137 0.37761414],[0.50551158 0.37739629],1663674035435
6,0.22308035050600028,0.2999222333451568,0.2615012919255785,[0.48810527 0.37309265],[0.50934464 0.36365509],[0.53047496 0.36352217],[0.54602134 0.36816227],[0.52646476 0.37598884],[0.50556171 0.37592262],1663674035458
7,0.22665436907275066,0.2994170442006179,0.2630357066366843,[0.4879995  0.37159985],[0.50875068 0.36208144],[0.5295859  0.36189035],[0.54501945 0.36652222],[0.52552915 0.3743934 ],[0.5049696  0.37431568],1663674035480
8,0.22728991883099575,0.30261686695413936,0.2649533928925676,[0.4870117  0.36906677],[0.50789762 0.35950768],[0.52914447 0.35954165],[0.5448907 0.3642303],[0.52477574 0.37215948],[0.50400096 0.37196192],1663674035507
9,0.23265052067123612,0.31271517583385827,0.2726828482525472,[0.48593611 0.37077892],[0.50726199 0.36122736],[0.52897465 0.36127439],[0.5444932  0.36603415],[0.52459335 0.37442178],[0.5034641  0.37415898],1663674035529
10,0.21948087017201998,0.2933291707530335,0.2564050204625267,[0.48599175 0.37214959],[0.50616765 0.3630172 ],[0.52695811 0.36280113],[0.54272634 0.36703023],[0.52314335 0.37482843],[0.50274348 0.37492228],1663674035548
11,0.22377616219554378,0.3012412544219279,0.26250870830873585,[0.4856894  0.37082404],[0.50535816 0.36164394],[0.5257377  0.36148271],[0.54139453 0.36570093],[0.52201962 0.37351811],[0.50208735 0.37364578],1663674035568
12,0.2369761941069092,0.2592045852358137,0.24809038967136143,[0.48596162 0.36767718],[0.50591278 0.35814843],[0.52625012 0.3582052 ],[0.54131192 0.36279699],[0.52221227 0.37083012],[0.50233656 0.37073031],1663674035590
13,0.22130897321813126,0.2754963595975654,0.24840266640784833,[0.48966125 0.36221015],[0.50964105 0.35330528],[0.5300265  0.35343277],[0.5458746 0.357977 ],[0.52672374 0.36543527],[0.50656283 0.36542329],1663674035612
14,0.2244799209658516,0.3193688266795349,0.27192437382269324,[0.49295902 0.35691562],[0.51366723 0.34790689],[0.5348171  0.34858045],[0.5507496  0.35391611],[0.53086007 0.36092454],[0.51017284 0.36044687],1663674035634
15,0.22428679042870897,0.3152403703882831,0.269763580408496,[0.49219549 0.35163957],[0.51261514 0.34327611],[0.53317332 0.34427148],[0.54845583 0.34947121],[0.52878112 0.3561025 ],[0.50877619 0.35531446],1663674035653
16,0.22470882769991068,0.30185876576995924,0.26328379673493496,[0.49339712 0.34955546],[0.51331061 0.34125015],[0.53353524 0.34229624],[0.54848784 0.34754971],[0.52915144 0.35388666],[0.50970221 0.35309616],1663674035676
17,0.2110496341752372,0.25355607765408944,0.23230285591466332,[0.49479285 0.34893557],[0.51470518 0.34144345],[0.53461474 0.34258634],[0.54979837 0.34757051],[0.5304336  0.35338807],[0.51105654 0.35249916],1663674035696
18,0.21610097498190511,0.3238023631045569,0.269951669043231,[0.49609077 0.34945863],[0.51661599 0.34153032],[0.53738016 0.34260163],[0.5530594  0.34787732],[0.53281081 0.35412702],[0.51263529 0.35309786],1663674035715
