FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.24573267217717934,0.3251041466992245,0.2854184094382019,[0.48153925 0.34103712],[0.50096768 0.33489072],[0.51982659 0.33726233],[0.53262758 0.34243885],[0.51348239 0.34813035],[0.49546754 0.34615278],1663673806051
2,0.22359910968230143,0.31217678101430296,0.2678879453483022,[0.48435533 0.33896104],[0.50412852 0.33257484],[0.52321559 0.33508527],[0.53691077 0.33999369],[0.51743811 0.34515381],[0.49908787 0.34335327],1663673806076
3,0.24257562345360348,0.2797562646142676,0.26116594403393556,[0.48619023 0.33752897],[0.50600177 0.33115157],[0.52564085 0.33392945],[0.53970397 0.33963317],[0.51962036 0.34548375],[0.50101489 0.34310675],1663673806097
4,0.23819169916874938,0.2907003084078944,0.2644460037883219,[0.48610425 0.33765239],[0.50565553 0.33119705],[0.52507401 0.33395961],[0.53928    0.33976883],[0.51896918 0.3451103 ],[0.50061983 0.34279025],1663673806126
5,0.24517829863054513,0.3096780468449234,0.27742817273773424,[0.48410442 0.33875448],[0.5035336  0.33218774],[0.52310973 0.33461866],[0.53716594 0.34028128],[0.5170632 0.3462171],[0.49865115 0.34418198],1663673806151
6,0.25931364711502747,0.2827034108965294,0.27100852900577843,[0.48047796 0.33979732],[0.50010204 0.33281991],[0.51970553 0.33544186],[0.5338701  0.34142584],[0.5136888  0.34790665],[0.49510038 0.34574869],1663673806169
7,0.24915301440854554,0.2571644468152886,0.25315873061191707,[0.47614881 0.34222674],[0.49699497 0.33574873],[0.51713794 0.3381905 ],[0.53105628 0.34360045],[0.51114392 0.35052004],[0.49180499 0.34838432],1663673806187
8,0.23946293750159425,0.28149630340556026,0.26047962045357725,[0.47086731 0.343721  ],[0.49200857 0.33703882],[0.51242894 0.33887485],[0.52659714 0.34354413],[0.50747818 0.35116205],[0.48771876 0.34977952],1663673806206
9,0.2415182485481831,0.23787266651105526,0.23969545752961918,[0.4671126  0.34468457],[0.48765579 0.33795589],[0.50777346 0.33975619],[0.52208579 0.34440503],[0.50305796 0.35202292],[0.48359597 0.35073924],1663673806224
10,0.2351199247651884,0.29102890612488824,0.2630744154450383,[0.46545374 0.3474305 ],[0.48569325 0.34066293],[0.50544667 0.34246373],[0.52015096 0.34749267],[0.50051194 0.35431841],[0.48124292 0.35274974],1663673806242
11,0.2234973158419415,0.31064174586543075,0.2670695308536861,[0.45956683 0.34853321],[0.47884041 0.34163749],[0.49831271 0.34296003],[0.51345438 0.34757483],[0.4942019  0.35426158],[0.47530544 0.35317332],1663673806262
12,0.21718516417715575,0.3193046674658758,0.2682449158215158,[0.45815521 0.35170111],[0.47782379 0.34519482],[0.4974674  0.34639728],[0.51262546 0.35086569],[0.49319065 0.35746396],[0.47398117 0.35635027],1663673806284
13,0.2244518769251962,0.3040031064155367,0.2642274916703664,[0.45610604 0.35170469],[0.47522178 0.34505945],[0.49490294 0.34620473],[0.51022357 0.3505792 ],[0.49106309 0.35769707],[0.47192582 0.35678706],1663673806304
14,0.2378802449634159,0.29629564988998736,0.2670879474267016,[0.45930713 0.34871665],[0.47855267 0.34164855],[0.49820095 0.34343779],[0.513322   0.34858367],[0.49339291 0.35532239],[0.47439325 0.35383621],1663673806326
15,0.24298732048866814,0.3146013298308735,0.2787943251597708,[0.46233308 0.35150808],[0.48199794 0.34346381],[0.50206459 0.34523809],[0.51680928 0.35073239],[0.49695137 0.35733354],[0.47788259 0.35615832],1663673806347
16,0.2028247699434756,0.3166018085365799,0.25971328924002773,[0.46473658 0.34960195],[0.48469028 0.34474087],[0.5048396  0.34661904],[0.51954007 0.35038024],[0.49949268 0.35652041],[0.48024735 0.35478225],1663673806369
17,0.19905263198653067,0.2903501457670187,0.24470138887677467,[0.47151703 0.35197639],[0.4914985  0.34714687],[0.51153779 0.34885961],[0.5264259  0.35287082],[0.50710428 0.35885042],[0.48755193 0.35734171],1663673806387
18,0.2202637883449298,0.29881028701775614,0.25953703768134295,[0.47834587 0.35476419],[0.49809647 0.34887144],[0.51783592 0.35014448],[0.53209811 0.35425925],[0.51296884 0.36104596],[0.49393699 0.35985178],1663673806408
19,0.14206366119497682,0.1476133039224235,0.14483848255870016,[0.49490833 0.3525407 ],[0.51410741 0.35190964],[0.53445721 0.35300276],[0.55016893 0.35363978],[0.52970111 0.35984764],[0.50999868 0.35802701],1663673806426
20,0.12898139741063835,0.11959757391428584,0.12428948566246209,[0.51476014 0.3533963 ],[0.53506041 0.35043275],[0.55568391 0.35054782],[0.57167298 0.35132653],[0.55165637 0.35697824],[0.53098482 0.35625079],1663673806444
21,0.23453597138948618,0.13434290589167325,0.1844394386405797,[0.53336525 0.34883672],[0.55333608 0.33908686],[0.57280213 0.33858916],[0.58644038 0.342601  ],[0.56848228 0.35034189],[0.54931605 0.35097116],1663673806465
22,0.26457440318767306,0.24143513777482464,0.25300477048124886,[0.54406643 0.34397286],[0.5658825  0.33171225],[0.58810741 0.33011001],[0.60272217 0.33512431],[0.58365691 0.34560511],[0.56217492 0.34652245],1663673806485
23,0.2571716959713169,0.24323088415465133,0.2502012900629841,[0.54624593 0.34396291],[0.5677948  0.33115089],[0.58994752 0.32894033],[0.60426491 0.33363634],[0.58609152 0.34398323],[0.56475317 0.34561598],1663673806508
24,0.24750502427147217,0.23755714233242167,0.24253108330194692,[0.54406881 0.34520447],[0.56506675 0.33319983],[0.5868839  0.33090603],[0.6013903  0.33489293],[0.58349109 0.34519565],[0.56228364 0.34706658],1663673806526
25,0.24557976752284183,0.20686059253186428,0.22622018002735306,[0.53906316 0.3455905 ],[0.56039834 0.33353323],[0.58265591 0.33136302],[0.59758717 0.33551216],[0.57888502 0.34588844],[0.55723184 0.34733549],1663673806547
26,0.22746483311565394,0.16498898410597426,0.1962269086108141,[0.5304938  0.34992403],[0.55055493 0.33868831],[0.57141805 0.33694813],[0.58573872 0.34074473],[0.56782585 0.34930459],[0.54754162 0.35093206],1663673806569
27,0.20407185483348508,0.13786576143656384,0.17096880813502446,[0.51586795 0.35475153],[0.53589261 0.34725091],[0.55526942 0.3461341 ],[0.56968832 0.34837213],[0.55165052 0.35678607],[0.53224683 0.35749158],1663673806591
28,0.17829429621200735,0.21034361737054832,0.19431895679127784,[0.49684018 0.35519996],[0.51702631 0.35132861],[0.53754354 0.35126606],[0.55316436 0.35244113],[0.53315806 0.36080587],[0.51306432 0.36008289],1663673806613
29,0.23605012211818718,0.2827146730065879,0.25938239756238757,[0.47593504 0.35493851],[0.49558505 0.34733754],[0.51564425 0.34781066],[0.53003281 0.35143006],[0.51090413 0.35981131],[0.4918493  0.35946557],1663673806634
