FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.2394596641254946,0.26490781569665833,0.25218373991107645,[0.48661369 0.20135272],[0.50269008 0.18966353],[0.52194357 0.18916591],[0.53844684 0.19233851],[0.51829028 0.2008592 ],[0.50056052 0.20243296],1663672291805
2,0.2663782370476736,0.3310294243762895,0.2987038307119816,[0.47645986 0.18934803],[0.49240467 0.17463391],[0.51274461 0.17367408],[0.5295313  0.17881887],[0.50897634 0.18720552],[0.49062133 0.1893048 ],1663672291827
3,0.2577345383026726,0.27761434263331203,0.2676744404679923,[0.4823513  0.19056201],[0.49903944 0.17703995],[0.51903886 0.1762425 ],[0.53559351 0.18022057],[0.51608562 0.1894096 ],[0.49772412 0.19144341],1663672291847
4,0.24667169856755827,0.2988229515252707,0.2727473250464145,[0.48984781 0.19519944],[0.50795007 0.18137625],[0.52867895 0.18030488],[0.5450111  0.18430209],[0.5256108  0.19337183],[0.50628287 0.19559692],1663672291870
5,0.23282572322690395,0.25899883294928316,0.24591227808809357,[0.49586523 0.19734739],[0.5151785  0.18434612],[0.53614098 0.18333048],[0.55251664 0.18686409],[0.53301722 0.19592004],[0.51309502 0.19804496],1663672291893
6,0.2645210420897107,0.26653509048029717,0.2655280662850039,[0.49725831 0.19803916],[0.51463789 0.18381631],[0.53516537 0.1830796 ],[0.55182481 0.18736242],[0.53154606 0.19694231],[0.51252568 0.19875573],1663672291917
7,0.25106044274820094,0.25214944743221007,0.2516049450902055,[0.49199009 0.19746891],[0.50909436 0.18429519],[0.52896112 0.18369159],[0.54556334 0.18717664],[0.52569634 0.19649073],[0.50709635 0.19833696],1663672291937
8,0.24962839034167453,0.2743385074500072,0.26198344889584085,[0.48598322 0.19647962],[0.50342971 0.18273386],[0.52375406 0.18179879],[0.54032803 0.18529065],[0.52052075 0.19473466],[0.50164557 0.19698992],1663672291954
9,0.26134712678863714,0.26410710370352297,0.26272711524608006,[0.48686227 0.19483587],[0.50299054 0.18054081],[0.523058  0.1794059],[0.53979337 0.18301053],[0.52022082 0.19282344],[0.50176418 0.19512394],1663672291973
10,0.25313902229379015,0.3140745716432575,0.28360679696852387,[0.48868585 0.19294429],[0.50550693 0.17870618],[0.52556407 0.17720261],[0.54192489 0.1806635 ],[0.5230912  0.19032653],[0.50448716 0.1929765 ],1663672291993
