FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.27740689514168,0.3855498096918296,0.33147835241675483,[0.45694473 0.33184201],[0.47231266 0.32203704],[0.48940843 0.3219732 ],[0.50316995 0.32604259],[0.4855684 0.3342267],[0.46940905 0.33471513],1663672717390
2,0.2512703158386301,0.3275705628862747,0.2894204393624524,[0.45257071 0.33138236],[0.46929929 0.32176799],[0.48767796 0.32119536],[0.50225335 0.32473928],[0.48469248 0.33335009],[0.46714732 0.33425769],1663672717411
3,0.23314051954982323,0.3415840002088927,0.28736225987935793,[0.44631076 0.32796136],[0.46314368 0.31880009],[0.48152009 0.31743595],[0.49661946 0.32015598],[0.47889033 0.32909423],[0.46127436 0.33043838],1663672717434
4,0.22961053753672403,0.3821741547188915,0.30589234612780775,[0.44492012 0.32604417],[0.46139503 0.31705424],[0.47927594 0.31573322],[0.49379832 0.31845674],[0.4767223 0.3268697],[0.45956278 0.32819378],1663672717458
5,0.2454827701239905,0.32707477887640474,0.2862787745001976,[0.44718513 0.31881806],[0.46328318 0.3093169 ],[0.48113352 0.30776414],[0.49628961 0.31049818],[0.47922993 0.31981248],[0.46201578 0.32150561],1663672717485
6,0.22800679080344516,0.34562062531069115,0.2868137080570682,[0.45455834 0.31346238],[0.47103855 0.30465686],[0.48954093 0.303316  ],[0.50507188 0.3061353 ],[0.48737276 0.31478521],[0.46946904 0.31615379],1663672717508
7,0.23313461775327315,0.31592846840780664,0.2745315430805399,[0.46727002 0.31437251],[0.48551571 0.3052218 ],[0.5046829  0.30402577],[0.52050304 0.30743176],[0.50163305 0.31626809],[0.48284018 0.31734458],1663672717532
8,0.21996537226730764,0.355522512192712,0.2877439422300098,[0.47323382 0.31740898],[0.49219316 0.30962113],[0.51160663 0.30927294],[0.52733409 0.31286433],[0.50795555 0.32078952],[0.48900902 0.32098624],1663672717549
9,0.23409698860117437,0.30418721843257995,0.2691421035168772,[0.47286874 0.32475543],[0.49107942 0.31739417],[0.5100255  0.31750706],[0.52501589 0.32141083],[0.50611246 0.3291859 ],[0.48772469 0.32906997],1663672717568
10,0.23478583885224064,0.30026370256281026,0.26752477070752545,[0.46645668 0.33014932],[0.48396641 0.32254961],[0.5026949  0.32316539],[0.51790547 0.32770792],[0.49879479 0.33470863],[0.48094505 0.33416486],1663672717585
11,0.22915233691933976,0.30738006763500425,0.268266202277172,[0.45697832 0.32971713],[0.47568986 0.32134902],[0.49529123 0.32170773],[0.51045412 0.32592085],[0.49097142 0.33330536],[0.47231156 0.33306557],1663672717605
12,0.23113170547329714,0.3186229990074479,0.2748773522403725,[0.444846   0.33059987],[0.46124378 0.32245985],[0.47952557 0.32203907],[0.49485165 0.32542822],[0.47596809 0.33336574],[0.45865262 0.33352745],1663672717629
