FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.25623964032077207,0.265773988370906,0.26100681434583906,[0.48881736 0.31826156],[0.50559741 0.31207132],[0.52229112 0.31432974],[0.53417075 0.31921482],[0.51565439 0.32417932],[0.50053149 0.32225141],1663672615745
2,0.2541548241355688,0.3118951179782124,0.2830249710568906,[0.48803759 0.31797656],[0.50591791 0.31062552],[0.52396029 0.31240287],[0.53700846 0.31763074],[0.51828557 0.32356453],[0.50131983 0.32211092],1663672615764
3,0.23813061279515893,0.2904233377873048,0.26427697529123184,[0.48581046 0.31472823],[0.50351918 0.30832532],[0.52169889 0.3099739 ],[0.5352897  0.31470567],[0.51652354 0.32066029],[0.49945107 0.31928614],1663672615783
4,0.22925860515291585,0.2779049960118046,0.25358180058236024,[0.48680276 0.31345382],[0.50588477 0.30685699],[0.52517897 0.30828992],[0.53963953 0.31334114],[0.5199582  0.31936401],[0.50151408 0.3180151 ],1663672615805
5,0.23583412756048572,0.2565834554213539,0.24620879149091981,[0.48671445 0.313986  ],[0.50487638 0.30724838],[0.52371597 0.30902961],[0.53803706 0.31439868],[0.51826155 0.32005024],[0.50045693 0.31830966],1663672615827
6,0.23446946608534494,0.26235716294570705,0.248413314515526,[0.48373255 0.31517458],[0.50277781 0.30910343],[0.52170044 0.31077003],[0.5356155 0.3157258],[0.51612061 0.32183951],[0.4979817  0.32003239],1663672615848
7,0.23152773311163907,0.26169614997306634,0.24661194154235272,[0.48417342 0.31760332],[0.50277752 0.31131926],[0.52145129 0.31294945],[0.53588581 0.31812274],[0.51634389 0.32393405],[0.49851021 0.32235602],1663672615877
8,0.23150266725461188,0.2927222360312926,0.26211245164295227,[0.48772466 0.32224366],[0.50565749 0.31611058],[0.52431273 0.31787759],[0.53886807 0.32299149],[0.51930571 0.32872352],[0.50154519 0.32710284],1663672615899
9,0.23623258043044126,0.2576948223134953,0.24696370137196827,[0.49259147 0.3264356 ],[0.51227635 0.32035464],[0.53182405 0.32245004],[0.54615796 0.32793894],[0.52660328 0.3341068 ],[0.50782549 0.33208436],1663672615921
10,0.22244965148597504,0.2844470715346704,0.25344836151032274,[0.49618456 0.32601902],[0.51572889 0.32064995],[0.53508478 0.32324606],[0.54918557 0.32880431],[0.5291546  0.33358455],[0.51065105 0.33118409],1663672615943
