FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.29945876661908793,0.36932472361210045,0.3343917451155942,[0.44612563 0.32253486],[0.45721713 0.30994913],[0.4749364  0.30724999],[0.49072403 0.31067073],[0.47380012 0.32104278],[0.45858812 0.32368109],1663673193178
2,0.27402741002726416,0.3860266755752872,0.3300270428012757,[0.45653224 0.31167626],[0.47085643 0.30076304],[0.48787883 0.29898292],[0.50196677 0.30154085],[0.48590782 0.31153917],[0.46994385 0.31353313],1663673193200
3,0.23287353530413113,0.35000417614501045,0.2914388557245708,[0.46181431 0.30720493],[0.47931942 0.29789183],[0.49862626 0.29647359],[0.51473582 0.29962307],[0.4960475  0.30876756],[0.47729999 0.31006363],1663673193224
4,0.24517114114586322,0.3400628745032601,0.2926170078245617,[0.46655986 0.31159252],[0.48560357 0.30128846],[0.50567192 0.30026597],[0.52201289 0.30444208],[0.50239754 0.31369889],[0.48295537 0.31461778],1663673193249
5,0.24097631806042744,0.2969995510501162,0.2689879345552718,[0.46771708 0.32016072],[0.48509711 0.3109991 ],[0.50407189 0.30996832],[0.5201568  0.31344527],[0.50131339 0.32258648],[0.48299238 0.32338524],1663673193272
6,0.23469751673057884,0.34015306279279267,0.28742528976168574,[0.46502155 0.3197104 ],[0.48479027 0.31065691],[0.50486189 0.310004  ],[0.52089715 0.31391281],[0.50147134 0.322956  ],[0.48187968 0.32330647],1663673193298
7,0.2148875821355004,0.35506443680233113,0.28497600946891577,[0.46127379 0.32124099],[0.48054895 0.31286472],[0.50039017 0.31189191],[0.51661313 0.31514743],[0.49742502 0.32377815],[0.47795948 0.3242507 ],1663673193320
8,0.23729206145474324,0.3623063414064291,0.29979920143058614,[0.45598012 0.32297513],[0.47410119 0.31313294],[0.49363446 0.31183293],[0.51012564 0.31530699],[0.49143204 0.32473415],[0.47247139 0.32589445],1663673193340
9,0.2557570179041427,0.35212891924099043,0.30394296857256653,[0.45079336 0.32163507],[0.46918511 0.31126285],[0.48902005 0.3099561 ],[0.50540107 0.31366026],[0.48645285 0.32402614],[0.46725991 0.32505572],1663673193364
10,0.261102123360633,0.32034853823385573,0.2907253307972444,[0.449247   0.32083669],[0.46658599 0.30987024],[0.48577803 0.30821273],[0.50252372 0.31196541],[0.48383597 0.32232913],[0.46519271 0.32375553],1663673193384
11,0.25242317057058283,0.35399968141636967,0.3032114259934763,[0.45028332 0.31896204],[0.46880889 0.30794972],[0.48902878 0.30614972],[0.50571525 0.30963948],[0.48673326 0.3203705 ],[0.46713683 0.32182208],1663673193407
12,0.26630465782101875,0.3652749517172052,0.315789804769112,[0.45405406 0.31539944],[0.47204199 0.30372244],[0.49215889 0.30230951],[0.50917405 0.30646187],[0.48994356 0.31705555],[0.47052723 0.3184742 ],1663673193428
13,0.23385442197046616,0.3742276643857443,0.3040410431781052,[0.4619149  0.31494799],[0.47932684 0.3059043 ],[0.49836934 0.30481249],[0.51385593 0.30801868],[0.49530351 0.31687954],[0.47719854 0.31777307],1663673193448
14,0.24426755841136122,0.3256233302249765,0.2849454443181689,[0.47151086 0.31984916],[0.48988304 0.31100044],[0.50915813 0.31056249],[0.52425182 0.31421542],[0.50541151 0.3231276 ],[0.48692521 0.32345462],1663673193469
