FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.2688158817050304,0.30413494567875293,0.28647541369189167,[0.46011195 0.33906546],[0.47586775 0.33001301],[0.49360824 0.33002773],[0.50680238 0.33342031],[0.48908561 0.34208396],[0.47303382 0.34209353],1663671607877
2,0.25225412582740525,0.32796773772348786,0.29011093177544656,[0.47445738 0.33455959],[0.49414825 0.32535848],[0.51494062 0.32635713],[0.52988636 0.33137557],[0.50930184 0.33934599],[0.4899753  0.33856535],1663671607903
3,0.2565668407888911,0.35525761243168186,0.3059122266102865,[0.48147607 0.33285695],[0.50058627 0.32236391],[0.52090126 0.32257482],[0.53625888 0.32724005],[0.51671571 0.33615053],[0.49750456 0.33607382],1663671607926
4,0.24761705463706438,0.31103164463428085,0.2793243496356726,[0.48813236 0.32756722],[0.50797272 0.31815645],[0.52890497 0.31782103],[0.54510719 0.32211289],[0.52537388 0.33176073],[0.5052408  0.33185151],1663671607947
5,0.250139520699906,0.2588432877399734,0.2544914042199397,[0.49561059 0.32422018],[0.51747262 0.31398055],[0.53968626 0.31427172],[0.55536228 0.31885126],[0.53441674 0.32851732],[0.51311272 0.32814887],1663671607966
6,0.2562541988231271,0.26264330447521744,0.25944875164917225,[0.49814332 0.32517323],[0.51942259 0.31474411],[0.54103464 0.31469196],[0.55651021 0.3190054 ],[0.53625911 0.32909018],[0.5154832  0.32912487],1663671607983
7,0.25467173718232505,0.27183704828896516,0.2632543927356451,[0.49815625 0.32567349],[0.5195505  0.31495836],[0.54125547 0.31451243],[0.55634803 0.31834063],[0.53677499 0.32889938],[0.51586908 0.32929888],1663671608004
8,0.2613839980458029,0.2861892073464432,0.2737866026961231,[0.49583897 0.32885236],[0.51662672 0.31793982],[0.53818005 0.31747192],[0.55318838 0.32131127],[0.53391999 0.33207202],[0.51325452 0.33258623],1663671608023
9,0.2652306176287678,0.2813115808843775,0.27327109925657267,[0.49900398 0.32811877],[0.51974994 0.31622806],[0.54155141 0.31552669],[0.55690932 0.31961644],[0.53712869 0.33054096],[0.51635122 0.33124197],1663671608041
10,0.2628311618098283,0.26993339595082977,0.26638227888032906,[0.4988125  0.32496643],[0.52028316 0.31421435],[0.5419808  0.31349292],[0.55701447 0.31717286],[0.53706199 0.32846195],[0.51607752 0.3287285 ],1663671608061
11,0.25748475242709307,0.28806476645774726,0.27277475944242013,[0.50093979 0.31741908],[0.5213654  0.30655539],[0.54259169 0.30599472],[0.55777764 0.30966833],[0.53897399 0.32032979],[0.51856196 0.32104278],1663671608081
12,0.25475540539150016,0.2696917082448097,0.2622235568181549,[0.5022375 0.3102555],[0.52108938 0.29935506],[0.54173774 0.29836977],[0.55746692 0.30196336],[0.53931063 0.3123655 ],[0.51952493 0.31351969],1663671608102
13,0.2644148153795094,0.25411711093043937,0.2592659631549744,[0.50373811 0.30261475],[0.52352732 0.29066575],[0.54480416 0.28984085],[0.56025577 0.29398602],[0.54144591 0.30453384],[0.52116776 0.30564368],1663671608124
14,0.2612428761472982,0.24252952610910147,0.2518862011281998,[0.50493807 0.3015838 ],[0.52344751 0.28993696],[0.54366153 0.28867802],[0.55892402 0.2921268 ],[0.54135585 0.30266744],[0.52201521 0.30432409],1663671608147
15,0.26752729911131107,0.23149575217137602,0.24951152564134355,[0.50752914 0.30385873],[0.52674305 0.29217815],[0.54730445 0.29106107],[0.56229252 0.29462275],[0.54423249 0.30557656],[0.52463937 0.30690688],1663671608166
16,0.2616254766010424,0.249628720614636,0.2556270986078392,[0.51074731 0.30942479],[0.53070927 0.29738754],[0.55185324 0.29619157],[0.56723189 0.29986763],[0.54888058 0.31080163],[0.52846688 0.31228602],1663671608187
17,0.2555957902442086,0.25027577503237325,0.2529357826382909,[0.51220745 0.31315836],[0.53238606 0.30098847],[0.553837   0.29985592],[0.56906182 0.30377346],[0.55057132 0.31417915],[0.52993572 0.3155497 ],1663671608206
18,0.25425516567705214,0.25120709684978565,0.2527311312634189,[0.51502001 0.31618562],[0.53416342 0.30476817],[0.55474138 0.30365282],[0.5696758  0.30720913],[0.55108631 0.31732723],[0.53146976 0.31851771],1663671608226
