FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.20930774844904482,0.3509191662039938,0.2801134573265193,[0.51508307 0.3480289 ],[0.53018552 0.3458854 ],[0.54401189 0.34918663],[0.55425918 0.35466114],[0.54056776 0.35643014],[0.52648014 0.35365999],1663671557568
2,0.14374441447692332,0.31587572594083346,0.2298100702088784,[0.50528371 0.34170708],[0.52245587 0.34272355],[0.53914416 0.34751487],[0.55251145 0.35327592],[0.53438342 0.35263088],[0.51784104 0.34797421],1663671557597
3,0.25183584653636965,0.2115049381375441,0.23167039233695685,[0.5049172  0.32526389],[0.52448815 0.32123125],[0.54278755 0.32655776],[0.55542392 0.3348597 ],[0.53381073 0.33621702],[0.51707274 0.33155054],1663671557620
4,0.22668753640579709,0.24421188626999168,0.23544971133789439,[0.51342356 0.32787374],[0.53488255 0.32272869],[0.55430031 0.32666197],[0.56803089 0.33393756],[0.54741699 0.33702549],[0.5284853  0.33343109],1663671557643
5,0.22065957987886184,0.2919989459958177,0.25632926293733976,[0.52264225 0.3332895 ],[0.5445323  0.33026934],[0.56437159 0.33472174],[0.57789433 0.34105176],[0.55738974 0.34488386],[0.53809983 0.34074605],1663671557666
6,0.21654363778621444,0.23849927889096872,0.22752145833859158,[0.5264973  0.33863086],[0.54881591 0.33467689],[0.5690161  0.33880568],[0.58336067 0.34541881],[0.56241804 0.34919029],[0.54239041 0.34539688],1663671557689
7,0.2144933672557872,0.29001326375778025,0.2522533155067837,[0.52523166 0.33667085],[0.54808432 0.33359373],[0.5689466  0.33835515],[0.58308202 0.34509543],[0.56183279 0.34873188],[0.54146039 0.34419173],1663671557708
8,0.20953266199700535,0.30321266254541396,0.25637266227120964,[0.51941442 0.33892286],[0.54199338 0.33511654],[0.56296152 0.33956575],[0.57776624 0.34676567],[0.55655295 0.35001072],[0.53591299 0.34594503],1663671557727
9,0.2135953206926533,0.2733085041016816,0.24345191239716746,[0.50955236 0.33545512],[0.53198737 0.33145308],[0.55294472 0.33576563],[0.56775695 0.34264186],[0.54620206 0.3462899 ],[0.52574569 0.34234586],1663671557747
10,0.2042966264646755,0.27403315763304226,0.23916489204885888,[0.50293398 0.3333129 ],[0.52443957 0.32944092],[0.54486746 0.33312005],[0.56002164 0.33987856],[0.53962874 0.34359595],[0.51953691 0.34013754],1663671557765
11,0.21362201686568333,0.3641611967541521,0.2888916068099177,[0.49364743 0.33307719],[0.51521575 0.32862318],[0.53562754 0.33166322],[0.5509246  0.33766475],[0.52993482 0.34260949],[0.50974607 0.33954135],1663671557789
12,0.20788569604755222,0.32229224876543516,0.2650889724064937,[0.48489714 0.3298116 ],[0.50591278 0.32484281],[0.52652687 0.32779512],[0.54257333 0.33439192],[0.52149004 0.33875236],[0.50139296 0.3359549 ],1663671557808
