FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.22386281572613684,0.27470502978395284,0.24928392275504485,[0.55728012 0.32936108],[0.57708657 0.32604063],[0.5948593  0.33109242],[0.60664928 0.33846703],[0.5876227  0.33963707],[0.57076776 0.33538392],1663673550253
2,0.23678517832112145,0.25304597074920315,0.2449155745351623,[0.54959583 0.33092922],[0.57091498 0.32608214],[0.58985573 0.33014023],[0.60178661 0.33670506],[0.5825308  0.34006178],[0.5642246 0.3366816],1663673550275
3,0.2163807178687105,0.2969429615077742,0.25666183968824235,[0.54511333 0.33405387],[0.56632113 0.32884508],[0.58577192 0.33195433],[0.59875292 0.3379449 ],[0.58021617 0.34200332],[0.56101388 0.33937481],1663673550300
4,0.22051004646452887,0.25675778088030043,0.23863391367241465,[0.54050994 0.3341009 ],[0.56201476 0.3286002 ],[0.58195025 0.33157483],[0.59503514 0.33762032],[0.57613677 0.34204239],[0.55664897 0.33947125],1663673550323
5,0.23258484811820346,0.2802576556277081,0.2564212518729558,[0.53695297 0.33360511],[0.55869758 0.32752216],[0.57882798 0.33059093],[0.59210694 0.33690143],[0.5728153  0.34185329],[0.55312037 0.33919287],1663673550345
6,0.22208203048928704,0.2831765730576654,0.2526293017734762,[0.53550237 0.32933033],[0.55781406 0.32364613],[0.57817787 0.32648119],[0.59165573 0.33231694],[0.57207263 0.33734295],[0.5520305  0.33474633],1663673550368
7,0.22185041462497215,0.2896943274674301,0.25577237104620115,[0.54049581 0.32779178],[0.56186593 0.32161996],[0.58223188 0.32460058],[0.59623802 0.33121145],[0.57657313 0.33563751],[0.55681181 0.33291727],1663673550395
8,0.21425331894767582,0.2866025666818709,0.2504279428147734,[0.54320145 0.32675615],[0.56463659 0.32131034],[0.5849176  0.32435471],[0.5988903  0.33064795],[0.57905436 0.33479926],[0.55933714 0.33201376],1663673550416
9,0.21306191810727124,0.2769621645304688,0.24501204131887,[0.53990108 0.3265903 ],[0.56132615 0.32115805],[0.58134383 0.32434168],[0.59507471 0.33068785],[0.57569909 0.33452907],[0.55614018 0.33190063],1663673550437
10,0.21971073449571352,0.29289205725835854,0.25630139587703604,[0.53928411 0.32546771],[0.55987883 0.31964499],[0.57943255 0.3230176 ],[0.59304172 0.32976401],[0.57323474 0.33314997],[0.55454111 0.33019108],1663673550462
11,0.23148888928995007,0.2933475214577721,0.26241820537386107,[0.53788304 0.32585621],[0.55908245 0.31963626],[0.57946956 0.3231394 ],[0.59367478 0.33045956],[0.57329088 0.33462474],[0.55369818 0.33133277],1663673550485
12,0.21959716655586528,0.27748365392960056,0.24854041024273293,[0.5323559  0.32346946],[0.5537101  0.31785536],[0.57402867 0.32083049],[0.58813292 0.32724869],[0.56788176 0.33161005],[0.54820627 0.32868066],1663673550508
13,0.21102692731178768,0.283087484800988,0.24705720605638784,[0.52964646 0.32049751],[0.55033672 0.31521037],[0.57026511 0.31765878],[0.5850386 0.3234469],[0.56473285 0.32815352],[0.54529184 0.32559809],1663673550533
14,0.21024195263305312,0.304108224013657,0.25717508832335506,[0.52667493 0.31952056],[0.54843509 0.31391793],[0.56949896 0.31652412],[0.58449239 0.32266796],[0.56393725 0.32743979],[0.54338664 0.32491049],1663673550553
15,0.20126585343826883,0.308930071503553,0.25509796247091093,[0.52225304 0.31905112],[0.54268456 0.31381091],[0.5627653  0.31601268],[0.57770973 0.3214561 ],[0.55782002 0.3261075 ],[0.53825337 0.32399136],1663673550573
16,0.21866403071756568,0.35616989815389577,0.2874169644357307,[0.51918083 0.3187955 ],[0.5388968  0.31227583],[0.55899024 0.31438696],[0.57430547 0.32058868],[0.5538525  0.32545421],[0.53450251 0.32335484],1663673550593
17,0.22380492099558452,0.3140306636564042,0.26891779232599433,[0.51708722 0.31898242],[0.53753686 0.31293935],[0.55788225 0.31491417],[0.57302904 0.32049486],[0.55286837 0.32650012],[0.53311276 0.32454997],1663673550617
18,0.22017794203950247,0.28216698110393834,0.2511724615717204,[0.51526815 0.31817076],[0.53502637 0.31170806],[0.55492562 0.31340575],[0.57033855 0.31900215],[0.55049443 0.32477719],[0.53104174 0.32307917],1663673550639
19,0.21015019190059536,0.30501340245784964,0.25758179717922247,[0.51299822 0.31757766],[0.53280431 0.3110714 ],[0.55266225 0.31212303],[0.56833303 0.31720161],[0.54884988 0.32318875],[0.52924126 0.32206202],1663673550661
20,0.21289562905923298,0.26701102795909926,0.23995332850916612,[0.50896204 0.315907  ],[0.52906758 0.31005061],[0.54903889 0.31174773],[0.56421292 0.31704608],[0.54438877 0.32264826],[0.52482843 0.32093352],1663673550680
21,0.1985748801947829,0.26094133958553983,0.22975810989016138,[0.50327474 0.31393197],[0.52266645 0.30741927],[0.54226989 0.30860996],[0.55801976 0.31337643],[0.53852886 0.31875974],[0.51916414 0.31776854],1663673550704
22,0.20250654481655217,0.2967313787821556,0.2496189617993539,[0.49812275 0.31147066],[0.51769191 0.30487987],[0.53717345 0.30574912],[0.55276561 0.30999228],[0.53303432 0.31598532],[0.51380843 0.315276  ],1663673550727
