FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663672919220
2,0,0,0,0,0,0,0,0,0,1663672919242
3,0,0,0,0,0,0,0,0,0,1663672919258
4,0,0,0,0,0,0,0,0,0,1663672919275
5,0,0,0,0,0,0,0,0,0,1663672919293
6,0,0,0,0,0,0,0,0,0,1663672919312
7,0,0,0,0,0,0,0,0,0,1663672919334
8,0,0,0,0,0,0,0,0,0,1663672919355
9,0,0,0,0,0,0,0,0,0,1663672919376
10,0,0,0,0,0,0,0,0,0,1663672919395
11,0,0,0,0,0,0,0,0,0,1663672919420
12,0,0,0,0,0,0,0,0,0,1663672919445
13,0,0,0,0,0,0,0,0,0,1663672919470
14,0,0,0,0,0,0,0,0,0,1663672919494
15,0,0,0,0,0,0,0,0,0,1663672919519
16,0,0,0,0,0,0,0,0,0,1663672919544
17,0,0,0,0,0,0,0,0,0,1663672919568
18,0,0,0,0,0,0,0,0,0,1663672919590
19,0,0,0,0,0,0,0,0,0,1663672919614
20,0,0,0,0,0,0,0,0,0,1663672919642
21,0,0,0,0,0,0,0,0,0,1663672919667
22,0,0,0,0,0,0,0,0,0,1663672919693
23,0,0,0,0,0,0,0,0,0,1663672919717
24,0,0,0,0,0,0,0,0,0,1663672919737
25,0,0,0,0,0,0,0,0,0,1663672919762
26,0,0,0,0,0,0,0,0,0,1663672919787
27,0,0,0,0,0,0,0,0,0,1663672919813
28,0,0,0,0,0,0,0,0,0,1663672919835
29,0.2107986500784404,0.5368152980019957,0.373806974040218,[0.34329912 0.33693677],[0.36000127 0.33281398],[0.37521404 0.33554709],[0.38628399 0.3414534 ],[0.37105387 0.34324047],[0.35553685 0.34117234],1663672919861
30,0,0,0,0,0,0,0,0,0,1663672919878
31,0,0,0,0,0,0,0,0,0,1663672919893
32,0,0,0,0,0,0,0,0,0,1663672919909
33,0,0,0,0,0,0,0,0,0,1663672919928
34,0,0,0,0,0,0,0,0,0,1663672919951
35,0,0,0,0,0,0,0,0,0,1663672919971
36,0,0,0,0,0,0,0,0,0,1663672919989
