FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.27902512055032735,0.3388368199960141,0.30893097027317074,[0.49290097 0.33490777],[0.50892311 0.32571575],[0.52680087 0.32629767],[0.53975135 0.33130157],[0.52181774 0.3384051 ],[0.50569922 0.33844319],1663673575861
2,0.2431105367090303,0.3060318890617038,0.27457121288536707,[0.50248086 0.33015656],[0.52059442 0.32193947],[0.53959    0.32249257],[0.55334234 0.32681471],[0.53526896 0.33415812],[0.5172779  0.33382869],1663673575888
3,0.22408367389247416,0.28575045982000985,0.254917066856242,[0.50578874 0.3340551 ],[0.52622855 0.32650521],[0.54686522 0.32760459],[0.56127381 0.33245349],[0.54169399 0.33904117],[0.52194256 0.3380616 ],1663673575914
4,0.22662205779216504,0.28288090880364813,0.2547514832979066,[0.50521785 0.33519608],[0.52572477 0.32772514],[0.5464738  0.32892847],[0.56080943 0.3337692 ],[0.54123622 0.34049654],[0.52147287 0.33948651],1663673575941
5,0.23479350644559485,0.28857137905757174,0.2616824427515833,[0.50332683 0.333886  ],[0.52336764 0.32656139],[0.5439561  0.32770488],[0.5588215  0.33243611],[0.53860033 0.33986157],[0.51905197 0.33859521],1663673575961
6,0.22501654710783558,0.29742360838171195,0.26122007774477374,[0.50248694 0.33031934],[0.52365166 0.32290536],[0.54491836 0.32388699],[0.559874   0.32837626],[0.53882939 0.33569026],[0.51870608 0.33445024],1663673575981
7,0.23835157270955565,0.28746473755559,0.2629081551325728,[0.50370032 0.32436848],[0.52439272 0.31699896],[0.54513073 0.31877676],[0.55929655 0.32409751],[0.53921896 0.33078653],[0.51956242 0.32919449],1663673575999
8,0.23306002129894118,0.27810950390512656,0.2555847626020339,[0.50563329 0.31866294],[0.52664566 0.311324  ],[0.5474453  0.31316325],[0.5617798  0.31846979],[0.54123431 0.3248598 ],[0.52144974 0.32316172],1663673576016
9,0.23386453680508415,0.3142484655641242,0.2740565011846042,[0.50644839 0.31528738],[0.52670318 0.30820853],[0.54707628 0.30999392],[0.56137145 0.31532031],[0.54128486 0.32161483],[0.52201003 0.32001498],1663673576040
10,0.24475936493428468,0.2809003626336945,0.2628298637839896,[0.5097667  0.31731695],[0.5292508  0.31021753],[0.54887921 0.31227392],[0.56266785 0.31793314],[0.54306686 0.32391444],[0.52456671 0.32222301],1663673576062
