,File_name,MissingFrames_per_min,Blink_per_min,blink_duration_per_min,Perclose_per_min,Avg_EAR
0,VIDEO_19112022092434_1668830074283_EAR.csv,65,13,2.6153846153846154,0.019596541786743516,0.5226213300437207
1,VIDEO_19112022092532_1668830132841_EAR.csv,0,7,3.142857142857143,0.012222222222222223,0.517343478846245
2,VIDEO_19112022092631_1668830191748_EAR.csv,0,8,3.25,0.014444444444444444,0.5066979017107053
3,VIDEO_19112022092730_1668830250775_EAR.csv,0,7,3.4285714285714284,0.013333333333333334,0.5098036395689981
4,VIDEO_19112022092829_1668830309745_EAR.csv,0,5,3.4,0.009444444444444445,0.5002166045193516
5,VIDEO_19112022092928_1668830368743_EAR.csv,0,13,2.923076923076923,0.021111111111111112,0.5028687539952443
6,VIDEO_19112022093027_1668830427755_EAR.csv,135,26,5.538461538461538,0.08648648648648649,0.4844137712538208
7,VIDEO_19112022093126_1668830486890_EAR.csv,30,43,5.953488372093023,0.14463276836158193,0.3643963242298271
8,VIDEO_19112022093225_1668830545752_EAR.csv,2,22,3.0,0.03670745272525028,0.45897412291673645
9,VIDEO_19112022093324_1668830604751_EAR.csv,21,27,3.7037037037037037,0.056211354693648116,0.4392427822958391
10,VIDEO_19112022093423_1668830663758_EAR.csv,0,19,9.68421052631579,0.10222222222222223,0.4114823763059052
11,VIDEO_19112022093522_1668830722749_EAR.csv,37,44,8.795454545454545,0.21951219512195122,0.3232365611788139
12,VIDEO_19112022093621_1668830781749_EAR.csv,1,23,7.086956521739131,0.0906058921623124,0.40720831806620084
13,VIDEO_19112022093720_1668830840746_EAR.csv,0,34,4.4411764705882355,0.08388888888888889,0.3845390073562525
14,VIDEO_19112022093819_1668830899749_EAR.csv,0,19,4.0,0.042222222222222223,0.44338943506209977
15,VIDEO_19112022093918_1668830958755_EAR.csv,0,7,2.7142857142857144,0.010555555555555556,0.43359379479827603
16,VIDEO_19112022094017_1668831017784_EAR.csv,81,25,3.04,0.04421175101803374,0.4410460695746996
17,VIDEO_19112022094116_1668831076786_EAR.csv,74,15,7.0,0.060834298957126304,0.45421488508937696
18,VIDEO_19112022094215_1668831135778_EAR.csv,1,27,2.5555555555555554,0.03835464146748194,0.44174271610980514
19,VIDEO_19112022094314_1668831194788_EAR.csv,0,19,2.4210526315789473,0.025555555555555557,0.43501678143598416
20,VIDEO_19112022094413_1668831253936_EAR.csv,6,27,3.3703703703703702,0.050724637681159424,0.4196492416893805
21,VIDEO_19112022094512_1668831312787_EAR.csv,42,18,3.2777777777777777,0.0335608646188851,0.4576327166063493
22,VIDEO_19112022094611_1668831371789_EAR.csv,0,27,2.814814814814815,0.042222222222222223,0.403570916989601
23,VIDEO_19112022094710_1668831430792_EAR.csv,0,32,3.15625,0.05611111111111111,0.40626386316550755
24,VIDEO_19112022094809_1668831489785_EAR.csv,19,33,3.696969696969697,0.06850084222346996,0.35803673747209674
