,Start_blink,End_blink,Blink_frame,No_of_frames
0,242,244,243,2
1,685,689,686,4
2,702,705,703,3
3,733,739,734,6
4,760,764,762,4
5,777,779,778,2
6,894,897,895,3
7,916,924,920,8
8,977,982,980,5
9,1240,1242,1241,2
10,1424,1426,1425,2
