,File_name,MissingFrames_per_min,Blink_per_min,blink_duration_per_min,Perclose_per_min,Avg_EAR
0,VIDEO_23112022102934_1669179574232_EAR.csv,38,11,7.2727272727272725,0.04540295119182747,0.4651719451650701
