,File_name,MissingFrames_per_min,Blink_per_min,blink_duration_per_min,Perclose_per_min,Avg_EAR
0,VIDEO_24112022102215_1669265535332_EAR.csv,359,25,8.72,0.15128383067314366,0.48265480318254295
1,VIDEO_24112022102314_1669265594394_EAR.csv,0,27,4.37037037037037,0.06555555555555556,0.5694954049542432
2,VIDEO_24112022102413_1669265653392_EAR.csv,0,19,3.5789473684210527,0.03777777777777778,0.5133967274805767
3,VIDEO_24112022102512_1669265712438_EAR.csv,53,20,6.1,0.06983400114481969,0.4948412445188804
4,VIDEO_24112022102611_1669265771825_EAR.csv,0,9,2.7777777777777777,0.013888888888888888,0.5002070346170345
5,VIDEO_24112022102710_1669265830962_EAR.csv,0,8,3.125,0.013888888888888888,0.47175289534004505
6,VIDEO_24112022102810_1669265890226_EAR.csv,0,7,7.428571428571429,0.028888888888888888,0.45321416761428474
7,VIDEO_24112022102909_1669265949636_EAR.csv,0,3,4.333333333333333,0.007222222222222222,0.4699059543133641
8,VIDEO_24112022103009_1669266009068_EAR.csv,21,16,3.125,0.028105677346824058,0.46126394472577825
9,VIDEO_24112022103108_1669266068302_EAR.csv,37,14,3.5714285714285716,0.02836074872376631,0.46148169743298123
10,VIDEO_24112022103207_1669266127238_EAR.csv,0,0,0.0,0.0,
11,VIDEO_24112022103306_1669266186269_EAR.csv,0,5,10.8,0.03,0.4555286568750925
12,VIDEO_24112022103405_1669266245279_EAR.csv,27,12,5.166666666666667,0.03496897913141568,0.45524807071762435
13,VIDEO_24112022103504_1669266304270_EAR.csv,0,13,7.0,0.050555555555555555,0.36944134202599777
14,VIDEO_24112022103603_1669266363277_EAR.csv,16,9,3.4444444444444446,0.017376681614349777,0.46982682566915285
15,VIDEO_24112022103702_1669266422280_EAR.csv,0,12,9.25,0.06166666666666667,0.46323092210387423
16,VIDEO_24112022103801_1669266481268_EAR.csv,5,4,3.5,0.007799442896935933,0.48608417329739184
17,VIDEO_24112022103900_1669266540265_EAR.csv,0,2,4.0,0.0044444444444444444,0.49333510286130555
18,VIDEO_24112022103959_1669266599079_EAR.csv,0,6,3.1666666666666665,0.010555555555555556,0.48906940908156304
19,VIDEO_24112022104058_1669266658243_EAR.csv,0,9,3.3333333333333335,0.016666666666666666,0.4631112838362162
20,VIDEO_24112022104157_1669266717232_EAR.csv,0,14,3.4285714285714284,0.02666666666666667,0.4827293731629076
21,VIDEO_24112022104256_1669266776383_EAR.csv,0,3,2.6666666666666665,0.0044444444444444444,0.4728859879823987
22,VIDEO_24112022104355_1669266835565_EAR.csv,0,2,3.5,0.0038888888888888888,0.4793429403873036
23,VIDEO_24112022104455_1669266895292_EAR.csv,0,9,3.4444444444444446,0.017222222222222222,0.4655446807535231
24,VIDEO_24112022104554_1669266954325_EAR.csv,0,4,3.5,0.0077777777777777776,0.4683093193540544
25,VIDEO_24112022104653_1669267013846_EAR.csv,0,10,2.8,0.015555555555555555,0.4571203201777252
26,VIDEO_24112022104753_1669267073030_EAR.csv,0,3,6.333333333333333,0.010555555555555556,0.4724525952814264
27,VIDEO_24112022104852_1669267132206_EAR.csv,0,2,3.5,0.0038888888888888888,0.46446483155673274
28,VIDEO_24112022104951_1669267191155_EAR.csv,0,3,4.0,0.006666666666666667,0.46126845727615395
29,VIDEO_24112022105050_1669267250177_EAR.csv,0,4,5.0,0.011111111111111112,0.45423840925090725
30,VIDEO_24112022105149_1669267309252_EAR.csv,0,2,3.0,0.0033333333333333335,0.4513278940717838
31,VIDEO_24112022105248_1669267368480_EAR.csv,0,7,3.0,0.011666666666666667,0.45384872104187607
32,VIDEO_24112022105347_1669267427555_EAR.csv,0,23,7.608695652173913,0.09722222222222222,0.4310721386917889
33,VIDEO_24112022105446_1669267486440_EAR.csv,36,12,5.666666666666667,0.03854875283446712,0.4742512010192553
34,VIDEO_24112022105545_1669267545444_EAR.csv,93,34,3.8823529411764706,0.0773286467486819,0.4621973389279827
35,VIDEO_24112022105644_1669267604441_EAR.csv,0,5,3.2,0.008888888888888889,0.4590796417673258
36,VIDEO_24112022105743_1669267663452_EAR.csv,0,4,4.25,0.009444444444444445,0.4824494419335253
37,VIDEO_24112022105842_1669267722450_EAR.csv,0,7,2.7142857142857144,0.010555555555555556,0.49344348159620377
38,VIDEO_24112022105941_1669267781452_EAR.csv,0,4,2.75,0.006111111111111111,0.5006181552596907
39,VIDEO_24112022110040_1669267840445_EAR.csv,0,6,3.1666666666666665,0.010555555555555556,0.47104042535776336
40,VIDEO_24112022110139_1669267899485_EAR.csv,0,14,3.357142857142857,0.026111111111111113,0.4535312386278615
