FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP
1,0.35933600779120023,3.2458030062678955,9.032779726750729,1,1660891598776
2,0.3724081603965511,3.052310896545436,8.196143965522253,1,1660891598817
3,0.3873205319442786,3.137710441865288,8.101069225828418,1,1660891598840
4,0.3903896645936772,3.4361395378339434,8.801819949332735,1,1660891598864
5,0.3921653201194493,3.250011956900188,8.287351762543077,1,1660891598896
6,0.39666224292391583,3.4344803339504053,8.65845034464038,1,1660891598928
7,0.39677471228473604,3.3989109989734043,8.566349854811957,1,1660891598959
8,0.40845827795020573,3.660691410721437,8.962216236850766,1,1660891598998
9,0.41819278925218983,3.6460701418287242,8.718634647786748,1,1660891599032
10,0.4003123355748017,3.335386508167865,8.331960351355747,1,1660891599060
11,0.4045905534314108,3.479598230168124,8.600295287808818,1,1660891599090
12,0.41491560144549383,3.3553515703711434,8.086829125445469,1,1660891599127
13,0.40256182613401365,3.6033378913210554,8.951017352851279,1,1660891599159
14,0.3850345118963826,3.522365942324219,9.148182392730888,1,1660891599193
15,0.391955082576278,3.705847494449062,9.454775965886016,1,1660891599230
16,0.36831429878891675,3.645128673126911,9.896788381859585,1,1660891599262
17,0.38456305442282146,3.6779603826894207,9.563998258255868,1,1660891599293
18,0.36974837069778654,3.796819494786269,10.268657810772602,1,1660891599330
19,0.37794483599595363,3.846169291567927,10.176536164153609,1,1660891599359
20,0.3737112159975439,3.7756548366133753,10.103134920730314,1,1660891599391
21,0.36129694620619646,3.440147953153265,9.52166352158961,1,1660891599430
22,0.36400680025199394,3.5200242862193,9.67021573163596,1,1660891599462
23,0.36158193864514326,3.41500774453908,9.444630330085626,1,1660891599491
24,0.35109060998437824,3.536192369280312,10.072022061306779,1,1660891599528
25,0.3688563755244718,3.595917858056682,9.74882934568691,1,1660891599561
26,0.35601971015519157,3.165271845993801,8.890720810412535,1,1660891599590
27,0.3575167177807975,3.493347864376412,9.771145489532804,1,1660891599626
28,0.3532574437357491,3.392767447878689,9.604234837912196,1,1660891599660
29,0.3720609438924098,3.2184452061977846,8.650317263960051,1,1660891599691
30,0.36184312748915926,3.3109091414470853,9.150123050343907,1,1660891599724
31,0.3645762239333246,3.1319385205862322,8.590627460004127,1,1660891599760
32,0.36780850775179663,3.090952738055322,8.40370103711997,1,1660891599793
33,0.3627117095068496,3.1357931401522197,8.645414685993208,1,1660891599825
34,0.36304862539741306,3.1616373959255477,8.708578341164754,1,1660891599861
35,0.3567617602958471,3.0832808437834047,8.642408427479932,1,1660891599894
36,0.3537966585544302,3.171844343108409,8.965161955085094,1,1660891599925
37,0.3547031796327783,3.2903620934784987,9.276381725376657,1,1660891599958
38,0.3580747741436447,3.486605605931676,9.737088054499463,1,1660891599990
39,0.3676413392643145,3.411203437336642,9.278617698876808,1,1660891600023
40,0.3581544254100904,3.578287043578617,9.990905569521981,1,1660891600058
41,0.3657175634879413,3.493359052407641,9.552068046966594,1,1660891600088
42,0.3623457401415136,3.59185663304423,9.912788354132259,1,1660891600121
43,0.3558580071423204,3.306975174604531,9.29296266553292,1,1660891600160
44,0.37190226940306903,3.2803921377396708,8.820575746969615,1,1660891600190
45,0.37622076871855914,3.5909026988824198,9.544668974850454,1,1660891600220
46,0.385309295767324,3.2509890344960746,8.43734908606836,1,1660891600260
47,0.3866980236500629,3.2052235041100396,8.28869895391698,1,1660891600289
48,0.3912861923075506,3.384044338580954,8.648514578610785,1,1660891600321
49,0.3799401656602408,3.3579899823026453,8.838207396333841,1,1660891600353
50,0.3674545362040265,3.30692619126108,8.99955195933391,1,1660891600392
51,0.25085110923123355,3.090161050226607,12.318705943524886,1,1660891600423
52,0.20519793542510278,3.118443287651316,15.197244948838911,1,1660891600455
53,0.27109391249196135,3.2106411132594577,11.843280004875291,1,1660891600491
54,0.31734619366283207,3.057895753830291,9.635835610743722,1,1660891600524
55,0.33475206241933547,3.1608838016431564,9.442462516283461,1,1660891600555
56,0.33052029402259603,3.152400142773668,9.537690120044957,1,1660891600590
57,0.2090822422434369,3.243398946528757,15.512551002549655,1,1660891600622
58,0.09047834859379689,3.5636814564207056,39.38711870637555,1,1660891600655
59,0.13631617106082047,3.369818164271536,24.720604591864724,1,1660891600692
60,0.23146111546372278,3.349620090696987,14.471632023314852,1,1660891600723
61,0.2852654215027792,3.2742559261032973,11.477927849980926,1,1660891600756
62,0.3046669797537471,3.295290274637181,10.816040114687395,1,1660891600791
63,0.3230678198197958,3.239013688880672,10.025801055293478,1,1660891600824
64,0.3217936824710713,3.160454217604662,9.821368130459744,1,1660891600855
65,0.3318494508816688,2.9649567865440623,8.934644245053489,1,1660891600887
66,0.3441752756162688,3.3149374118045833,9.631538482446093,1,1660891600923
67,0.35445937360811747,3.2716337721573256,9.22992595415003,1,1660891600957
68,0.3473461962210952,3.248283572285747,9.351717703043816,1,1660891600989
69,0.3594655120735514,3.100126623459886,8.624267194861128,1,1660891601024
70,0.3549425836564639,3.0660455628004466,8.638145164818999,1,1660891601056
71,0.34808275118541643,3.0840218925832525,8.860025043126766,1,1660891601089
72,0.34781481493905253,3.304358022325454,9.500337192090209,1,1660891601125
73,0.3642210675842795,3.0867077522412014,8.474819352746385,1,1660891601155
74,0.35884959525132976,2.9867382043599524,8.323092024858246,1,1660891601187
75,0.35860588627726964,3.0397198698147525,8.476491842815092,1,1660891601224
76,0.36480649792549824,3.116787106910131,8.543672123808085,1,1660891601257
77,0.37182987464751777,3.0711273899929017,8.259496074392159,1,1660891601287
78,0.36352930267616657,3.172926384087843,8.728117267933968,1,1660891601325
