FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
63,0.4525167590434289,0.2776943774035771,0.36510556822350304,[0.66226256 0.44302177],[0.67937267 0.43458843],[0.69570071 0.43773964],[0.69914627 0.44516498],[0.69282824 0.45305204],[0.67664206 0.45223624]
64,0.4508346493457913,0.3178732284114354,0.38435393887861335,[0.64977777 0.43972641],[0.66990155 0.43011406],[0.68920159 0.43480882],[0.69421709 0.44331068],[0.68601257 0.45315173],[0.66692853 0.45148993]
65,0.47705654822235255,0.3665968028599212,0.42182667554113684,[0.64189702 0.44146365],[0.6638028  0.42791566],[0.68563241 0.43209016],[0.69297761 0.44307417],[0.68240988 0.45483941],[0.6613155  0.45357993]
66,0.4588373889596011,0.35703937180257667,0.40793838038108887,[0.63587624 0.44300508],[0.65862614 0.42836839],[0.68080568 0.43188894],[0.68897593 0.44291538],[0.67730731 0.4548516 ],[0.65588456 0.45372128]
67,0.4519434664750824,0.36705416971750726,0.40949881809629485,[0.62946391 0.44457114],[0.65385395 0.42894903],[0.67738938 0.43244088],[0.68599963 0.44339079],[0.67352122 0.4564546 ],[0.65067178 0.45554912]
68,0.40202118280984617,0.3540250187606278,0.378023100785237,[0.62163162 0.44300994],[0.64775968 0.42890412],[0.67248338 0.43236953],[0.68227768 0.44272757],[0.66803271 0.45546085],[0.64386457 0.45384803]
69,0.38770493607977596,0.33497309830248556,0.36133901719113076,[0.61230654 0.44216117],[0.64033985 0.42825118],[0.66621786 0.43248466],[0.67672032 0.44326133],[0.66122693 0.45590341],[0.63557744 0.45382115]
70,0.371515336575865,0.3303992290057442,0.3509572827908046,[0.60329294 0.43961012],[0.63131315 0.42579913],[0.65654212 0.43043327],[0.66827798 0.44072202],[0.65093708 0.45280856],[0.6257664  0.45040807]
71,0.35090127742815513,0.3309358975354277,0.3409185874817914,[0.59112358 0.43826962],[0.62060922 0.42353356],[0.64743578 0.42808232],[0.66061991 0.43943036],[0.64299035 0.45078284],[0.61642897 0.44883841]
72,0.38315252617881657,0.3347777341172737,0.3589651301480451,[0.5826636  0.43461868],[0.61188173 0.41835269],[0.63780677 0.42274311],[0.65185285 0.43478432],[0.6333003 0.4477371],[0.60744905 0.44561794]
73,0.3963976466386555,0.33151518402569635,0.36395641533217593,[0.57495385 0.43301424],[0.6038124  0.41542268],[0.62931168 0.41972369],[0.64337713 0.43244743],[0.62465745 0.44514716],[0.59926194 0.44345731]
74,0.40136586877964947,0.3454175890095485,0.373391728894599,[0.56790847 0.43097129],[0.59753126 0.41225618],[0.62397134 0.41644585],[0.63887358 0.43036234],[0.61947662 0.44346574],[0.59323198 0.4415189 ]
75,0.3925073562581083,0.36591890475225264,0.37921313050518046,[0.5609265  0.43004584],[0.59038144 0.4117479 ],[0.61706924 0.4162733 ],[0.63271779 0.43044677],[0.61246985 0.44310215],[0.58602941 0.44055891]
76,0.3953840109498756,0.36298260555843026,0.3791833082541529,[0.55225104 0.4305256 ],[0.58192903 0.41199097],[0.60798073 0.41679859],[0.62347269 0.43155894],[0.60301262 0.44351095],[0.57693499 0.44071537]
77,0.3695542747867273,0.36443405337681734,0.3669941640817723,[0.54402417 0.42783096],[0.57432288 0.41101962],[0.60090774 0.41578519],[0.61715615 0.42957133],[0.5958842  0.44150609],[0.56914514 0.43839517]
78,0.36735686866448614,0.36581188716571333,0.36658437791509974,[0.53848177 0.42538416],[0.56870121 0.40906599],[0.59534204 0.41368106],[0.6118716  0.42686316],[0.59061408 0.43940896],[0.56378859 0.4364008 ]
79,0.35906230703886066,0.38930424167593547,0.37418327435739807,[0.53299093 0.42257255],[0.56340951 0.40504479],[0.59045178 0.40995917],[0.60680616 0.42420167],[0.58566582 0.43495369],[0.55877167 0.43222478]
80,0.4004739072720261,0.40716457731246997,0.403819242292248,[0.52660382 0.41753995],[0.5573591  0.39689106],[0.58477414 0.4021804 ],[0.6004802  0.41749221],[0.57875443 0.42981449],[0.55169779 0.42725682]
81,0.4024642246555002,0.4306475912933658,0.416555907974433,[0.51943743 0.41545969],[0.54877722 0.39372265],[0.57576323 0.39887157],[0.59218305 0.41479969],[0.57000542 0.42628708],[0.54357749 0.42382061]
82,0.4037126320688912,0.4583144485004103,0.4310135402846508,[0.50621814 0.41297823],[0.53695655 0.39047861],[0.56450397 0.395854  ],[0.5812512  0.41268656],[0.55785781 0.42416137],[0.53075951 0.42137009]
83,0.42336529401550554,0.47098215617880196,0.44717372509715375,[0.49244818 0.41011372],[0.52173781 0.38698336],[0.54875106 0.39185062],[0.56567818 0.40896964],[0.54257935 0.42106724],[0.51628661 0.41867018]
84,0.43255597612205254,0.5367461876169123,0.4846510818694824,[0.47707534 0.40589467],[0.50550115 0.38224435],[0.53224856 0.38667125],[0.55007696 0.40400958],[0.52673042 0.41665834],[0.50073051 0.41457936]
85,0.44113006139201455,0.5365243765932134,0.48882721899261394,[0.46499622 0.40301758],[0.49264589 0.380054  ],[0.51858848 0.38509655],[0.53676832 0.40235537],[0.51304293 0.41506511],[0.48755422 0.41250399]
86,0.4191682036011923,0.5502272372453354,0.48469772042326387,[0.4555077  0.40008965],[0.48264003 0.37817395],[0.50857413 0.38240865],[0.52762437 0.39882508],[0.50361049 0.41132092],[0.47814974 0.40898049]
87,0.4288076898956632,0.5794925440118215,0.5041501169537423,[0.44878727 0.39795768],[0.47473603 0.37551874],[0.50039309 0.37906861],[0.51977617 0.39543906],[0.49578753 0.40840316],[0.47077623 0.40649223]
88,0.4429916175015462,0.5913071624766494,0.5171493899890978,[0.43962571 0.39504838],[0.46654609 0.37154511],[0.49284464 0.37545997],[0.51237398 0.39266765],[0.48741776 0.40658909],[0.4617658  0.40408549]
89,0.45721519720327325,0.5872167602981334,0.5222159787507034,[0.43530643 0.39345703],[0.46076944 0.36910129],[0.48675692 0.37329051],[0.50676841 0.39193878],[0.48174921 0.4047347 ],[0.45655474 0.40235656]
90,0.44360931090013384,0.608978779544594,0.5262940452223639,[0.42990503 0.39110124],[0.45462042 0.36824542],[0.48000237 0.37183008],[0.50015152 0.38893524],[0.47596869 0.40197486],[0.45118186 0.39999995]
91,0.44049508595043885,0.635292974309046,0.5378940301297424,[0.42258379 0.38836175],[0.44782573 0.36622223],[0.47296286 0.37061891],[0.49257126 0.38724309],[0.46865621 0.40013728],[0.44397488 0.39782375]
92,0.4346981285033229,0.639896853929128,0.5372974912162254,[0.41522616 0.38927889],[0.43486938 0.36587119],[0.45824823 0.36936957],[0.47906566 0.38838196],[0.45491654 0.39569786],[0.43320197 0.3947922 ]
93,0.433048601150777,0.6817284301182645,0.5573885156345207,[0.40160665 0.38559678],[0.42018041 0.36345324],[0.44403422 0.36776406],[0.46497554 0.38620305],[0.43981338 0.39385888],[0.41814727 0.39183265]
94,0.4765451569741558,0.7211013537464914,0.5988232553603237,[0.38471308 0.38773143],[0.40222824 0.3646751 ],[0.42476693 0.36883456],[0.44502896 0.38710144],[0.41992328 0.39610109],[0.39940134 0.39433691]
95,0.459149678463767,0.7137869865029566,0.5864683324833617,[0.37069049 0.38642335],[0.38780239 0.36597347],[0.40883172 0.37103707],[0.42806292 0.38774291],[0.40409714 0.39543581],[0.38470721 0.39364603]
96,0.4316675491348132,1.1658517698525601,0.7987596594936867,[0.35280466 0.38957363],[0.37002024 0.37217119],[0.39091596 0.37704596],[0.40983823 0.39141834],[0.38474613 0.39995441],[0.36580369 0.3973608 ]
97,0.4164111469164397,1.1728616979362396,0.7946364224263397,[0.33621949 0.39528394],[0.35309678 0.37901458],[0.37277058 0.38400364],[0.39124796 0.39759755],[0.36698124 0.40503943],[0.34889847 0.40269685]
98,0.42314732121538223,1.2123617976704106,0.8177545594428964,[0.32195798 0.40009028],[0.33902746 0.3837741 ],[0.35962784 0.38781443],[0.3781912  0.40100181],[0.35397971 0.41015583],[0.33535391 0.40804955]
99,0.30420690833800523,1.2970907399292129,0.800648824133609,[0.31350034 0.39632201],[0.3291882  0.38844734],[0.34737572 0.39375567],[0.36490068 0.40158355],[0.34224868 0.40762037],[0.32544059 0.40467399]
100,0.3366026835973424,0.9951359437888323,0.6658693136930873,[0.30179435 0.40587583],[0.31908906 0.39675227],[0.33818313 0.40090823],[0.35543963 0.40792924],[0.33322871 0.41739491],[0.31565493 0.41536382]
101,0.44575001537483616,0.9695559252897464,0.7076529703322914,[0.29506239 0.41680658],[0.31133327 0.40215293],[0.33033305 0.40571213],[0.34710225 0.41562462],[0.32533339 0.42733744],[0.30848214 0.42619422]
102,0.3361365664800303,0.8114969294946451,0.5738167479873377,[0.29191285 0.42047244],[0.30927092 0.41134262],[0.32856545 0.41526476],[0.34492484 0.42163396],[0.32271549 0.43166479],[0.30552411 0.42918846]
103,0.302018006767788,0.7702139116000705,0.5361159591839293,[0.28562626 0.42825133],[0.30111381 0.42023101],[0.32029063 0.42424425],[0.33773127 0.43005288],[0.31520388 0.43843034],[0.29850259 0.43644369]
104,0.3517167819447385,0.68270782382354,0.5172123028841392,[0.27887309 0.43389511],[0.29586774 0.42244959],[0.31576598 0.4260765 ],[0.33329025 0.43444118],[0.31088808 0.44377249],[0.29296568 0.44216192]
105,0.35357159598824034,1.274627580722775,0.8140995883555077,[0.27562726 0.43200737],[0.291933   0.42157331],[0.31122866 0.42582476],[0.32822382 0.43454689],[0.30542609 0.44293791],[0.28834146 0.4404003 ]
106,0.3723776010072993,0.9774403114104904,0.6749089562088948,[0.27040344 0.4352994 ],[0.28725451 0.42370421],[0.30665192 0.42775482],[0.32393214 0.43583477],[0.30142927 0.44605193],[0.28401378 0.44429058]
107,0.35392481123998115,1.0777280552804493,0.7158264332602152,[0.27005354 0.43752205],[0.28678852 0.42709365],[0.30658075 0.43106282],[0.32414335 0.43909466],[0.30111253 0.44876987],[0.28336716 0.44656685]
108,0.38789363822003264,0.9983611632271009,0.6931274007235668,[0.26941538 0.44039506],[0.28605351 0.42628706],[0.30635187 0.42971992],[0.32442153 0.44065022],[0.30074614 0.44975168],[0.28262863 0.44788945]
109,0.3817785422502156,0.9989747287354551,0.6903766354928353,[0.2673744  0.44004422],[0.28606647 0.4276619 ],[0.30604547 0.43215871],[0.32312632 0.44210592],[0.30038127 0.45191535],[0.28192043 0.44931483]
110,0.3202688160521419,0.8418886766638833,0.5810787463580126,[0.26866335 0.44019535],[0.28688401 0.43267038],[0.30672726 0.43717831],[0.32374814 0.44364172],[0.29999697 0.45332867],[0.28214738 0.44988698]
111,0.2724691861051143,0.9021078750288308,0.5872885305669726,[0.26845443 0.43521005],[0.28558296 0.42979789],[0.304818   0.43473935],[0.32186547 0.44034922],[0.29830268 0.44752526],[0.2810007 0.4439652]
112,0.2545559867105832,1.0842312333561885,0.6693936100333859,[0.27131623 0.43643999],[0.28931412 0.43170822],[0.30880675 0.43594113],[0.32623848 0.44117835],[0.3024821  0.44849974],[0.28455821 0.44488007]
113,0.3306218834300734,0.9925173328399155,0.6615696081349944,[0.26582718 0.43894655],[0.28276032 0.43110007],[0.30169845 0.43542206],[0.31854564 0.44152254],[0.29511476 0.45134228],[0.27808109 0.44814289]
114,0.2733184450498943,1.2224633984503828,0.7478909217501385,[0.26535326 0.44145769],[0.28084081 0.43533015],[0.3007713  0.43869215],[0.31842527 0.44277775],[0.29534766 0.45194617],[0.27819741 0.44978982]
115,0.28225101673278385,1.1192870978518792,0.7007690572923315,[0.26363581 0.43954682],[0.28054169 0.43300438],[0.29996338 0.43656343],[0.31737751 0.44095117],[0.29475111 0.45040855],[0.27707005 0.44816589]
116,0.34351412030867795,1.271183468902651,0.8073487946056646,[0.26299772 0.44454774],[0.28002122 0.43401188],[0.29970959 0.43754706],[0.31775665 0.4455106 ],[0.29485279 0.45500135],[0.27693319 0.45327526]
117,0.27497286914731717,1.1761824901168672,0.7255776796320922,[0.26658499 0.44064012],[0.28307289 0.43414137],[0.30267614 0.43705019],[0.32104155 0.44170678],[0.2982178  0.45100003],[0.28029206 0.44919562]
118,0.333053775463664,0.9679656292951477,0.6505097023794059,[0.26641712 0.44307166],[0.28365248 0.43475342],[0.30325973 0.43800575],[0.32075348 0.44403315],[0.29867157 0.45504922],[0.28083634 0.45308769]
119,0.3685544038521489,0.999675007595109,0.684114705723629,[0.26775062 0.44059327],[0.28471962 0.42963347],[0.30401227 0.43380046],[0.32105213 0.44203889],[0.298255   0.45190191],[0.2809175  0.44958287]
120,0.3420534690168943,0.8791438072370248,0.6105986381269596,[0.27240244 0.44064668],[0.28939405 0.43015325],[0.30931795 0.43317169],[0.32701239 0.44030419],[0.30442604 0.45067334],[0.28648832 0.44911927]
121,0.41920713652839975,1.202491950928286,0.810849543728343,[0.2795338  0.43886894],[0.2966817  0.42334449],[0.31642738 0.42571062],[0.33384937 0.43459523],[0.31228405 0.4471353 ],[0.2942777  0.44708112]
122,0.39469598730711336,1.3393571815915535,0.8670265844493334,[0.29007876 0.43189299],[0.30803508 0.41703257],[0.32792449 0.41995847],[0.34533167 0.42943075],[0.32292208 0.44036105],[0.30489329 0.43946624]
123,0.30420645534504437,1.3991531756797897,0.851679815512417,[0.3044298  0.42460299],[0.3217918  0.41450241],[0.3420032  0.41833836],[0.36036828 0.42536795],[0.33677059 0.43374327],[0.31828395 0.43192023]
124,0.3053799054435233,1.3159192481243012,0.8106495767839123,[0.32428673 0.41984862],[0.34138113 0.40865329],[0.3624742  0.41282481],[0.38208428 0.41974962],[0.35623732 0.42824763],[0.33709854 0.42681962]
125,0.26722592847374665,0.5664606959450952,0.41684331220942095,[0.35163727 0.41872162],[0.37321636 0.40634105],[0.39886251 0.40934432],[0.42041153 0.41711241],[0.39250895 0.42621234],[0.36897069 0.42459548]
126,0.21204167374549093,0.4124588921294109,0.31225028293745094,[0.39334819 0.418311  ],[0.41671279 0.40512028],[0.44281477 0.40585217],[0.46567506 0.41149923],[0.43750769 0.42033136],[0.41258854 0.41994447]
127,0.27658953668153946,0.5212625019517843,0.39892601931666183,[0.43804511 0.41732144],[0.46335796 0.39958695],[0.49063745 0.39968306],[0.51380515 0.40821534],[0.48610857 0.42043605],[0.4597103  0.42023635]
128,0.3192645794335723,0.46040247746492546,0.3898335284492489,[0.47519642 0.41902065],[0.50348473 0.39904231],[0.53186548 0.40023488],[0.55386597 0.41101018],[0.52775824 0.42461348],[0.49990284 0.42456254]
