FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP
1,0.32752674642474977,2.5345730576735437,7.738522381273278,1,1663139571852
2,0.30022413867668796,2.639471805472805,8.791670840016158,1,1663139572352
3,0.29085339885104533,2.6243538226764027,9.022943630857869,1,1663139572384
4,0.3012292450408435,2.346834464377308,7.790858633460713,1,1663139572414
5,0.2983844899564765,2.4289716549743843,8.140408555849145,1,1663139572440
6,0.3132529902819391,2.6026139239215476,8.30834502674372,1,1663139572467
7,0.30366161631011157,2.687932868965595,8.85173734378259,1,1663139572486
8,0.2832119709671993,2.5305098064141296,8.93503829577601,1,1663139572524
9,0.29150450866709116,2.493279140290508,8.553140916039567,1,1663139572585
10,0.300539872018464,2.574235051157436,8.565369492801556,1,1663139572651
11,0.30881485319905544,2.86088586470465,9.264081164064295,1,1663139572719
12,0.32623868035658593,2.5735951629323854,7.888688000207058,1,1663139572782
13,0.3158781547414234,2.7339103670455382,8.654952316292675,1,1663139572850
14,0.31027406056336604,2.520186484757875,8.122453034526833,1,1663139572919
15,0.34234613545246995,2.702841043177008,7.895053465711636,1,1663139572983
16,0.32712080550622735,2.435952874384926,7.44664611171775,1,1663139573052
17,0.32079674839032835,2.2008598275554987,6.860605160740626,1,1663139573119
18,0.32296126249185253,2.2079597045570805,6.836608475955476,1,1663139573182
19,0.323643893945267,2.2809967707864636,7.047859741708009,1,1663139573249
20,0.3217128886380737,2.2015085151331166,6.843084603955078,1,1663139573318
21,0.32526358694912594,2.3021637170006444,7.077840279000314,1,1663139573382
22,0.3284312801963573,2.4824593519214497,7.558535077527561,1,1663139573451
23,0.3216531246275679,2.532281498698902,7.872709154095586,1,1663139573520
24,0.3322710915248697,2.5939321270885816,7.806674108133875,1,1663139573581
25,0.30018052942700013,2.5970675118402666,8.651685426758629,1,1663139573650
26,0.32054541279424625,2.5893586611943906,8.07797759020331,1,1663139573718
27,0.3236949626450851,2.748932652111859,8.49235536336079,1,1663139573784
28,0.32191898928643314,2.7458238544507387,8.529549190425648,1,1663139573849
29,0.33509657679215554,2.5443406942619418,7.592857911646394,1,1663139573918
30,0.34491372979547863,2.7193160549234943,7.884046994986109,1,1663139573985
31,0.32605365045829704,2.6770795652455797,8.210549280717174,1,1663139574051
32,0.3062320561525881,2.9336546897861093,9.579841923290813,1,1663139574119
33,0.27240936089814066,2.9435000171647707,10.805429033202,1,1663139574183
34,0.29496324977862365,2.8709285154828423,9.733173599211213,1,1663139574249
35,0.28989015409376356,2.651111440061829,9.145227606468966,1,1663139574317
36,0.3013793910429896,2.8779949509342715,9.549408607451019,1,1663139574385
37,0.27095141567331565,2.7866999084593638,10.284869342846577,1,1663139574449
38,0.3126281526285969,2.9057979127029525,9.294741654808831,1,1663139574518
39,0.33655533607111143,3.2493128177319988,9.65461684745193,1,1663139574585
40,0.3206902651995439,3.286972398187635,10.249679378768713,1,1663139574650
41,0.35729322561792465,3.254867504267143,9.109793499829102,1,1663139574717
42,0.3623833849678567,3.5832791180658514,9.888088876877418,1,1663139574783
43,0.36626942900124,3.1347383691860964,8.55855859369438,1,1663139574852
44,0.3555241629253475,3.296836517674832,9.273171450704176,1,1663139574917
45,0.37366696851395187,3.120023442079236,8.349743769130457,1,1663139574983
46,0.37724568712716716,3.1625642027710796,8.383301150120237,1,1663139575053
47,0.3630384149681064,3.3282634930995685,9.167799758579164,1,1663139575117
48,0.3146788522316716,3.0503001333126107,9.693375044685022,1,1663139575183
49,0.32090816448031756,3.0198271335292683,9.41025336148618,1,1663139575252
50,0.3134771730923956,3.313012548509881,10.568592653262794,1,1663139575321
51,0.30153973312954097,3.1402776497970972,10.414142166956283,1,1663139575382
52,0.22375641571197244,3.16849912010712,14.160483890597039,1,1663139575450
53,0.27760490049318715,3.045470940261077,10.970522980143924,1,1663139575518
54,0.31542960077689786,3.002002873558043,9.517188197189355,1,1663139575582
55,0.33425074981378133,3.062754259479006,9.16304379626773,1,1663139575653
56,0.33713245392301894,2.9550249868279237,8.765175089025028,1,1663139575747
57,0.3252533767747249,2.963039693189931,9.109942908424205,1,1663139575787
58,0.3245029091809625,3.2094968350233835,9.890502501577185,1,1663139575851
59,0.3167833005561207,3.051097924674132,9.631498627982776,1,1663139575921
60,0.33739161558380615,2.9636587647029193,8.784032050039974,1,1663139575984
61,0.34360090625749684,3.116533738910595,9.070213966708934,1,1663139576050
62,0.34998818793846326,3.021017908919232,8.631771051228743,1,1663139576117
63,0.3417503215120736,2.9987733482725365,8.774749164841953,1,1663139576185
64,0.334839626936774,3.122200360241981,9.324464935064361,1,1663139576252
65,0.32624315757132794,3.0345013617042293,9.301348675920607,1,1663139576318
66,0.3325023054614885,2.8031138820483585,8.43035923663099,1,1663139576381
67,0.3514309331071194,2.97038270189499,8.452251700306613,1,1663139576449
68,0.3484127551129258,2.560464738923861,7.3489408793141795,1,1663139576519
69,0.3483695533889492,3.067794069989538,8.806148643433238,1,1663139576581
70,0.36210726200464755,2.7032314923709486,7.465278319483837,1,1663139576650
71,0.3684917272810994,2.93328681415233,7.960251471031554,1,1663139576720
72,0.34004554023267874,2.915690030336312,8.574410440264057,1,1663139576787
73,0.25341244723535367,2.891595314260388,11.410628585165174,1,1663139576849
74,0.15200049479740907,2.799335008190611,18.416617734841264,1,1663139576919
75,0.2296924128676463,2.8030307576102396,12.203410302565832,1,1663139576984
76,0.29297174956144506,2.8831479385493104,9.841044206020372,1,1663139577049
77,0.32382902210464626,2.87211900852062,8.86924522655195,1,1663139577117
