FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
58,0.360272068032618,0.4459635289928314,0.4031177985127247,[0.09945215 0.78938472],[0.11714974 0.77725875],[0.13426149 0.77938104],[0.14622289 0.7858088 ],[0.12896913 0.7951594 ],[0.11248735 0.79376954]
59,0.3493866651525292,0.44185407664794557,0.3956203709002374,[0.09821969 0.78886253],[0.11661195 0.77734041],[0.13406602 0.77950233],[0.14600588 0.78560221],[0.12886657 0.79517353],[0.11190109 0.79363108]
60,0.3551713417078488,0.413955346118573,0.3845633439132109,[0.09881397 0.79025108],[0.11631718 0.77799153],[0.13360646 0.7800101 ],[0.14590362 0.78664041],[0.12910879 0.79573762],[0.11243369 0.7947371 ]
61,0.3370046689469339,0.42090329137985877,0.3789539801633963,[0.09894993 0.79040986],[0.11687207 0.77932465],[0.13386711 0.78126478],[0.14574794 0.78695738],[0.12890589 0.79600465],[0.11225586 0.79472321]
62,0.34939499225261045,0.4375521234490648,0.3934735578508376,[0.09905518 0.79091686],[0.11673277 0.77967775],[0.13351282 0.78169781],[0.14550875 0.78749794],[0.12864085 0.79698265],[0.11222192 0.79555601]
63,0.36246450583608136,0.43955461857061745,0.4010095622033494,[0.09815858 0.79153359],[0.11650457 0.77911675],[0.13391252 0.78112036],[0.14569104 0.78767908],[0.1290632  0.79728448],[0.11205865 0.79624403]
64,0.34537612640119725,0.41543197537562293,0.3804040508884101,[0.0994311  0.79086232],[0.11689758 0.77911752],[0.13374718 0.78095412],[0.14567691 0.78692359],[0.12897521 0.79590023],[0.11264898 0.79492724]
65,0.35342892626119726,0.3841137313323293,0.3687713287967633,[0.09971228 0.79142118],[0.11712982 0.77975041],[0.13375637 0.78181028],[0.14548479 0.78779149],[0.12855856 0.79684299],[0.11240402 0.79561162]
66,0.3521913982547354,0.4232165163794825,0.38770395731710894,[0.10023159 0.7921989 ],[0.1178561 0.7804479],[0.13481978 0.78243524],[0.14678694 0.78849119],[0.12982048 0.7977702 ],[0.11338834 0.79660904]
67,0.3340384884198739,0.42459762205936596,0.3793180552396199,[0.09931462 0.7913785 ],[0.11757156 0.78039986],[0.1346198  0.78218049],[0.14632201 0.78779435],[0.12971275 0.79692268],[0.1129925  0.79568708]
