FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
117,0.13126052314678988,0.3085630077740837,0.21991176546043678,[0.56737715 0.53061289],[0.58255529 0.52888775],[0.59792906 0.52949077],[0.60724801 0.52842915],[0.59607214 0.53407133],[0.58036667 0.53397709]
118,0.32120983275467235,0.34500855002427055,0.3331091913894715,[0.56969202 0.5298177 ],[0.58481389 0.5210433 ],[0.59931844 0.52118868],[0.60791183 0.52506226],[0.59763825 0.53330457],[0.58306807 0.53343153]
119,0.3522980513898795,0.3441667096867826,0.34823238053833105,[0.56973571 0.529477  ],[0.58482677 0.51893449],[0.59933782 0.51934165],[0.60805821 0.52441269],[0.59738892 0.53269392],[0.5830074  0.53255641]
120,0.3438332462862803,0.3455248083670855,0.3446790273266829,[0.56856978 0.52892584],[0.58406919 0.51875359],[0.59909534 0.51887971],[0.60778284 0.52344555],[0.59726501 0.53224409],[0.58233583 0.53238225]
121,0.3684895982348073,0.3597876184521271,0.36413860834346723,[0.56831294 0.52894586],[0.58393663 0.51839978],[0.59899604 0.51890558],[0.60761333 0.52429622],[0.59702665 0.5332796 ],[0.58206409 0.53293693]
122,0.3768415623517124,0.36355248889564273,0.37019702562367757,[0.56808901 0.52861953],[0.5838536 0.517694 ],[0.59920675 0.5181306 ],[0.60774505 0.52352947],[0.59694272 0.53298241],[0.58175194 0.53265703]
123,0.39858012490784495,0.3692831340252508,0.3839316294665479,[0.56917512 0.52939892],[0.58473819 0.51740474],[0.59961474 0.5176428 ],[0.60812819 0.52320725],[0.59747446 0.53309262],[0.58272702 0.53312087]
124,0.4051720910275611,0.38709876970788637,0.3961354303677237,[0.56886107 0.52845198],[0.58464438 0.51642156],[0.59999245 0.51671576],[0.60856938 0.52264422],[0.59775543 0.53282315],[0.5825873  0.53254867]
125,0.3866595189223863,0.4210254229798695,0.4038424709511279,[0.56819195 0.52850235],[0.5842098  0.51697171],[0.59973937 0.51707774],[0.60845441 0.52254367],[0.59760302 0.53270048],[0.58213902 0.53254133]
126,0.40483367261505415,0.37777136532766364,0.3913025189713589,[0.56834793 0.52877146],[0.58437103 0.51677507],[0.59998947 0.51695502],[0.60865951 0.52281034],[0.59772062 0.53338861],[0.58218992 0.53303385]
127,0.39698837919854757,0.3982741080990993,0.3976312436488234,[0.56823844 0.52905452],[0.58408898 0.51694953],[0.59953403 0.5168162 ],[0.60806471 0.52248263],[0.59740365 0.5327636 ],[0.58208597 0.53278303]
