,Start_blink,End_blink,Blink_frame,No_of_frames
0,237,240,239,3
1,315,318,316,3
2,371,374,372,3
3,493,495,494,2
4,617,621,618,4
5,764,766,765,2
6,854,857,856,3
7,949,952,951,3
8,1059,1064,1062,5
9,1186,1188,1187,2
10,1330,1335,1333,5
11,1448,1452,1451,4
12,1555,1558,1556,3
13,1667,1672,1668,5
14,1767,1773,1770,6
