FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
128,0.36851441837411253,0.40531939042511467,0.38691690439961357,[0.08563171 0.64403862],[0.1014687  0.63167846],[0.11785493 0.63359994],[0.13062875 0.64183456],[0.11506845 0.64940286],[0.09908165 0.64866877]
129,0.3745798473402434,0.433316486699636,0.40394816701993974,[0.08440498 0.64564884],[0.1002914 0.6328494],[0.11699089 0.63467383],[0.12978464 0.64312553],[0.11366289 0.65088391],[0.09757205 0.65013778]
130,0.3789086748309937,0.42802445328545147,0.40346656405822257,[0.08354464 0.6468603 ],[0.09916031 0.63412493],[0.11584762 0.63576734],[0.12851185 0.64393502],[0.11244041 0.65209252],[0.09649694 0.65139276]
131,0.35129040455251315,0.3936526191651432,0.3724715118588282,[0.08187283 0.6473031 ],[0.09754261 0.63542026],[0.11423418 0.63682932],[0.12720463 0.64459306],[0.11138733 0.65215576],[0.09533128 0.65158725]
132,0.35711508826249877,0.379305157947871,0.36821012310518486,[0.08034997 0.64689815],[0.09621695 0.63525456],[0.11273625 0.63705885],[0.12561354 0.64440686],[0.10999856 0.65247899],[0.09397258 0.65181947]
133,0.3643104679095864,0.4328572231133135,0.39858384551144993,[0.07982101 0.64766306],[0.09529801 0.63485044],[0.11195985 0.63618803],[0.12482104 0.64426279],[0.10892908 0.65191782],[0.09295942 0.65154982]
134,0.35595149743994225,0.42881499611891977,0.39238324677943104,[0.08037423 0.6472134 ],[0.09580575 0.63497257],[0.112231   0.63638747],[0.12510589 0.64393085],[0.10949071 0.65161926],[0.09364089 0.65128344]
135,0.35718496247457054,0.4267301351007468,0.39195754878765865,[0.08188798 0.64728326],[0.09710784 0.63583642],[0.11316685 0.63738257],[0.12612051 0.64482063],[0.11005473 0.65249687],[0.09445603 0.65183407]
136,0.34582244961382763,0.4311026727443776,0.3884625611791026,[0.08279142 0.64881974],[0.09849089 0.63701224],[0.11504879 0.63858831],[0.128011   0.64619088],[0.11230256 0.65352905],[0.09627987 0.65299773]
137,0.3356929011848871,0.4243721490933878,0.38003252513913743,[0.08261539 0.64929068],[0.09869631 0.63754863],[0.11554873 0.63913423],[0.1285269  0.64646912],[0.11342634 0.65382153],[0.09697779 0.65349895]
138,0.36277631387083537,0.3977480981370109,0.38026220600392313,[0.08469932 0.65043998],[0.09966802 0.63788593],[0.1159383  0.63927686],[0.12889224 0.64719975],[0.1132196 0.6546402],[0.09752451 0.65429485]
139,0.36693583781340766,0.42064853115991874,0.3937921844866632,[0.08413094 0.65095258],[0.10021221 0.63799083],[0.11714797 0.63944894],[0.13008387 0.64751947],[0.11472297 0.65566003],[0.09835839 0.65531802]
140,0.3629519327960028,0.4251956851331319,0.39407380896456734,[0.08476324 0.65005648],[0.10073984 0.63812959],[0.11742295 0.63987899],[0.13032    0.64718151],[0.11506303 0.65571922],[0.09877227 0.6551367 ]
141,0.3503289126861189,0.405765877548861,0.37804739511748997,[0.0864288  0.65086985],[0.10255596 0.63934785],[0.11911262 0.6412878 ],[0.13170671 0.64829558],[0.11649402 0.65635645],[0.10029316 0.65567285]
142,0.3597954211871792,0.38114827929479006,0.3704718502409846,[0.08779086 0.6529839 ],[0.1039     0.64090127],[0.12029186 0.64272314],[0.13282157 0.64997989],[0.11732252 0.65805519],[0.1013132  0.65756041]
143,0.35207151184347496,0.37470725956195755,0.3633893857027163,[0.08970888 0.65391791],[0.10584328 0.64201921],[0.12242857 0.64380717],[0.13492218 0.65073568],[0.11948913 0.65891731],[0.10334934 0.6583519 ]
144,0.35921020216654315,0.38396365923390396,0.37158693070022353,[0.09187464 0.65514445],[0.10773502 0.64302385],[0.12445087 0.64454812],[0.13728912 0.6516968 ],[0.12172666 0.66014963],[0.10558755 0.65976971]
145,0.36787524549329914,0.39003709303626577,0.3789561692647825,[0.09072994 0.65527236],[0.1070707  0.64233935],[0.12403663 0.64373255],[0.13661969 0.65092534],[0.12124217 0.65987748],[0.10486694 0.65972984]
146,0.37054602436699624,0.3875949138743005,0.37907046912064835,[0.09106103 0.65595531],[0.10708223 0.64315093],[0.1239207 0.6446048],[0.13681404 0.65206099],[0.12121905 0.66087282],[0.10500791 0.66056681]
147,0.3482331041518209,0.379515635532167,0.36387436984199395,[0.09140596 0.65618819],[0.10727885 0.64397687],[0.12384754 0.6456666 ],[0.13665774 0.65308726],[0.1211035  0.66067505],[0.10509456 0.66016316]
148,0.3572261533664713,0.40568627926911566,0.3814562163177935,[0.09138025 0.65693027],[0.1080166  0.64428049],[0.1248874  0.64615107],[0.13735335 0.6540218 ],[0.12137483 0.6617772 ],[0.10516027 0.66093248]
149,0.3724666982168177,0.3836526691690359,0.3780596836929268,[0.09155325 0.65828419],[0.10817816 0.64554918],[0.12499881 0.64733237],[0.13759324 0.65468085],[0.12196536 0.6636647 ],[0.10555956 0.66314536]
150,0.39024908958942306,0.3940499478340742,0.39214951871174863,[0.09465879 0.65995759],[0.11018009 0.64658606],[0.12671478 0.64843184],[0.13951524 0.65691328],[0.12327671 0.66516083],[0.10750636 0.66439879]
151,0.3427445014234252,0.4125538565018763,0.37764917896265077,[0.09550963 0.65940171],[0.11198053 0.64737833],[0.12863454 0.64938313],[0.14096105 0.65697348],[0.12534529 0.66411155],[0.10927991 0.66325998]
152,0.3402699569617513,0.4105889219047677,0.37542943943325946,[0.09751493 0.65917248],[0.11413185 0.64762443],[0.13083565 0.64984602],[0.14321339 0.65747678],[0.12757392 0.6645245 ],[0.11135072 0.66346669]
153,0.33475905769042225,0.39545171514967803,0.36510538642005014,[0.09958913 0.6577692 ],[0.11598454 0.64699125],[0.13263671 0.64931619],[0.14532128 0.65671468],[0.12949    0.66377902],[0.11330831 0.66258878]
154,0.3602874442724925,0.38914076032461026,0.3747141022985514,[0.10112838 0.65926892],[0.11727973 0.64729345],[0.13368943 0.64949924],[0.146088   0.65738273],[0.13031074 0.66481382],[0.11445136 0.66379523]
155,0.34045356750462435,0.3914355804460907,0.3659445739753575,[0.10061358 0.65877098],[0.11694493 0.64744383],[0.13344222 0.64977026],[0.14606585 0.65756667],[0.13021861 0.66433734],[0.11417197 0.66324246]
156,0.3573105694612962,0.399576418827099,0.3784434941441976,[0.10065536 0.65992814],[0.11700724 0.64796811],[0.1336007 0.650307 ],[0.14616317 0.65863848],[0.12997089 0.66568106],[0.11394891 0.66442347]
157,0.36728455863471204,0.42793575572861653,0.39761015718166426,[0.09905203 0.65992832],[0.11553545 0.64753437],[0.13229588 0.64974922],[0.14450899 0.65736943],[0.12858813 0.66557121],[0.11250622 0.66445893]
158,0.3414104774872464,0.4141333478183597,0.3777719126528031,[0.0982553  0.66047609],[0.11483879 0.64857596],[0.13172734 0.65067774],[0.1442612 0.658373 ],[0.12812224 0.66554546],[0.11191038 0.66445625]
159,0.3459131660790416,0.40113513187694616,0.3735241489779939,[0.09736504 0.66002601],[0.11370343 0.64797693],[0.13052091 0.64981985],[0.14322235 0.65743828],[0.12694214 0.66486853],[0.11079199 0.66402233]
160,0.3433329580989426,0.388914977831626,0.3661239679652843,[0.0963899  0.65897375],[0.11267686 0.64738327],[0.12946276 0.64960271],[0.14214703 0.65723759],[0.1262228  0.66446298],[0.11008931 0.66340882]
161,0.33729517340006454,0.41521844993266144,0.376256811666363,[0.09582979 0.65971828],[0.11240707 0.64744997],[0.12949979 0.64938414],[0.14180377 0.65711761],[0.12576017 0.66403693],[0.10958914 0.66313964]
162,0.3472577495283685,0.40501382079963644,0.3761357851640025,[0.0965047  0.66032279],[0.11305929 0.6477052 ],[0.13010326 0.64954913],[0.14264674 0.65741563],[0.12665643 0.66475666],[0.11038934 0.66400462]
163,0.3598983702683959,0.3723547522109584,0.36612656123967713,[0.09862363 0.66094089],[0.11403219 0.64829904],[0.13055685 0.6503256 ],[0.14339903 0.6584751 ],[0.12717673 0.66554445],[0.11158224 0.66480654]
164,0.07008693379136653,0.31261383626390127,0.1913503850276339,[0.10474326 0.66030538],[0.11932723 0.66281819],[0.13631581 0.66443527],[0.1516411  0.66266131],[0.13334094 0.66643369],[0.11674678 0.66434509]
165,0.0625041407980505,0.12277511076052647,0.09263962577928848,[0.11190587 0.6606496 ],[0.12597358 0.66532886],[0.14278722 0.66745001],[0.15864813 0.66491944],[0.13968553 0.66812789],[0.12329581 0.66504669]
166,0.138076358282626,0.25489973302666297,0.19648804565464448,[0.12818317 0.65844512],[0.14305039 0.65790206],[0.15889591 0.65969688],[0.17278194 0.66008157],[0.15445371 0.6645928 ],[0.138693   0.66159767]
167,0.3099099769946845,0.26623810033355794,0.2880740386641212,[0.14267588 0.65698951],[0.16096687 0.64708924],[0.17845121 0.64817584],[0.1903061  0.65408856],[0.17325512 0.66244709],[0.15600926 0.66059732]
168,0.3071577023536061,0.2993304885278537,0.30324409544072994,[0.1625201  0.65651119],[0.17856175 0.6469453 ],[0.19415343 0.64820164],[0.20485702 0.6536088 ],[0.18931824 0.66051227],[0.17403844 0.65896553]
169,0.3144213322906504,0.24668305634061355,0.28055219431563194,[0.18027471 0.65807754],[0.1971046 0.6480757],[0.21462946 0.64826453],[0.22424817 0.65392727],[0.21106353 0.66187513],[0.19409439 0.66144633]
170,0.3888714344115934,0.14699149242885634,0.2679314634202249,[0.20154995 0.66028571],[0.21581452 0.64917558],[0.23091038 0.64916921],[0.23929611 0.65612417],[0.22800648 0.66413128],[0.21364567 0.66330349]
171,0.42719223162711395,0.18895827033822302,0.30807525098266847,[0.21098889 0.66013765],[0.22474    0.64952046],[0.23886618 0.65024674],[0.24572864 0.65682995],[0.23576249 0.66501832],[0.22219697 0.66402036]
172,0.4246540208679807,0.247108927508659,0.3358814741883199,[0.21474633 0.66244364],[0.22880808 0.65259939],[0.24276266 0.65310729],[0.2488122  0.65931273],[0.2395567  0.66746891],[0.22596097 0.66665316]
173,0.40388813618934355,0.2581128227008886,0.33100047944511607,[0.21615507 0.66484171],[0.23066907 0.65549636],[0.24522367 0.65607029],[0.25109908 0.66259891],[0.24181418 0.67025459],[0.22765613 0.66885757]
174,0.3620311634282723,0.2423897818360274,0.30221047263214984,[0.21400338 0.66585213],[0.22920239 0.65824223],[0.24415958 0.65878093],[0.25030679 0.66447324],[0.24061033 0.67199749],[0.22588888 0.67041951]
175,0.3831883511915057,0.25601591693614967,0.31960213406382765,[0.21234253 0.6679973 ],[0.22724502 0.65932834],[0.24196175 0.6601938 ],[0.24856247 0.66637707],[0.23819533 0.67408174],[0.22380936 0.67227656]
176,0.4042889806363497,0.2026753562274129,0.3034821684318813,[0.21069135 0.67016888],[0.22594082 0.66079807],[0.24089482 0.66191167],[0.24784121 0.66885501],[0.23690444 0.67699528],[0.22240584 0.67481399]
177,0.38460697322951704,0.22730961940134553,0.30595829631543126,[0.20924059 0.67062533],[0.22408623 0.66185248],[0.23855427 0.66291165],[0.24536961 0.66922688],[0.23470517 0.67672014],[0.22061744 0.67487526]
178,0.36090662849128885,0.23826238493816337,0.29958450671472614,[0.20841047 0.67170352],[0.22384855 0.66300488],[0.23895717 0.66389215],[0.24565247 0.66983885],[0.2349298  0.67728007],[0.22012517 0.67539227]
179,0.3664640135345833,0.23488212730892571,0.3006730704217545,[0.20926562 0.67183471],[0.22502041 0.66320336],[0.24052672 0.66379857],[0.24690892 0.66964608],[0.23645741 0.6776247 ],[0.22127637 0.67588615]
180,0.3731282696075273,0.23682653409323748,0.3049774018503824,[0.20971696 0.67208523],[0.22496715 0.66386425],[0.2395103  0.66485101],[0.24592283 0.67057168],[0.23527808 0.6782912 ],[0.2209473  0.67617631]
181,0.37182062350133394,0.22338188358559713,0.29760125354346556,[0.2099103  0.67252982],[0.2250023  0.66452563],[0.2394544 0.666201 ],[0.24611291 0.67240572],[0.23501921 0.67945248],[0.22092029 0.67681324]
182,0.32642596986357675,0.2148018731648326,0.27061392151420466,[0.20784327 0.67287403],[0.22334339 0.66527903],[0.23849133 0.66644651],[0.24560677 0.67244488],[0.23441587 0.67861241],[0.21966624 0.67651796]
183,0.3225061141303013,0.23414725978261494,0.2783266869564581,[0.20440844 0.67260814],[0.22049943 0.66487533],[0.23640519 0.66616422],[0.24361387 0.67241961],[0.23193243 0.67856228],[0.21648961 0.67630017]
184,0.32490988561691064,0.1928391792250534,0.258874532420982,[0.20325452 0.67297667],[0.21941546 0.66441089],[0.23572031 0.66501355],[0.24325435 0.67149216],[0.23164523 0.67796016],[0.21587187 0.67633319]
185,0.29169911098828105,0.14576504761239498,0.218732079300338,[0.19995165 0.67219859],[0.21559933 0.66570348],[0.23091829 0.66668612],[0.2381635  0.67167878],[0.22741187 0.67759848],[0.21218395 0.67598391]
186,0.2973222493556972,0.16466021273014347,0.23099123104292033,[0.19848511 0.67239767],[0.2136535  0.66612017],[0.22860573 0.66731012],[0.23617218 0.67246389],[0.2250393  0.67837131],[0.21028295 0.67636865]
187,0.31858723710851494,0.1440647230511108,0.23132598007981287,[0.19502744 0.67343843],[0.21132709 0.66571873],[0.22692282 0.66663599],[0.23447894 0.67228544],[0.22300965 0.6791296 ],[0.20755395 0.6771692 ]
188,0.3062761437380976,0.16770305850906306,0.2369896011235803,[0.19538434 0.67378974],[0.21160251 0.66642207],[0.22743547 0.66717124],[0.23516665 0.67252624],[0.22356439 0.67931002],[0.20791227 0.67746156]
189,0.3183511368252825,0.1605365684411638,0.23944385263322315,[0.19569221 0.67429614],[0.2116421 0.6666466],[0.22717491 0.66742629],[0.23477311 0.6729306 ],[0.22326757 0.67978883],[0.20794642 0.67799264]
190,0.3279461335393862,0.22554870269420757,0.2767474181167969,[0.19653481 0.67440963],[0.21224862 0.66649806],[0.22768   0.6674788],[0.23529895 0.67343158],[0.22373265 0.68015033],[0.20863822 0.67811084]
191,0.344552522704496,0.1850423108368335,0.26479741677066476,[0.19719024 0.67307597],[0.21338794 0.66533899],[0.22878021 0.66649485],[0.23606303 0.67221695],[0.22453986 0.67981672],[0.20928295 0.67747718]
192,0.34026551681697703,0.18222191544609187,0.26124371613153446,[0.19800442 0.67371631],[0.21383059 0.66559041],[0.22907156 0.66634345],[0.23644334 0.67200977],[0.22512192 0.67940974],[0.21005815 0.6775437 ]
193,0.30999999224268854,0.14718906074273053,0.22859452649270953,[0.19787686 0.67284352],[0.21349248 0.66619468],[0.22903219 0.66759342],[0.23699698 0.67320353],[0.22535694 0.67970079],[0.21015635 0.67730731]
194,0.08074499082214233,0.12377186887087367,0.102258429846508,[0.19336301 0.67219627],[0.20777906 0.67542571],[0.22320271 0.67829752],[0.2332921  0.67729956],[0.22054011 0.68040991],[0.20490104 0.67658257]
195,0.07789498586598531,0.07370865278138339,0.07580181932368435,[0.18875717 0.67156112],[0.20351619 0.67585498],[0.2194775  0.67793226],[0.22913724 0.67537051],[0.21657422 0.6792686 ],[0.20039943 0.67604715]
196,0.06904066657788593,0.06907757211010022,0.06905911934399309,[0.1856278  0.67172164],[0.20009963 0.67700994],[0.21623074 0.67918003],[0.22655538 0.67621809],[0.21347317 0.67938   ],[0.19731387 0.67613298]
197,0.07867435707949194,0.07639411419342482,0.07753423563645838,[0.17754094 0.67430425],[0.19186814 0.6790871 ],[0.20772339 0.68148708],[0.21967444 0.67820871],[0.20446032 0.68258125],[0.18865177 0.67906839]
198,0.0916953664774617,0.12237651354936756,0.10703594001341463,[0.16386375 0.67168427],[0.17878726 0.67537278],[0.19508561 0.6788106 ],[0.20786059 0.67652255],[0.19105002 0.67983001],[0.17487572 0.67595679]
199,0.31445607019085364,0.2383717611569699,0.27641391567391177,[0.14822519 0.6685434 ],[0.16703442 0.65989125],[0.18322568 0.66363072],[0.19294256 0.67023897],[0.17833719 0.67631221],[0.16215703 0.67360198]
200,0.320075099137,0.3201573429122287,0.32011622102461434,[0.14030221 0.66611201],[0.15846321 0.65594506],[0.17460105 0.65898025],[0.18464936 0.66608983],[0.17017537 0.67190731],[0.15430987 0.67007238]
201,0.3442794637819069,0.2920113986573201,0.3181454312196135,[0.13472009 0.65861595],[0.1542863  0.64762229],[0.1717291  0.65090871],[0.18198276 0.65847445],[0.16643479 0.66608006],[0.14954525 0.66340005]
202,0.3594698374200234,0.3498796490472418,0.3546747432336326,[0.13267295 0.65527093],[0.15307496 0.64295673],[0.17115633 0.64634389],[0.18114562 0.65489423],[0.16506192 0.66252691],[0.14776339 0.65969145]
203,0.3750950502543845,0.3234383065562118,0.3492666784052981,[0.1335468  0.65365416],[0.15403718 0.64105326],[0.1720258  0.64452285],[0.18213066 0.65332311],[0.16568789 0.66155034],[0.14843202 0.65845186]
204,0.3787199839323681,0.31411497450262355,0.3464174792174958,[0.13608953 0.65288198],[0.15599923 0.63965052],[0.1739222  0.64242411],[0.18447812 0.65112382],[0.16741097 0.65973705],[0.15035591 0.65693116]
205,0.3799549539110386,0.3659865663299718,0.37297076012050523,[0.13914132 0.65063035],[0.1590149 0.6379149],[0.17688638 0.64124763],[0.18728589 0.65031844],[0.17018858 0.65843225],[0.1532212 0.6551075]
206,0.3668110978184527,0.3577921342181776,0.3623016160183152,[0.14090298 0.64912397],[0.16121672 0.63667005],[0.17919105 0.63975036],[0.18927225 0.64883739],[0.17358756 0.65657276],[0.15639175 0.65375614]
207,0.35473853683222334,0.3478842378430853,0.3513113873376543,[0.14308594 0.64427477],[0.16265485 0.6326341 ],[0.17989883 0.63552558],[0.18998241 0.64411265],[0.17460328 0.65130758],[0.1579726  0.64858657]
208,0.34596314140209816,0.3314781318135547,0.3387206366078264,[0.14476669 0.63660401],[0.1642085  0.62495482],[0.18145174 0.62803131],[0.19171102 0.63719857],[0.17554215 0.64329195],[0.15903622 0.64022219]
209,0.3344132276955644,0.3919157290130576,0.363164478354311,[0.14501773 0.6299957 ],[0.16513297 0.61868948],[0.18272796 0.62174797],[0.19312067 0.63098001],[0.17718348 0.63690817],[0.1601772  0.63394153]
210,0.3430327852238995,0.3818116379821728,0.36242221160303617,[0.14654776 0.62641007],[0.1662052  0.61490685],[0.18393815 0.61710095],[0.19448069 0.62612605],[0.1793348  0.63294244],[0.16215825 0.63078827]
211,0.34578199880105037,0.3776632076400637,0.36172260322055705,[0.14594902 0.6233514 ],[0.16549456 0.61218578],[0.18304011 0.61450851],[0.19378763 0.62401396],[0.17894614 0.63052416],[0.16190001 0.62834686]
212,0.3557483317421593,0.4115355130958284,0.38364192241899386,[0.14542392 0.62094969],[0.16430485 0.60902286],[0.18131593 0.6113081 ],[0.1921103  0.62158793],[0.17709649 0.62732941],[0.16061081 0.62526065]
213,0.35736403655037174,0.3908737355129639,0.3741188860316678,[0.14485128 0.61670476],[0.16367835 0.60542488],[0.18049097 0.60840929],[0.19127521 0.61879325],[0.17628871 0.62436897],[0.15992644 0.62170863]
214,0.37212200754458497,0.4021719753844085,0.3871469914644967,[0.14365461 0.61527497],[0.16295886 0.60351551],[0.18008991 0.60649806],[0.19070141 0.61676592],[0.17586048 0.62327772],[0.1591329  0.62082511]
215,0.35700828352631464,0.4086415364861212,0.38282491000621793,[0.14276224 0.61502075],[0.1617052  0.60284704],[0.17912723 0.60536033],[0.18993674 0.61542255],[0.17516433 0.62149733],[0.15833779 0.61957967]
216,0.3600814152483025,0.42292405323970556,0.39150273424400406,[0.14019081 0.61730075],[0.15892699 0.60434699],[0.17631096 0.6065402 ],[0.18714347 0.61720753],[0.17258598 0.62278754],[0.1558373  0.62121105]
217,0.3690824994819286,0.42974436478137257,0.3994134321316506,[0.13798118 0.61941081],[0.15684679 0.60620236],[0.17433584 0.60845238],[0.18529457 0.61934322],[0.17025709 0.62532985],[0.15343457 0.62342948]
218,0.369614996761029,0.440036789977716,0.40482589336937247,[0.13652638 0.62078887],[0.15567067 0.6079216 ],[0.17312166 0.61063683],[0.18395998 0.6214422 ],[0.16837986 0.62749982],[0.15159678 0.62499291]
219,0.3603876357480342,0.42609651447916086,0.39324207511359754,[0.13480769 0.62284833],[0.1547101 0.6102469],[0.17237762 0.61323375],[0.18285841 0.62385762],[0.16770674 0.62982035],[0.15067264 0.62718195]
220,0.37514268052484323,0.3883833052202252,0.38176299287253423,[0.13428399 0.62587655],[0.1541051  0.61292279],[0.17160635 0.61564332],[0.18208399 0.62586373],[0.16654493 0.63285601],[0.14964676 0.63028163]
221,0.3700404257990984,0.3737259794466173,0.37188320262285784,[0.13284478 0.62991792],[0.15247867 0.61704612],[0.17000945 0.61983591],[0.18032755 0.62952685],[0.16443607 0.63655984],[0.14762309 0.6338737 ]
222,0.31674940945895935,0.28361249095781194,0.30018095020838564,[0.13286847 0.63614327],[0.15148035 0.62597978],[0.16879207 0.62817568],[0.18000948 0.6361379 ],[0.16434416 0.64241743],[0.14744307 0.64036769]
223,0.05076299913573467,0.09078213162656167,0.07077256538114816,[0.13045394 0.64258879],[0.14604858 0.64785212],[0.16407172 0.65082937],[0.17946258 0.64864194],[0.16184241 0.6522491 ],[0.14389269 0.64883763]
224,0.056188194188129696,0.05150433057384368,0.05384626238098669,[0.13220268 0.65027744],[0.14783144 0.6541642 ],[0.16520616 0.65699339],[0.17999762 0.65550673],[0.16265537 0.6580621 ],[0.14528257 0.65484196]
225,0.2604945671130317,0.2647741640302211,0.2626343655716264,[0.14045882 0.65988815],[0.15748572 0.65193307],[0.17327054 0.65314591],[0.18479151 0.65854967],[0.16913405 0.66408718],[0.15322208 0.66251683]
226,0.3609725375425744,0.3157001717461874,0.33833635464438094,[0.14641145 0.65919155],[0.16449538 0.6478883 ],[0.18119669 0.64900827],[0.1916807 0.6558736],[0.17577773 0.66484475],[0.15944229 0.66310275]
227,0.35835030208060903,0.334456964911339,0.34640363349597403,[0.14943834 0.65884078],[0.16776454 0.6475625 ],[0.18469366 0.64901114],[0.19471554 0.65594953],[0.17915404 0.66453457],[0.16272821 0.66278505]
228,0.3519250838305645,0.3380321204431999,0.3449786021368822,[0.15174703 0.65900052],[0.16933393 0.64829028],[0.18572025 0.64952838],[0.19590814 0.65605694],[0.18020898 0.66453409],[0.16427788 0.66258866]
229,0.36153438648203384,0.34080124952609536,0.3511678180040646,[0.1510067  0.65990913],[0.16867852 0.64896631],[0.18497849 0.65027142],[0.19512409 0.65685266],[0.17945382 0.66559458],[0.16358733 0.66380489]
230,0.37507214800409194,0.33673882108054104,0.3559054845423165,[0.1492523 0.660092 ],[0.16731691 0.64861327],[0.18389651 0.65038842],[0.19392103 0.65786624],[0.17787483 0.66636229],[0.16184855 0.66415787]
231,0.32884244051269135,0.28188152691297597,0.30536198371283363,[0.14754932 0.66047162],[0.16604505 0.64961511],[0.18312791 0.6511578 ],[0.19368392 0.65803236],[0.17767695 0.66560769],[0.16110593 0.66371566]
232,0.30219809362964245,0.3236365431745428,0.31291731840209264,[0.14084616 0.66144562],[0.15899453 0.65194386],[0.17503652 0.65415651],[0.18518881 0.66046   ],[0.17114353 0.66652638],[0.15508235 0.66521853]
233,0.31407313744663884,0.32057976582368575,0.31732645163516227,[0.13627082 0.66261369],[0.15425853 0.65209538],[0.17032224 0.65417475],[0.18049288 0.66087538],[0.16687298 0.66706192],[0.15083072 0.66614175]
234,0.31144494135656386,0.2954512489328601,0.303448095144712,[0.13319471 0.66194129],[0.15087031 0.65216506],[0.16662487 0.65478051],[0.17657238 0.66156226],[0.16284776 0.6671564 ],[0.147155   0.66574717]
235,0.32244073902936754,0.29329717336179206,0.3078689561955798,[0.12679604 0.66155952],[0.14450312 0.65177017],[0.16098842 0.65452999],[0.17187044 0.6614182 ],[0.15665208 0.66786295],[0.14041275 0.66625094]
236,0.34492499882251376,0.3340373696146045,0.3394811842185591,[0.11867385 0.66270357],[0.13721217 0.65245056],[0.15400812 0.65555263],[0.16493049 0.66286582],[0.14915448 0.67023343],[0.13247143 0.66820055]
237,0.31577350826853645,0.33944992480263325,0.32761171653558485,[0.11419845 0.66104609],[0.13149174 0.65253448],[0.14758229 0.65570939],[0.15889391 0.66164422],[0.1424484  0.66852134],[0.12657444 0.66609818]
238,0.30919122798485,0.3660925010636477,0.3376418645242488,[0.10873263 0.6578998 ],[0.12573381 0.64972204],[0.14210787 0.65281701],[0.1541391  0.65885961],[0.13730113 0.66571397],[0.12117742 0.66329914]
239,0.31841675119893786,0.3464202181968741,0.33241848469790597,[0.1039831 0.6580413],[0.12004417 0.64916933],[0.13604666 0.65235841],[0.14848374 0.65929222],[0.13127033 0.66536778],[0.1156772  0.66298795]
240,0.33176527028714625,0.35424730212935657,0.3430062862082514,[0.09985457 0.65860891],[0.11596736 0.64935905],[0.13189742 0.6523273 ],[0.14410716 0.65937692],[0.12697162 0.66590101],[0.11155121 0.66361839]
241,0.3254705642473221,0.37515801301466584,0.350314288630994,[0.09319428 0.65955162],[0.10925309 0.6498993 ],[0.12535655 0.65260297],[0.13818349 0.65962875],[0.12118091 0.66617084],[0.10561465 0.66454357]
242,0.3247986030986683,0.37183497052542763,0.348316786812048,[0.09027896 0.65911853],[0.1064406  0.65025365],[0.12242325 0.65299797],[0.13541541 0.65979636],[0.11800758 0.66662908],[0.10243237 0.66470337]
243,0.34056190883250237,0.3751222142484022,0.3578420615404523,[0.08797455 0.65930194],[0.1033387 0.6496805],[0.11936225 0.65226388],[0.13257995 0.65923619],[0.11522901 0.66658318],[0.09972795 0.66473138]
244,0.33871646903594405,0.36462177182834643,0.35166912043214527,[0.08675777 0.65964246],[0.10204758 0.64990163],[0.11804998 0.65240514],[0.13144265 0.65952146],[0.11395572 0.66666919],[0.09848376 0.66491556]
245,0.32533240496032106,0.37093601752971816,0.34813421124501964,[0.08635441 0.6602397 ],[0.10171428 0.65050453],[0.11772105 0.65295589],[0.13102193 0.65998781],[0.11408539 0.66663337],[0.09854843 0.6650762 ]
246,0.33014961472264887,0.3720512364072495,0.3511004255649492,[0.0860377  0.66076303],[0.1016972  0.65091765],[0.11796433 0.65348971],[0.13103658 0.66059345],[0.11382893 0.66740066],[0.0982645  0.66572529]
247,0.3252249047563715,0.3472616414545343,0.3362432731054529,[0.08390195 0.66123712],[0.09964    0.65171999],[0.11616886 0.65442067],[0.12909168 0.66162372],[0.11173618 0.66810983],[0.09610603 0.66630369]
248,0.34786077815729133,0.3266319704085773,0.3372463742829343,[0.07969987 0.66256499],[0.09556013 0.65201199],[0.11212301 0.65457153],[0.12527879 0.66189194],[0.10690334 0.66928452],[0.09125298 0.6675275 ]
249,0.2496692263770566,0.3309541665436083,0.29031169646033245,[0.07142117 0.66164738],[0.08761512 0.65565622],[0.10456038 0.65880817],[0.11856525 0.66437697],[0.09918783 0.66930616],[0.08295646 0.66648394]
250,0.18395454850621198,0.28135679142164594,0.23265566996392895,[0.06398582 0.66305065],[0.08150893 0.66002381],[0.09942768 0.66309679],[0.11394315 0.66647005],[0.09372112 0.67051655],[0.07631513 0.66745013]
251,0.2585153538112207,0.34593991277023606,0.3022276332907284,[0.05399801 0.66564244],[0.07330271 0.65859318],[0.09145592 0.66098076],[0.10471425 0.66701114],[0.08601438 0.67293626],[0.06823266 0.67066771]
252,0.19183508422107404,0.3932014645420251,0.29251827438154954,[0.04985419 0.66677761],[0.06795257 0.6626845 ],[0.08640798 0.66486257],[0.10061437 0.66855013],[0.0811151  0.67340982],[0.0634207  0.67095834]
253,0.18259614072836022,0.4786951987061857,0.33064566971727294,[0.03597857 0.66682392],[0.05501641 0.66110259],[0.07467685 0.66444659],[0.0901384  0.66995806],[0.07018881 0.67304415],[0.05115636 0.67045033]
254,0.19351820188107524,0.5508390644866239,0.3721786331838496,[0.02780844 0.66690922],[0.04684294 0.66158307],[0.06585824 0.66434145],[0.08055376 0.66919965],[0.06142632 0.67344487],[0.0429935  0.67114604]
255,0.10161093562264027,0.5576111819615268,0.3296110587920835,[0.02844049 0.66263646],[0.04478202 0.66249013],[0.06376923 0.6655224 ],[0.07965972 0.66699886],[0.05970721 0.66949952],[0.04191837 0.66629452]
