FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
128,0.441052916465366,0.32609737955228685,0.3835751480088264,[0.62883747 0.53805369],[0.64919704 0.52139616],[0.66933745 0.52062851],[0.67857283 0.52999383],[0.66654754 0.54262882],[0.64685565 0.54354042]
129,0.44544094675883716,0.34356557406515575,0.39450326041199646,[0.63385814 0.53760576],[0.65317273 0.52216113],[0.67205793 0.52119941],[0.68020952 0.53002459],[0.66929287 0.54190266],[0.65085828 0.54298812]
130,0.44045647402329696,0.3400714862044461,0.39026398011387153,[0.63938135 0.53586185],[0.65796834 0.52136344],[0.67644012 0.52063364],[0.68422049 0.52896488],[0.67375296 0.54046792],[0.655626   0.54117388]
131,0.4385014774549599,0.33909639058732105,0.38879893402114046,[0.64484012 0.53461659],[0.66300213 0.52042246],[0.68158758 0.51973605],[0.68870562 0.52798301],[0.67932391 0.538881  ],[0.66138577 0.53998506]
132,0.4654992440496038,0.3535566621811593,0.40952795311538154,[0.65094525 0.53419471],[0.66811031 0.51960576],[0.68625325 0.51862037],[0.69340277 0.52703542],[0.68424237 0.53851652],[0.66686964 0.5396558 ]
133,0.48359739769301907,0.3379133017078867,0.4107553497004529,[0.65580928 0.53216189],[0.67244005 0.51793492],[0.68983632 0.51742405],[0.69641823 0.52613586],[0.68795228 0.5370183 ],[0.67119211 0.53791821]
134,0.4893666460043961,0.3132223782494157,0.4012945121269059,[0.6609872  0.53168732],[0.67749923 0.51791108],[0.69461137 0.51803535],[0.70093465 0.52710068],[0.69251519 0.53739536],[0.67605102 0.53773987]
135,0.5163150015443937,0.33834099215882774,0.4273279968516107,[0.66584474 0.53036582],[0.68139511 0.51812214],[0.69719434 0.51860857],[0.70259613 0.52738369],[0.69488627 0.53746617],[0.6794396  0.53709865]
136,0.48021356078214184,0.3178232935863585,0.3990184271842502,[0.66927552 0.5315308 ],[0.68503952 0.51868153],[0.70148742 0.51842767],[0.70706379 0.52675956],[0.69976789 0.53634882],[0.68389893 0.53722405]
137,0.5272628157796961,0.34149692590384784,0.434379870841772,[0.67386979 0.53057879],[0.68871474 0.51875794],[0.70377707 0.51870728],[0.70859897 0.52691263],[0.70177925 0.53691047],[0.68710244 0.5372014 ]
138,0.508081836628957,0.3371301939123103,0.4226060152706337,[0.67706817 0.52740461],[0.69175917 0.51678932],[0.7065174  0.51668233],[0.71043861 0.52438557],[0.70428747 0.53357494],[0.68984526 0.53369045]
139,0.5461904093105926,0.34132175934481396,0.4437560843277033,[0.67976296 0.52675593],[0.69420493 0.51604891],[0.70832604 0.51591504],[0.71144933 0.52368736],[0.70647609 0.5330078 ],[0.69253182 0.53355205]
140,0.5471310925089281,0.3511091503598916,0.4491201214344098,[0.68358362 0.52650559],[0.69781917 0.51664966],[0.71166271 0.51672959],[0.71434635 0.5242449 ],[0.7095381  0.53333169],[0.6958468  0.53355074]
141,0.5433521609329588,0.3504052335572377,0.4468786972450982,[0.6854834  0.52648836],[0.69940037 0.51690412],[0.71261269 0.51708257],[0.71493554 0.52436978],[0.71053267 0.53278995],[0.69742447 0.53302747]
142,0.523599171644639,0.3497624801820288,0.4366808259133339,[0.68844712 0.52683091],[0.70214278 0.51749623],[0.7151711  0.51750505],[0.71723944 0.5245353 ],[0.71334535 0.53221554],[0.70042807 0.53282422]
143,0.5409540258306026,0.3173434264756417,0.42914872615312216,[0.68931919 0.52853137],[0.70271623 0.51908571],[0.71502119 0.5191381 ],[0.7161808  0.52648836],[0.71337092 0.53313243],[0.70123637 0.53406721]
144,0.5065316800329419,0.3275006124318598,0.41701614623240085,[0.6912744  0.52832407],[0.70455444 0.52021748],[0.71724343 0.52022052],[0.71905553 0.52672708],[0.71550781 0.53390598],[0.70284688 0.53451127]
145,0.4608803552869838,0.2993806593078921,0.3801305072974379,[0.69298857 0.52837205],[0.70594841 0.52179641],[0.71841872 0.52218819],[0.72074759 0.52827549],[0.71676719 0.53461307],[0.70436138 0.53475273]
146,0.3329022996772581,0.21834879587816097,0.27562554777770953,[0.69325769 0.52954972],[0.70677221 0.5258134 ],[0.71967727 0.52640909],[0.72285104 0.53127438],[0.71813035 0.53618819],[0.70511436 0.53550881]
147,0.28732905158793354,0.12444863126978296,0.20588884142885824,[0.69441015 0.5330258 ],[0.70655239 0.53148472],[0.71782905 0.53315836],[0.72018051 0.53675115],[0.71616268 0.54022318],[0.70459199 0.53893554]
148,0.23516506425068304,0.09899989135337761,0.16708247780203034,[0.69594967 0.53404802],[0.70796263 0.53320372],[0.71896398 0.53463644],[0.72073197 0.53788596],[0.71744084 0.54024792],[0.70624357 0.53893161]
149,0.16935899460951334,0.1092467652125053,0.13930287991100931,[0.69555861 0.53555799],[0.70834398 0.53652656],[0.72044867 0.53857183],[0.72344178 0.54047424],[0.7185446  0.54288465],[0.70607865 0.54084414]
150,0.24851707140327886,0.1257626328707511,0.18713985213701498,[0.69742298 0.53460377],[0.7092374  0.53368843],[0.72012478 0.53566301],[0.72231776 0.53926873],[0.71850193 0.54157233],[0.70742846 0.53989083]
151,0.313831293406453,0.12337558752387692,0.21860344046516494,[0.69745672 0.53677726],[0.70956367 0.53463   ],[0.72070813 0.5365355 ],[0.72303069 0.54043353],[0.71886927 0.54425436],[0.70745796 0.54263794]
152,0.3512845971559507,0.16058817940769693,0.2559363882818238,[0.69799733 0.53579593],[0.71041501 0.53300208],[0.72202516 0.53506118],[0.72435415 0.53990352],[0.72045279 0.54396319],[0.70858651 0.5425294 ]
153,0.42038924920827136,0.21370298080326092,0.3170461150057661,[0.69646543 0.533719  ],[0.70863932 0.52980608],[0.72009861 0.53190368],[0.72264624 0.53811407],[0.71866471 0.54266602],[0.70710814 0.54116619]
154,0.479157874917482,0.22381840097159644,0.35148813794453926,[0.69655961 0.53192699],[0.70997179 0.52427262],[0.72318494 0.5253607 ],[0.72682869 0.53274202],[0.72163397 0.53958207],[0.70871371 0.53893089]
155,0.4723187943692985,0.2769167857539992,0.37461779006164886,[0.69573867 0.52906871],[0.70896214 0.52228385],[0.72182423 0.52331316],[0.72492123 0.53035098],[0.72049546 0.53667027],[0.70782584 0.53640872]
156,0.46864898189124343,0.31571150016397675,0.39218024102761007,[0.69483137 0.52872813],[0.70853412 0.5220136 ],[0.7214998  0.52336454],[0.72408253 0.53069019],[0.71999824 0.53657556],[0.7071619  0.53612965]
157,0.5153409352972587,0.33453636588512525,0.42493865059119196,[0.69585925 0.52940643],[0.70923024 0.52112722],[0.72216219 0.52202892],[0.72535133 0.52955818],[0.72091383 0.53665745],[0.70817155 0.53680718]
158,0.5156808102570263,0.32077796330290476,0.4182293867799655,[0.69599897 0.52866882],[0.70956177 0.52046776],[0.7228446  0.52123398],[0.72596461 0.5285275 ],[0.72139263 0.53619885],[0.70827508 0.53628612]
159,0.5368251529615302,0.32387738225249263,0.4303512676070114,[0.6965788  0.52859491],[0.70992231 0.51996928],[0.7229417  0.52118182],[0.72576642 0.52902889],[0.72136784 0.53629065],[0.70861429 0.53606641]
160,0.5162564652284091,0.3429512505205823,0.4296038578744957,[0.69488513 0.52825516],[0.70839798 0.52006483],[0.72113305 0.52117562],[0.72341001 0.5286994 ],[0.71953285 0.53529418],[0.70691127 0.5352391 ]
161,0.5270391528435459,0.34882557526519986,0.43793236405437286,[0.69542831 0.52741283],[0.7087158  0.51906359],[0.72151214 0.52035838],[0.72446954 0.52802533],[0.71990037 0.53511053],[0.70728147 0.53477687]
162,0.5547018556545956,0.32693070732941915,0.44081628149200736,[0.69487542 0.52850693],[0.70828497 0.51916218],[0.72108263 0.52048713],[0.72402817 0.52869934],[0.71929598 0.53613734],[0.70674163 0.53568125]
163,0.5099932043167038,0.33583896993737355,0.42291608712703865,[0.69374657 0.52667028],[0.7073344  0.51820725],[0.72058034 0.51917922],[0.72389644 0.5264433 ],[0.71879148 0.53409892],[0.70579529 0.53385854]
164,0.508132138917137,0.330173116184908,0.41915262755102256,[0.69065297 0.52570146],[0.70473528 0.51809061],[0.71805388 0.51957738],[0.72073108 0.52710688],[0.71573544 0.53440523],[0.70253134 0.53352672]
165,0.49295530906491125,0.33250554964644635,0.41273042935567883,[0.68875682 0.52407271],[0.70328814 0.51620746],[0.71740484 0.51772237],[0.72093904 0.52520096],[0.71530819 0.53314781],[0.70144022 0.53228259]
166,0.46512825822965476,0.34314612204156003,0.4041371901356074,[0.6870532  0.52422917],[0.7016055  0.51647955],[0.71611953 0.51808798],[0.72080088 0.5254795 ],[0.71473736 0.53319192],[0.70062149 0.53269821]
167,0.5258206865675292,0.33994765174011443,0.43288416915382183,[0.68631244 0.52538049],[0.70083606 0.51564354],[0.71556807 0.51656395],[0.72055435 0.52481151],[0.71399117 0.53429604],[0.69976431 0.5338251 ]
168,0.49666676812698496,0.32791510027792725,0.4122909342024561,[0.68282831 0.52451336],[0.69818389 0.51531082],[0.71345401 0.51664579],[0.71825969 0.52487051],[0.71167409 0.53381675],[0.69685465 0.5331955 ]
169,0.5097930858720092,0.34645170280563387,0.42812239433882154,[0.68225539 0.5237186 ],[0.69712824 0.513533  ],[0.71203399 0.51496452],[0.7172724  0.52331489],[0.71008956 0.53225535],[0.69570476 0.53178298]
170,0.48385850452608836,0.3430314361560824,0.4134449703410854,[0.67946696 0.52271533],[0.69455439 0.51301056],[0.70967174 0.51449913],[0.71506518 0.52255011],[0.708202   0.53102475],[0.69359106 0.53084308]
171,0.4491999672075403,0.31643378562857016,0.38281687641805523,[0.67448711 0.52038294],[0.6908282  0.51170975],[0.70659953 0.51397932],[0.71207964 0.52232397],[0.70463288 0.53019083],[0.68921578 0.52912301]
172,0.465827650206676,0.3054937425010409,0.38566069635385847,[0.67041326 0.52143836],[0.68751538 0.51179844],[0.704252   0.51485866],[0.70994484 0.5242331 ],[0.70217407 0.53236419],[0.68596256 0.53102916]
173,0.4489078821050646,0.35139600461088893,0.40015194335797677,[0.66560519 0.52213383],[0.68314815 0.51263833],[0.70083737 0.51562381],[0.70729578 0.52513385],[0.69974351 0.53328592],[0.6825937  0.53246188]
174,0.4790882867994052,0.33609014079124877,0.407589213795327,[0.66163063 0.52350229],[0.67964321 0.51139343],[0.69757038 0.51404256],[0.70409167 0.52447689],[0.69624752 0.53317654],[0.67899394 0.53289986]
175,0.4484188794707141,0.34247975489193716,0.39544931718132564,[0.65550584 0.52293551],[0.67445248 0.510943  ],[0.69352472 0.5136885 ],[0.70101553 0.52402079],[0.69178349 0.53315401],[0.67353678 0.53220648]
176,0.42940355636191824,0.32955977174236906,0.3794816640521437,[0.64935261 0.52282977],[0.66853201 0.51084417],[0.68686968 0.51381725],[0.69504416 0.52385378],[0.68473881 0.5324086 ],[0.66703385 0.53132647]
177,0.42184083146509155,0.3321799892968979,0.3770104103809947,[0.64233798 0.52175009],[0.66217422 0.50939107],[0.68084323 0.51223707],[0.68965405 0.52194488],[0.67841387 0.53114641],[0.6603173  0.53016353]
178,0.4137004756981697,0.3216805103686481,0.3676904930334089,[0.63447869 0.52250427],[0.6555115 0.5092628],[0.67504507 0.5123238 ],[0.68474281 0.52288902],[0.67229342 0.53201979],[0.65329969 0.53085232]
179,0.37855622056297333,0.30860968368166175,0.34358295212231754,[0.62753344 0.52235407],[0.64810616 0.50968707],[0.66732919 0.51287341],[0.67733759 0.52330738],[0.66484755 0.53054202],[0.64624941 0.52947235]
180,0.3797566401813798,0.3127600333011778,0.3462583367412788,[0.61707473 0.52185583],[0.63872677 0.50920951],[0.65898257 0.5127871 ],[0.66901273 0.52329373],[0.65599865 0.53118557],[0.63629103 0.52989042]
181,0.36536921069438794,0.3094813751076313,0.33742529290100964,[0.60773522 0.52277231],[0.62968773 0.50962514],[0.65097672 0.51276028],[0.66166222 0.52322441],[0.64872098 0.53104639],[0.6281426  0.53055137]
182,0.3796748342538659,0.34206729033594885,0.3608710622949074,[0.60373831 0.5247919 ],[0.6243124  0.50963908],[0.64490408 0.51238847],[0.657215   0.52465177],[0.64205468 0.53152084],[0.62244052 0.53082079]
183,0.36638246842134253,0.35082310645885745,0.3586027874401,[0.59811342 0.52566999],[0.61818969 0.51057243],[0.63836086 0.51293778],[0.65086961 0.52429748],[0.63585836 0.53105056],[0.61652625 0.53089058]
184,0.34572199300260864,0.3396166263178439,0.34266930966022624,[0.59127671 0.52403742],[0.61212444 0.50953466],[0.63312995 0.51216191],[0.64637244 0.52355152],[0.63054639 0.53005898],[0.61029953 0.52946579]
185,0.3547276415112833,0.349481580487742,0.3521046109995126,[0.58534652 0.52389395],[0.60507524 0.50924027],[0.62552285 0.5116421 ],[0.63920987 0.52275348],[0.62283266 0.52954531],[0.60325587 0.52927583]
186,0.3797149149842395,0.35858497079098556,0.3691499428876125,[0.58151561 0.52424759],[0.60097665 0.50812358],[0.62152439 0.51051164],[0.63519466 0.52295113],[0.61873418 0.52973503],[0.5991199  0.52939522]
187,0.3694908324611718,0.39013701181343347,0.37981392213730264,[0.57545626 0.52492833],[0.59522069 0.50916225],[0.61578137 0.51141798],[0.62946028 0.52376121],[0.61323136 0.530285  ],[0.59351635 0.5299713 ]
188,0.35614503131312925,0.37323389628269216,0.3646894637979107,[0.56946957 0.52290881],[0.58950889 0.50799298],[0.60966533 0.51061362],[0.62329161 0.52197599],[0.6067422  0.52856052],[0.58714396 0.52801305]
189,0.3669337279887899,0.363648315701486,0.36529102184513795,[0.56589413 0.52422714],[0.58599573 0.50785249],[0.60694289 0.51032919],[0.62124324 0.52353644],[0.60375541 0.52954495],[0.583722   0.52887362]
190,0.3621435380795069,0.3728244413225191,0.367483989701013,[0.56033301 0.52594686],[0.57997084 0.50942928],[0.60092419 0.51146162],[0.61569035 0.52410865],[0.59776735 0.53042459],[0.57799923 0.53022879]
191,0.37755300128515035,0.38325545514261483,0.3804042282138826,[0.55596095 0.52608335],[0.57528895 0.50907916],[0.59578276 0.51124811],[0.61044091 0.52422684],[0.59193081 0.53070629],[0.57259274 0.53023428]
192,0.3867094982771381,0.38723546675887827,0.3869724825180082,[0.54966849 0.52576888],[0.57042611 0.50802386],[0.59161311 0.51054436],[0.60585988 0.52317023],[0.58692914 0.53107107],[0.56690687 0.53019792]
193,0.36050077887225623,0.4137850772898355,0.3871429280810459,[0.54550827 0.52635098],[0.56559932 0.50976223],[0.58630258 0.51214129],[0.60081834 0.52458954],[0.58160084 0.53097695],[0.56220514 0.52996433]
194,0.3777789427469942,0.43228604391125314,0.40503249332912367,[0.53794068 0.52651334],[0.55881214 0.5084945 ],[0.58026397 0.51080042],[0.59460068 0.5237993 ],[0.57560635 0.53100711],[0.55561221 0.5303843 ]
195,0.404445358411478,0.41699231790062874,0.41071883815605337,[0.53259093 0.53021502],[0.55263513 0.50988674],[0.57474416 0.51213419],[0.59016848 0.52765763],[0.56939638 0.53429693],[0.54937738 0.53348398]
196,0.3759461416529262,0.4107537252432593,0.39334993344809277,[0.52427685 0.52934968],[0.54437399 0.51067984],[0.56600767 0.51244092],[0.58130378 0.52550894],[0.56235373 0.53286225],[0.54216456 0.53279936]
197,0.38020952188475676,0.42375317880365126,0.401981350344204,[0.51639462 0.53281868],[0.53505063 0.51325387],[0.55699086 0.51447439],[0.57375246 0.52892101],[0.55276448 0.53538835],[0.53284574 0.53552485]
198,0.381938577858244,0.47022028183623554,0.4260794298472398,[0.5066582  0.53405577],[0.52518177 0.51501864],[0.54685009 0.51625592],[0.56337202 0.53001535],[0.54236883 0.5370307 ],[0.52272826 0.53706211]
199,0.39127659202481974,0.471045594762033,0.43116109339342634,[0.49848306 0.53493607],[0.51662546 0.51585102],[0.53784686 0.51722467],[0.55427539 0.53122234],[0.53381562 0.53811502],[0.51447034 0.53822881]
200,0.40769811733770134,0.493794060151126,0.4507460887444137,[0.4914602  0.53554285],[0.50889748 0.51552677],[0.53000903 0.51694918],[0.54645371 0.53143579],[0.52569538 0.53845388],[0.5068301  0.53846711]
201,0.42801631137095364,0.48884013568870655,0.4584282235298301,[0.48612717 0.53621274],[0.50276065 0.51667929],[0.52289957 0.51835746],[0.53901756 0.5322299 ],[0.51899356 0.54000467],[0.50082266 0.54000622]
202,0.39162877168374954,0.5237773190870384,0.45770304538539397,[0.4771831  0.53403062],[0.49484566 0.51557016],[0.51546812 0.51700097],[0.53139061 0.52990073],[0.51205069 0.53734666],[0.49326095 0.53746367]
203,0.3959430642752951,0.5345273437965766,0.4652352040359359,[0.47197169 0.53347206],[0.48950657 0.51649785],[0.50905669 0.51905715],[0.52442187 0.53073692],[0.50524151 0.53856719],[0.48718044 0.53808433]
204,0.4092720647724335,0.5627508645459107,0.4860114646591721,[0.46773362 0.53251535],[0.48502079 0.51526088],[0.50437301 0.51777244],[0.51930636 0.52992642],[0.50020289 0.53766441],[0.48233932 0.53703976]
205,0.3997975885698722,0.534033560173859,0.4669155743718656,[0.46304721 0.53398693],[0.48058122 0.51710069],[0.49975818 0.51909691],[0.51471871 0.53070486],[0.49578226 0.53873175],[0.47784466 0.53829092]
206,0.4149508136090931,0.554999581396776,0.4849751975029345,[0.4579851  0.53357375],[0.47533563 0.51653475],[0.49437374 0.51903236],[0.50939    0.53061163],[0.49039415 0.53921372],[0.47264421 0.5385325 ]
207,0.4083888483160075,0.5319498291789995,0.4701693387475035,[0.45544773 0.53399724],[0.47288468 0.51756966],[0.49167213 0.5195182 ],[0.50672877 0.5307942 ],[0.48794791 0.53952193],[0.47007471 0.53900564]
208,0.4205659208491407,0.5378056047968501,0.4791857628229954,[0.45330721 0.53380966],[0.47009239 0.51686573],[0.48878184 0.51901376],[0.50383765 0.53024662],[0.4850947  0.53925771],[0.46756306 0.53875136]
209,0.4052602711026459,0.5800938890691909,0.4926770800859184,[0.4516854  0.53311521],[0.46834204 0.51675236],[0.48670498 0.51887631],[0.50165367 0.52934897],[0.48331085 0.53800035],[0.46601996 0.53781706]
210,0.4325200239448254,0.5719155002518413,0.5022177620983334,[0.45106304 0.53359795],[0.46724042 0.51625979],[0.485614   0.51863748],[0.500687   0.53006279],[0.48216313 0.53896308],[0.46501952 0.53856856]
211,0.45770886396723093,0.5956560784172822,0.5266824711922565,[0.45051086 0.5355283 ],[0.46677181 0.51660174],[0.48539057 0.51837867],[0.50038248 0.52991462],[0.48189953 0.54021192],[0.46454805 0.54032886]
212,0.42256560040413843,0.5451210186653821,0.4838433095347603,[0.4512791 0.5345822],[0.46712729 0.51627326],[0.48576832 0.51827222],[0.50115305 0.53017366],[0.48199514 0.53824222],[0.46490979 0.53815222]
213,0.16496363955780358,0.48603104569357797,0.32549734262569074,[0.44875818 0.53370732],[0.46625128 0.52878171],[0.48406503 0.53053886],[0.49989977 0.53349507],[0.48148659 0.53799069],[0.46366259 0.53738868]
214,0.07130940435539038,0.33526501956685906,0.2032872119611247,[0.45092058 0.53656173],[0.46803126 0.53982162],[0.48656163 0.54188615],[0.50401163 0.53925955],[0.4838289  0.54443616],[0.46521473 0.54243743]
215,0.07675834443944174,0.2887372253413226,0.18274778489038218,[0.45188856 0.53768951],[0.46891403 0.54119861],[0.48710728 0.54323745],[0.50460565 0.54119903],[0.48460865 0.54638094],[0.46604377 0.54411978]
216,0.07342507089214838,0.35815129961861947,0.21578818525538393,[0.45211792 0.53720856],[0.46900737 0.54333621],[0.48766351 0.54560673],[0.50513309 0.54197681],[0.4846155  0.54841006],[0.46595013 0.5453766 ]
217,0.08190619247360849,0.3002563471412105,0.1910812698074095,[0.45279059 0.53900683],[0.47009552 0.54421562],[0.48862469 0.5465607 ],[0.5057025  0.54343617],[0.48547086 0.54972249],[0.46669379 0.54673338]
218,0.10094757860005961,0.2848073813449021,0.19287747997248084,[0.45220837 0.53905904],[0.46966377 0.5431121 ],[0.48799348 0.54542154],[0.50458419 0.5428102 ],[0.4843449  0.54948759],[0.46581498 0.5465166 ]
219,0.10305560196767463,0.31194880949261816,0.20750220573014638,[0.45403779 0.53990227],[0.4718793  0.54036164],[0.49046078 0.54202908],[0.50752223 0.54142421],[0.48735631 0.54656899],[0.46854275 0.54476959]
220,0.2000358916958409,0.3711799280692736,0.28560790988255724,[0.45657527 0.54090208],[0.47461382 0.53358018],[0.49211729 0.53460979],[0.50814235 0.53892446],[0.48951846 0.54430914],[0.47160265 0.5437479 ]
221,0.27009942947236704,0.4923300569816404,0.3812147432270037,[0.45424366 0.53697962],[0.47190571 0.52539933],[0.49004945 0.52663857],[0.50494999 0.53332615],[0.48719752 0.53939074],[0.46965006 0.53961682]
222,0.397712713307294,0.5712802401853583,0.4844964767463261,[0.4546859  0.53862631],[0.47011146 0.52013797],[0.48926958 0.52061051],[0.50565594 0.53183055],[0.48613748 0.54020578],[0.46880701 0.54115516]
223,0.41900281706134485,0.5814609871901896,0.5002319021257672,[0.45565674 0.53844833],[0.47163463 0.51864356],[0.49121222 0.51912373],[0.50728917 0.53127259],[0.48816738 0.54004192],[0.47042292 0.54115647]
224,0.42751737696627706,0.5565207739721462,0.49201907546921164,[0.45659488 0.53782064],[0.47244462 0.51904678],[0.49140668 0.5203737 ],[0.50720686 0.53208005],[0.4884893  0.54104942],[0.47096485 0.54167038]
225,0.41114948347034447,0.5599421492678988,0.48554581636912164,[0.45633456 0.53729898],[0.4721722  0.51878053],[0.49127412 0.51994753],[0.50684255 0.53087413],[0.48824188 0.53977829],[0.47077984 0.54054213]
226,0.4386107644373955,0.5767528123295801,0.5076817883834878,[0.45718729 0.53710556],[0.47291148 0.51750731],[0.49218571 0.51863712],[0.50791752 0.53037256],[0.48904747 0.54001278],[0.47153962 0.54075396]
227,0.4407606578999262,0.5580243787770671,0.4993925183384966,[0.4589572  0.53769714],[0.47427768 0.51764518],[0.49352592 0.51846439],[0.50971049 0.53120232],[0.49022982 0.54008019],[0.47275248 0.54083437]
228,0.41937314652546376,0.5267685964791506,0.4730708715023072,[0.45862314 0.53558999],[0.47516513 0.51747113],[0.49398321 0.51907134],[0.50946808 0.53057879],[0.49097201 0.53937209],[0.47334003 0.5397262 ]
229,0.4207209927035023,0.5342562301021657,0.477488611402834,[0.45884195 0.5361461 ],[0.47534609 0.51795322],[0.49419165 0.51949555],[0.50938493 0.5303815 ],[0.49118951 0.53970724],[0.47352433 0.54025018]
230,0.43628326351912844,0.555926698721865,0.4961049811204967,[0.45874834 0.53618723],[0.47539675 0.5174613 ],[0.49446008 0.51928961],[0.50981957 0.53096569],[0.49135172 0.5404551 ],[0.47357658 0.54079324]
231,0.422763376554749,0.5222432893132892,0.47250333293401914,[0.46094805 0.53690076],[0.47663021 0.5178991 ],[0.49553734 0.51908636],[0.51147956 0.53117436],[0.49234399 0.53955251],[0.47487122 0.540115  ]
232,0.4343955358364272,0.5255802917865248,0.479987913811476,[0.46209621 0.53615224],[0.47731116 0.51707196],[0.49600399 0.51837707],[0.51185733 0.53053558],[0.49296805 0.5390448 ],[0.47576427 0.53963602]
233,0.4270238859080478,0.552463695289739,0.4897437905988934,[0.4610723  0.53494298],[0.47757381 0.51641083],[0.49659461 0.51779115],[0.5121206  0.52927357],[0.49374244 0.53858662],[0.47596118 0.53922951]
234,0.42501576834913274,0.5269759330605274,0.4759958507048301,[0.46344674 0.53494388],[0.48007035 0.51651466],[0.49915054 0.51806265],[0.51471347 0.53005463],[0.49599519 0.53886557],[0.47814757 0.53916842]
235,0.4171383359479965,0.5204742062698599,0.46880627110892814,[0.46558991 0.53371334],[0.48196274 0.5154767 ],[0.50094396 0.51653981],[0.51659679 0.52802444],[0.4981041 0.5370177],[0.48035625 0.53756219]
236,0.41883315425170253,0.4905699929484245,0.4547015736000635,[0.46757004 0.53369385],[0.4838661 0.5147177],[0.50317585 0.51577485],[0.51942027 0.52809191],[0.50037831 0.53669804],[0.48240709 0.53724706]
237,0.408495327258021,0.5149680934846171,0.4617317103713191,[0.46931222 0.5312078 ],[0.4857676  0.51351124],[0.50477403 0.5146696 ],[0.52074552 0.52608407],[0.50228691 0.53484184],[0.48429522 0.53536522]
238,0.40773841486751594,0.5326934219374716,0.47021591840249377,[0.4733811  0.53126746],[0.49013957 0.51296014],[0.5094195  0.51371342],[0.52557665 0.52531141],[0.50636315 0.53438616],[0.48816866 0.53481448]
239,0.3941876494063441,0.4714580658899697,0.43282285764815687,[0.47600216 0.52925676],[0.49267471 0.50941467],[0.5130955  0.50968546],[0.5297417  0.52245271],[0.51041198 0.53023016],[0.49178842 0.53138274]
240,0.40248397191146024,0.47713020924145516,0.4398070905764577,[0.47999582 0.52520823],[0.49775103 0.50512421],[0.51821661 0.5060513 ],[0.53426296 0.51959789],[0.51587194 0.52713245],[0.4969275  0.52781427]
241,0.41980692783666396,0.4837466176465074,0.4517767727415857,[0.48296565 0.52362651],[0.50092572 0.50220847],[0.52133292 0.50266606],[0.53717983 0.5159803 ],[0.51903069 0.52467626],[0.49993706 0.52602714]
242,0.41973893790321176,0.5514872388342345,0.4856130883687231,[0.48899108 0.52110118],[0.50713229 0.49961352],[0.52796733 0.4999463 ],[0.54419589 0.51360756],[0.52559704 0.52247977],[0.50611275 0.52370238]
243,0.44203757488771483,0.4925867795816289,0.4673121772346719,[0.49584198 0.51932943],[0.51353014 0.49704158],[0.53417361 0.49691612],[0.55038601 0.51076818],[0.53220016 0.5204792 ],[0.51277423 0.52219605]
244,0.42159813411397734,0.48388973006861963,0.4527439320912985,[0.50336617 0.51637411],[0.52080256 0.49423289],[0.5416587  0.49390626],[0.55793977 0.50755358],[0.53997564 0.51634932],[0.52056807 0.5183391 ]
245,0.42239505437003994,0.4772304066031766,0.4498127304866083,[0.51050133 0.51362997],[0.52969778 0.49119997],[0.5510844  0.49086317],[0.5670715  0.50446355],[0.54949921 0.51427382],[0.52923036 0.51614457]
246,0.4049016060160936,0.47610271990279907,0.44050216295944633,[0.51902455 0.51059508],[0.53897136 0.48846447],[0.56078792 0.48769367],[0.57748365 0.50109798],[0.55926865 0.51128948],[0.53832412 0.5127722 ]
247,0.43358025561325864,0.4684091983182634,0.45099472696576104,[0.52532077 0.50844437],[0.54582107 0.48569304],[0.56798029 0.48536205],[0.58435756 0.49947613],[0.56645834 0.51078886],[0.54516274 0.51199418]
248,0.4124217182455338,0.4645048508238036,0.4384632845346687,[0.53012836 0.5058406 ],[0.55182588 0.48475447],[0.57388252 0.48494253],[0.58955246 0.49740875],[0.57232732 0.50899291],[0.55075705 0.51013792]
249,0.4110022403898955,0.4678662797172446,0.43943426005357006,[0.53694689 0.50458735],[0.55766928 0.48224097],[0.57978606 0.48149866],[0.59591734 0.4950667 ],[0.57826853 0.50551194],[0.55694157 0.50727087]
250,0.4137279833954238,0.4138728914538694,0.4138004374246466,[0.53904402 0.50029463],[0.56150848 0.47914797],[0.5838272  0.47918904],[0.59905523 0.4917264 ],[0.5820508  0.50359136],[0.56009007 0.50480211]
251,0.4280921248027979,0.4059654609761693,0.4170287928894836,[0.54283172 0.49528214],[0.56566703 0.47398725],[0.58796918 0.47461942],[0.60287088 0.48754591],[0.58551747 0.5000428 ],[0.56364077 0.50019729]
252,0.43029062743074237,0.4114568770261374,0.4208737522284399,[0.54679239 0.49160194],[0.56950408 0.47053769],[0.59151852 0.47167903],[0.60598135 0.48487115],[0.58854359 0.49674234],[0.56713253 0.49645537]
253,0.4189221109324224,0.43741578480257937,0.42816894786750087,[0.54974282 0.48852941],[0.57219237 0.46845946],[0.59373868 0.46902293],[0.60828888 0.48169684],[0.59162593 0.49323258],[0.57047391 0.49348426]
254,0.395808528150376,0.4275374634118186,0.4116729957810973,[0.55208468 0.48542422],[0.57498479 0.46609253],[0.59686989 0.46651757],[0.61148155 0.47907251],[0.5948987  0.48970139],[0.57349318 0.49006635]
255,0.3912808595036637,0.41726162017658397,0.4042712398401238,[0.55585873 0.48366842],[0.57820171 0.46425274],[0.59986627 0.4645828 ],[0.61466813 0.47780904],[0.59797007 0.48730356],[0.57684916 0.48766381]
