FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP
1,0.17092126732794924,3.0662766665970107,17.93970238187913,1,2022-08-01 13:53:56.404976
2,0.16129541826469393,3.849693647510194,23.867346567728617,1,2022-08-01 13:53:56.449287
3,0.15708452608029572,3.317258200543626,21.117663740144387,1,2022-08-01 13:53:56.468712
4,0.16000779184510658,3.042849248739515,19.016881700893073,1,2022-08-01 13:53:56.488688
5,0.15321582025465977,3.0736271259186894,20.060768664815544,1,2022-08-01 13:53:56.509107
6,0.15683283519384456,3.57679954757374,22.806445749404674,1,2022-08-01 13:53:56.529685
7,0.1547034240491632,3.39724907677786,21.959753623153475,1,2022-08-01 13:53:56.546679
8,0.14201753733671268,3.207175005617194,22.58295042825048,1,2022-08-01 13:53:56.565788
9,0.14236353442536653,3.083265581731036,21.65769200783242,1,2022-08-01 13:53:56.583295
10,0.1452001917621887,3.210757548947797,22.112626092164046,1,2022-08-01 13:53:56.601297
11,0.13400575254732885,3.451657852655993,25.757534934456775,1,2022-08-01 13:53:56.620331
12,0.07705866228867715,3.8066329580281595,49.39915701842515,1,2022-08-01 13:53:56.636336
13,0.05922153322259218,3.3782590370217376,57.0444372712218,1,2022-08-01 13:53:56.655473
14,0.06478386140101929,3.7073146461445194,57.225898024136455,1,2022-08-01 13:53:56.677522
15,0.1303331048687956,3.636154858246655,27.898935285145843,1,2022-08-01 13:53:56.694326
16,0.1655117165653288,3.2881766206691654,19.866730216475617,1,2022-08-01 13:53:56.713202
17,0.18253022399617458,2.7578243061048004,15.108863867731834,1,2022-08-01 13:53:56.728468
18,0.1884114385730213,2.9598410924986007,15.70945540735562,1,2022-08-01 13:53:56.745845
19,0.19349121663818755,3.015460550463502,15.5844828662283,1,2022-08-01 13:53:56.761831
20,0.19543102218111533,3.3214408709908287,16.995463841521996,1,2022-08-01 13:53:56.778774
21,0.1989775521207711,3.2380329420685934,16.273358012280912,1,2022-08-01 13:53:56.795278
22,0.19454312239730362,3.0095743208206613,15.469959995164416,1,2022-08-01 13:53:56.813660
23,0.19815982527296355,3.833251610772786,19.34424197988928,1,2022-08-01 13:53:56.829273
24,0.2001106061268998,3.5131178305674946,17.555880213263944,1,2022-08-01 13:53:56.846756
25,0.19040794881565778,3.2937530445110568,17.29840095961478,1,2022-08-01 13:53:56.864730
26,0.18962737414905598,3.4405519192213188,18.143751315761428,1,2022-08-01 13:53:56.880184
27,0.19207569003480993,3.260899585067051,16.977159287966515,1,2022-08-01 13:53:56.897009
28,0.1881673276226559,3.238515867399684,17.210829894412324,1,2022-08-01 13:53:56.912478
29,0.2080894394143294,3.4606907634735484,16.630785172057315,1,2022-08-01 13:53:56.929316
30,0.18846773003748601,2.950736647280271,15.656455599552098,1,2022-08-01 13:53:56.944969
31,0.1860694142275555,3.1438666578257535,16.8962033382925,1,2022-08-01 13:53:56.961354
32,0.18331586132761224,3.118962093230767,17.01414198772863,1,2022-08-01 13:53:56.978016
33,0.17671464289827757,3.0018901143770997,16.987217726519024,1,2022-08-01 13:53:56.996804
34,0.18794347946227194,2.94896024163847,15.690675995122506,1,2022-08-01 13:53:57.014003
35,0.1823964326155013,2.834778027682114,15.541850172354714,1,2022-08-01 13:53:57.029109
36,0.1807125668860355,3.0227233393512662,16.72669140523866,1,2022-08-01 13:53:57.047060
37,0.1026595029639828,3.086164004407927,30.062136629384238,1,2022-08-01 13:53:57.064773
38,0.09846442410107141,3.260296413140666,33.11141504056377,1,2022-08-01 13:53:57.082483
39,0.08895356785386833,2.932337617906606,32.96481174002833,1,2022-08-01 13:53:57.099167
40,0.12517054182643986,3.0982992612866176,24.752623229694784,1,2022-08-01 13:53:57.115668
41,0.15081642512465734,2.595746355549507,17.21129746580316,1,2022-08-01 13:53:57.131404
42,0.16137117667113823,2.8201129960558253,17.475939967910094,1,2022-08-01 13:53:57.148279
43,0.16780308061809368,2.8073797376726692,16.730203803957806,1,2022-08-01 13:53:57.164077
44,0.15779389608433825,3.0061756936168003,19.051279981134687,1,2022-08-01 13:53:57.180572
45,0.1506112224838355,2.8194276517013495,18.71990416918598,1,2022-08-01 13:53:57.196183
