,Start_blink,End_blink,Blink_frame,No_of_frames
0,7,8,7,1
1,24,25,24,1
2,49,54,49,5
3,155,156,155,1
4,200,200,200,0
5,230,231,230,1
6,289,289,289,0
7,309,310,309,1
8,330,334,332,4
9,365,366,365,1
10,431,439,431,8
11,497,502,499,5
12,542,546,544,4
13,582,588,585,6
14,643,644,643,1
15,666,667,666,1
16,728,731,728,3
17,744,748,746,4
18,808,811,808,3
19,843,844,843,1
20,862,870,863,8
21,983,984,983,1
22,1334,1337,1336,3
23,1500,1501,1500,1
24,1541,1542,1541,1
25,1587,1592,1587,5
26,1657,1657,1657,0
27,1674,1678,1674,4
28,1719,1719,1719,0
29,1738,1748,1738,10
30,1763,1764,1763,1
31,1939,1941,1939,2
32,1961,1963,1961,2
33,2051,2054,2051,3
34,2112,2116,2112,4
35,2169,2175,2172,6
36,2325,2325,2325,0
37,2530,2530,2530,0
38,2594,2599,2594,5
39,3091,3091,3091,0
40,3336,3336,3336,0
41,3359,3360,3359,1
42,3396,3397,3396,1
43,3446,3446,3446,0
44,3507,3507,3507,0
45,3525,3526,3525,1
46,3546,3546,3546,0
47,3618,3620,3618,2
48,3713,3718,3713,5
49,3954,3954,3954,0
50,4015,4016,4015,1
51,4095,4099,4097,4
52,4140,4141,4140,1
53,4189,4190,4189,1
54,4271,4272,4271,1
55,4326,4327,4326,1
56,4428,4430,4428,2
57,4490,4492,4490,2
58,4573,4574,4573,1
59,4707,4707,4707,0
60,4848,4848,4848,0
61,4987,4990,4987,3
62,5088,5092,5088,4
63,5131,5132,5131,1
64,5168,5171,5168,3
65,5213,5214,5213,1
66,5288,5289,5288,1
67,5380,5384,5380,4
68,5589,5590,5589,1
69,5948,5949,5948,1
70,6022,6028,6022,6
71,6111,6111,6111,0
72,6198,6202,6198,4
73,6244,6248,6245,4
74,6314,6315,6314,1
75,6345,6350,6345,5
76,6575,6582,6575,7
77,6612,6616,6612,4
78,7037,7038,7037,1
79,7138,7139,7138,1
80,7165,7165,7165,0
81,7273,7278,7273,5
82,7352,7357,7355,5
83,7418,7423,7420,5
84,7485,7486,7485,1
85,7540,7544,7541,4
86,7605,7607,7606,2
87,7717,7717,7717,0
88,7791,7792,7791,1
89,7873,7873,7873,0
90,7892,7893,7892,1
91,7952,7957,7952,5
92,7989,7990,7989,1
93,8024,8026,8024,2
94,8062,8073,8062,11
95,8103,8129,8103,26
96,8167,8168,8167,1
97,8195,8196,8195,1
98,8320,8321,8320,1
99,8383,8384,8383,1
100,8455,8457,8456,2
101,8512,8513,8512,1
102,8571,8572,8571,1
103,8686,8688,8686,2
104,8700,8701,8700,1
105,8727,8729,8727,2
106,8751,8752,8751,1
107,8793,8795,8793,2
108,8837,8841,8837,4
109,8917,8929,8919,12
110,8947,8956,8950,9
111,8997,8999,8997,2
112,9038,9039,9038,1
113,9070,9070,9070,0
114,9149,9150,9149,1
115,9194,9195,9194,1
116,9227,9228,9227,1
117,9282,9283,9282,1
118,9377,9379,9378,2
119,9409,9410,9409,1
120,9449,9450,9449,1
121,9498,9498,9498,0
122,9568,9573,9570,5
123,9583,9586,9584,3
124,9621,9624,9621,3
125,9714,9715,9714,1
126,9734,9735,9734,1
127,9783,9784,9783,1
128,9829,9829,9829,0
129,9879,9880,9879,1
130,9954,9954,9954,0
131,9969,9970,9969,1
132,10100,10101,10100,1
133,10203,10209,10203,6
134,10268,10271,10268,3
135,10308,10309,10308,1
136,10382,10383,10382,1
137,10427,10427,10427,0
138,10493,10493,10493,0
139,10512,10512,10512,0
140,10591,10592,10591,1
141,10645,10646,10645,1
142,10702,10706,10702,4
143,10716,10718,10716,2
144,10757,10758,10757,1
145,10779,10779,10779,0
146,10790,10791,10790,1
147,10897,10898,10897,1
148,10946,10947,10946,1
149,11007,11012,11010,5
150,11068,11070,11068,2
151,11114,11115,11114,1
152,11251,11252,11251,1
153,11266,11270,11266,4
154,11292,11292,11292,0
155,11364,11364,11364,0
156,11388,11390,11388,2
157,11401,11401,11401,0
158,11439,11440,11439,1
159,11481,11482,11481,1
160,11535,11537,11535,2
161,11577,11578,11577,1
162,11626,11628,11627,2
163,11699,11700,11699,1
164,11745,11746,11745,1
165,11835,11836,11835,1
166,11871,11871,11871,0
167,11957,11957,11957,0
168,12048,12049,12048,1
169,12196,12196,12196,0
170,12229,12232,12230,3
171,12284,12285,12284,1
172,12325,12325,12325,0
173,12385,12385,12385,0
174,12451,12454,12451,3
175,12500,12501,12500,1
176,12559,12561,12559,2
177,12572,12578,12572,6
178,12630,12631,12630,1
179,12689,12690,12689,1
180,12715,12715,12715,0
181,12730,12731,12730,1
182,12742,12743,12742,1
183,12785,12786,12785,1
184,12801,12802,12801,1
185,12866,12867,12866,1
186,12887,12891,12887,4
187,12917,12918,12917,1
188,12944,12945,12944,1
189,13037,13038,13037,1
190,13200,13202,13200,2
191,13293,13294,13293,1
192,13398,13400,13399,2
193,13411,13412,13411,1
194,13428,13430,13429,2
195,13471,13471,13471,0
196,13497,13498,13497,1
197,13586,13589,13586,3
198,13677,13678,13677,1
199,13720,13721,13720,1
200,13735,13737,13735,2
201,13751,13752,13751,1
202,13813,13814,13813,1
203,13863,13864,13863,1
204,13920,13921,13920,1
205,13970,13973,13970,3
206,14001,14002,14001,1
207,14073,14077,14073,4
208,14298,14298,14298,0
209,14356,14360,14356,4
210,14381,14382,14381,1
211,14577,14577,14577,0
212,14683,14683,14683,0
213,14906,14906,14906,0
214,14963,14963,14963,0
215,15035,15036,15035,1
216,15093,15096,15093,3
217,15103,15103,15103,0
218,15184,15186,15185,2
219,15255,15256,15255,1
220,15383,15384,15383,1
221,15423,15424,15423,1
222,15475,15484,15475,9
223,15534,15535,15534,1
224,15707,15708,15707,1
225,15774,15790,15776,16
226,15843,15847,15843,4
227,15980,15981,15980,1
228,16065,16074,16065,9
229,16163,16164,16163,1
230,16279,16280,16279,1
231,16432,16433,16432,1
232,16495,16505,16499,10
233,16552,16555,16554,3
234,16614,16615,16614,1
235,16653,16656,16653,3
236,16706,16711,16706,5
237,16921,16922,16921,1
238,17071,17072,17071,1
239,17095,17096,17095,1
240,17160,17160,17160,0
241,17208,17209,17208,1
242,17240,17244,17240,4
243,17309,17310,17309,1
244,17358,17359,17358,1
245,17392,17393,17392,1
246,17450,17508,17450,58
247,17509,17511,17509,2
248,17523,17525,17523,2
249,17691,17693,17691,2
250,17727,17728,17727,1
251,17789,17789,17789,0
252,17846,17849,17846,3
253,18114,18115,18114,1
254,18205,18205,18205,0
255,18245,18245,18245,0
256,18559,18560,18559,1
257,18578,18579,18578,1
258,18635,18637,18636,2
259,18657,18663,18657,6
260,18698,18701,18698,3
261,18752,18756,18752,4
262,18849,18849,18849,0
263,18941,18944,18941,3
264,19006,19007,19006,1
265,19056,19056,19056,0
266,19092,19096,19094,4
267,19134,19135,19134,1
268,19174,19177,19174,3
269,19223,19223,19223,0
270,19296,19296,19296,0
271,19353,19353,19353,0
272,19438,19439,19438,1
273,19471,19473,19471,2
274,19634,19635,19634,1
275,19675,19675,19675,0
276,19700,19700,19700,0
277,19789,19789,19789,0
278,19807,19807,19807,0
279,19857,19858,19857,1
280,19924,19924,19924,0
281,19989,19990,19989,1
282,20009,20011,20009,2
283,20062,20063,20062,1
284,20095,20096,20095,1
285,20114,20120,20114,6
286,20172,20175,20172,3
287,20200,20202,20200,2
288,20235,20235,20235,0
289,20290,20290,20290,0
290,20350,20350,20350,0
291,20417,20417,20417,0
292,20445,20445,20445,0
293,20511,20512,20511,1
294,20599,20600,20599,1
295,20758,20762,20758,4
296,20805,20805,20805,0
297,20855,20855,20855,0
298,20913,20914,20913,1
299,20934,20934,20934,0
300,20955,20958,20955,3
301,20989,20989,20989,0
302,21076,21076,21076,0
303,21138,21139,21138,1
304,21263,21263,21263,0
305,21324,21325,21324,1
306,21338,21339,21338,1
307,21417,21419,21417,2
308,21541,21542,21541,1
309,21611,21613,21611,2
310,21690,21690,21690,0
311,21963,21963,21963,0
312,22133,22141,22133,8
313,22256,22257,22256,1
314,22373,22373,22373,0
315,22420,22420,22420,0
316,22594,22594,22594,0
317,22632,22633,22632,1
318,22663,22664,22663,1
319,22695,22695,22695,0
320,22735,22743,22735,8
321,22771,22773,22771,2
322,22906,22906,22906,0
323,23110,23111,23110,1
324,23155,23155,23155,0
325,23196,23196,23196,0
326,23221,23224,23221,3
327,23252,23254,23252,2
328,23303,23303,23303,0
329,23395,23395,23395,0
330,23443,23445,23443,2
331,23463,23466,23463,3
332,23498,23499,23498,1
333,23570,23571,23570,1
