,Start_blink,End_blink,Blink_frame,No_of_frames
0,18,19,18,1
1,60,63,62,3
2,78,80,78,2
3,100,110,100,10
4,136,136,136,0
5,146,150,148,4
6,333,334,333,1
7,361,362,361,1
8,374,446,374,72
9,447,449,447,2
10,463,463,463,0
11,522,522,522,0
12,627,627,627,0
13,730,731,730,1
14,744,744,744,0
15,799,799,799,0
16,838,838,838,0
17,1010,1012,1010,2
18,1234,1235,1234,1
19,1317,1319,1317,2
20,1362,1362,1362,0
21,1442,1444,1442,2
22,1533,1533,1533,0
23,1624,1625,1624,1
24,1741,1742,1741,1
25,1806,1811,1806,5
26,1862,1865,1862,3
27,1911,1914,1911,3
28,2004,2005,2004,1
29,2023,2025,2023,2
30,2095,2095,2095,0
31,2130,2132,2130,2
32,2275,2275,2275,0
33,2336,2336,2336,0
34,2370,2371,2370,1
35,2420,2422,2420,2
36,2431,2433,2431,2
37,2581,2582,2581,1
38,2599,2600,2599,1
39,2661,2661,2661,0
40,2693,2694,2693,1
41,2850,2851,2850,1
42,3132,3135,3132,3
43,3375,3375,3375,0
44,3410,3410,3410,0
45,3429,3432,3429,3
46,3483,3483,3483,0
47,3494,3495,3494,1
48,3622,3624,3622,2
49,3768,3770,3768,2
50,3805,3805,3805,0
51,3830,3831,3830,1
52,3863,3863,3863,0
53,3909,3909,3909,0
54,4077,4077,4077,0
55,4093,4093,4093,0
56,4151,4152,4151,1
57,4217,4218,4217,1
58,4378,4378,4378,0
59,4414,4414,4414,0
60,4541,4542,4541,1
61,4588,4588,4588,0
62,4686,4687,4686,1
63,4810,4812,4810,2
64,5052,5057,5052,5
65,5162,5162,5162,0
66,5420,5423,5420,3
67,5435,5436,5435,1
68,5467,5468,5467,1
69,5535,5538,5536,3
70,5771,5773,5771,2
71,5939,5940,5939,1
72,6003,6003,6003,0
73,6021,6021,6021,0
74,6144,6145,6144,1
75,6174,6175,6174,1
76,6273,6273,6273,0
77,6365,6366,6365,1
78,6381,6382,6381,1
79,6466,6466,6466,0
80,6527,6527,6527,0
81,6609,6609,6609,0
82,6731,6731,6731,0
83,6825,6826,6825,1
84,6886,6886,6886,0
85,6956,6956,6956,0
86,7047,7047,7047,0
87,7063,7065,7063,2
88,7302,7303,7302,1
89,7405,7405,7405,0
90,7494,7501,7494,7
91,7624,7625,7624,1
92,7637,7637,7637,0
93,7775,7775,7775,0
94,7846,7847,7846,1
95,7863,7864,7863,1
96,7877,7878,7877,1
97,7901,7904,7901,3
98,7975,7975,7975,0
99,8031,8031,8031,0
100,8122,8122,8122,0
101,8443,8444,8443,1
102,8555,8555,8555,0
103,8578,8578,8578,0
104,8599,8600,8599,1
105,8635,8635,8635,0
106,8673,8673,8673,0
107,8800,8809,8800,9
108,8847,8847,8847,0
109,8975,8975,8975,0
110,9075,9079,9075,4
111,9108,9108,9108,0
112,9206,9208,9206,2
113,9249,9250,9249,1
114,9378,9378,9378,0
115,9504,9504,9504,0
116,9564,9564,9564,0
117,9585,9588,9585,3
118,9735,9735,9735,0
119,9789,9789,9789,0
120,9803,9803,9803,0
121,9891,9893,9891,2
122,9947,9948,9947,1
123,10005,10006,10005,1
124,10077,10080,10077,3
125,10287,10287,10287,0
126,10438,10438,10438,0
127,10455,10455,10455,0
128,10526,10526,10526,0
129,10576,10579,10576,3
130,10632,10635,10632,3
131,10683,10683,10683,0
132,10725,10728,10725,3
133,10824,10824,10824,0
134,10838,10838,10838,0
135,10885,10885,10885,0
136,10903,10905,10903,2
137,11194,11195,11194,1
138,11308,11311,11308,3
139,11476,11476,11476,0
140,11662,11662,11662,0
141,11673,11673,11673,0
142,11697,11697,11697,0
143,11865,11866,11865,1
144,11911,11913,11911,2
145,12085,12085,12085,0
146,12168,12168,12168,0
147,12405,12405,12405,0
148,12520,12525,12520,5
149,12537,12538,12537,1
150,12751,12751,12751,0
151,12862,12864,12862,2
152,12895,12895,12895,0
153,12913,12915,12913,2
154,13030,13031,13030,1
155,13097,13098,13097,1
156,13202,13204,13202,2
157,13270,13270,13270,0
158,13712,13712,13712,0
159,13806,13808,13806,2
160,13896,13897,13896,1
161,14018,14018,14018,0
162,14191,14191,14191,0
163,14212,14213,14212,1
164,14563,14564,14563,1
165,15052,15052,15052,0
166,15334,15335,15334,1
167,15349,15360,15349,11
168,15397,15398,15397,1
169,15420,15423,15420,3
170,15570,15570,15570,0
171,15606,15610,15609,4
172,15844,15844,15844,0
173,15968,15969,15968,1
174,15984,15984,15984,0
175,16090,16090,16090,0
176,16218,16219,16218,1
177,16385,16389,16385,4
178,16430,16430,16430,0
179,16493,16493,16493,0
180,16564,16564,16564,0
181,16855,16855,16855,0
182,17185,17185,17185,0
183,17196,17198,17196,2
184,17207,17208,17207,1
185,17285,17285,17285,0
186,17298,17298,17298,0
187,17414,17414,17414,0
188,17661,17661,17661,0
189,18053,18056,18053,3
190,18308,18311,18308,3
191,18327,18328,18327,1
192,18431,18432,18431,1
193,18464,18466,18464,2
194,18703,18703,18703,0
195,18774,18774,18774,0
196,18797,18797,18797,0
197,19067,19067,19067,0
198,19417,19419,19417,2
199,19628,19628,19628,0
200,19675,19678,19675,3
201,19698,19698,19698,0
202,19907,19910,19907,3
203,19929,19929,19929,0
204,19976,19976,19976,0
205,20125,20126,20125,1
206,20382,20383,20382,1
207,20472,20472,20472,0
208,20546,20546,20546,0
209,20702,20704,20702,2
210,20758,20758,20758,0
211,20823,20823,20823,0
212,20952,20953,20952,1
213,21075,21076,21075,1
