,Start_blink,End_blink,Blink_frame,No_of_frames
0,7,12,7,5
1,134,136,134,2
2,198,201,198,3
3,226,231,226,5
4,500,504,502,4
5,562,563,562,1
6,673,679,675,6
7,946,950,946,4
8,970,971,970,1
9,1077,1081,1079,4
10,1461,1465,1463,4
11,1497,1498,1497,1
12,1526,1528,1526,2
13,1682,1685,1682,3
14,1703,1705,1703,2
15,1912,1914,1912,2
16,1929,1930,1929,1
17,1991,1991,1991,0
18,2045,2046,2045,1
19,2096,2098,2096,2
20,2124,2132,2124,8
21,2163,2164,2163,1
22,2200,2203,2200,3
23,2242,2243,2242,1
24,2468,2473,2471,5
25,2547,2549,2547,2
26,2572,2573,2572,1
27,2591,2592,2591,1
28,2714,2720,2714,6
29,2948,2950,2948,2
30,2970,2973,2970,3
31,3441,3442,3441,1
32,3506,3507,3506,1
33,3540,3546,3540,6
34,3575,3575,3575,0
35,3599,3600,3599,1
36,3632,3633,3632,1
37,3657,3658,3657,1
38,3674,3675,3674,1
39,3692,3694,3692,2
40,3726,3727,3726,1
41,3745,3746,3745,1
42,3773,3775,3773,2
43,3845,3845,3845,0
44,3887,3887,3887,0
45,3956,3956,3956,0
46,4005,4007,4005,2
47,4037,4037,4037,0
48,4064,4064,4064,0
49,4094,4098,4094,4
50,4117,4118,4117,1
51,4180,4181,4180,1
52,4225,4226,4225,1
53,4269,4270,4269,1
54,4344,4346,4344,2
55,4397,4398,4397,1
56,4483,4484,4483,1
57,4576,4577,4576,1
58,4591,4592,4591,1
59,4669,4670,4669,1
60,4698,4699,4698,1
61,4775,4776,4775,1
62,4874,4875,4874,1
63,4933,4938,4936,5
64,5012,5013,5012,1
65,5104,5105,5104,1
66,5166,5172,5169,6
67,5323,5324,5323,1
68,5387,5389,5387,2
69,5462,5464,5462,2
70,5527,5531,5528,4
71,5570,5574,5570,4
72,5672,5675,5672,3
73,5740,5741,5740,1
74,5828,5830,5828,2
75,5910,5915,5913,5
76,5951,5956,5954,5
77,6001,6011,6001,10
78,6046,6051,6048,5
79,6081,6086,6081,5
80,6121,6125,6123,4
81,6160,6160,6160,0
82,6260,6260,6260,0
83,6309,6312,6309,3
84,6352,6355,6354,3
85,6427,6431,6429,4
86,6446,6447,6446,1
87,6544,6546,6544,2
88,6586,6588,6586,2
89,6645,6646,6645,1
90,6677,6678,6677,1
91,6724,6726,6724,2
92,6794,6795,6794,1
93,6836,6839,6836,3
94,6917,6918,6917,1
95,6979,6983,6981,4
96,6993,6995,6994,2
