,Start_blink,End_blink,Blink_frame,No_of_frames
0,26,28,26,2
1,66,67,66,1
2,111,111,111,0
3,181,183,181,2
4,246,246,246,0
5,295,296,295,1
6,304,307,304,3
7,382,382,382,0
8,394,395,394,1
9,452,452,452,0
10,589,589,589,0
11,641,641,641,0
12,693,693,693,0
13,777,781,777,4
14,801,801,801,0
15,873,873,873,0
16,929,929,929,0
17,1065,1066,1065,1
18,1159,1163,1159,4
19,1256,1256,1256,0
20,1326,1326,1326,0
21,1340,1340,1340,0
22,1530,1531,1530,1
23,1636,1636,1636,0
24,1815,1816,1815,1
25,1876,1877,1876,1
26,1914,1915,1914,1
27,1949,1949,1949,0
28,1998,2000,1998,2
29,2091,2091,2091,0
30,2126,2126,2126,0
31,2208,2209,2208,1
32,2307,2307,2307,0
33,2352,2352,2352,0
34,2386,2388,2386,2
35,2474,2474,2474,0
36,2485,2485,2485,0
37,2566,2567,2566,1
38,2600,2600,2600,0
39,2636,2636,2636,0
40,2739,2739,2739,0
41,2871,2872,2871,1
42,2888,2889,2888,1
43,2950,2950,2950,0
44,2997,2997,2997,0
45,3058,3058,3058,0
46,3112,3114,3112,2
47,3162,3162,3162,0
48,3193,3193,3193,0
49,3352,3353,3352,1
50,3405,3407,3405,2
51,3457,3457,3457,0
52,3479,3480,3479,1
53,3594,3597,3594,3
54,3633,3633,3633,0
55,3696,3696,3696,0
56,3771,3771,3771,0
57,3865,3865,3865,0
58,3890,3890,3890,0
59,3980,3981,3980,1
60,4119,4120,4119,1
61,4236,4236,4236,0
62,4311,4311,4311,0
63,4358,4359,4358,1
64,4396,4396,4396,0
65,4413,4413,4413,0
66,4465,4465,4465,0
67,4518,4518,4518,0
68,4560,4561,4560,1
69,4681,4684,4681,3
70,4713,4713,4713,0
71,4796,4796,4796,0
72,4839,4840,4839,1
73,5039,5039,5039,0
74,5088,5088,5088,0
75,5168,5169,5168,1
76,5218,5219,5218,1
77,5375,5375,5375,0
78,5449,5451,5449,2
79,5461,5467,5461,6
80,5550,5552,5550,2
81,5587,5588,5587,1
82,5670,5670,5670,0
83,5746,5746,5746,0
84,5807,5808,5807,1
85,5856,5856,5856,0
86,5900,5900,5900,0
87,5910,5910,5910,0
88,5971,5971,5971,0
89,6169,6170,6169,1
90,6220,6220,6220,0
91,6488,6488,6488,0
92,6531,6531,6531,0
93,6623,6623,6623,0
94,6703,6705,6703,2
95,6781,6782,6781,1
96,6872,6872,6872,0
97,7002,7002,7002,0
98,7074,7074,7074,0
99,7377,7377,7377,0
100,7474,7478,7474,4
101,7587,7587,7587,0
102,7669,7669,7669,0
103,7803,7805,7803,2
104,7861,7863,7861,2
105,7978,7979,7978,1
106,8012,8013,8012,1
107,8085,8085,8085,0
108,8232,8233,8232,1
109,8372,8373,8372,1
110,8508,8509,8508,1
111,8645,8646,8645,1
112,8678,8679,8678,1
113,8729,8729,8729,0
114,8809,8810,8809,1
115,8910,8911,8910,1
116,9249,9250,9249,1
117,9363,9364,9363,1
118,9464,9464,9464,0
119,9547,9547,9547,0
120,9807,9809,9807,2
121,9894,9895,9894,1
122,9937,9937,9937,0
123,9968,9971,9968,3
124,10020,10020,10020,0
125,10106,10107,10106,1
126,10188,10188,10188,0
127,10323,10323,10323,0
128,10425,10426,10425,1
129,10447,10447,10447,0
130,10645,10645,10645,0
131,10683,10684,10683,1
132,10810,10810,10810,0
133,10867,10868,10867,1
134,10905,10905,10905,0
135,10953,10953,10953,0
136,11032,11032,11032,0
137,11282,11282,11282,0
138,11562,11564,11562,2
139,11961,11967,11961,6
140,12187,12187,12187,0
141,12254,12254,12254,0
142,12364,12365,12364,1
143,12463,12463,12463,0
144,12524,12525,12524,1
145,12873,12874,12873,1
146,13004,13007,13004,3
147,13104,13105,13104,1
148,13188,13188,13188,0
149,13202,13203,13202,1
150,13239,13240,13239,1
151,13426,13426,13426,0
152,13638,13638,13638,0
153,13698,13698,13698,0
154,13915,13917,13915,2
155,14094,14094,14094,0
156,14196,14196,14196,0
157,14327,14328,14327,1
158,14372,14373,14372,1
159,14411,14411,14411,0
160,14433,14434,14433,1
161,14451,14462,14451,11
162,14501,14502,14501,1
163,14526,14528,14526,2
164,14627,14628,14627,1
165,14733,14738,14734,5
166,14776,14777,14776,1
167,15068,15068,15068,0
168,15131,15132,15131,1
169,15192,15193,15192,1
170,15202,15202,15202,0
171,15316,15316,15316,0
172,15374,15378,15374,4
173,15420,15420,15420,0
174,15437,15441,15437,4
175,15487,15487,15487,0
176,15497,15499,15497,2
177,15652,15652,15652,0
178,15661,15661,15661,0
179,15743,15743,15743,0
180,15828,15829,15828,1
181,15976,15976,15976,0
182,16057,16057,16057,0
183,16291,16291,16291,0
184,16350,16354,16350,4
185,16439,16439,16439,0
186,16469,16469,16469,0
187,16630,16632,16630,2
188,16689,16689,16689,0
189,16808,16808,16808,0
190,17083,17083,17083,0
191,17122,17122,17122,0
192,17179,17180,17179,1
193,17213,17215,17213,2
194,17262,17262,17262,0
