,Start_blink,End_blink,Blink_frame,No_of_frames
0,15,16,15,1
1,33,37,33,4
2,131,135,134,4
3,148,153,151,5
4,199,201,199,2
5,244,247,244,3
6,285,286,285,1
7,346,347,346,1
8,384,385,384,1
9,455,458,455,3
10,552,552,552,0
11,631,632,631,1
12,718,719,718,1
13,957,958,957,1
14,1048,1048,1048,0
15,1243,1243,1243,0
16,1284,1285,1284,1
17,1432,1433,1432,1
18,1496,1496,1496,0
19,1522,1565,1522,43
20,1566,1567,1566,1
21,1675,1697,1677,22
22,1738,1739,1738,1
23,1806,1808,1806,2
24,1819,1823,1821,4
25,1903,1904,1903,1
26,2188,2188,2188,0
27,2237,2238,2237,1
28,2349,2356,2349,7
29,2439,2440,2439,1
30,2523,2525,2523,2
31,2587,2591,2589,4
32,2692,2696,2692,4
33,2744,2746,2745,2
34,2854,2855,2854,1
35,2920,2921,2920,1
36,3199,3200,3199,1
37,3304,3308,3306,4
38,3493,3493,3493,0
39,3602,3603,3602,1
40,3695,3696,3695,1
41,3767,3772,3770,5
42,3809,3809,3809,0
43,3828,3828,3828,0
44,3861,3864,3861,3
45,4083,4084,4083,1
46,4112,4112,4112,0
47,4273,4278,4273,5
48,4290,4291,4290,1
49,4348,4349,4348,1
50,4581,4581,4581,0
51,4678,4684,4678,6
52,4856,4857,4856,1
53,4950,4951,4950,1
54,5031,5031,5031,0
55,5106,5106,5106,0
56,5142,5144,5142,2
57,5404,5404,5404,0
58,5421,5421,5421,0
59,5460,5460,5460,0
60,5509,5511,5509,2
61,5642,5660,5642,18
62,5794,5799,5797,5
63,5841,5845,5841,4
64,5867,5869,5867,2
65,5922,5923,5922,1
66,5941,5941,5941,0
67,5962,5963,5962,1
68,5978,5978,5978,0
69,6056,6057,6056,1
70,6079,6080,6079,1
71,6190,6195,6192,5
72,6244,6247,6246,3
73,6368,6373,6368,5
74,6402,6403,6402,1
75,6464,6467,6466,3
76,6486,6486,6486,0
77,6517,6519,6518,2
78,6568,6570,6569,2
79,6861,6864,6863,3
80,6878,6878,6878,0
81,7057,7057,7057,0
82,7182,7185,7182,3
83,7220,7221,7220,1
84,7238,7240,7239,2
85,7271,7289,7271,18
86,7405,7408,7407,3
87,7512,7514,7512,2
88,7984,7985,7984,1
89,8017,8022,8017,5
90,8075,8076,8075,1
91,8086,8090,8088,4
92,8102,8104,8102,2
93,8186,8187,8186,1
94,8225,8232,8225,7
95,8364,8366,8364,2
96,8471,8472,8471,1
97,8566,8570,8568,4
98,8629,8632,8629,3
99,8659,8660,8659,1
100,8742,8743,8742,1
101,8801,8803,8801,2
102,8924,8924,8924,0
103,8986,8986,8986,0
104,9022,9024,9022,2
105,9054,9057,9054,3
106,9276,9279,9276,3
107,9319,9323,9319,4
108,9396,9396,9396,0
109,9476,9477,9476,1
110,9507,9512,9507,5
111,9610,9610,9610,0
