,Start_blink,End_blink,Blink_frame,No_of_frames
0,597,599,597,2
1,633,634,633,1
2,719,722,719,3
3,1185,1187,1185,2
4,1284,1285,1284,1
5,1562,1563,1562,1
6,2483,2484,2483,1
7,2952,2952,2952,0
8,3336,3340,3338,4
9,3404,3404,3404,0
10,3486,3488,3486,2
11,3552,3553,3552,1
12,4042,4043,4042,1
13,4431,4434,4431,3
14,4536,4536,4536,0
15,5012,5012,5012,0
16,5029,5030,5029,1
17,5223,5229,5223,6
18,5855,5856,5855,1
19,6120,6124,6120,4
20,6171,6174,6171,3
21,6263,6268,6263,5
22,7604,7605,7604,1
23,7798,7804,7798,6
24,7821,7822,7821,1
25,8522,8522,8522,0
26,8930,8931,8930,1
27,9316,9317,9316,1
28,9786,9787,9786,1
29,10281,10282,10281,1
30,10311,10312,10311,1
31,10713,10715,10713,2
32,10929,10929,10929,0
33,11183,11184,11183,1
34,11639,11640,11639,1
35,12007,12010,12007,3
36,12039,12040,12039,1
37,13269,13269,13269,0
38,13322,13322,13322,0
39,13523,13523,13523,0
40,13544,13545,13544,1
41,13595,13600,13595,5
42,13709,13710,13709,1
43,14099,14113,14099,14
44,14379,14380,14379,1
45,14403,14406,14403,3
46,15071,15073,15071,2
47,15126,15129,15126,3
48,16134,16136,16135,2
49,16220,16221,16220,1
50,16363,16363,16363,0
51,16581,16582,16581,1
52,16610,16610,16610,0
53,16655,16655,16655,0
54,17815,17816,17815,1
55,18289,18290,18289,1
56,19356,19356,19356,0
57,19460,19463,19460,3
58,20343,20347,20343,4
59,20778,20778,20778,0
60,20908,20909,20908,1
61,21424,21425,21424,1
62,21663,21668,21663,5
63,22131,22132,22131,1
64,23424,23426,23425,2
65,25541,25549,25541,8
66,25654,25656,25654,2
67,25995,25996,25995,1
68,26029,26089,26029,60
69,26526,26533,26529,7
70,26553,26553,26553,0
71,27114,27115,27114,1
72,27589,27590,27589,1
73,28946,28950,28946,4
74,28998,29001,28998,3
75,29094,29095,29094,1
76,30540,30543,30540,3
77,30560,30563,30562,3
78,30640,30641,30640,1
79,30665,30667,30665,2
80,30678,30679,30678,1
81,30796,30797,30796,1
82,30821,30822,30821,1
83,30888,30903,30888,15
84,31336,31339,31336,3
85,31528,31528,31528,0
86,31741,31742,31741,1
87,31848,31848,31848,0
88,32078,32078,32078,0
89,32126,32126,32126,0
90,32170,32174,32172,4
91,32248,32248,32248,0
92,32288,32288,32288,0
93,32327,32328,32327,1
94,32353,32354,32353,1
95,32427,32427,32427,0
96,32442,32443,32442,1
97,32694,32698,32694,4
98,33255,33258,33256,3
99,33873,33875,33873,2
100,33988,33988,33988,0
101,34155,34155,34155,0
102,34581,34587,34584,6
103,34619,34621,34619,2
104,35297,35298,35297,1
105,35327,35328,35327,1
106,35601,35607,35601,6
107,35994,35995,35994,1
108,36100,36100,36100,0
109,36889,36898,36889,9
110,36926,36927,36926,1
111,37661,37665,37661,4
112,37687,37687,37687,0
113,38420,38421,38420,1
114,38489,38491,38489,2
115,38538,38538,38538,0
116,38614,38618,38614,4
117,38692,38696,38694,4
118,38786,38792,38786,6
119,39115,39130,39115,15
120,39558,39569,39559,11
121,39779,39780,39779,1
122,40368,40379,40368,11
123,40895,40896,40895,1
124,41513,41514,41513,1
125,42048,42048,42048,0
126,42729,42733,42729,4
127,43506,43507,43506,1
128,43543,43548,43543,5
129,44147,44151,44147,4
130,44677,44680,44679,3
131,44697,44710,44697,13
132,44841,44844,44841,3
133,44977,44978,44977,1
134,45220,45220,45220,0
135,46173,46173,46173,0
136,46192,46192,46192,0
137,46733,46733,46733,0
138,46932,46932,46932,0
139,47003,47004,47003,1
140,47347,47347,47347,0
141,48344,48344,48344,0
142,48368,48368,48368,0
143,48594,48596,48594,2
144,48921,48921,48921,0
145,49051,49051,49051,0
146,50291,50293,50291,2
147,50455,50455,50455,0
148,52230,52234,52230,4
149,52926,52926,52926,0
150,52954,52955,52954,1
151,53705,53711,53705,6
152,53992,53994,53992,2
153,54066,54066,54066,0
154,55135,55136,55135,1
155,55452,55454,55452,2
156,56326,56330,56328,4
157,56975,56978,56975,3
158,57121,57121,57121,0
159,57793,57794,57793,1
160,57822,57835,57822,13
161,57939,57940,57939,1
162,58463,58464,58463,1
163,58531,58532,58531,1
164,59029,59031,59029,2
165,59068,59070,59068,2
166,59145,59145,59145,0
167,59597,59599,59597,2
168,59609,59632,59609,23
169,59657,59658,59657,1
170,59675,59687,59675,12
171,59699,59701,59699,2
172,59714,59716,59714,2
173,59789,59794,59792,5
174,59815,59817,59815,2
175,59905,59909,59907,4
176,59942,59944,59942,2
177,59964,59966,59964,2
178,60443,60447,60443,4
179,60464,60467,60464,3
180,60587,60589,60587,2
181,60622,60635,60622,13
182,60646,60647,60646,1
183,60669,60673,60671,4
184,60700,60703,60700,3
185,60732,60732,60732,0
186,60868,60872,60870,4
187,60885,60890,60888,5
188,61150,61152,61150,2
189,61439,61442,61439,3
190,61552,61553,61552,1
191,61730,61730,61730,0
192,61960,61962,61960,2
193,61990,61992,61990,2
194,62427,62433,62427,6
195,63021,63032,63021,11
196,63190,63191,63190,1
197,63603,63608,63605,5
198,63633,63633,63633,0
199,63670,63672,63670,2
200,63736,63739,63736,3
201,63868,63869,63868,1
202,63889,63893,63889,4
203,64169,64174,64169,5
204,64228,64232,64228,4
205,64247,64248,64247,1
206,64471,64472,64471,1
207,64791,64798,64791,7
208,64944,64944,64944,0
209,64992,64993,64992,1
210,65831,65833,65831,2
211,65958,65966,65958,8
212,67176,67181,67178,5
213,67285,67286,67285,1
214,68031,68032,68031,1
215,68206,68207,68206,1
216,68513,68517,68513,4
217,68829,68830,68829,1
218,69178,69178,69178,0
219,69230,69232,69230,2
220,69394,69395,69394,1
221,69433,69434,69433,1
222,69491,69492,69491,1
223,69554,69554,69554,0
224,69812,69813,69812,1
225,69994,69994,69994,0
226,70023,70033,70023,10
227,70369,70375,70369,6
228,72271,72273,72271,2
229,72586,72586,72586,0
230,73926,73927,73926,1
231,73957,73958,73957,1
232,74721,74722,74721,1
233,75181,75182,75181,1
234,75826,75827,75826,1
235,76292,76296,76292,4
236,77252,77252,77252,0
237,77310,77311,77310,1
238,77339,77352,77339,13
239,77353,77358,77353,5
240,77367,77368,77367,1
241,77436,77436,77436,0
242,77710,77712,77710,2
243,77807,77809,77807,2
244,78467,78468,78467,1
245,78484,78504,78485,20
246,78637,78643,78637,6
247,78683,78683,78683,0
248,80394,80398,80394,4
249,80555,80557,80555,2
250,81184,81185,81184,1
251,81736,81736,81736,0
252,82865,82866,82865,1
253,83313,83315,83313,2
254,83355,83356,83355,1
255,83412,83417,83412,5
256,83478,83481,83478,3
257,83496,83498,83496,2
258,84030,84033,84030,3
259,84442,84443,84442,1
260,84651,84653,84651,2
261,84711,84717,84713,6
262,84857,84860,84857,3
263,84963,84966,84964,3
264,84994,84995,84994,1
265,85457,85459,85458,2
266,85913,85925,85916,12
