,Start_blink,End_blink,Blink_frame,No_of_frames
0,21,24,21,3
1,84,85,84,1
2,184,184,184,0
3,398,403,401,5
4,431,432,431,1
5,470,472,470,2
6,483,540,485,57
7,565,609,567,44
8,610,611,610,1
9,897,909,897,12
10,1140,1143,1140,3
11,1260,1261,1260,1
12,1525,1527,1525,2
13,1611,1615,1611,4
14,1706,1706,1706,0
15,1786,1787,1786,1
16,1945,1947,1945,2
17,2123,2124,2123,1
18,2317,2322,2317,5
19,2424,2434,2424,10
20,2550,2551,2550,1
21,2962,2964,2962,2
22,3174,3178,3174,4
23,3279,3285,3279,6
24,3359,3360,3359,1
25,3734,3735,3734,1
26,3939,3941,3940,2
27,4128,4148,4128,20
28,4280,4282,4280,2
29,4395,4395,4395,0
30,4813,4814,4813,1
31,5024,5027,5024,3
32,5084,5101,5086,17
33,5224,5224,5224,0
34,5421,5421,5421,0
35,5667,5667,5667,0
36,5713,5714,5713,1
37,5811,5813,5811,2
38,5878,5880,5878,2
39,6284,6285,6284,1
40,6733,6734,6733,1
41,6789,6790,6789,1
42,6834,6835,6834,1
43,6896,6896,6896,0
44,7351,7351,7351,0
45,7531,7532,7531,1
46,7592,7594,7592,2
47,7635,7635,7635,0
48,7874,7874,7874,0
49,8025,8025,8025,0
50,8206,8207,8206,1
51,8480,8481,8480,1
52,8574,8575,8574,1
53,8756,8757,8756,1
54,8815,8818,8815,3
55,9158,9159,9158,1
56,9256,9258,9256,2
57,9783,9786,9783,3
58,9803,9804,9803,1
59,9828,9828,9828,0
60,9944,9945,9944,1
61,10143,10143,10143,0
62,10261,10262,10261,1
63,10474,10475,10474,1
64,10545,10547,10545,2
65,10586,10588,10586,2
66,10768,10768,10768,0
67,11428,11428,11428,0
68,11577,11578,11577,1
69,11723,11723,11723,0
70,11872,11872,11872,0
71,12172,12173,12172,1
72,12212,12212,12212,0
73,12374,12375,12374,1
74,12436,12437,12436,1
75,12470,12473,12472,3
76,12588,12589,12588,1
77,12695,12696,12695,1
78,13030,13030,13030,0
79,13238,13239,13238,1
80,13689,13691,13689,2
81,13726,13727,13726,1
82,13760,13761,13760,1
83,14006,14012,14008,6
84,14107,14109,14107,2
85,14178,14179,14178,1
86,14217,14226,14217,9
87,14302,14303,14302,1
88,14417,14417,14417,0
89,14619,14619,14619,0
90,14907,14907,14907,0
91,15290,15291,15290,1
92,15434,15434,15434,0
93,15548,15548,15548,0
94,15577,15577,15577,0
95,15691,15692,15691,1
96,15759,15760,15759,1
97,15829,15830,15829,1
98,16042,16043,16042,1
99,16071,16072,16071,1
100,16407,16408,16407,1
101,16470,16471,16470,1
102,16605,16606,16605,1
103,16884,16885,16884,1
104,17034,17035,17034,1
105,17060,17060,17060,0
106,17154,17155,17154,1
107,17181,17183,17181,2
108,17292,17293,17292,1
109,17504,17509,17504,5
110,17671,17673,17672,2
111,17869,17870,17869,1
112,18183,18187,18183,4
113,18600,18603,18602,3
114,18717,18718,18717,1
115,18907,18910,18907,3
116,18977,18978,18977,1
117,19101,19101,19101,0
118,19201,19207,19204,6
119,19284,19284,19284,0
120,19375,19375,19375,0
121,19488,19489,19488,1
122,19785,19786,19785,1
123,19843,19846,19843,3
124,19917,19942,19917,25
125,20020,20023,20022,3
126,20048,20053,20050,5
127,20118,20119,20118,1
128,20236,20240,20236,4
129,20423,20426,20423,3
130,20660,20661,20660,1
131,20690,20750,20690,60
132,20764,20764,20764,0
133,20887,20901,20887,14
134,21075,21077,21076,2
135,21187,21188,21187,1
136,21352,21353,21352,1
137,21431,21432,21431,1
138,21551,21552,21551,1
139,21666,21685,21666,19
140,21712,21713,21712,1
141,21885,21886,21885,1
142,21908,21909,21908,1
143,22131,22132,22131,1
144,22257,22257,22257,0
145,22436,22437,22436,1
146,22805,22808,22806,3
147,23012,23012,23012,0
148,23353,23355,23354,2
149,23390,23392,23390,2
150,23473,23474,23473,1
151,23561,23561,23561,0
152,23743,23747,23743,4
153,23765,23766,23765,1
154,23812,23813,23812,1
155,23890,23891,23890,1
156,23926,23927,23926,1
157,23988,23989,23988,1
158,24045,24045,24045,0
159,24078,24078,24078,0
160,24198,24205,24200,7
161,24337,24337,24337,0
162,24377,24378,24377,1
163,24537,24538,24537,1
164,24601,24601,24601,0
165,24711,24712,24711,1
166,24849,24850,24849,1
167,24899,24900,24899,1
168,24981,24982,24981,1
169,25050,25050,25050,0
170,25102,25102,25102,0
171,25140,25141,25140,1
172,25179,25180,25179,1
173,25395,25399,25395,4
174,25448,25453,25450,5
175,25479,25479,25479,0
176,25569,25572,25569,3
177,25589,25590,25589,1
178,25684,25686,25684,2
179,25720,25722,25720,2
