FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570144
2,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570164
3,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570189
4,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570208
5,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570226
6,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570243
7,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570260
8,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570278
9,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570296
10,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570313
11,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570331
12,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570348
13,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570368
14,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570387
15,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570402
16,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570419
17,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570436
18,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570455
19,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570477
20,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570499
21,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570520
22,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570542
23,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570565
24,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570589
25,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570613
26,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570631
27,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570647
28,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570671
29,0,0,0,[0.46355426 0.35606626],[0.4793117  0.34911919],[0.49668348 0.35123315],[0.51138633 0.35735634],[0.49105176 0.36202395],[0.4752475  0.36037371],0.39952540397644043,0.41655290126800537,1663313570693
30,0.21259217070753234,0.44470395450063377,0.3286480626040831,[0.40986159 0.35853159],[0.42651007 0.35099545],[0.4442831  0.35043803],[0.45809096 0.3539457 ],[0.43945527 0.35989368],[0.42279568 0.36026067],0.351094514131546,0.421589732170105,1663313570726
31,0,0,0,[0.40986159 0.35853159],[0.42651007 0.35099545],[0.4442831  0.35043803],[0.45809096 0.3539457 ],[0.43945527 0.35989368],[0.42279568 0.36026067],0.351094514131546,0.421589732170105,1663313570745
32,0,0,0,[0.40986159 0.35853159],[0.42651007 0.35099545],[0.4442831  0.35043803],[0.45809096 0.3539457 ],[0.43945527 0.35989368],[0.42279568 0.36026067],0.351094514131546,0.421589732170105,1663313570770
33,0,0,0,[0.40986159 0.35853159],[0.42651007 0.35099545],[0.4442831  0.35043803],[0.45809096 0.3539457 ],[0.43945527 0.35989368],[0.42279568 0.36026067],0.351094514131546,0.421589732170105,1663313570786
34,0,0,0,[0.40986159 0.35853159],[0.42651007 0.35099545],[0.4442831  0.35043803],[0.45809096 0.3539457 ],[0.43945527 0.35989368],[0.42279568 0.36026067],0.351094514131546,0.421589732170105,1663313570805
35,0.22166360477200017,0.3498713177456298,0.28576746125881497,[0.40333185 0.35875207],[0.41891608 0.35049847],[0.43658528 0.34971538],[0.45142487 0.35216889],[0.43220076 0.3597832 ],[0.41594261 0.36060894],0.34426894783973694,0.42581698298454285,1663313570834
36,0.2353966676028403,0.3854850007284183,0.3104408341656293,[0.40573752 0.3628892 ],[0.42159697 0.35285094],[0.43976983 0.35109445],[0.45487246 0.3534168 ],[0.43606931 0.36245963],[0.41891909 0.36414367],0.3486769199371338,0.4314541816711426,1663313570871
37,0.25285233717622696,0.3944634818824538,0.32365790952934037,[0.40342104 0.36187145],[0.41866401 0.35021424],[0.4370777  0.34824586],[0.45263281 0.3512556 ],[0.43403524 0.36059088],[0.41671765 0.36280942],0.34648433327674866,0.4298759996891022,1663313570897
38,0.23035829189608029,0.37118667141554446,0.3007724816558124,[0.41328111 0.35924825],[0.42919809 0.34864852],[0.44783199 0.34635586],[0.46328449 0.34839725],[0.44538885 0.35796511],[0.42748821 0.36023304],0.35544776916503906,0.42659586668014526,1663313570919
39,0.24170677531497375,0.37340602704584985,0.30755640118041183,[0.41742897 0.36119342],[0.43424031 0.35027069],[0.45301554 0.34823906],[0.4681699  0.35071683],[0.44973952 0.36037669],[0.43185291 0.36251438],0.36200863122940063,0.42965319752693176,1663313570941
40,0.2324330070021916,0.34550066436224347,0.28896683568221754,[0.41711101 0.36351234],[0.4330408  0.35300231],[0.45163104 0.35098863],[0.4672316  0.35338166],[0.44896272 0.36261764],[0.4311927 0.3646965],0.3596002459526062,0.43213677406311035,1663313570962
41,0.2238955700653228,0.32321345308617166,0.27355451157574723,[0.40609828 0.36039376],[0.4223001 0.3503781],[0.44115293 0.34829599],[0.45733756 0.35039645],[0.43810779 0.35981181],[0.42028633 0.36166537],0.3458717465400696,0.43291234970092773,1663313570994
42,0.24157566024223479,0.350356703144576,0.2959661816934054,[0.39830709 0.35850531],[0.41499043 0.34663001],[0.43449202 0.34410411],[0.4511393  0.34677133],[0.4318395 0.3570812],[0.41311347 0.3593953 ],0.3410603404045105,0.431350439786911,1663313571017
43,0.2253948810696618,0.44158803813670344,0.3334914596031826,[0.39769205 0.35528794],[0.41473779 0.34402263],[0.43421423 0.34115928],[0.45094866 0.34320503],[0.43296629 0.35347506],[0.41382217 0.35622716],0.3386194407939911,0.4278634190559387,1663313571038
44,0.20948131356040656,0.4666691883788005,0.33807525096960356,[0.39074704 0.35515249],[0.40711698 0.34292287],[0.42635688 0.33901292],[0.44337201 0.34045994],[0.42591545 0.35030478],[0.40696436 0.35451245],0.33108940720558167,0.4255935847759247,1663313571057
45,0.21708856490034537,0.4774657416023678,0.3472771532513566,[0.39268988 0.35172084],[0.40904304 0.33992618],[0.42827785 0.33653313],[0.44515112 0.3382099 ],[0.4279407  0.34814078],[0.40908486 0.3518343 ],0.3325955271720886,0.42240002751350403,1663313571075
46,0.22368926851133206,0.4992463068671839,0.36146778768925797,[0.3976317  0.35135069],[0.41401267 0.33911431],[0.43362865 0.33522984],[0.45124921 0.33651811],[0.43385443 0.34758753],[0.41440865 0.35163656],0.3358471095561981,0.4246197044849396,1663313571094
47,0.22760191792993842,0.375831844480485,0.30171688120521173,[0.40624523 0.36060438],[0.42357111 0.34794062],[0.4441793  0.34426966],[0.4624919  0.34592474],[0.44380903 0.35754684],[0.42337009 0.36111808],0.34378594160079956,0.4331611394882202,1663313571115
48,0.24197399367466668,0.368987285305648,0.30548063949015736,[0.4086003  0.36581448],[0.4259887  0.35301429],[0.44628373 0.34937656],[0.46385652 0.35138062],[0.44531846 0.36335766],[0.42510647 0.36660972],0.34892916679382324,0.4392106533050537,1663313571136
49,0.23328897019650585,0.3770102190099718,0.3051495946032388,[0.41136497 0.36899474],[0.42889273 0.35666752],[0.44925204 0.35328141],[0.46711218 0.3553094 ],[0.44798598 0.36675343],[0.42765212 0.36986065],0.3499066233634949,0.43935877084732056,1663313571154
50,0.22608693446711292,0.3589148606560447,0.2925008975615788,[0.4184342  0.37298724],[0.43642533 0.36078921],[0.45668185 0.35717785],[0.47429416 0.35931724],[0.45580673 0.37038276],[0.4354091  0.37351859],0.3570132851600647,0.4425351917743683,1663313571174
51,0.23003110650499567,0.3621137770860832,0.29607244179553943,[0.41235358 0.37652361],[0.43019545 0.36345929],[0.45090744 0.35990164],[0.46839869 0.36204904],[0.44954076 0.3731373 ],[0.42890623 0.37672102],0.3569663465023041,0.44546622037887573,1663313571193
52,0.24530709649675395,0.3499883360874281,0.297647716292091,[0.41274169 0.36864892],[0.42684177 0.35598773],[0.44531769 0.35267308],[0.46217635 0.3548058 ],[0.44512907 0.36516219],[0.4273527  0.36867324],0.35754671692848206,0.43959200382232666,1663313571213
53,0.24611801880023385,0.2686003138158239,0.25735916630802885,[0.40883276 0.3645871 ],[0.42388475 0.35207224],[0.44254956 0.34901789],[0.45906612 0.3510654 ],[0.44146857 0.36176097],[0.42331952 0.36487773],0.352857768535614,0.4348229467868805,1663313571233
54,0.25855545637134714,0.3588953551267226,0.30872540574903484,[0.40541229 0.36088687],[0.41960698 0.34877813],[0.4380177  0.34610936],[0.45429662 0.34830236],[0.43710193 0.35910061],[0.41952935 0.36185724],0.3488544225692749,0.43323445320129395,1663313571255
55,0.24245995253019467,0.30678212070663746,0.2746210366184161,[0.40679026 0.35941526],[0.42219779 0.34791344],[0.44108686 0.34507918],[0.45804253 0.34719238],[0.43993288 0.35794142],[0.42170751 0.36054027],0.34839898347854614,0.4330930709838867,1663313571277
56,0.23477309806467733,0.3511542322199586,0.292963665142318,[0.40315863 0.36115554],[0.4204264 0.3485862],[0.44096717 0.34541884],[0.4588317  0.34749493],[0.44011563 0.3588742 ],[0.41987839 0.36200926],0.34067776799201965,0.43456006050109863,1663313571298
