FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.1972605279236511,0.22424083081467822,0.21075067936916464,[0.45034423 0.39052495],[0.46384463 0.37866312],[0.47989944 0.37278292],[0.49391669 0.37199929],[0.48028544 0.38213825],[0.46456081 0.38795173],0.42047637701034546,0.4453146755695343,1663313059002
2,0.22229230531265418,0.305176567363088,0.2637344363378711,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059021
3,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059041
4,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059060
5,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059077
6,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059093
7,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059109
8,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059128
9,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059153
10,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059178
11,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059205
12,0,0,0,[0.43165901 0.38551611],[0.44590041 0.37381837],[0.46265328 0.36949271],[0.47753292 0.37035614],[0.46222937 0.38021547],[0.44580778 0.38456649],0.3948580324649811,0.4502779543399811,1663313059230
