FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.24530486779125707,0.49691314137163706,0.3711090045814471,[0.41416883 0.34013397],[0.42537117 0.33038366],[0.44291553 0.32794476],[0.45879784 0.33054537],[0.43978766 0.33885393],[0.42480788 0.34141564],0.3526782989501953,0.40823203325271606,1663311868820
2,0.23997877265608844,0.3450500829673201,0.2925144278117043,[0.41110462 0.33415473],[0.42468238 0.32366335],[0.44128641 0.3217631 ],[0.45507345 0.32334298],[0.43988007 0.33214545],[0.42465752 0.33491796],0.3559721112251282,0.4069627523422241,1663311868844
3,0.17615816581228635,0.25233405087948524,0.2142461083458858,[0.43184611 0.32563326],[0.44969591 0.31815976],[0.4682914  0.31664029],[0.48343936 0.31830987],[0.46700239 0.32553691],[0.44868329 0.32747471],0.3675301969051361,0.3887866735458374,1663311868866
4,0.20388909195275098,0.26415803698783763,0.23402356447029432,[0.43985397 0.32483423],[0.4559527  0.31560373],[0.47321931 0.31496999],[0.48951983 0.31888261],[0.47274566 0.32460654],[0.45527622 0.32633179],0.3761069178581238,0.3819408416748047,1663311868887
5,0.1855567252831136,0.2725636225495708,0.2290601739163422,[0.44931418 0.32534871],[0.46722791 0.3166523 ],[0.48595586 0.31629589],[0.5020805  0.32024553],[0.48431516 0.32559073],[0.46586359 0.32679608],0.38425469398498535,0.3852182924747467,1663311868907
6,0.1503462315260552,0.2515108025162697,0.20092851702116246,[0.44698185 0.32800615],[0.46470249 0.32076496],[0.48380649 0.32019335],[0.49992356 0.32254919],[0.48201147 0.32766545],[0.46335474 0.32897389],0.38545310497283936,0.3866760730743408,1663311868932
7,0.1775794099108291,0.25827731268143234,0.21792836129613072,[0.44780847 0.33243519],[0.46680099 0.3239311 ],[0.48679751 0.32350415],[0.50262821 0.32689577],[0.48494971 0.3327727 ],[0.46546498 0.33396041],0.388500839471817,0.39110833406448364,1663311868953
8,0.10730874876538293,0.24303008852244806,0.1751694186439155,[0.45402721 0.33098277],[0.47313944 0.32549238],[0.4937098  0.32463959],[0.51031244 0.32580793],[0.49113643 0.3301028 ],[0.47096395 0.33118248],0.39471834897994995,0.39266666769981384,1663311868974
9,0.17064799385146961,0.26002388301206264,0.21533593843176613,[0.45982978 0.32905322],[0.47878379 0.32119158],[0.49816713 0.32146105],[0.51353365 0.32504991],[0.49540958 0.32983539],[0.47641152 0.33045578],0.4006425440311432,0.38883695006370544,1663311868993
10,0.176875435826674,0.23259274134757046,0.20473408858712222,[0.46588483 0.3246507 ],[0.48467252 0.3166441 ],[0.50449264 0.3166796 ],[0.52043694 0.32045698],[0.50255466 0.32578894],[0.48310578 0.3265627 ],0.4072722792625427,0.38345175981521606,1663311869013
