FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313385893
2,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313385910
3,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313385930
4,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313385948
5,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313385959
6,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313385971
7,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313385984
8,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386000
9,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386018
10,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386036
11,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386054
12,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386072
13,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386100
14,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386125
15,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386151
16,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386179
17,0,0,0,[0.41530061 0.44534332],[0.43179286 0.43479756],[0.45094478 0.43305412],[0.46729076 0.43615106],[0.45039156 0.44449982],[0.43191892 0.44684342],0.35677096247673035,0.514907717704773,1663313386204
