FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.23093745535634397,0.22352530961728093,0.22723138248681246,[0.44599745 0.40589193],[0.46255922 0.39850983],[0.47953352 0.39816982],[0.49249631 0.40096289],[0.47590128 0.40841508],[0.45945328 0.40877724],0.3927532434463501,0.47132936120033264,1663312691182
2,0.18212132106294943,0.27641106797591486,0.22926619451943214,[0.44688156 0.39940107],[0.46630731 0.39372775],[0.48605734 0.393828  ],[0.50075549 0.39624026],[0.48159051 0.40274787],[0.46258211 0.40266347],0.38943880796432495,0.46598076820373535,1663312691206
3,0.21445972761197193,0.30706801958750307,0.2607638735997375,[0.44616839 0.39987177],[0.46424139 0.39292961],[0.48280343 0.39239144],[0.49772039 0.39533889],[0.47905079 0.40310666],[0.46102256 0.40328449],0.39043694734573364,0.4669143259525299,1663312691229
4,0.1941227364568296,0.3058789573135384,0.250000846885184,[0.44414145 0.39733699],[0.46231365 0.39216107],[0.48133326 0.39211503],[0.49615017 0.39424813],[0.47707179 0.40162483],[0.45890495 0.40135637],0.38630083203315735,0.4649132490158081,1663312691248
5,0.18709463632374498,0.33551814624782955,0.26130639128578725,[0.4363775  0.39765492],[0.45710003 0.39189285],[0.4777793  0.39186391],[0.49307385 0.39412794],[0.473066   0.40159819],[0.4528783  0.40144211],0.3793528378009796,0.4675809144973755,1663312691270
6,0.21486238329765178,0.22162286886742913,0.21824262608254047,[0.42968458 0.39665699],[0.449269   0.39094359],[0.46874851 0.39113912],[0.48352063 0.39409572],[0.46367502 0.40198115],[0.44503084 0.40130046],0.3679237365722656,0.4655757546424866,1663312691291
7,0.2305057831251125,0.35918732010491045,0.2948465516150115,[0.41549379 0.40034676],[0.4345322  0.39173836],[0.45463756 0.39140415],[0.46949011 0.39555392],[0.44950002 0.40310982],[0.43029937 0.40318835],0.3520338833332062,0.46593424677848816,1663312691310
8,0.23318947268974843,0.3444650182252892,0.2888272454575188,[0.3998456  0.40191093],[0.42008215 0.39541408],[0.44000292 0.39586183],[0.45404449 0.3998796 ],[0.43349549 0.40726829],[0.41458917 0.40626585],0.3405163884162903,0.46798160672187805,1663312691331
9,0.20935624227803964,0.43769995489609753,0.3235280985870686,[0.39586553 0.40250766],[0.41548336 0.39835274],[0.43501905 0.39917588],[0.44898739 0.40245995],[0.4281905  0.40866634],[0.40950859 0.40704906],0.336797833442688,0.46273279190063477,1663312691351
10,0,0,0,[0.39586553 0.40250766],[0.41548336 0.39835274],[0.43501905 0.39917588],[0.44898739 0.40245995],[0.4281905  0.40866634],[0.40950859 0.40704906],0.336797833442688,0.46273279190063477,1663312691367
11,0.2238104967377408,0.38172813750633405,0.3027693171220374,[0.38611254 0.40411699],[0.40144446 0.39808297],[0.41734588 0.39741811],[0.42958519 0.39986333],[0.41444713 0.40682709],[0.39919463 0.40752545],0.3379128575325012,0.4605470597743988,1663312691398
12,0.24880896043642803,0.33375950234311325,0.29128423138977066,[0.38261122 0.40466827],[0.4000645  0.39899245],[0.41648775 0.40008003],[0.42822337 0.40455627],[0.41152173 0.4105064 ],[0.39552048 0.40917328],0.3287097215652466,0.4580400288105011,1663312691419
13,0.2345495763322324,0.28439297876734915,0.25947127754979077,[0.40153754 0.40345198],[0.41995528 0.39870942],[0.43678355 0.40029585],[0.44855389 0.40511754],[0.43094224 0.40990064],[0.41449738 0.40806079],0.3486500382423401,0.45788902044296265,1663312691438
14,0.22722888650749012,0.30654540664396385,0.266887146575727,[0.41467759 0.40470809],[0.43325943 0.40061429],[0.45074415 0.40249148],[0.46319753 0.40657467],[0.44463232 0.41191894],[0.42777202 0.40995267],0.36150580644607544,0.4624864161014557,1663312691459
15,0.2096694318260769,0.3170037984661141,0.2633366151460955,[0.43354601 0.40126613],[0.45201239 0.3971729 ],[0.47061294 0.39827031],[0.48465183 0.40196922],[0.46559075 0.40812564],[0.44747201 0.40649775],0.37031951546669006,0.46054545044898987,1663312691480
16,0.18948271363525468,0.18970646855524287,0.1895945910952488,[0.46176887 0.3960875 ],[0.48198339 0.39220762],[0.50207734 0.39449248],[0.51668507 0.39875737],[0.4956075  0.40299553],[0.47668612 0.40086719],0.398603618144989,0.45895305275917053,1663312691500
17,0.21065929582760615,0.26215388162100833,0.23640658872430725,[0.47048697 0.39600137],[0.49036992 0.39103311],[0.5102188  0.39330736],[0.52420706 0.39764252],[0.50349057 0.40275937],[0.4850277  0.40069643],0.4110244810581207,0.46184873580932617,1663312691521
18,0.21613906823643902,0.24016443517359273,0.2281517517050159,[0.47820345 0.39436319],[0.49778247 0.38891366],[0.51647729 0.39071721],[0.53029537 0.39560175],[0.51037931 0.40043488],[0.49241671 0.39857578],0.41880002617836,0.4617269039154053,1663312691541
19,0.19960750796652993,0.25056679322798076,0.22508715059725534,[0.48101142 0.39526659],[0.50219756 0.39071429],[0.52191126 0.39296347],[0.53604251 0.39780816],[0.51546139 0.40202653],[0.49631912 0.39985621],0.4179362952709198,0.4629095494747162,1663312691561
20,0.21020864762175517,0.2049982712910122,0.2076034594563837,[0.48463359 0.39660755],[0.50623852 0.39192176],[0.52707535 0.39491093],[0.54143184 0.40019116],[0.51957417 0.40456232],[0.4999609  0.40179837],0.4202796518802643,0.4656720459461212,1663312691583
