FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.2460599992742757,0.30019983119483706,0.2731299152345564,[0.49580467 0.35911953],[0.51199782 0.35282806],[0.52943283 0.35450575],[0.54228497 0.35875925],[0.5231058  0.36443949],[0.50735199 0.36290577],0.44072818756103516,0.4167259931564331,1663311894019
2,0.2067969892562222,0.16078785724276387,0.18379242324949302,[0.51438975 0.35510126],[0.5313288  0.35009879],[0.54919708 0.35127947],[0.56215155 0.35365677],[0.54331124 0.35963237],[0.52704751 0.35862944],0.46841737627983093,0.4192758798599243,1663311894042
3,0.23349348511041607,0.15276278636158255,0.1931281357359993,[0.52974975 0.35338047],[0.54685932 0.34644359],[0.56359905 0.34756178],[0.57581598 0.35185209],[0.55894363 0.35721469],[0.5429101  0.35650346],0.49003246426582336,0.41502538323402405,1663311894060
4,0.2792506926372205,0.17461018590937788,0.2269304392732992,[0.54645252 0.34643239],[0.56566292 0.33578265],[0.58502144 0.33540803],[0.59828663 0.34060773],[0.58007604 0.34938532],[0.56162256 0.34950545],0.5126346945762634,0.4113561809062958,1663311894080
5,0.27775127692707,0.21369299813685805,0.24572213753196404,[0.55501008 0.34272885],[0.57271403 0.33076438],[0.59153259 0.32886359],[0.60409909 0.33297887],[0.5887925  0.34267184],[0.57075506 0.3443481 ],0.5312503576278687,0.40692707896232605,1663311894102
6,0.2798991669707724,0.2164410952180558,0.2481701310944141,[0.55406642 0.34086969],[0.57246107 0.32893196],[0.59158504 0.32735071],[0.60403174 0.33164647],[0.58831638 0.34141731],[0.57003099 0.34272113],0.5271332859992981,0.40658819675445557,1663311894123
7,0.2776067083000654,0.2134542477815718,0.2455304780408186,[0.55199212 0.34018445],[0.57059509 0.32837084],[0.5896641 0.3268784],[0.60209531 0.33125985],[0.58639145 0.34074783],[0.56804365 0.34214199],0.5245364308357239,0.40399280190467834,1663311894145
8,0.27087481992337137,0.20969878758647353,0.24028680375492245,[0.54742491 0.33673406],[0.56601661 0.32495344],[0.58540952 0.32302418],[0.59838957 0.32701996],[0.58200675 0.33695808],[0.563209   0.33842781],0.5195195078849792,0.40074479579925537,1663311894165
9,0.2539412709599034,0.1684402510672753,0.21119076101358936,[0.52329755 0.34370291],[0.54089314 0.33487386],[0.55838519 0.33524397],[0.57173556 0.33948389],[0.5538221  0.34671783],[0.53678226 0.34651539],0.4785575568675995,0.40866559743881226,1663311894185
10,0.2348613675353277,0.1583058397052977,0.19658360362031269,[0.51036257 0.34562483],[0.53065002 0.33845618],[0.54997277 0.33955356],[0.56345534 0.34379381],[0.54387707 0.35079062],[0.5253368  0.34940484],0.45518848299980164,0.41019174456596375,1663311894204
11,0.2167382156165712,0.21478840173095792,0.21576330867376456,[0.49669707 0.34915656],[0.51764244 0.34267485],[0.53773516 0.34412506],[0.55174297 0.34825289],[0.53172028 0.35466138],[0.51237947 0.35316014],0.43975991010665894,0.41550523042678833,1663311894225
12,0.22556306259052802,0.25502998075334427,0.24029652167193616,[0.48704273 0.34863833],[0.50751197 0.34237227],[0.52713108 0.34449723],[0.54095942 0.34906387],[0.52080041 0.35501447],[0.50190842 0.35303831],0.42743799090385437,0.4137081801891327,1663311894244
13,0.2491965516198195,0.28236436625651495,0.2657804589381672,[0.48098871 0.33987984],[0.50165009 0.33247113],[0.52117139 0.33461192],[0.53486216 0.34005168],[0.51538229 0.34664395],[0.49645111 0.34492773],0.4168248176574707,0.3997383117675781,1663311894261
14,0.2309863024013218,0.26781081140293495,0.24939855690212837,[0.4834587  0.33052096],[0.50493878 0.32334572],[0.52525848 0.32537708],[0.53921306 0.33066303],[0.5194326  0.33680755],[0.49978501 0.33520153],0.41859742999076843,0.39071282744407654,1663311894283
