FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.17594750857061367,0.16850844296867046,0.17222797576964205,[0.48110938 0.40355879],[0.4981012  0.40205234],[0.51368886 0.40554971],[0.52538675 0.41081917],[0.50944877 0.41193876],[0.49375588 0.40891308],0.4256551265716553,0.44018852710723877,1663313159538
2,0.23854972501661081,0.2706698753193081,0.2546098001679594,[0.48284003 0.37817985],[0.50133145 0.37218374],[0.52045047 0.37557071],[0.533732   0.38231409],[0.51370043 0.38581276],[0.49683854 0.38341242],0.42753785848617554,0.4399128556251526,1663313159561
3,0.2789305661548862,0.2906525870824016,0.2847915766186439,[0.49024901 0.38360453],[0.50792807 0.37391648],[0.52616918 0.37608063],[0.53921551 0.38210824],[0.52018976 0.38814926],[0.50330508 0.38698336],0.43041738867759705,0.44752177596092224,1663313159586
4,0.2897455332033189,0.2892326077534758,0.28948907047839734,[0.4971531  0.38524628],[0.51576793 0.37468815],[0.53509426 0.3766146 ],[0.54863769 0.38323775],[0.5288558  0.39009374],[0.51118958 0.38897735],0.4337572753429413,0.4480803310871124,1663313159608
5,0.29273570050312236,0.2585339582880327,0.27563482939557754,[0.50092131 0.3818993 ],[0.51973081 0.3718158 ],[0.53872919 0.3742598 ],[0.55184489 0.38123015],[0.53199732 0.38751376],[0.51455122 0.38584125],0.43928611278533936,0.4437098503112793,1663313159625
6,0.22299659917254547,0.2455437747511767,0.23427018696186108,[0.50326622 0.38331181],[0.52318335 0.37785771],[0.54178303 0.38032916],[0.55512589 0.38591951],[0.53572643 0.39023373],[0.51772732 0.38803631],0.4382511377334595,0.44220370054244995,1663313159645
7,0.21686879771179662,0.2492257467057631,0.23304727220877985,[0.50052857 0.39110047],[0.52158767 0.38567725],[0.54131526 0.38782394],[0.55503815 0.39296645],[0.53502333 0.39802298],[0.51584017 0.39583725],0.43477922677993774,0.4528857469558716,1663313159665
8,0.21117547304047063,0.2511854046540515,0.23118043884726105,[0.49729067 0.39422101],[0.51873219 0.38909778],[0.53890878 0.39130184],[0.55356818 0.39671388],[0.53274232 0.40164772],[0.51289362 0.3992922 ],0.4304662346839905,0.457169771194458,1663313159684
9,0.2064610550275369,0.2596580182354395,0.2330595366314882,[0.49411562 0.4000015 ],[0.51484215 0.39424136],[0.53475708 0.39625517],[0.54922462 0.40170783],[0.52906239 0.40622488],[0.50965047 0.40426138],0.42778682708740234,0.4598795771598816,1663313159705
10,0.19875757739114241,0.27388092396251523,0.23631925067682882,[0.49028224 0.39903548],[0.51301843 0.39348054],[0.53429079 0.39536703],[0.54947215 0.40070263],[0.52779037 0.40540782],[0.50671411 0.40319034],0.42418330907821655,0.460209459066391,1663313159723
11,0.2003663265833666,0.24441162131372535,0.22238897394854595,[0.48663887 0.39753285],[0.50920445 0.39187452],[0.53028786 0.39369467],[0.54512137 0.39876249],[0.52402568 0.40380478],[0.50324816 0.40176862],0.4226936101913452,0.4613029956817627,1663313159743
12,0.19574806790023438,0.2595815716676122,0.22766481978392328,[0.4898918  0.39910421],[0.51168525 0.3937695 ],[0.53299129 0.39545578],[0.54827356 0.40057585],[0.52675515 0.40556246],[0.50613421 0.40325189],0.42088499665260315,0.4619837701320648,1663313159763
13,0.1914693916191829,0.28522590644065027,0.23834764902991656,[0.48898631 0.39716569],[0.51060081 0.39189807],[0.53156388 0.3935276 ],[0.54664499 0.39841253],[0.52574754 0.40334821],[0.5054279  0.40123156],0.4215777516365051,0.46236398816108704,1663313159783
14,0.17990578778490277,0.2869730993512084,0.23343944356805557,[0.48536026 0.39448726],[0.50850368 0.38921702],[0.53067374 0.39091116],[0.54602671 0.39564279],[0.52461529 0.40033519],[0.50300926 0.39831576],0.41805678606033325,0.4607861638069153,1663313159802
15,0.20398032423343643,0.2859324794616377,0.24495640184753706,[0.4824867 0.3894338],[0.50485539 0.38391176],[0.52610123 0.38605011],[0.5401293 0.3908008],[0.5191434  0.39585939],[0.49879777 0.39368248],0.4181409478187561,0.4549086391925812,1663313159821
16,0.2045175172645927,0.2805159050544715,0.2425167111595321,[0.47895697 0.38591197],[0.50063658 0.38026842],[0.52126569 0.38203615],[0.53540117 0.38653755],[0.51471406 0.39185447],[0.49489453 0.38998401],0.41630417108535767,0.44992154836654663,1663313159843
17,0.20159569990064238,0.3224046249313408,0.2620001624159916,[0.47688153 0.38603219],[0.49841148 0.38004357],[0.51932669 0.38121817],[0.53406572 0.38592026],[0.51387239 0.39179039],[0.49369732 0.39015895],0.4131251573562622,0.45059308409690857,1663313159863
18,0.19565350438647086,0.28363154316945977,0.2396425237779653,[0.47530684 0.38935024],[0.49559447 0.38355383],[0.51564312 0.38452867],[0.5302189  0.38856179],[0.51087546 0.39442471],[0.49152043 0.39323673],0.4144665002822876,0.4538942277431488,1663313159885
19,0.20167368497829932,0.2967938820211444,0.24923378349972186,[0.47611919 0.38961712],[0.49719399 0.38365483],[0.51780635 0.38461557],[0.53250217 0.38891643],[0.51244313 0.39508864],[0.49254271 0.39359793],0.4138779640197754,0.45320114493370056,1663313159907
20,0.2120115679684541,0.2996496001430551,0.2558305840557546,[0.47551313 0.38783589],[0.49590072 0.3813802 ],[0.5157693  0.38246703],[0.53003633 0.38702756],[0.51043409 0.39301601],[0.49131724 0.39170915],0.41596418619155884,0.45059576630592346,1663313159926
