FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.264582306251221,0.3202780542946442,0.29243018027293255,[0.46239656 0.33683357],[0.4735314  0.32819784],[0.4884581  0.32833141],[0.50339514 0.33394155],[0.48648068 0.33885711],[0.47261316 0.33919865],0.39667195081710815,0.38992324471473694,1663314421914
2,0.24799580119409856,0.27016164991921393,0.25907872555665623,[0.46108341 0.33381742],[0.47656778 0.32621148],[0.49485585 0.32711974],[0.50947458 0.33134559],[0.49020764 0.33832347],[0.47359157 0.33773661],0.40076151490211487,0.39222973585128784,1663314421939
3,0.23345203393457054,0.29753534185315655,0.2654936878938635,[0.4597474 0.330569 ],[0.47583184 0.32319868],[0.49374601 0.32378221],[0.50857145 0.32834947],[0.48960373 0.33455759],[0.47281247 0.33406243],0.3978620171546936,0.39147308468818665,1663314421961
4,0.2197069971505461,0.2591386689377434,0.23942283304414474,[0.46054143 0.32845801],[0.4767727  0.32153583],[0.49480215 0.32201141],[0.50988644 0.32631007],[0.49107829 0.33230078],[0.47381771 0.33188307],0.4012358784675598,0.38711026310920715,1663314421981
5,0.24063326330081053,0.3131674394475365,0.2769003513741735,[0.462533   0.31885487],[0.47781888 0.31116298],[0.49600676 0.31178856],[0.5114454  0.31655765],[0.49162671 0.3228626 ],[0.47480834 0.32242459],0.39940574765205383,0.37967920303344727,1663314422001
6,0.2303545950711857,0.3196342194981196,0.27499440728465263,[0.4640798  0.31886134],[0.47940978 0.31140003],[0.49730286 0.31222329],[0.51224887 0.3166478 ],[0.49350822 0.32259113],[0.47698149 0.32230791],0.4009968042373657,0.3769069314002991,1663314422026
7,0.21022304852302334,0.30898581196223374,0.2596044302426285,[0.46506307 0.32034835],[0.48161745 0.31438315],[0.49966809 0.31522223],[0.51447093 0.31891596],[0.49590099 0.3249605 ],[0.47849956 0.32424247],0.4030143916606903,0.3796401023864746,1663314422048
8,0.2052711093077781,0.31206810411798575,0.2586696067128819,[0.46525323 0.32123321],[0.48317358 0.31543642],[0.50196481 0.31661206],[0.5166831  0.32023418],[0.49749708 0.32620141],[0.47933674 0.32525226],0.40357470512390137,0.3815743923187256,1663314422070
9,0.20274991330426412,0.2874881531409518,0.24511903322260795,[0.46238655 0.32784393],[0.47956097 0.32116035],[0.49832073 0.3216669 ],[0.51336497 0.32591435],[0.49506867 0.33151087],[0.47726983 0.33122209],0.39830923080444336,0.38706305623054504,1663314422092
10,0.21717408545916322,0.27677362755489304,0.24697385650702813,[0.45979488 0.33049822],[0.47699663 0.32247528],[0.49571851 0.32260618],[0.51103657 0.327151  ],[0.49253798 0.33329907],[0.47459552 0.33336192],0.3969620168209076,0.3910984694957733,1663314422114
11,0.2111134143904008,0.2817358533018874,0.2464246338461441,[0.4596059  0.32904866],[0.47731245 0.3217935 ],[0.49578708 0.32188588],[0.51018095 0.32584316],[0.49272928 0.33211076],[0.47490779 0.33224511],0.3977878987789154,0.3897115886211395,1663314422139
12,0.21068569822907615,0.27941701873064095,0.24505135847985854,[0.46020874 0.32744098],[0.47868243 0.31996173],[0.49839994 0.31996185],[0.51325852 0.32374176],[0.49483496 0.33066839],[0.47594959 0.33074427],0.39654895663261414,0.3885718584060669,1663314422165
13,0.21859986485237867,0.2623366729598929,0.24046826890613576,[0.45913196 0.32550439],[0.47828808 0.31786472],[0.49756312 0.31813785],[0.5117228 0.3216652],[0.49371415 0.32884467],[0.47507268 0.32908952],0.39736121892929077,0.38612163066864014,1663314422186
14,0.2129999999286393,0.30633195552629633,0.2596659777274678,[0.45622244 0.32719049],[0.47434226 0.31948304],[0.49331042 0.3195715 ],[0.50801229 0.32369033],[0.49066976 0.33009925],[0.47231498 0.33055794],0.3932453989982605,0.3886679708957672,1663314422206
15,0.22048477783887518,0.28674647478951193,0.25361562631419354,[0.4541454  0.32832608],[0.47225055 0.3204892 ],[0.49129882 0.32021156],[0.50670439 0.32402086],[0.4887141  0.33152717],[0.47025028 0.33196363],0.39122194051742554,0.3893992006778717,1663314422228
16,0.22210055267633702,0.2738016715076273,0.24795111209198217,[0.44668278 0.33321193],[0.46408331 0.32408664],[0.48270935 0.32398748],[0.49778974 0.32827446],[0.48038232 0.3348251 ],[0.46240702 0.33568901],0.3831818103790283,0.39591914415359497,1663314422251
