FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.1956651127880989,0.19588502972655722,0.19577507125732807,[0.48599637 0.36915788],[0.50743574 0.36614206],[0.52734298 0.36998659],[0.54110521 0.37578204],[0.52012676 0.37824565],[0.50084865 0.37464195],0.41623884439468384,0.4157635271549225,1663314736669
2,0.19883400395957002,0.2572803731037019,0.22805718853163595,[0.48260936 0.37014976],[0.50563061 0.36717713],[0.52605796 0.37170559],[0.53948927 0.37801802],[0.51878977 0.38038772],[0.49856156 0.37626296],0.4130707383155823,0.42380648851394653,1663314736695
3,0.19644903935323657,0.25235565089969325,0.2244023451264649,[0.47199437 0.37380624],[0.49394748 0.37073532],[0.51377773 0.37388259],[0.52747655 0.3785415 ],[0.50738639 0.38267532],[0.48756427 0.37970349],0.40810921788215637,0.4292554259300232,1663314736720
4,0.2117332645672242,0.2526769250634301,0.23220509481532714,[0.46532291 0.37202033],[0.48551166 0.36890918],[0.50409669 0.37176278],[0.51739639 0.37616056],[0.49775007 0.38079381],[0.47895008 0.37784094],0.3986061215400696,0.42788639664649963,1663314736742
5,0.22509661412028104,0.30878887298213575,0.2669427435512084,[0.45804846 0.37185946],[0.47879383 0.36745286],[0.4973785  0.37028295],[0.51076525 0.37604082],[0.49165317 0.3805564 ],[0.47281456 0.37791035],0.3909100592136383,0.4288749098777771,1663314736763
6,0.20664848548713757,0.2716874080075414,0.2391679467473395,[0.45138052 0.37173858],[0.47091699 0.36880329],[0.4892441  0.37156406],[0.50263596 0.37606007],[0.48279384 0.3801249 ],[0.46462911 0.37726229],0.3852306008338928,0.43098950386047363,1663314736787
7,0.20076696408695757,0.2746872581965651,0.23772711114176132,[0.44352928 0.37333477],[0.4625397  0.37099782],[0.48074657 0.37459478],[0.49479941 0.37942794],[0.47392055 0.38245445],[0.45590478 0.37890425],0.37327882647514343,0.42767074704170227,1663314736809
8,0.1846227790966493,0.3307819995733181,0.2577023893349837,[0.44106397 0.37770382],[0.46053872 0.37561309],[0.47957256 0.37894762],[0.49373499 0.38315308],[0.47286534 0.38616201],[0.45417237 0.38293386],0.37687981128692627,0.43413323163986206,1663314736828
9,0.1895236192217659,0.32808942716359807,0.258806523192682,[0.44674614 0.37185082],[0.46657559 0.36920884],[0.48603868 0.3723357 ],[0.50052887 0.37679279],[0.47940025 0.38027048],[0.46030933 0.3771638 ],0.3808688521385193,0.43094611167907715,1663314736849
10,0.20275420149283896,0.2567547699772308,0.22975448573503487,[0.45503995 0.37051585],[0.47668871 0.36752668],[0.49661472 0.3708297 ],[0.50971669 0.37540045],[0.48921514 0.37918743],[0.46956965 0.3760398 ],0.38856223225593567,0.4293864667415619,1663314736869
