FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.20991300780003458,0.35654169453236045,0.2832273511661975,[0.42367166 0.36503759],[0.44134691 0.35472691],[0.46035662 0.35152906],[0.47465721 0.35269633],[0.45632714 0.36206043],[0.43777254 0.36486238],0.36295753717422485,0.42246899008750916,1663314684344
2,0.1976179489075725,0.39536491568480514,0.2964914322961888,[0.41844529 0.35816413],[0.43577901 0.34875166],[0.4546634  0.34597948],[0.46965012 0.34672606],[0.45086026 0.35593408],[0.43271196 0.35835415],0.35271012783050537,0.42699652910232544,1663314684374
3,0.22153713388941268,0.3190752320764505,0.2703061829829316,[0.41510561 0.35359663],[0.43295538 0.34381118],[0.45194319 0.3418839 ],[0.46678406 0.3433845 ],[0.44818079 0.3531101 ],[0.43005612 0.35494   ],0.3498227000236511,0.4246791899204254,1663314684394
4,0.21713929929210962,0.286071664488161,0.2516054818901353,[0.41539192 0.35368475],[0.43447328 0.34321481],[0.45439416 0.34111813],[0.47015813 0.34307924],[0.45124975 0.35282549],[0.43175185 0.35500824],0.3533923923969269,0.4255463480949402,1663314684416
5,0.21995013561442725,0.2436182152188122,0.23178417541661972,[0.41977116 0.35478029],[0.43888009 0.34402147],[0.45893317 0.34230691],[0.47460067 0.34468162],[0.4557884  0.35405517],[0.43635523 0.35612425],0.35973212122917175,0.4255703091621399,1663314684436
6,0.22325795767288867,0.30697353405972905,0.26511574586630887,[0.42254001 0.35511324],[0.44147891 0.34374252],[0.46183079 0.34167707],[0.47808912 0.34425712],[0.45992106 0.35395512],[0.44009244 0.3565146 ],0.36065566539764404,0.4251936376094818,1663314684460
7,0.239056960108499,0.3214263977215615,0.28024167891503027,[0.42380986 0.35331362],[0.4413574  0.34246239],[0.46025124 0.34074754],[0.47565666 0.3434082 ],[0.45687595 0.35294858],[0.43862766 0.35474032],0.3586636781692505,0.4246397614479065,1663314684488
8,0.22424177393231026,0.32165459995502854,0.2729481869436694,[0.42401794 0.35100809],[0.44162497 0.34095052],[0.46036395 0.33902925],[0.4757247  0.34130347],[0.45715106 0.35048959],[0.43903854 0.35235322],0.3594229817390442,0.42325863242149353,1663314684516
9,0.21864941039913566,0.2941678912768851,0.25640865083801034,[0.4251141  0.35113263],[0.44357231 0.34096408],[0.4627206  0.33927652],[0.47840759 0.34169638],[0.45969102 0.35065341],[0.4408803  0.35254976],0.36038917303085327,0.4203472137451172,1663314684534
10,0.2288930401557937,0.2963723569970674,0.26263269857643057,[0.42557758 0.35180321],[0.44326645 0.34155941],[0.46200767 0.34020647],[0.47751889 0.34283987],[0.45899385 0.35173905],[0.4407236  0.35350126],0.3615717887878418,0.42021751403808594,1663314684557
11,0.21616761358284278,0.31458461628423867,0.26537611493354074,[0.42717791 0.35380733],[0.44581276 0.34441155],[0.46500403 0.34305489],[0.48055109 0.34512565],[0.46134987 0.35409775],[0.44251856 0.35568681],0.36323368549346924,0.42083513736724854,1663314684584
12,0.21871929221511643,0.3020208146096569,0.26037005341238667,[0.42662418 0.35424572],[0.44532937 0.34469193],[0.46442389 0.34368673],[0.4799051  0.34630683],[0.46089891 0.3547675 ],[0.44213805 0.3561939 ],0.3640501797199249,0.42159780859947205,1663314684612
13,0.22011317304296626,0.326384083009068,0.2732486280260171,[0.42502609 0.35570508],[0.44305852 0.34594038],[0.46179515 0.34449422],[0.47747651 0.34683102],[0.45851958 0.35566574],[0.44015047 0.35735205],0.360664963722229,0.4242870807647705,1663314684637
