FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008348
2,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008370
3,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008385
4,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008401
5,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008418
6,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008436
7,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008457
8,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008483
9,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008510
10,0,0,0,[0.45040876 0.36028698],[0.4710609  0.35197958],[0.49326009 0.35101888],[0.50979024 0.35459948],[0.48964339 0.3610481 ],[0.46809691 0.36197665],0.3828476667404175,0.41475537419319153,1663313008536
11,0.23372929012488275,0.38212730973611864,0.3079282999305007,[0.42459261 0.37008348],[0.44527239 0.36262804],[0.46567029 0.36430144],[0.47982204 0.36990809],[0.45891356 0.37552711],[0.43967542 0.37404531],0.35948798060417175,0.4231564402580261,1663313008571
12,0.2531745081969489,0.2990645630038887,0.2761195356004188,[0.42414853 0.36294508],[0.44290009 0.3532176 ],[0.46336716 0.35381761],[0.47809491 0.35916516],[0.45667386 0.36609048],[0.43820074 0.36577004],0.3566206991672516,0.4239635765552521,1663313008611
13,0.26982315919844635,0.34714042573393916,0.3084817924661928,[0.42261392 0.35951102],[0.44060591 0.34926426],[0.46038789 0.34935308],[0.47476542 0.35437891],[0.45400456 0.36230475],[0.43599609 0.36231402],0.3539615869522095,0.4213133454322815,1663313008638
14,0.27033194278394357,0.36218262616864705,0.3162572844762953,[0.42231569 0.35410374],[0.43971708 0.34375679],[0.45892274 0.34359956],[0.47387829 0.34802893],[0.45282799 0.35657942],[0.4352673  0.35674709],0.3554005026817322,0.41786402463912964,1663313008662
15,0.2821128084942666,0.38916739568218606,0.33564010208822637,[0.42813271 0.35275829],[0.44562641 0.34086519],[0.465657   0.34007722],[0.4809989  0.34507951],[0.46003464 0.35438538],[0.4418281  0.35513669],0.36236879229545593,0.41681361198425293,1663313008683
16,0.26492511801325486,0.38237397146341945,0.3236495447383372,[0.43204898 0.3478522 ],[0.4500373  0.33695039],[0.46991608 0.3363398 ],[0.48500523 0.34056759],[0.46325555 0.3492136 ],[0.44515261 0.34988731],0.36776894330978394,0.41280046105384827,1663313008704
17,0.2803420727720738,0.3911656245239985,0.33575384864803615,[0.43526709 0.34758916],[0.45214555 0.33627701],[0.4718374  0.33586252],[0.48738763 0.34120584],[0.46619305 0.34977424],[0.44835979 0.35019985],0.366348534822464,0.4119578003883362,1663313008724
18,0.2580694118652805,0.33685286932424185,0.29746114059476114,[0.4389759  0.34289616],[0.45688605 0.33328193],[0.47581702 0.33324277],[0.49066126 0.33746901],[0.46962008 0.34538835],[0.45193544 0.34550583],0.37258589267730713,0.4048464298248291,1663313008742
19,0.25934802785784017,0.3648683920295015,0.31210820994367083,[0.44108647 0.34580213],[0.45908043 0.33589086],[0.47856379 0.33589178],[0.49384943 0.34084657],[0.4720383  0.34834296],[0.45406669 0.34835082],0.37128135561943054,0.4090845584869385,1663313008761
20,0.24506559865393346,0.359552953408947,0.3023092760314402,[0.43753469 0.34836015],[0.45603496 0.33929405],[0.47527876 0.33914736],[0.49051204 0.34318262],[0.46925303 0.35100609],[0.45126289 0.35115799],0.3703441619873047,0.4124429523944855,1663313008778
21,0.2598857303837565,0.29006218648444987,0.2749739584341032,[0.43514863 0.34868303],[0.4522931  0.33831587],[0.47175834 0.33807468],[0.48743865 0.34257191],[0.46603343 0.35076374],[0.44837597 0.35117564],0.37048768997192383,0.41793403029441833,1663313008796
22,0.2475220848655146,0.34376459165101214,0.2956433382582634,[0.43295899 0.34622541],[0.45023537 0.33659449],[0.46914473 0.33624464],[0.48440912 0.34019679],[0.46413761 0.34819502],[0.44651103 0.34872293],0.3662753105163574,0.4103775918483734,1663313008816
23,0.25486468718241934,0.34926234537027345,0.3020635162763464,[0.43405768 0.34289685],[0.45030659 0.33286512],[0.46849066 0.33227652],[0.48354113 0.33608878],[0.46384683 0.34423575],[0.44705993 0.34507233],0.36850517988204956,0.4058794677257538,1663313008837
24,0.22891354498926209,0.3426084847149758,0.2857610148521189,[0.43879795 0.34111559],[0.45622456 0.33206284],[0.47510675 0.33140719],[0.49038392 0.3347916 ],[0.47043219 0.34250265],[0.45268995 0.3432731 ],0.37212494015693665,0.4039025902748108,1663313008859
25,0.23639072630773816,0.35729029728597733,0.2968405117968578,[0.44454971 0.34245217],[0.46285519 0.33275291],[0.48266444 0.33230829],[0.49845034 0.33629864],[0.47739232 0.34414262],[0.4588815  0.34480807],0.3750700056552887,0.4069221317768097,1663313008876
