FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.18632286450446678,0.5064445652811921,0.34638371489282943,[0.39958906 0.37728179],[0.41488981 0.3683354 ],[0.43287778 0.36538422],[0.4473846  0.36499786],[0.42997289 0.37423214],[0.41301996 0.37721777],0.3425996005535126,0.44940489530563354,1663313747818
2,0.20880444959978545,0.37702685268522546,0.29291565114250545,[0.40097088 0.37598014],[0.41892284 0.36612457],[0.43782768 0.36401427],[0.45444506 0.36607975],[0.43477207 0.37501508],[0.41604504 0.37704527],0.34044378995895386,0.44669654965400696,1663313747845
3,0.21801074734577586,0.36945617677989795,0.2937334620628369,[0.39552331 0.37911803],[0.41283438 0.36867505],[0.43168566 0.36637342],[0.44818559 0.36819428],[0.42886367 0.37783104],[0.41055676 0.38010091],0.3379092216491699,0.4534475803375244,1663313747869
4,0.21916461533851955,0.38342757985448633,0.30129609759650294,[0.3924942  0.37945777],[0.41034207 0.3682532 ],[0.42961857 0.36618394],[0.44642207 0.36827731],[0.42707235 0.37791544],[0.40810058 0.3801806 ],0.33579498529434204,0.45429179072380066,1663313747892
5,0.21693929562684816,0.3974464834726735,0.3071928895497608,[0.38795948 0.37955523],[0.40558621 0.36919788],[0.42506677 0.36672273],[0.44146416 0.36806101],[0.42272025 0.37844634],[0.40377364 0.38084573],0.33061930537223816,0.45470964908599854,1663313747915
6,0.21410427671995372,0.39292011949266314,0.3035121981063084,[0.38748306 0.38311508],[0.40461442 0.37315691],[0.42345968 0.37073296],[0.439441   0.37191707],[0.42139199 0.38192308],[0.40313458 0.38444042],0.331407368183136,0.45957425236701965,1663313747937
7,0.21401436991164177,0.3829926141677827,0.2985034920397122,[0.38930058 0.38696194],[0.4055517  0.37694806],[0.42464027 0.37488195],[0.44095245 0.37669873],[0.42236829 0.38597301],[0.40415722 0.38808039],0.33374983072280884,0.46049824357032776,1663313747960
8,0.2248102980086916,0.37368002037825804,0.29924515919347483,[0.39478648 0.38559282],[0.41159239 0.37562683],[0.43059617 0.37384519],[0.44655636 0.37594572],[0.42761934 0.38540667],[0.40960464 0.38719624],0.3394933342933655,0.45905885100364685,1663313747982
9,0.2227086407567775,0.3411282744633496,0.2819184576100635,[0.39883804 0.38548037],[0.41606441 0.37581319],[0.43501627 0.37436363],[0.45074138 0.37658423],[0.43144056 0.38567108],[0.41324812 0.38706243],0.3415226936340332,0.457461953163147,1663313748008
10,0.22031690791943842,0.3089213062443627,0.26461910708190056,[0.40478292 0.38686049],[0.42286059 0.37780336],[0.44238648 0.37645802],[0.45811853 0.37856692],[0.43859854 0.38790637],[0.42003894 0.38918394],0.34792208671569824,0.45738017559051514,1663313748033
11,0.20786967188107616,0.3299244455432992,0.26889705871218766,[0.4115926  0.39075229],[0.43120596 0.38024905],[0.45229173 0.37878039],[0.46884483 0.38175103],[0.4487631  0.39028579],[0.42844707 0.39198929],0.35555803775787354,0.46237456798553467,1663313748054
12,0.2245324209593579,0.31312740099820907,0.2688299109787835,[0.43436733 0.39266339],[0.45368499 0.38327727],[0.47437683 0.38169321],[0.4910543  0.38471049],[0.47110987 0.39438969],[0.45101133 0.3955856 ],0.37539541721343994,0.46100497245788574,1663313748075
