FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.1579245150757902,0.29513381468901906,0.22652916488240463,[0.4705258  0.33936203],[0.4875384  0.33708337],[0.50540769 0.33964729],[0.52016646 0.34273079],[0.50177377 0.34648874],[0.48444772 0.34442791],0.4041946828365326,0.3897029757499695,1663312095567
2,0.24307947124555748,0.3089713090820458,0.2760253901638016,[0.46653351 0.33735389],[0.48411006 0.32996458],[0.50175631 0.33268079],[0.51575708 0.33837965],[0.49807617 0.34352186],[0.48090565 0.34203342],0.4034544825553894,0.39099255204200745,1663312095590
3,0.24699721320126927,0.31415260710379406,0.28057491015253166,[0.46823111 0.33283371],[0.48653966 0.32564244],[0.50462717 0.32827035],[0.51889968 0.33424774],[0.50110847 0.33974373],[0.48325405 0.33826059],0.40477171540260315,0.3865618407726288,1663312095615
4,0.2547904445899573,0.30316772073275455,0.27897908266135596,[0.46829891 0.3299076 ],[0.48599666 0.32303834],[0.50338399 0.32556713],[0.51726204 0.3313556 ],[0.49969974 0.33705389],[0.48263919 0.33549213],0.40325117111206055,0.3837648928165436,1663312095635
5,0.24761344607419125,0.28120292810768094,0.2644081870909361,[0.46801281 0.33158541],[0.48542383 0.32394308],[0.50273025 0.32620978],[0.51677942 0.33220571],[0.49938121 0.33729154],[0.48246947 0.33616686],0.4023311734199524,0.382702112197876,1663312095657
6,0.24000666858622088,0.2604514766130585,0.25022907259963967,[0.46437588 0.33331725],[0.48140067 0.32608622],[0.4985078  0.32823402],[0.51267809 0.33366916],[0.49494845 0.33880442],[0.4782477  0.33769852],0.39808139204978943,0.38598477840423584,1663312095678
7,0.20773397013674344,0.20379512079894901,0.20576454546784623,[0.46021384 0.3338488 ],[0.47710332 0.32780153],[0.49447578 0.32952374],[0.50920749 0.33379823],[0.49158001 0.3388814 ],[0.47445604 0.33802414],0.3933417499065399,0.3869977593421936,1663312095697
8,0.18988871754922224,0.2012708729201783,0.19557979523470026,[0.45962894 0.33379555],[0.4767518  0.32852527],[0.49424243 0.33080661],[0.5090521  0.33489823],[0.49102142 0.33910292],[0.47379407 0.33794674],0.394109308719635,0.3879425823688507,1663312095714
9,0.22350536798058526,0.19890512055585893,0.2112052442682221,[0.46854481 0.33811277],[0.4873305  0.33223182],[0.50485897 0.33442456],[0.51920056 0.33993796],[0.50071377 0.34472486],[0.48302522 0.34295508],0.40035444498062134,0.390249639749527,1663312095734
10,0.2060784895012316,0.19911499385401984,0.2025967416776257,[0.4710764  0.33950311],[0.48868108 0.33481282],[0.50590396 0.33734763],[0.52029866 0.34182006],[0.50187743 0.34634873],[0.48478639 0.34450895],0.40438273549079895,0.3910200595855713,1663312095752
11,0.19532756590090625,0.1747812666579216,0.18505441627941394,[0.47506589 0.33916757],[0.49227318 0.33508047],[0.50899249 0.33750018],[0.5230903  0.34170005],[0.50510347 0.34575546],[0.48842564 0.34394291],0.40826138854026794,0.3892965018749237,1663312095777
12,0.21731855721880755,0.24556498374638955,0.23144177048259856,[0.47181809 0.33754793],[0.48875543 0.33209822],[0.50569177 0.33449262],[0.52002901 0.33950093],[0.50167519 0.34388444],[0.48495331 0.34216064],0.4046422839164734,0.3878611624240875,1663312095799
13,0.231158749447081,0.34281762320795045,0.2869881863275157,[0.46662509 0.33149612],[0.48255071 0.32482582],[0.49903467 0.32647961],[0.51351565 0.33111563],[0.49610445 0.33654755],[0.47981095 0.3356787 ],0.39781224727630615,0.3809013366699219,1663312095820
14,0.23561431886884382,0.23719631973163208,0.23640531930023795,[0.46683198 0.33032563],[0.48333913 0.32346252],[0.49988264 0.32553616],[0.51393497 0.33075485],[0.4966065  0.33566269],[0.48019606 0.33458069],0.3974408209323883,0.3803497850894928,1663312095841
15,0.24023594013683947,0.27187666125946625,0.2560563006981529,[0.45786053 0.33089116],[0.47411737 0.32378265],[0.49072847 0.32568139],[0.5042057  0.33051661],[0.48755345 0.33588105],[0.47144911 0.33505708],0.3950614929199219,0.3815385103225708,1663312095864
16,0.2349223304017897,0.2963118442083352,0.26561708730506245,[0.4526276  0.33016863],[0.46951237 0.32336095],[0.48673072 0.32435751],[0.50087082 0.3285864 ],[0.48410478 0.33512458],[0.46720141 0.33472469],0.3903273940086365,0.3814833164215088,1663312095885
17,0.23260364935547767,0.2660132485011679,0.2493084489283228,[0.44937763 0.33027461],[0.46658295 0.32305494],[0.48400784 0.32414052],[0.49835372 0.32826111],[0.48160288 0.33491915],[0.46435231 0.33460104],0.38757187128067017,0.38271796703338623,1663312095910
18,0.22032633740890764,0.3127786007987041,0.26655246910380587,[0.45047319 0.3376137 ],[0.46780771 0.33141744],[0.48519251 0.3320365 ],[0.49973854 0.33579031],[0.48266023 0.34258893],[0.46545121 0.34203073],0.38664036989212036,0.39300331473350525,1663312095929
19,0.23960906731230727,0.2717195680068887,0.25566431765959796,[0.44816476 0.34202009],[0.46600387 0.33514053],[0.48358575 0.33664495],[0.49774197 0.34129786],[0.48054951 0.34786153],[0.46315548 0.34694222],0.38575980067253113,0.4001329243183136,1663312095948
20,0.24173835669078728,0.2922577625014529,0.2669980595961201,[0.44468918 0.3448652 ],[0.46310782 0.33780679],[0.48146722 0.33981913],[0.49578536 0.34463015],[0.47815642 0.35132447],[0.46004054 0.35016364],0.3860624134540558,0.4054523706436157,1663312095967
21,0.2417455674268687,0.3120175608649312,0.2768815641458999,[0.43864962 0.34890082],[0.45651394 0.341802  ],[0.47448623 0.34286574],[0.48854142 0.34666157],[0.47087428 0.35428151],[0.45327589 0.3535364 ],0.37882301211357117,0.41333168745040894,1663312095987
22,0.24081423986935813,0.3230759535773851,0.28194509672337165,[0.43713689 0.35131755],[0.45471919 0.34319389],[0.47275522 0.34415406],[0.48695585 0.34815481],[0.46985891 0.35549927],[0.45225906 0.35527951],0.379054993391037,0.4140546917915344,1663312096007
23,0.2194469743703546,0.2991964521187997,0.25932171324457715,[0.43545303 0.35226876],[0.45295146 0.34536645],[0.47105646 0.34593776],[0.48592481 0.34893173],[0.46882206 0.3565754 ],[0.45103663 0.35653383],0.3757418096065521,0.4142974615097046,1663312096027
24,0.15079412521539873,0.17829141345440744,0.16454276933490308,[0.4361085  0.35581908],[0.45439643 0.35299471],[0.47256944 0.35312951],[0.48772922 0.35297593],[0.46895435 0.36014968],[0.45073137 0.35976139],0.3753514885902405,0.42079249024391174,1663312096046
