FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.23770927292732538,0.3230178845829934,0.2803635787551594,[0.43548998 0.3591406 ],[0.4533819  0.35123897],[0.47246897 0.35156465],[0.48593602 0.3548663 ],[0.46781045 0.36283752],[0.45004299 0.36263114],0.3766537606716156,0.4240798354148865,1663314238604
2,0.263565490026895,0.3291276092588629,0.296346549642879,[0.42596975 0.36675081],[0.44461453 0.35778672],[0.46406025 0.35802615],[0.47740176 0.36173883],[0.45871705 0.37079194],[0.44051626 0.3705456 ],0.3704383373260498,0.438291072845459,1663314238627
3,0.24810555480095306,0.3505454171810216,0.29932548599098735,[0.42428848 0.36631593],[0.44378245 0.35673088],[0.46388528 0.35609439],[0.47820511 0.3595224 ],[0.45956278 0.36899278],[0.4403463  0.36964369],0.3669986128807068,0.4344584345817566,1663314238654
4,0.23986577724502636,0.33832971537801676,0.2890977463115216,[0.42636314 0.35883823],[0.4444074  0.35009024],[0.46363571 0.34916595],[0.4781419  0.35192752],[0.4595795  0.36121559],[0.44145188 0.36207739],0.36861059069633484,0.427545428276062,1663314238679
5,0.22552527317239268,0.3287374906754797,0.27713138192393616,[0.43750408 0.35276872],[0.45451632 0.34507638],[0.47346345 0.34431067],[0.48870167 0.34698761],[0.47061244 0.35562989],[0.45274994 0.35650742],0.3739001452922821,0.41921114921569824,1663314238709
6,0.24657699335912356,0.29534210993575694,0.27095955164744023,[0.44391239 0.35025412],[0.46191987 0.3408865 ],[0.48172098 0.3401677 ],[0.49700511 0.3439033 ],[0.47847599 0.35299495],[0.45976791 0.35384727],0.38077402114868164,0.41721999645233154,1663314238733
7,0.24283794989239346,0.29544505596800874,0.2691415029302011,[0.44563612 0.3515552 ],[0.46449393 0.34269506],[0.48417687 0.34272256],[0.4986029  0.34649736],[0.4802874 0.3548702],[0.46158457 0.35545415],0.3872661590576172,0.41773709654808044,1663314238759
8,0.24549646842589765,0.30684250747927105,0.27616948795258434,[0.44817445 0.36032245],[0.4676474  0.35163918],[0.48757523 0.35205278],[0.50181252 0.3562839 ],[0.48288125 0.36439466],[0.464028   0.36433959],0.38446399569511414,0.4282948076725006,1663314238782
9,0.251361335858464,0.29818973761364487,0.2747755367360544,[0.44699794 0.3653706 ],[0.46750847 0.35568026],[0.48843557 0.35608074],[0.50291854 0.36059693],[0.48376164 0.3692618 ],[0.46386859 0.36943644],0.3884948492050171,0.4344177842140198,1663314238803
10,0.2349511937654709,0.305295044127672,0.2701231189465715,[0.45291442 0.36789638],[0.47173887 0.35919619],[0.49147233 0.35948193],[0.5062992  0.36370736],[0.48784739 0.37143725],[0.46903878 0.37157509],0.39548635482788086,0.4361298978328705,1663314238837
11,0.24894966224088072,0.3138010085722842,0.28137533540658244,[0.45439288 0.36669457],[0.47363311 0.35795256],[0.4937813  0.35873109],[0.50823599 0.36328495],[0.48901427 0.37130526],[0.47011721 0.37089831],0.39379826188087463,0.43458855152130127,1663314238861
12,0.2578431320467757,0.33223179787831075,0.29503746496254324,[0.45015356 0.36412457],[0.46866158 0.35488635],[0.4886367 0.355304 ],[0.50340819 0.35986272],[0.4841218  0.36843562],[0.46558565 0.36820003],0.3903057277202606,0.431548535823822,1663314238884
13,0.24988924585090677,0.3261908222243549,0.28804003403763084,[0.44952801 0.36490986],[0.46779537 0.35548997],[0.48771098 0.35518342],[0.50272447 0.35927457],[0.48345971 0.36812639],[0.46491471 0.36828154],0.3865482211112976,0.43383997678756714,1663314238910
14,0.25150963229155404,0.3221364135344317,0.2868230229129929,[0.44196114 0.36973128],[0.46152902 0.35958457],[0.48209137 0.3589904 ],[0.49672627 0.36279237],[0.47830513 0.37243265],[0.45869207 0.37309274],0.38391974568367004,0.43942534923553467,1663314238931
15,0.245580467784203,0.3466306881969521,0.2961055779905776,[0.44081971 0.36809364],[0.46274763 0.35763791],[0.48459917 0.35762343],[0.49919626 0.36189383],[0.48039666 0.37124556],[0.45931214 0.37180519],0.3875655233860016,0.43895265460014343,1663314238954
16,0.24642219889587264,0.3106607958071832,0.2785414973515279,[0.44173655 0.36525583],[0.46209717 0.35562208],[0.48288131 0.35589373],[0.49766502 0.36007532],[0.47845992 0.36904329],[0.45865956 0.36899641],0.38441911339759827,0.4374042749404907,1663314238978
17,0.2495221361466022,0.32689312743984195,0.28820763179322206,[0.44876567 0.36223   ],[0.4679288  0.35324222],[0.48784137 0.35332   ],[0.50203496 0.35703811],[0.48324677 0.36595926],[0.46437994 0.36601979],0.3905339241027832,0.4326370358467102,1663314239001
18,0.25296328723385547,0.2511126387164202,0.2520379629751378,[0.45517311 0.35842606],[0.47471377 0.34892705],[0.49496576 0.34931767],[0.50943339 0.35349083],[0.49012542 0.36214679],[0.47095484 0.36226049],0.39532414078712463,0.4267562925815582,1663314239022
19,0.24575243350102383,0.2500857768474242,0.24791910517422402,[0.45912912 0.35559288],[0.4796772 0.3463645],[0.50081587 0.34751645],[0.51574767 0.35270044],[0.49615985 0.36043957],[0.47599721 0.36000511],0.398768812417984,0.4216557741165161,1663314239042
20,0.23079890665616362,0.29380029719389744,0.26229960192503055,[0.45886943 0.3553322 ],[0.47895363 0.34699729],[0.4992801  0.34745914],[0.51362604 0.35170344],[0.49518445 0.35936067],[0.4756965  0.35931849],0.39769217371940613,0.41938015818595886,1663314239064
21,0.23366730659267265,0.31168763499400853,0.2726774707933406,[0.44919884 0.35554054],[0.4690893 0.3473711],[0.489701   0.34748477],[0.50498849 0.35183904],[0.48562518 0.36010996],[0.46595818 0.35984716],0.38663285970687866,0.42254215478897095,1663314239084
22,0.2371359715554429,0.3067634595482503,0.2719497155518466,[0.44784233 0.35429728],[0.46795928 0.34536842],[0.48901626 0.34504658],[0.50451887 0.34920043],[0.48530921 0.35821688],[0.4651264  0.35836986],0.38800787925720215,0.42305952310562134,1663314239107
23,0.24960970733609508,0.3049876597590059,0.2772986835475505,[0.44950083 0.35177547],[0.46919459 0.34280026],[0.4898487 0.3424421],[0.50534695 0.34648854],[0.48535824 0.35603297],[0.46550152 0.35598338],0.38738369941711426,0.420621782541275,1663314239128
