FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663658739329
2,0,0,0,0,0,0,0,0,0,1663658739345
3,0,0,0,0,0,0,0,0,0,1663658739356
4,0,0,0,0,0,0,0,0,0,1663658739370
5,0,0,0,0,0,0,0,0,0,1663658739382
6,0,0,0,0,0,0,0,0,0,1663658739394
7,0,0,0,0,0,0,0,0,0,1663658739407
8,0,0,0,0,0,0,0,0,0,1663658739419
9,0,0,0,0,0,0,0,0,0,1663658739433
10,0,0,0,0,0,0,0,0,0,1663658739448
11,0,0,0,0,0,0,0,0,0,1663658739464
12,0,0,0,0,0,0,0,0,0,1663658739481
13,0,0,0,0,0,0,0,0,0,1663658739498
14,0,0,0,0,0,0,0,0,0,1663658739515
15,0,0,0,0,0,0,0,0,0,1663658739532
16,0,0,0,0,0,0,0,0,0,1663658739549
17,0,0,0,0,0,0,0,0,0,1663658739566
18,0,0,0,0,0,0,0,0,0,1663658739586
19,0,0,0,0,0,0,0,0,0,1663658739603
20,0,0,0,0,0,0,0,0,0,1663658739620
21,0,0,0,0,0,0,0,0,0,1663658739638
22,0,0,0,0,0,0,0,0,0,1663658739655
23,0,0,0,0,0,0,0,0,0,1663658739673
24,0,0,0,0,0,0,0,0,0,1663658739690
25,0,0,0,0,0,0,0,0,0,1663658739707
26,0,0,0,0,0,0,0,0,0,1663658739724
27,0,0,0,0,0,0,0,0,0,1663658739741
28,0,0,0,0,0,0,0,0,0,1663658739760
29,0,0,0,0,0,0,0,0,0,1663658739778
30,0,0,0,0,0,0,0,0,0,1663658739795
31,0,0,0,0,0,0,0,0,0,1663658739811
32,0,0,0,0,0,0,0,0,0,1663658739828
33,0,0,0,0,0,0,0,0,0,1663658739844
34,0,0,0,0,0,0,0,0,0,1663658739861
35,0,0,0,0,0,0,0,0,0,1663658739878
36,0,0,0,0,0,0,0,0,0,1663658739896
37,0,0,0,0,0,0,0,0,0,1663658739914
38,0,0,0,0,0,0,0,0,0,1663658739931
39,0,0,0,0,0,0,0,0,0,1663658739948
40,0,0,0,0,0,0,0,0,0,1663658739965
41,0,0,0,0,0,0,0,0,0,1663658739982
42,0,0,0,0,0,0,0,0,0,1663658739999
43,0,0,0,0,0,0,0,0,0,1663658740017
44,0,0,0,0,0,0,0,0,0,1663658740034
45,0,0,0,0,0,0,0,0,0,1663658740051
46,0,0,0,0,0,0,0,0,0,1663658740070
47,0,0,0,0,0,0,0,0,0,1663658740088
48,0,0,0,0,0,0,0,0,0,1663658740106
49,0,0,0,0,0,0,0,0,0,1663658740122
50,0,0,0,0,0,0,0,0,0,1663658740139
51,0,0,0,0,0,0,0,0,0,1663658740157
52,0,0,0,0,0,0,0,0,0,1663658740175
53,0,0,0,0,0,0,0,0,0,1663658740194
54,0,0,0,0,0,0,0,0,0,1663658740210
55,0,0,0,0,0,0,0,0,0,1663658740228
56,0,0,0,0,0,0,0,0,0,1663658740247
57,0,0,0,0,0,0,0,0,0,1663658740265
58,0,0,0,0,0,0,0,0,0,1663658740284
59,0,0,0,0,0,0,0,0,0,1663658740301
60,0,0,0,0,0,0,0,0,0,1663658740317
61,0,0,0,0,0,0,0,0,0,1663658740331
62,0,0,0,0,0,0,0,0,0,1663658740346
63,0,0,0,0,0,0,0,0,0,1663658740363
64,0,0,0,0,0,0,0,0,0,1663658740380
65,0,0,0,0,0,0,0,0,0,1663658740396
66,0,0,0,0,0,0,0,0,0,1663658740411
67,0,0,0,0,0,0,0,0,0,1663658740427
68,0,0,0,0,0,0,0,0,0,1663658740444
69,0,0,0,0,0,0,0,0,0,1663658740461
70,0,0,0,0,0,0,0,0,0,1663658740479
71,0,0,0,0,0,0,0,0,0,1663658740496
72,0,0,0,0,0,0,0,0,0,1663658740512
73,0,0,0,0,0,0,0,0,0,1663658740529
74,0,0,0,0,0,0,0,0,0,1663658740544
75,0,0,0,0,0,0,0,0,0,1663658740560
76,0,0,0,0,0,0,0,0,0,1663658740577
77,0,0,0,0,0,0,0,0,0,1663658740594
78,0,0,0,0,0,0,0,0,0,1663658740612
79,0,0,0,0,0,0,0,0,0,1663658740630
80,0,0,0,0,0,0,0,0,0,1663658740647
81,0,0,0,0,0,0,0,0,0,1663658740665
82,0,0,0,0,0,0,0,0,0,1663658740682
83,0,0,0,0,0,0,0,0,0,1663658740701
84,0,0,0,0,0,0,0,0,0,1663658740718
85,0,0,0,0,0,0,0,0,0,1663658740737
86,0,0,0,0,0,0,0,0,0,1663658740753
87,0,0,0,0,0,0,0,0,0,1663658740770
88,0,0,0,0,0,0,0,0,0,1663658740787
89,0,0,0,0,0,0,0,0,0,1663658740804
90,0,0,0,0,0,0,0,0,0,1663658740820
91,0,0,0,0,0,0,0,0,0,1663658740838
92,0,0,0,0,0,0,0,0,0,1663658740856
93,0,0,0,0,0,0,0,0,0,1663658740874
94,0,0,0,0,0,0,0,0,0,1663658740891
95,0,0,0,0,0,0,0,0,0,1663658740908
96,0,0,0,0,0,0,0,0,0,1663658740927
97,0,0,0,0,0,0,0,0,0,1663658740944
98,0,0,0,0,0,0,0,0,0,1663658740961
99,0,0,0,0,0,0,0,0,0,1663658740979
