FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663658797707
2,0.2853938049939331,0.18777943896136695,0.23658662197765,[0.708085   0.47993997],[0.71649086 0.47778183],[0.72308838 0.4793666 ],[0.72362256 0.48360673],[0.72255003 0.48377419],[0.71631145 0.48245031],1663658797726
3,0.22500840254605145,0.23443086579086758,0.22971963416845953,[0.7064451  0.45659176],[0.71946216 0.45641223],[0.73112857 0.45959005],[0.73407787 0.46459475],[0.72860122 0.46550879],[0.71759313 0.46264866],1663658797746
4,0.2766410273015229,0.23224199676534643,0.2544415120334347,[0.70741272 0.45608592],[0.71994352 0.45145938],[0.7308647  0.45380831],[0.735111   0.46074229],[0.72843403 0.46105596],[0.71804202 0.4591226 ],1663658797763
5,0.31230368747163223,0.22513552012656415,0.2687196037990982,[0.70748746 0.456227  ],[0.71994537 0.4510377 ],[0.72966599 0.45331377],[0.73225522 0.45968503],[0.72810996 0.46043137],[0.71857047 0.45925799],1663658797785
6,0.25542918455285873,0.22893893210089802,0.2421840583268784,[0.70588672 0.45957857],[0.71896243 0.45592031],[0.73050874 0.45837218],[0.73458588 0.46506226],[0.72925997 0.46554247],[0.71791333 0.46349624],1663658797803
7,0.2580966844148861,0.21682553895111933,0.2374611116830027,[0.70084774 0.45065209],[0.71442068 0.44812441],[0.72550344 0.4509916 ],[0.72787577 0.45699087],[0.72302967 0.45755801],[0.71211541 0.45506489],1663658797821
8,0.22900873653732368,0.20831214936235348,0.21866044294983858,[0.69597065 0.44614697],[0.71130222 0.44378382],[0.72356033 0.4465687 ],[0.72555226 0.45262146],[0.72148544 0.45311123],[0.70947373 0.45054695],1663658797841
9,0.25265673716176196,0.21180538015091468,0.2322310586563383,[0.69113737 0.45604113],[0.70592976 0.45309722],[0.71744049 0.45610541],[0.71921682 0.46202609],[0.71500611 0.46276397],[0.70328915 0.46002936],1663658797858
10,0.258150675954498,0.23139925603890352,0.24477496599670073,[0.68866795 0.4501383 ],[0.70292139 0.44754463],[0.71433938 0.45065135],[0.71686506 0.45670146],[0.7114749  0.45743099],[0.69982642 0.45447212],1663658797877
11,0.29155384306755766,0.24704267643308495,0.2692982597503213,[0.69495577 0.45568749],[0.70638418 0.45096123],[0.71685225 0.4527038 ],[0.72181082 0.46045294],[0.71486199 0.46050125],[0.7046029  0.45861322],1663658797894
12,0.25679967349916966,0.2503671007755654,0.2535833871373675,[0.69636893 0.45676392],[0.71037638 0.45363951],[0.7222681  0.45663491],[0.72568184 0.46432847],[0.71994054 0.46414533],[0.70835841 0.46105534],1663658797914
13,0.2455762221516463,0.25333543304923767,0.249455827600442,[0.69932437 0.45427442],[0.71314168 0.45141435],[0.72502995 0.45429158],[0.72892851 0.4615469 ],[0.72290766 0.46149826],[0.71128494 0.45863935],1663658797934
14,0.21864481776199565,0.23868103603220425,0.22866292689709994,[0.69806623 0.45240095],[0.71279454 0.45107618],[0.72396094 0.45414522],[0.72532421 0.4596982 ],[0.72202468 0.45981306],[0.71075046 0.45708811],1663658797952
15,0.2950618372215965,0.22125346292051384,0.2581576500710552,[0.69874275 0.45482564],[0.71267521 0.45219427],[0.72310805 0.45494536],[0.72370064 0.46132797],[0.72112113 0.46221092],[0.71074033 0.45963433],1663658797971
16,0.24260673656872367,0.20798424391448242,0.22529549024160306,[0.69981271 0.44864124],[0.71586418 0.44711363],[0.72874284 0.45155197],[0.73219675 0.4580389 ],[0.72461098 0.45856258],[0.71173429 0.45422524],1663658797992
17,0.286913645644128,0.19516121896568267,0.24103743230490535,[0.70025843 0.44728321],[0.71588212 0.44410491],[0.72842014 0.44761884],[0.73151994 0.45421684],[0.72465944 0.45603281],[0.71230006 0.45253381],1663658798011
18,0.27821911215181727,0.1988679316627902,0.23854352190730374,[0.69893527 0.4494983 ],[0.7137748  0.44653752],[0.7249788  0.44957894],[0.72678578 0.4556466 ],[0.72212428 0.45691672],[0.71082032 0.4539685 ],1663658798030
19,0.29237679506637854,0.20277040299382942,0.24757359903010398,[0.69819164 0.44786286],[0.71429563 0.44505417],[0.72580343 0.44833565],[0.72764051 0.45387319],[0.7210902  0.45582297],[0.70941722 0.45229155],1663658798050
20,0.2954073459150731,0.2102590341881426,0.25283319005160787,[0.69891083 0.44619468],[0.71394044 0.44280511],[0.72582877 0.44553125],[0.72798568 0.4516452 ],[0.72279751 0.45380211],[0.71089405 0.4509204 ],1663658798070
21,0.28172163182297344,0.20420234610582488,0.24296198896439916,[0.69797873 0.44778097],[0.7118066  0.44511202],[0.72275341 0.44819838],[0.72492456 0.45407048],[0.71980572 0.45545691],[0.70890534 0.45230529],1663658798090
22,0.2724206256761642,0.20079669962697871,0.23660866265157146,[0.69310778 0.4426676 ],[0.70926499 0.43996578],[0.72209966 0.44377336],[0.72464252 0.45060807],[0.71830267 0.45175111],[0.70564741 0.44807822],1663658798111
23,0.23987107987152018,0.20608031104074928,0.22297569545613471,[0.69273877 0.44625998],[0.70911014 0.44413289],[0.72231603 0.44779187],[0.72472161 0.45427164],[0.72005653 0.4552252 ],[0.70688719 0.45186827],1663658798128
24,0.2636381438464649,0.22691764440483408,0.2452778941256495,[0.69366169 0.4488602 ],[0.70945144 0.4454003 ],[0.72357279 0.44914719],[0.72809815 0.45621151],[0.72084498 0.45801345],[0.70731866 0.45444244],1663658798150
25,0,0,0,0,0,0,0,0,0,1663658798168
26,0,0,0,0,0,0,0,0,0,1663658798185
27,0,0,0,0,0,0,0,0,0,1663658798203
28,0,0,0,0,0,0,0,0,0,1663658798219
29,0,0,0,0,0,0,0,0,0,1663658798233
30,0,0,0,0,0,0,0,0,0,1663658798249
31,0,0,0,0,0,0,0,0,0,1663658798270
32,0,0,0,0,0,0,0,0,0,1663658798290
33,0,0,0,0,0,0,0,0,0,1663658798313
34,0,0,0,0,0,0,0,0,0,1663658798336
35,0,0,0,0,0,0,0,0,0,1663658798361
36,0,0,0,0,0,0,0,0,0,1663658798386
37,0,0,0,0,0,0,0,0,0,1663658798412
38,0,0,0,0,0,0,0,0,0,1663658798437
39,0.17400914195560468,0.14240477627109852,0.1582069591133516,[0.69197375 0.46405706],[0.70393932 0.46284562],[0.71611673 0.4650079 ],[0.72165501 0.46972102],[0.71539527 0.47007257],[0.70359701 0.46823499],1663658798470
40,0.24457648161586204,0.2806389677102243,0.26260772466304316,[0.69283253 0.45331326],[0.70584315 0.4484767 ],[0.71837807 0.45030075],[0.72373122 0.45650849],[0.71661919 0.45750195],[0.70476478 0.45618352],1663658798509
41,0.25134181754611334,0.2596830823331536,0.2555124499396335,[0.69388914 0.45663437],[0.70682359 0.4515706 ],[0.7194466  0.45287108],[0.72475475 0.4595286 ],[0.71868724 0.46053001],[0.70658898 0.45945433],1663658798535
42,0.28632116487570797,0.21264821990755586,0.2494846923916319,[0.69272023 0.45780718],[0.70625949 0.45069912],[0.71894765 0.45221686],[0.7251296  0.46092719],[0.71725142 0.46126017],[0.70535731 0.4600997 ],1663658798554
43,0.1713245410748816,0.20814123300070822,0.1897328870377949,[0.6859054  0.45634535],[0.69934797 0.45285299],[0.71200299 0.45503902],[0.71936584 0.46151716],[0.71097857 0.46058121],[0.69871223 0.45878428],1663658798578
44,0.13845135504430642,0.15595302039511913,0.14720218771971277,[0.67649019 0.45538366],[0.69029897 0.45292366],[0.70399261 0.45472166],[0.71176785 0.45973378],[0.70349729 0.45952618],[0.69011772 0.45793286],1663658798597
45,0.14467869611279113,0.212899290487941,0.17878899330036607,[0.66370678 0.45192036],[0.67868096 0.44843367],[0.69264507 0.45018986],[0.7008214  0.45535815],[0.69151223 0.4552021 ],[0.67773432 0.45400044],1663658798616
46,0.22568348505721633,0.24186262005617506,0.2337730525566957,[0.65015006 0.45085749],[0.66502488 0.44390404],[0.67906368 0.4454481 ],[0.68828338 0.45242375],[0.67767274 0.45333108],[0.66393167 0.4530609 ],1663658798635
47,0.19835630429018272,0.2588638430920053,0.22861007369109398,[0.63906819 0.45284769],[0.65245998 0.44496873],[0.66654503 0.44519928],[0.6772877  0.45186573],[0.66577572 0.45228386],[0.65233976 0.45300877],1663658798655
48,0.2227520887682393,0.25236192430232207,0.23755700653528067,[0.63286835 0.45641649],[0.64698368 0.44852132],[0.6611253  0.44875208],[0.67122114 0.45462647],[0.65957338 0.45685932],[0.64590454 0.45730576],1663658798680
49,0.20694516908707497,0.2638059147079718,0.2353755418975234,[0.63638061 0.4593147 ],[0.65078217 0.45230395],[0.66513425 0.45263568],[0.67530441 0.45805445],[0.6639291  0.46027407],[0.64989758 0.4606429 ],1663658798699
50,0.20964860713829772,0.2654208846650737,0.23753474590168572,[0.64094633 0.46184745],[0.65609306 0.45413598],[0.67114788 0.45437142],[0.68109667 0.46040106],[0.67018735 0.46231508],[0.65573645 0.46297312],1663658798719
51,0.20152081746629755,0.25727064543476186,0.22939573145052972,[0.64783031 0.46153134],[0.66222346 0.45436099],[0.67659718 0.45520487],[0.68649352 0.46168673],[0.67571837 0.4624494 ],[0.66188872 0.4626396 ],1663658798738
52,0.19911094585060116,0.2652304803504926,0.23217071310054688,[0.65343457 0.46065521],[0.66831219 0.45465544],[0.68240881 0.455778  ],[0.69163406 0.46166533],[0.68180597 0.46280476],[0.66786134 0.4628076 ],1663658798756
53,0.19025754732296418,0.2581502385115228,0.2242038929172435,[0.65613866 0.45783558],[0.67162853 0.45198637],[0.68648601 0.45313102],[0.69477642 0.45904881],[0.68598521 0.45985249],[0.67132688 0.45995006],1663658798775
54,0.2181018255878558,0.22015154831614336,0.21912668695199958,[0.66514385 0.45730817],[0.67879349 0.45177767],[0.69138879 0.45320866],[0.69917107 0.45930985],[0.69047916 0.46000773],[0.67794067 0.45974094],1663658798799
55,0.10977312199533905,0.1882254864481154,0.14899930422172722,[0.67711061 0.45673054],[0.69112462 0.4553076 ],[0.70406556 0.45757955],[0.71253115 0.46208957],[0.70341444 0.46120685],[0.69018531 0.45938036],1663658798821
56,0.1966699852274795,0.22953476852088714,0.21310237687418332,[0.68858373 0.46013865],[0.70369041 0.45669526],[0.7174775  0.45928246],[0.72382963 0.46499783],[0.71580452 0.46563405],[0.70216364 0.46396315],1663658798842
57,0.31821271527000605,0.25762972819411195,0.28792122173205903,[0.70555699 0.46398044],[0.71853209 0.45666349],[0.72981238 0.45852673],[0.73545074 0.46703351],[0.72787136 0.4674066 ],[0.71682769 0.46655226],1663658798862
58,0.3525588724770508,0.25291127471799363,0.3027350735975222,[0.71565294 0.46404096],[0.72856128 0.4580459 ],[0.73872501 0.46060726],[0.74367392 0.4677256 ],[0.7357198  0.46964943],[0.72531056 0.46792448],1663658798885
59,0.32173160199525064,0.2554108627917844,0.2885712323935175,[0.72091228 0.46414179],[0.73459345 0.4597027 ],[0.74573481 0.46298534],[0.75050306 0.47031474],[0.74294895 0.47178224],[0.73152649 0.4694548 ],1663658798908
60,0.3102001218405247,0.24285113881538178,0.27652563032795324,[0.72348255 0.46316621],[0.73877561 0.46014008],[0.7511642  0.46375895],[0.75458229 0.47055954],[0.74694598 0.47240731],[0.73429334 0.46931332],1663658798926
61,0.29590574445544376,0.23959369960082405,0.2677497220281339,[0.72692645 0.46077287],[0.74188858 0.45906624],[0.75399417 0.46365938],[0.75789964 0.47043112],[0.74883294 0.47154817],[0.73653066 0.46724039],1663658798948
62,0.2686760467965702,0.24957376813035026,0.25912490746346023,[0.73185617 0.46055499],[0.74905193 0.45924905],[0.76338184 0.46389541],[0.76750892 0.4705683 ],[0.7576654  0.47222766],[0.74366182 0.46742722],1663658798968
63,0.25589809925632767,0.23735123082749549,0.24662466504191158,[0.73655587 0.46261764],[0.75387979 0.46267492],[0.76748872 0.46791297],[0.77125818 0.47427168],[0.76144844 0.47526246],[0.74777365 0.46958598],1663658798986
64,0.2774445204698598,0.2598753930834327,0.2686599567766462,[0.74028933 0.46811336],[0.75755876 0.46795186],[0.77042902 0.47337463],[0.77164716 0.47966421],[0.76469773 0.48050624],[0.75171405 0.47530606],1663658799009
65,0.2310177336656544,0.2536437416414228,0.24233073765353857,[0.74661088 0.47069436],[0.76290196 0.47176716],[0.77489066 0.47656929],[0.77649665 0.48159584],[0.77003604 0.48212451],[0.7578519  0.47706717],1663658799028
66,0.26547253740348103,0.2218705947987444,0.24367156610111274,[0.7528882  0.47630772],[0.76711029 0.47691265],[0.77594709 0.48111022],[0.77502495 0.48572958],[0.77194226 0.48621291],[0.76286191 0.48154715],1663658799045
67,0.256183113632039,0.23354754159792415,0.2448653276149816,[0.75969321 0.47757983],[0.77426696 0.47935209],[0.78336596 0.4846293 ],[0.78370738 0.48948428],[0.77864009 0.48956761],[0.76914543 0.48397243],1663658799064
68,0.21789293934818854,0.2144890876067354,0.21619101347746197,[0.76702631 0.47935775],[0.78086179 0.48113897],[0.79092681 0.48666477],[0.79319507 0.49264315],[0.787287   0.49193341],[0.7769264 0.486168 ],1663658799085
69,0.23021567993922507,0.23524080018711807,0.23272824006317155,[0.77358776 0.47866628],[0.78722447 0.47963074],[0.79837877 0.48470715],[0.8002758  0.49094176],[0.79531926 0.49088466],[0.78449208 0.48567361],1663658799107
70,0.2102605875967825,0.23313341161060522,0.22169699960369388,[0.76953173 0.48033303],[0.78386009 0.48221153],[0.79478079 0.48743421],[0.79615104 0.49307293],[0.79171157 0.49299446],[0.78091532 0.48750663],1663658799125
71,0.167073051185933,0.22821706904769687,0.19764506011681493,[0.7665261  0.47568518],[0.78072083 0.47818568],[0.79256153 0.48408869],[0.79717404 0.49073383],[0.78962827 0.48907578],[0.77761519 0.48287329],1663658799146
72,0.20260646205709937,0.23475751214163326,0.21868198709936632,[0.75888193 0.47101337],[0.77591795 0.47334793],[0.78901231 0.47974199],[0.79294741 0.48572823],[0.78361481 0.48490745],[0.77033371 0.4784523 ],1663658799167
73,0.22662070024431893,0.2157154092018981,0.22116805472310852,[0.75406051 0.47161809],[0.77091527 0.47294557],[0.78333139 0.47874618],[0.78646135 0.48461792],[0.77796668 0.48452365],[0.76527047 0.47852832],1663658799189
74,0.2150478042736756,0.2204881253402718,0.2177679648069737,[0.74775994 0.46430063],[0.76611257 0.46547252],[0.78076851 0.47135553],[0.78576833 0.47720632],[0.77475023 0.47752246],[0.75995588 0.47154427],1663658799207
75,0.19018939010931427,0.19883053666318184,0.19450996338624804,[0.74924767 0.45844761],[0.76791823 0.45974666],[0.78339672 0.46539062],[0.78629601 0.47081444],[0.77822196 0.47088856],[0.7630477  0.46519315],1663658799225
76,0.2662709491265182,0.23890532145145096,0.2525881352889846,[0.74662364 0.46743077],[0.7631532  0.46755448],[0.77477634 0.47182795],[0.77604258 0.47703588],[0.76925766 0.47800577],[0.75737363 0.47336707],1663658799244
77,0.2698769621413899,0.2622543996873001,0.266065680914345,[0.74484921 0.47101161],[0.76088887 0.471062  ],[0.77270907 0.47556263],[0.77492011 0.48084074],[0.76711923 0.48180056],[0.75471818 0.47719479],1663658799264
78,0.23717975892088627,0.24298064585944024,0.24008020239016326,[0.74755692 0.47308564],[0.76297992 0.47366041],[0.77421242 0.47812998],[0.77700758 0.48356968],[0.76905322 0.48342365],[0.75729358 0.47845373],1663658799285
79,0.2326614620830424,0.25439137635152254,0.24352641921728246,[0.74627674 0.47129321],[0.76259446 0.47195458],[0.77455586 0.47651157],[0.77735072 0.48182338],[0.76952332 0.4822706 ],[0.75709301 0.47722563],1663658799309
80,0.25082845061778924,0.25290611373966515,0.2518672821787272,[0.74093819 0.46846038],[0.75793523 0.4679766 ],[0.77094984 0.47306165],[0.7760393  0.48023191],[0.76537269 0.48031807],[0.75177217 0.47510135],1663658799330
81,0.23108176841242323,0.2539698382473835,0.24252580332990337,[0.73654175 0.46392906],[0.75398421 0.4636842 ],[0.76768601 0.46896052],[0.7739346  0.47602245],[0.76233065 0.47613898],[0.74809819 0.47076392],1663658799352
82,0.26233288357619367,0.2075331858783794,0.23493303472728655,[0.72610468 0.45538959],[0.74591392 0.4549571 ],[0.76122051 0.46032897],[0.76701087 0.46705687],[0.75346369 0.46843961],[0.73786098 0.4625895 ],1663658799374
83,0.19254880212845565,0.19012529613947654,0.1913370491339661,[0.71405113 0.46305048],[0.73144382 0.46156397],[0.74685782 0.46583009],[0.75543642 0.47275817],[0.74322432 0.47294313],[0.72773713 0.46908253],1663658799396
84,0.16672004218250344,0.18984628980859516,0.1782831659955493,[0.693097   0.46274024],[0.70867479 0.46003515],[0.72280711 0.46298039],[0.73198956 0.46944475],[0.72042745 0.46887639],[0.70636529 0.46643254],1663658799415
85,0.17496149164087926,0.2642255459785736,0.21959351880972644,[0.66680157 0.45815715],[0.68371135 0.45466921],[0.69853359 0.45714766],[0.70785379 0.4626272 ],[0.69694191 0.46362391],[0.68174237 0.46219701],1663658799437
86,0.185937213484289,0.2805626560026483,0.23324993474346864,[0.65961105 0.45978361],[0.67362458 0.45419779],[0.68686205 0.45575622],[0.69659269 0.46259111],[0.68523282 0.4620598 ],[0.67219377 0.46133721],1663658799457
87,0.170448345351381,0.2791884116598839,0.22481837850563247,[0.65291768 0.45942754],[0.66777331 0.45354065],[0.68190056 0.45493942],[0.69199336 0.46190616],[0.68046814 0.46106163],[0.6666314  0.46050769],1663658799481
88,0.19161355515325298,0.2790895856644993,0.23535157040887617,[0.65039778 0.46175939],[0.66525215 0.45567593],[0.67949098 0.456918  ],[0.68930525 0.46332785],[0.67808819 0.46386674],[0.66412657 0.46342823],1663658799500
89,0.18950760842279785,0.2662996839485642,0.227903646185681,[0.64897335 0.46266258],[0.66439646 0.45666602],[0.67895764 0.45823336],[0.68891144 0.46494508],[0.67747116 0.46517977],[0.66310501 0.46462002],1663658799518
90,0.17970466668433277,0.26798995718304564,0.2238473119336892,[0.65335923 0.46381468],[0.66745985 0.45786577],[0.68108743 0.45923516],[0.69086623 0.46613908],[0.67952287 0.46547958],[0.6662603  0.46483204],1663658799537
91,0.1721285695792609,0.2259490519683676,0.19903881077381425,[0.65887141 0.45936614],[0.67292237 0.45497036],[0.68565673 0.45659369],[0.69461626 0.46200645],[0.68471646 0.46220461],[0.67162079 0.46149153],1663658799557
92,0.16686000034347076,0.22492497795035998,0.19589248914691537,[0.66917765 0.45757979],[0.68290597 0.45391163],[0.69551563 0.45534062],[0.70380992 0.4599435 ],[0.69436163 0.46067312],[0.68162102 0.45990384],1663658799578
93,0.18539979588191358,0.21902327738139812,0.20221153663165586,[0.68174225 0.45454004],[0.69600689 0.45083806],[0.70972872 0.45282668],[0.71683335 0.45870519],[0.70847392 0.45896032],[0.6950413  0.45761201],1663658799597
94,0.25021703514719285,0.28865742843559516,0.269437231791394,[0.69590282 0.4570823 ],[0.71031928 0.45150369],[0.72360951 0.45376742],[0.72905564 0.46066055],[0.72165757 0.46154198],[0.70900106 0.46007422],1663658799617
95,0.2791336238477467,0.2871869086132207,0.28316026623048374,[0.70893723 0.45729941],[0.72155297 0.45239371],[0.73222643 0.45464614],[0.73717654 0.46046305],[0.7305584  0.46179286],[0.71984869 0.46074653],1663658799639
96,0.3129577413088039,0.293411733918472,0.30318473761363796,[0.71765178 0.46034077],[0.73041815 0.45549679],[0.74088395 0.45820948],[0.74537987 0.46438316],[0.73859358 0.46604511],[0.72795534 0.46454293],1663658799659
97,0.2991430106807998,0.27505347760011084,0.2870982441404553,[0.72350538 0.4617967 ],[0.73703331 0.4584645 ],[0.74806243 0.46178058],[0.7517274  0.46800515],[0.74504566 0.46934146],[0.73367512 0.4669739 ],1663658799683
98,0.3101077984823289,0.2589076627335674,0.28450773060794815,[0.72928846 0.46565208],[0.74389642 0.46248502],[0.75538445 0.46610531],[0.75833046 0.4721598 ],[0.7516855  0.47413713],[0.73996305 0.47126013],1663658799702
99,0.26605968493591126,0.25935933396623845,0.26270950945107485,[0.73261982 0.46403223],[0.74749678 0.46279711],[0.7591626  0.46762899],[0.76379424 0.47399545],[0.75489366 0.47468877],[0.74272549 0.47062218],1663658799722
100,0.2809954707358321,0.27008612043620334,0.27554079558601774,[0.73560953 0.46674982],[0.75147343 0.46498233],[0.76321369 0.46907222],[0.76541477 0.47472048],[0.75892371 0.4761031 ],[0.74677968 0.47278139],1663658799744
101,0.2903076442475997,0.25942326109835023,0.27486545267297496,[0.74259675 0.46839252],[0.7579273  0.46730053],[0.76883662 0.47150299],[0.77101928 0.47710317],[0.76403928 0.47840831],[0.75260466 0.47437349],1663658799763
102,0.3012727004178999,0.2637210826202981,0.28249689151909896,[0.74002916 0.46864295],[0.75703454 0.4680832 ],[0.76856321 0.47271475],[0.76838869 0.47825041],[0.76291108 0.47953528],[0.7509014  0.47491881],1663658799786
103,0.30203607014512535,0.25641271242071745,0.2792243912829214,[0.74100745 0.46745965],[0.75847667 0.46761465],[0.7702862  0.47212407],[0.76991045 0.47646478],[0.76389259 0.4784967 ],[0.75158429 0.47379899],1663658799807
104,0.26592998821984565,0.22536447396459025,0.24564723109221795,[0.74985361 0.4702304 ],[0.76491612 0.4705053 ],[0.77559239 0.47503325],[0.77646923 0.48085397],[0.77107871 0.48128822],[0.76019961 0.47637296],1663658799829
105,0.25548333887708047,0.2543403287496818,0.2549118338133811,[0.74816751 0.4715077 ],[0.76390791 0.47157213],[0.77532768 0.47683436],[0.77876687 0.48276436],[0.77007353 0.48285031],[0.75812191 0.47803208],1663658799848
106,0.23380908523168595,0.24581608366688618,0.23981258444928605,[0.74659348 0.46807316],[0.76178724 0.46812797],[0.77276534 0.47212726],[0.7755338  0.47687829],[0.76800781 0.47722724],[0.75669211 0.47317407],1663658799867
107,0.23280104177756172,0.2535618856376198,0.24318146370759075,[0.74654454 0.46482575],[0.76428527 0.46531639],[0.77857065 0.46995446],[0.78218544 0.47507885],[0.77259326 0.47625217],[0.75818336 0.47135496],1663658799886
108,0.2450441288431705,0.2546937635014601,0.2498689461723153,[0.7443608 0.465783 ],[0.76098084 0.4660702 ],[0.77306175 0.47031081],[0.77478456 0.47468799],[0.76777321 0.47577363],[0.75514245 0.47144035],1663658799904
109,0.26936583825539456,0.2364066826297265,0.2528862604425605,[0.74862999 0.47212678],[0.76558322 0.47128564],[0.77735555 0.47515866],[0.77890134 0.48073059],[0.7720623  0.48185152],[0.75995457 0.47754917],1663658799926
110,0.19507420180359633,0.24209852196755874,0.21858636188557753,[0.75478232 0.47271577],[0.77238429 0.47303775],[0.78744435 0.47789901],[0.79452842 0.48470998],[0.78225183 0.48455119],[0.76727188 0.47887397],1663658799943
