FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663658766238
2,0.2474696084596898,0.21941790108802517,0.23344375477385748,[0.68458289 0.4568679 ],[0.69680429 0.45351708],[0.70838344 0.4550153 ],[0.71310198 0.46002072],[0.70686877 0.46191883],[0.69589847 0.46059281],1663658766257
3,0.3495868942738433,0.26897070621552954,0.30927880024468646,[0.6808269  0.44782609],[0.69174707 0.44093323],[0.70168477 0.44172865],[0.70695847 0.4469339 ],[0.69989771 0.45039457],[0.69034988 0.45026207],1663658766276
4,0.30798043548270315,0.26745225858962035,0.2877163470361618,[0.68169993 0.44832581],[0.69322991 0.44174939],[0.7049309  0.44209337],[0.70990503 0.44734502],[0.70460606 0.45050669],[0.69344926 0.45071086],1663658766295
5,0.3175759308664523,0.270421372131845,0.2939986514991486,[0.68143666 0.44733256],[0.69297951 0.4406963 ],[0.7045328  0.44127941],[0.70981336 0.44686434],[0.7035529  0.45005074],[0.69262588 0.44988957],1663658766316
6,0.30168983766853774,0.25101053154414577,0.27635018460634175,[0.67952454 0.44777656],[0.69229525 0.44138205],[0.70507646 0.44232672],[0.71033758 0.44789085],[0.70351887 0.45131931],[0.69133717 0.45079905],1663658766335
7,0.30446358174791643,0.25152419625042066,0.27799388899916855,[0.67965925 0.44766343],[0.69169903 0.44125906],[0.70359075 0.44202584],[0.70903742 0.44745001],[0.70239264 0.45069453],[0.69108379 0.45037687],1663658766354
8,0.2735397037116385,0.25561778291122905,0.2645787433114338,[0.68247992 0.44628564],[0.69532645 0.4411411 ],[0.7084834 0.4421792],[0.71412319 0.4473598 ],[0.70715564 0.4506889 ],[0.69453299 0.44981357],1663658766373
9,0.23768381359162286,0.25446543896260876,0.2460746262771158,[0.68247598 0.44678089],[0.69532919 0.4427093 ],[0.70836115 0.44371656],[0.71343482 0.44825882],[0.7074312  0.45089233],[0.69467974 0.45017892],1663658766391
10,0,0,0,0,0,0,0,0,0,1663658766406
11,0,0,0,0,0,0,0,0,0,1663658766423
12,0.27473420569761103,0.17901969712322424,0.22687695141041764,[0.68632996 0.45069399],[0.69692123 0.44823539],[0.70630288 0.44905382],[0.70742989 0.45238599],[0.70528013 0.45454457],[0.6964066  0.45425922],1663658766441
13,0.277335241941604,0.22071920146984012,0.24902722170572206,[0.69330537 0.44899055],[0.7037645 0.4449465],[0.71368408 0.44593519],[0.71786386 0.45043376],[0.71320266 0.45250416],[0.70355195 0.45200208],1663658766460
14,0.2697360690958111,0.08355808127214275,0.17664707518397693,[0.69861031 0.45156723],[0.71011114 0.4490968 ],[0.71914035 0.45111066],[0.7191245  0.45536396],[0.71814632 0.45611635],[0.70899647 0.45514631],1663658766480
15,0.5134790159021627,0.2713882663767306,0.3924336411394467,[0.71064925 0.44823343],[0.7224229  0.44499287],[0.73029822 0.44620988],[0.72599208 0.44935501],[0.72715962 0.45322937],[0.71944159 0.45253423],1663658766500
16,0.4475179711777288,0.24459005183719404,0.3460540115074614,[0.71541524 0.45148891],[0.72584754 0.44888923],[0.73303682 0.44999728],[0.72993785 0.45260823],[0.73032254 0.45560652],[0.72302365 0.45508105],1663658766517
17,0.41997857988344317,0.18511845407349603,0.30254851697846963,[0.71337104 0.4527047 ],[0.72199726 0.44778323],[0.72815233 0.44782126],[0.7260862  0.45160919],[0.72745991 0.45297608],[0.72138268 0.45326754],1663658766538
18,0.3201681832589506,0.21347617790872156,0.26682218058383605,[0.70471656 0.4535574 ],[0.71606499 0.4499346 ],[0.72641939 0.45113018],[0.72795987 0.45475972],[0.7241596  0.45807427],[0.71377987 0.45718387],1663658766560
19,0.3496645167311442,0.2693318748699787,0.3094981958005615,[0.69945264 0.46002498],[0.71061003 0.45447364],[0.7207064  0.45603839],[0.72505039 0.46220368],[0.71925652 0.46456271],[0.70931858 0.46370295],1663658766580
20,0.36622873454316834,0.3060173232823715,0.3361230289127699,[0.69214284 0.45985657],[0.70427221 0.4529373 ],[0.7156623  0.45518351],[0.72046828 0.46231779],[0.71361208 0.46496621],[0.70276707 0.46366233],1663658766601
21,0.35621253867982244,0.27828121559966673,0.3172468771397446,[0.68623179 0.45746729],[0.69993949 0.45040932],[0.71224838 0.45269513],[0.71668631 0.45983523],[0.70970309 0.46286178],[0.69794852 0.46151388],1663658766623
22,0.35620201312145433,0.26826170048280873,0.3122318568021315,[0.68261945 0.45660087],[0.69587141 0.44936088],[0.70819801 0.45124847],[0.71319723 0.4587684 ],[0.70595866 0.46161574],[0.69395691 0.46042854],1663658766649
23,0.3558137513169039,0.2755227476473418,0.31566824948212285,[0.68458456 0.45607358],[0.69674075 0.44850373],[0.70866209 0.44967741],[0.71399587 0.4570381 ],[0.70679426 0.45984784],[0.69544673 0.45902508],1663658766671
24,0.25538349322392145,0.22288920249779362,0.23913634786085752,[0.68418896 0.45479536],[0.69713998 0.45030475],[0.70907271 0.45229924],[0.71413201 0.45764294],[0.70749021 0.4594591 ],[0.69585723 0.4582319 ],1663658766690
25,0.26289375463968206,0.22419317740520986,0.24354346602244598,[0.68856883 0.45780742],[0.70076299 0.45359078],[0.71242338 0.45560247],[0.7175594  0.46104175],[0.71125084 0.4628472 ],[0.69987422 0.46153969],1663658766710
26,0.19644206124270827,0.22484377765057734,0.21064291944664282,[0.69581473 0.46172297],[0.70887375 0.45931879],[0.72104788 0.46173021],[0.72610319 0.46654439],[0.71942377 0.46730414],[0.70743871 0.4653956 ],1663658766729
27,0.21514083764765501,0.23553052516450584,0.22533568140608043,[0.69745177 0.46369296],[0.71083629 0.46128842],[0.72329974 0.46369749],[0.72796923 0.46899509],[0.72240752 0.47006148],[0.71016413 0.4681572 ],1663658766750
28,0.23792596280810013,0.23871421386587582,0.23832008833698798,[0.69437212 0.46063587],[0.70772123 0.45742717],[0.72004497 0.45991793],[0.72450435 0.46533909],[0.71827996 0.46674722],[0.70625871 0.46474078],1663658766772
29,0.2302385047162962,0.23482900337599638,0.2325337540461463,[0.69228679 0.45909831],[0.70530623 0.45627105],[0.71749711 0.45889351],[0.72288048 0.4644331 ],[0.71610796 0.46566588],[0.70411938 0.46356198],1663658766801
30,0.2650487906846966,0.23727455495675806,0.2511616728207273,[0.68731838 0.45596966],[0.70108229 0.45089343],[0.71388602 0.45325944],[0.71898079 0.46007282],[0.71185881 0.46122169],[0.69963372 0.45948035],1663658766823
31,0.2862339385544338,0.26267922532397014,0.27445658193920197,[0.68618566 0.45175138],[0.69909108 0.44652006],[0.71152151 0.44840193],[0.71685207 0.45528567],[0.70989215 0.45695245],[0.69779801 0.4553937 ],1663658766844
32,0.29365034048094546,0.25292703281134593,0.2732886866461457,[0.68846762 0.45201355],[0.70064467 0.44673905],[0.71251899 0.44838038],[0.71736789 0.4552412 ],[0.71081907 0.45674536],[0.69934285 0.45518199],1663658766862
