FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.268888462489925,0.23738572186288084,0.2531370921764029,[0.68863612 0.46711615],[0.69853288 0.46320474],[0.70916295 0.46369982],[0.71330851 0.46662894],[0.70824265 0.470128  ],[0.69804507 0.46996427],1663658548887
2,0.26794713084151983,0.23830011474912036,0.2531236227953201,[0.69697714 0.4681839 ],[0.70725924 0.46375036],[0.71788049 0.46421373],[0.72200304 0.46820465],[0.7171101  0.47060072],[0.70695186 0.47072154],1663658548910
3,0.32720302004720125,0.23583884591366958,0.2815209329804354,[0.70199668 0.47133589],[0.71211159 0.46579123],[0.72269309 0.46629074],[0.72748309 0.47146851],[0.72187197 0.47435969],[0.71167088 0.47434795],1663658548927
4,0.360907226737186,0.24981622207454846,0.30536172440586723,[0.7041555  0.47397357],[0.71415848 0.46735138],[0.72472012 0.46819168],[0.73008138 0.47445157],[0.72396219 0.47724688],[0.71379691 0.47697458],1663658548947
5,0.3602066124590939,0.27014879823392135,0.31517770534650763,[0.70236301 0.47366956],[0.71287131 0.46782416],[0.72292817 0.46884882],[0.726547   0.47481257],[0.72220564 0.47711653],[0.71246833 0.47695798],1663658548966
6,0.3110860452706743,0.25119672903351076,0.2811413871520925,[0.70093447 0.47041905],[0.71171784 0.46520889],[0.72211361 0.46646106],[0.72644067 0.47183466],[0.72119159 0.47391275],[0.71095747 0.4735595 ],1663658548988
7,0.3497160359224728,0.26446988411094724,0.30709296001671005,[0.70202333 0.47008216],[0.71296448 0.46366444],[0.7233063  0.46500665],[0.7284838  0.47144815],[0.72181422 0.47383055],[0.71181202 0.47317767],1663658549019
8,0.3531879497267121,0.2745555786074447,0.3138717641670784,[0.70129192 0.4689495 ],[0.7131182  0.46220917],[0.7243017  0.46354565],[0.72929955 0.47041374],[0.72294766 0.47309136],[0.71238285 0.47235221],1663658549038
9,0.339840254285411,0.26347960503907647,0.30165992966224375,[0.70211005 0.46909013],[0.71347684 0.46280634],[0.72408366 0.46387735],[0.72882867 0.47009817],[0.72277403 0.47263744],[0.71262115 0.47208256],1663658549060
10,0.3444207141792053,0.2531320068847055,0.2987763605319554,[0.70305741 0.46852016],[0.71412843 0.46145061],[0.72499961 0.46222579],[0.73016518 0.46911544],[0.72332567 0.47128174],[0.71303338 0.47085518],1663658549079
11,0.348960393359475,0.2495413458122115,0.29925086958584324,[0.7046026  0.47156906],[0.71711493 0.46496302],[0.72905999 0.46579695],[0.7327112  0.47236079],[0.72714847 0.47540215],[0.71569341 0.47469151],1663658549098
12,0.30630696096457416,0.2563012043964549,0.28130408268051454,[0.70414323 0.47077724],[0.71704251 0.4651162 ],[0.72944957 0.46543983],[0.73242551 0.47092965],[0.72773546 0.47385958],[0.71579468 0.47376052],1663658549116
13,0.3356828327830791,0.2838935666656549,0.309788199724367,[0.70433015 0.47394371],[0.71561462 0.46757832],[0.7268784  0.46818033],[0.73192775 0.47421074],[0.72557884 0.47722736],[0.71472025 0.47692469],1663658549136
14,0.40001999897757434,0.24121685219348615,0.3206184255855302,[0.69981837 0.47113198],[0.71099925 0.46433753],[0.72169769 0.46538812],[0.72590464 0.47176582],[0.71985888 0.47549716],[0.70950383 0.47483283],1663658549154
15,0.3880278665289058,0.2734243823027404,0.3307261244158231,[0.69560921 0.46818277],[0.70657212 0.46083415],[0.71687376 0.46191198],[0.72086847 0.46814156],[0.71589994 0.47122332],[0.70620108 0.47106791],1663658549175
16,0.3565742783719111,0.27730106899391643,0.31693767368291376,[0.69291693 0.46697995],[0.7039398  0.46022403],[0.71426654 0.46123472],[0.71816784 0.46699494],[0.71380508 0.46955717],[0.70382547 0.46989578],1663658549197
