FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.1944467745035102,0.13811644545122473,0.16628160997736746,[0.72945672 0.4601739 ],[0.74208605 0.46034038],[0.75321972 0.46445125],[0.75690889 0.46953842],[0.75054944 0.4692536 ],[0.73963428 0.46558037],1663658098911
2,0.2563846484288149,0.1778743101468094,0.21712947928781218,[0.73203897 0.46082309],[0.74620593 0.4586409 ],[0.75837755 0.46212184],[0.76106107 0.46780857],[0.75537652 0.46902353],[0.74351197 0.46594039],1663658098930
3,0.2275380385791997,0.1902367186465958,0.20888737861289775,[0.73308802 0.46106809],[0.74594766 0.45946318],[0.75620222 0.46320122],[0.76025707 0.46861392],[0.75324494 0.46850556],[0.74274051 0.4654128 ],1663658098952
4,0.25544482505313987,0.17197821322227128,0.21371151913770559,[0.72542328 0.46085373],[0.73861402 0.45841619],[0.74890584 0.46196523],[0.75283176 0.46748737],[0.74602658 0.46803132],[0.7353586  0.46538565],1663658098976
5,0.24898149565345587,0.17261650277841376,0.2107989992159348,[0.72019839 0.46112818],[0.73331523 0.45753032],[0.74410123 0.46068674],[0.74983001 0.46713582],[0.74117029 0.46730313],[0.73012924 0.46467096],1663658098999
6,0.23535270375006634,0.18227485036425228,0.2088137770571593,[0.71457672 0.45980236],[0.72941256 0.45629641],[0.74143803 0.45969057],[0.74600917 0.46636   ],[0.73857635 0.46626413],[0.72637182 0.46363601],1663658099019
7,0.2332842383014712,0.17082438770987346,0.20205431300567234,[0.71702033 0.46014005],[0.73066556 0.45714933],[0.74160665 0.46028179],[0.74740338 0.46691284],[0.73825312 0.46661085],[0.72703248 0.46355137],1663658099036
8,0.25487646998514674,0.20063916357356965,0.2277578167793582,[0.71826768 0.45685783],[0.731157   0.45444682],[0.74106103 0.45771059],[0.74439633 0.46333152],[0.73770392 0.46354261],[0.72769195 0.46052057],1663658099057
9,0.2614129269415135,0.24346966023896272,0.25244129359023815,[0.72247499 0.46186367],[0.73609948 0.45801932],[0.7476747  0.46104088],[0.75167942 0.46814355],[0.74585372 0.46832007],[0.7343666  0.46594647],1663658099078
10,0.30610088102256683,0.16400935169170763,0.23505511635713722,[0.73522794 0.46073553],[0.74987316 0.45804572],[0.76036781 0.46144027],[0.76189834 0.46676683],[0.75546807 0.46808043],[0.74478889 0.46484217],1663658099097
11,0.28460848690653123,0.21402937649405882,0.249318931700295,[0.73792022 0.46361133],[0.75038952 0.46274731],[0.75837338 0.46558636],[0.75860125 0.46954444],[0.75445294 0.46998501],[0.74582845 0.46717206],1663658099118
12,0.2456363151955412,0.17652545061490962,0.21108088290522542,[0.74461234 0.46380556],[0.75761956 0.46264175],[0.76780176 0.46633178],[0.77136993 0.47206885],[0.76403362 0.47204691],[0.7538048  0.46840605],1663658099137
13,0.21760739219234929,0.21010697985473975,0.21385718602354453,[0.71910363 0.45520827],[0.73583317 0.4534201 ],[0.74908251 0.45678508],[0.75222433 0.46167368],[0.74556422 0.4628258 ],[0.7318213  0.45998779],1663658099162
14,0.28527807377241615,0.24671536532879862,0.2659967195506074,[0.71152443 0.45135778],[0.72658235 0.4484944 ],[0.73811156 0.45182222],[0.74280661 0.45751512],[0.7336303  0.45955127],[0.72156459 0.4562729 ],1663658099182
15,0.2564453680977362,0.22155646177162683,0.2390009149346815,[0.71270221 0.45000407],[0.72576445 0.44706461],[0.7377035  0.45014465],[0.7437461  0.45712712],[0.73528069 0.45797455],[0.72338837 0.45484978],1663658099201
16,0.259990766262049,0.2123101216605917,0.23615044396132034,[0.71024436 0.43994144],[0.72376657 0.43691596],[0.73537838 0.44026929],[0.74191546 0.44668698],[0.73082542 0.44738829],[0.71925652 0.44398755],1663658099221
17,0.2734641123698011,0.20693784629352172,0.2402009793316614,[0.70800221 0.43972674],[0.72109044 0.43608293],[0.73271877 0.43904963],[0.73955846 0.44576582],[0.72861761 0.44693878],[0.71705866 0.44377059],1663658099241
18,0.24628606057157074,0.1917908235040485,0.21903844203780962,[0.70211178 0.4428781 ],[0.71602404 0.4402011 ],[0.72757465 0.44328892],[0.73293936 0.4490315 ],[0.72445083 0.4502809 ],[0.71261388 0.44724536],1663658099260
19,0.23135116712153514,0.23223294321361174,0.23179205516757345,[0.70146906 0.43552792],[0.71359259 0.43328023],[0.72410285 0.43607748],[0.7290169  0.44187203],[0.72170913 0.44229591],[0.71121752 0.43924135],1663658099278
20,0.2509507007034093,0.22705562757339523,0.23900316413840228,[0.70142347 0.43997735],[0.71324515 0.43690237],[0.72358441 0.43919152],[0.72853142 0.44576496],[0.72152925 0.44600606],[0.71109873 0.44334888],1663658099304
21,0.23900685196129204,0.2172479175368075,0.22812738474904976,[0.70055866 0.4373855 ],[0.71244872 0.4344306 ],[0.72260743 0.43674469],[0.7267524  0.44301459],[0.72091174 0.44299495],[0.71078205 0.4405379 ],1663658099327
22,0.22158672354482414,0.22025997508218143,0.22092334931350277,[0.69557273 0.43570009],[0.70797402 0.4330779 ],[0.71900076 0.43600076],[0.72342348 0.44244945],[0.71676952 0.44202888],[0.70597011 0.43902135],1663658099348
23,0.23596335638521185,0.2121425869399477,0.22405297166257976,[0.68831557 0.41942686],[0.7019307  0.41624561],[0.71477324 0.41904879],[0.72211242 0.42584911],[0.71089232 0.42641234],[0.6985805  0.42341262],1663658099371
24,0.24976463154130407,0.20939760070984967,0.22958111612557686,[0.68699455 0.43396968],[0.69890028 0.43004382],[0.7092579  0.43109789],[0.7141782  0.43719694],[0.70807666 0.43793958],[0.69769406 0.43666634],1663658099391
25,0.1871767381324974,0.20698742107244633,0.19708207960247187,[0.67882681 0.4302412 ],[0.69190454 0.42806768],[0.70355511 0.43013948],[0.70993692 0.43519044],[0.70197356 0.4357222 ],[0.69011593 0.43378463],1663658099409
26,0.2269311560481327,0.19067739844047052,0.20880427724430162,[0.67107117 0.42911604],[0.68298227 0.42595157],[0.69410348 0.42800122],[0.70090967 0.4333939 ],[0.6920225  0.43441013],[0.68072164 0.43251598],1663658099429
27,0,0,0,0,0,0,0,0,0,1663658099446
28,0,0,0,0,0,0,0,0,0,1663658099458
29,0,0,0,0,0,0,0,0,0,1663658099471
30,0,0,0,0,0,0,0,0,0,1663658099483
31,0,0,0,0,0,0,0,0,0,1663658099498
32,0,0,0,0,0,0,0,0,0,1663658099511
33,0,0,0,0,0,0,0,0,0,1663658099523
34,0,0,0,0,0,0,0,0,0,1663658099537
35,0,0,0,0,0,0,0,0,0,1663658099554
36,0,0,0,0,0,0,0,0,0,1663658099571
37,0,0,0,0,0,0,0,0,0,1663658099581
38,0,0,0,0,0,0,0,0,0,1663658099592
39,0,0,0,0,0,0,0,0,0,1663658099604
40,0,0,0,0,0,0,0,0,0,1663658099617
41,0,0,0,0,0,0,0,0,0,1663658099632
42,0,0,0,0,0,0,0,0,0,1663658099647
43,0,0,0,0,0,0,0,0,0,1663658099662
44,0,0,0,0,0,0,0,0,0,1663658099678
45,0,0,0,0,0,0,0,0,0,1663658099695
46,0,0,0,0,0,0,0,0,0,1663658099713
47,0,0,0,0,0,0,0,0,0,1663658099730
48,0,0,0,0,0,0,0,0,0,1663658099746
49,0,0,0,0,0,0,0,0,0,1663658099763
50,0,0,0,0,0,0,0,0,0,1663658099780
51,0,0,0,0,0,0,0,0,0,1663658099796
52,0,0,0,0,0,0,0,0,0,1663658099812
53,0,0,0,0,0,0,0,0,0,1663658099830
54,0,0,0,0,0,0,0,0,0,1663658099848
55,0,0,0,0,0,0,0,0,0,1663658099865
56,0,0,0,0,0,0,0,0,0,1663658099881
57,0,0,0,0,0,0,0,0,0,1663658099901
58,0,0,0,0,0,0,0,0,0,1663658099917
59,0,0,0,0,0,0,0,0,0,1663658099935
60,0,0,0,0,0,0,0,0,0,1663658099951
61,0,0,0,0,0,0,0,0,0,1663658099967
62,0,0,0,0,0,0,0,0,0,1663658099982
63,0,0,0,0,0,0,0,0,0,1663658099999
64,0,0,0,0,0,0,0,0,0,1663658100016
65,0,0,0,0,0,0,0,0,0,1663658100032
66,0,0,0,0,0,0,0,0,0,1663658100051
67,0,0,0,0,0,0,0,0,0,1663658100068
68,0,0,0,0,0,0,0,0,0,1663658100085
69,0,0,0,0,0,0,0,0,0,1663658100101
70,0,0,0,0,0,0,0,0,0,1663658100118
71,0,0,0,0,0,0,0,0,0,1663658100135
72,0,0,0,0,0,0,0,0,0,1663658100151
73,0,0,0,0,0,0,0,0,0,1663658100167
74,0,0,0,0,0,0,0,0,0,1663658100184
75,0,0,0,0,0,0,0,0,0,1663658100200
76,0,0,0,0,0,0,0,0,0,1663658100216
77,0,0,0,0,0,0,0,0,0,1663658100233
78,0,0,0,0,0,0,0,0,0,1663658100248
79,0,0,0,0,0,0,0,0,0,1663658100267
80,0,0,0,0,0,0,0,0,0,1663658100283
81,0,0,0,0,0,0,0,0,0,1663658100299
82,0,0,0,0,0,0,0,0,0,1663658100315
83,0,0,0,0,0,0,0,0,0,1663658100332
84,0,0,0,0,0,0,0,0,0,1663658100348
85,0,0,0,0,0,0,0,0,0,1663658100364
86,0,0,0,0,0,0,0,0,0,1663658100381
87,0,0,0,0,0,0,0,0,0,1663658100399
88,0,0,0,0,0,0,0,0,0,1663658100415
89,0,0,0,0,0,0,0,0,0,1663658100431
90,0,0,0,0,0,0,0,0,0,1663658100449
91,0,0,0,0,0,0,0,0,0,1663658100466
92,0,0,0,0,0,0,0,0,0,1663658100490
93,0.2454268841073701,0.25653182002792313,0.2509793520676466,[0.67370045 0.45130631],[0.68603015 0.44501919],[0.6990962 0.4440676],[0.70611173 0.44789979],[0.6988768  0.45211983],[0.68617147 0.45295954],1663658100521
94,0.25056082267688384,0.2130812025992335,0.23182101263805865,[0.67889988 0.45216656],[0.69157499 0.44474995],[0.70521629 0.44384897],[0.71097338 0.4486258 ],[0.70526278 0.45184296],[0.69231761 0.45289239],1663658100554
95,0.2712429099437822,0.2058857736028734,0.2385643417733278,[0.67856455 0.45042264],[0.69115955 0.44299534],[0.70466089 0.44249851],[0.71004641 0.44751024],[0.70461375 0.45090836],[0.69183296 0.45171076],1663658100582
96,0.32037672191483985,0.22419048452033324,0.27228360321758655,[0.67858899 0.45358169],[0.69057405 0.44583645],[0.70296854 0.44562897],[0.70787412 0.45085543],[0.70315725 0.45468545],[0.69126242 0.45559946],1663658100600
97,0.2919720201902099,0.21455637515397843,0.2532641976720942,[0.67734408 0.44951072],[0.68984979 0.44259393],[0.70295453 0.44252658],[0.70840573 0.44755468],[0.7027477  0.45136964],[0.69011509 0.45191887],1663658100619
98,0.29589253092833706,0.19463737118856206,0.24526495105844956,[0.67716479 0.45301104],[0.68957412 0.44605795],[0.70223224 0.44608989],[0.70714527 0.4510501 ],[0.7021597  0.45456332],[0.68989128 0.45535871],1663658100639
99,0.35030869199658216,0.20778380893131446,0.2790462504639483,[0.67649418 0.45182061],[0.68872219 0.44367528],[0.70079505 0.44422621],[0.70588148 0.44974005],[0.70041853 0.45387882],[0.68863535 0.45465577],1663658100662
100,0.3337643122945773,0.18199390172492663,0.257879107009752,[0.67657804 0.45360351],[0.68919015 0.44552368],[0.70155257 0.4460575 ],[0.70612895 0.45143628],[0.70104569 0.45523417],[0.68901861 0.45611069],1663658100683
101,0.3262409811186475,0.1976069963328183,0.2619239887257329,[0.67537224 0.45186529],[0.68797863 0.44468686],[0.70018083 0.44536638],[0.70437843 0.45055816],[0.69962156 0.45422649],[0.68767333 0.4547497 ],1663658100701
102,0.33188928651781835,0.18390747452599993,0.25789838052190917,[0.67658651 0.45175558],[0.68910813 0.44434699],[0.70129371 0.44524381],[0.70623863 0.45075107],[0.70048606 0.45437101],[0.6886133  0.45486623],1663658100723
103,0.3317676325602604,0.1596763390442055,0.24572198580223292,[0.67656928 0.4496021 ],[0.68863809 0.44256473],[0.69966567 0.4434005 ],[0.70369053 0.44842821],[0.69882792 0.45166603],[0.68794823 0.45224506],1663658100742
