FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663658859232
2,0.1858176362553241,0.2200972583378739,0.202957447296599,[0.62205458 0.44828966],[0.63022691 0.44706896],[0.63940883 0.4443467 ],[0.64182383 0.44077978],[0.63591653 0.44668368],[0.62669694 0.44802487],1663658859257
3,0.12804810780453282,0.21273598700455126,0.17039204740454206,[0.614838   0.44897363],[0.62711656 0.44718876],[0.64002496 0.44433942],[0.64568192 0.44078594],[0.63687408 0.44748348],[0.62391287 0.4490822 ],1663658859277
4,0.16439116350811606,0.21767162338885013,0.19103139344848308,[0.61085975 0.45121986],[0.62456697 0.44693413],[0.63919115 0.44456294],[0.64565301 0.44278106],[0.6359185  0.44974846],[0.62116647 0.4514327 ],1663658859297
5,0.14954362550829312,0.23488402921591672,0.1922138273621049,[0.6194275  0.45170301],[0.63143623 0.44991004],[0.64418525 0.44674912],[0.64954787 0.4420352 ],[0.64078975 0.45050147],[0.62776357 0.45233446],1663658859317
6,0.17736636640137537,0.2219531983555207,0.19965978237844803,[0.62470603 0.45205808],[0.63444817 0.4499293 ],[0.64458418 0.44730559],[0.64794397 0.44401786],[0.64131552 0.45049033],[0.63082892 0.45197847],1663658859334
7,0.2712426127906158,0.23380421292163145,0.2525234128561236,[0.62555903 0.45444164],[0.63243717 0.4501628 ],[0.64148861 0.44775483],[0.6453824 0.4461405],[0.63903433 0.45357755],[0.62970185 0.4547489 ],1663658859352
8,0,0,0,0,0,0,0,0,0,1663658859368
9,0.16758088153072934,0.23364663708959113,0.20061375931016023,[0.62062544 0.45251101],[0.62981385 0.45010322],[0.6407035  0.44774681],[0.64554864 0.44507921],[0.63757795 0.45134705],[0.6267361  0.45257765],1663658859389
10,0.1806700310999888,0.23248327986153472,0.20657665548076176,[0.62177438 0.45100307],[0.63185811 0.44802535],[0.64317316 0.44557011],[0.64801764 0.44280627],[0.64033729 0.45025337],[0.62900567 0.45145339],1663658859409
11,0.2818117285710721,0.23257902661354168,0.25719537759230693,[0.62665409 0.45181334],[0.63344556 0.44706023],[0.64224386 0.44484049],[0.6461004  0.44436896],[0.64072651 0.45099002],[0.63200492 0.45226669],1663658859429
12,0.21958095763009203,0.20209841930791278,0.21083968846900242,[0.62642401 0.45127928],[0.63325632 0.44789553],[0.64217919 0.44582915],[0.64670706 0.44431514],[0.64002049 0.45065427],[0.63123459 0.4514991 ],1663658859453
13,0.14324093446185784,0.21499279981889335,0.1791168671403756,[0.62606204 0.45333898],[0.63527417 0.45114651],[0.64587772 0.44855464],[0.65030324 0.44549766],[0.64329898 0.4516826 ],[0.63277757 0.45321953],1663658859476
14,0.16664927297956933,0.1983522645890785,0.18250076878432392,[0.62788439 0.45390642],[0.63587469 0.45118392],[0.64552963 0.44873056],[0.64879155 0.44648775],[0.64314753 0.45215136],[0.63369936 0.45356551],1663658859495
15,0.2111887512011425,0.2051986293788246,0.20819369028998355,[0.62791967 0.45537597],[0.63522983 0.45240343],[0.64419627 0.45028266],[0.64807999 0.44874293],[0.64178413 0.45456988],[0.63275325 0.45560178],1663658859516
16,0,0,0,0,0,0,0,0,0,1663658859531
17,0.31498565148110386,0.20447259899170842,0.2597291252364061,[0.63135302 0.4568134 ],[0.63909078 0.45295098],[0.64787871 0.45136362],[0.65085173 0.45162314],[0.64588714 0.4579004 ],[0.63707358 0.45847192],1663658859552
18,0.21651804565549482,0.18909802168895729,0.20280803367222605,[0.63502485 0.4536939 ],[0.64182878 0.45075577],[0.65007615 0.44889456],[0.65429342 0.44780225],[0.64812642 0.45330599],[0.63972485 0.45404226],1663658859570
19,0.3378498213966886,0.21183466962701694,0.27484224551185277,[0.63502872 0.44853339],[0.64121336 0.44417766],[0.64888823 0.44237298],[0.65203178 0.44270441],[0.64732724 0.44878617],[0.63954335 0.4494651 ],1663658859590
20,0,0,0,0,0,0,0,0,0,1663658859610
21,0,0,0,0,0,0,0,0,0,1663658859626
