FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663658469681
2,0,0,0,0,0,0,0,0,0,1663658469697
3,0,0,0,0,0,0,0,0,0,1663658469709
4,0,0,0,0,0,0,0,0,0,1663658469720
5,0,0,0,0,0,0,0,0,0,1663658469732
6,0,0,0,0,0,0,0,0,0,1663658469745
7,0,0,0,0,0,0,0,0,0,1663658469759
8,0,0,0,0,0,0,0,0,0,1663658469775
9,0,0,0,0,0,0,0,0,0,1663658469792
10,0,0,0,0,0,0,0,0,0,1663658469809
11,0,0,0,0,0,0,0,0,0,1663658469826
12,0,0,0,0,0,0,0,0,0,1663658469843
13,0,0,0,0,0,0,0,0,0,1663658469860
14,0,0,0,0,0,0,0,0,0,1663658469881
15,0,0,0,0,0,0,0,0,0,1663658469898
16,0,0,0,0,0,0,0,0,0,1663658469915
17,0,0,0,0,0,0,0,0,0,1663658469931
18,0,0,0,0,0,0,0,0,0,1663658469948
19,0,0,0,0,0,0,0,0,0,1663658469964
20,0,0,0,0,0,0,0,0,0,1663658469980
21,0,0,0,0,0,0,0,0,0,1663658469996
22,0,0,0,0,0,0,0,0,0,1663658470014
23,0,0,0,0,0,0,0,0,0,1663658470031
24,0,0,0,0,0,0,0,0,0,1663658470048
25,0,0,0,0,0,0,0,0,0,1663658470066
26,0,0,0,0,0,0,0,0,0,1663658470082
27,0,0,0,0,0,0,0,0,0,1663658470099
28,0,0,0,0,0,0,0,0,0,1663658470116
29,0,0,0,0,0,0,0,0,0,1663658470133
30,0,0,0,0,0,0,0,0,0,1663658470153
31,0,0,0,0,0,0,0,0,0,1663658470170
32,0,0,0,0,0,0,0,0,0,1663658470187
33,0,0,0,0,0,0,0,0,0,1663658470206
34,0,0,0,0,0,0,0,0,0,1663658470224
35,0,0,0,0,0,0,0,0,0,1663658470241
36,0,0,0,0,0,0,0,0,0,1663658470257
37,0,0,0,0,0,0,0,0,0,1663658470272
38,0,0,0,0,0,0,0,0,0,1663658470288
39,0,0,0,0,0,0,0,0,0,1663658470305
40,0,0,0,0,0,0,0,0,0,1663658470320
41,0,0,0,0,0,0,0,0,0,1663658470336
42,0,0,0,0,0,0,0,0,0,1663658470353
43,0,0,0,0,0,0,0,0,0,1663658470368
44,0,0,0,0,0,0,0,0,0,1663658470382
45,0,0,0,0,0,0,0,0,0,1663658470398
46,0,0,0,0,0,0,0,0,0,1663658470415
47,0,0,0,0,0,0,0,0,0,1663658470432
48,0,0,0,0,0,0,0,0,0,1663658470449
49,0,0,0,0,0,0,0,0,0,1663658470466
50,0,0,0,0,0,0,0,0,0,1663658470483
51,0,0,0,0,0,0,0,0,0,1663658470500
52,0,0,0,0,0,0,0,0,0,1663658470517
53,0,0,0,0,0,0,0,0,0,1663658470534
54,0,0,0,0,0,0,0,0,0,1663658470551
55,0,0,0,0,0,0,0,0,0,1663658470569
56,0,0,0,0,0,0,0,0,0,1663658470585
57,0,0,0,0,0,0,0,0,0,1663658470601
58,0,0,0,0,0,0,0,0,0,1663658470617
59,0,0,0,0,0,0,0,0,0,1663658470633
60,0,0,0,0,0,0,0,0,0,1663658470651
61,0,0,0,0,0,0,0,0,0,1663658470668
62,0,0,0,0,0,0,0,0,0,1663658470685
63,0,0,0,0,0,0,0,0,0,1663658470701
64,0,0,0,0,0,0,0,0,0,1663658470719
65,0,0,0,0,0,0,0,0,0,1663658470735
66,0,0,0,0,0,0,0,0,0,1663658470753
67,0,0,0,0,0,0,0,0,0,1663658470771
68,0,0,0,0,0,0,0,0,0,1663658470789
69,0,0,0,0,0,0,0,0,0,1663658470805
70,0,0,0,0,0,0,0,0,0,1663658470824
71,0,0,0,0,0,0,0,0,0,1663658470841
72,0,0,0,0,0,0,0,0,0,1663658470859
73,0,0,0,0,0,0,0,0,0,1663658470891
74,0,0,0,0,0,0,0,0,0,1663658470910
75,0,0,0,0,0,0,0,0,0,1663658470927
76,0,0,0,0,0,0,0,0,0,1663658470946
77,0,0,0,0,0,0,0,0,0,1663658470964
78,0,0,0,0,0,0,0,0,0,1663658470981
79,0,0,0,0,0,0,0,0,0,1663658470995
80,0,0,0,0,0,0,0,0,0,1663658471006
81,0,0,0,0,0,0,0,0,0,1663658471017
82,0,0,0,0,0,0,0,0,0,1663658471029
83,0,0,0,0,0,0,0,0,0,1663658471043
84,0,0,0,0,0,0,0,0,0,1663658471059
85,0,0,0,0,0,0,0,0,0,1663658471077
86,0,0,0,0,0,0,0,0,0,1663658471094
87,0,0,0,0,0,0,0,0,0,1663658471111
88,0,0,0,0,0,0,0,0,0,1663658471128
89,0,0,0,0,0,0,0,0,0,1663658471144
90,0,0,0,0,0,0,0,0,0,1663658471161
91,0,0,0,0,0,0,0,0,0,1663658471178
92,0,0,0,0,0,0,0,0,0,1663658471195
93,0,0,0,0,0,0,0,0,0,1663658471215
94,0,0,0,0,0,0,0,0,0,1663658471233
95,0,0,0,0,0,0,0,0,0,1663658471251
96,0,0,0,0,0,0,0,0,0,1663658471270
97,0,0,0,0,0,0,0,0,0,1663658471289
98,0,0,0,0,0,0,0,0,0,1663658471307
99,0,0,0,0,0,0,0,0,0,1663658471324
100,0,0,0,0,0,0,0,0,0,1663658471341
101,0,0,0,0,0,0,0,0,0,1663658471358
102,0,0,0,0,0,0,0,0,0,1663658471375
103,0,0,0,0,0,0,0,0,0,1663658471392
104,0,0,0,0,0,0,0,0,0,1663658471410
105,0,0,0,0,0,0,0,0,0,1663658471427
106,0,0,0,0,0,0,0,0,0,1663658471451
107,0,0,0,0,0,0,0,0,0,1663658471475
108,0,0,0,0,0,0,0,0,0,1663658471492
109,0,0,0,0,0,0,0,0,0,1663658471517
110,0,0,0,0,0,0,0,0,0,1663658471533
111,0,0,0,0,0,0,0,0,0,1663658471550
112,0,0,0,0,0,0,0,0,0,1663658471567
113,0,0,0,0,0,0,0,0,0,1663658471584
114,0,0,0,0,0,0,0,0,0,1663658471602
115,0,0,0,0,0,0,0,0,0,1663658471620
116,0,0,0,0,0,0,0,0,0,1663658471638
117,0,0,0,0,0,0,0,0,0,1663658471657
118,0,0,0,0,0,0,0,0,0,1663658471673
119,0,0,0,0,0,0,0,0,0,1663658471689
120,0,0,0,0,0,0,0,0,0,1663658471707
121,0,0,0,0,0,0,0,0,0,1663658471724
122,0,0,0,0,0,0,0,0,0,1663658471742
123,0,0,0,0,0,0,0,0,0,1663658471758
124,0,0,0,0,0,0,0,0,0,1663658471776
125,0,0,0,0,0,0,0,0,0,1663658471793
126,0,0,0,0,0,0,0,0,0,1663658471810
127,0,0,0,0,0,0,0,0,0,1663658471829
128,0,0,0,0,0,0,0,0,0,1663658471848
129,0,0,0,0,0,0,0,0,0,1663658471866
130,0,0,0,0,0,0,0,0,0,1663658471883
131,0,0,0,0,0,0,0,0,0,1663658471902
132,0,0,0,0,0,0,0,0,0,1663658471919
133,0,0,0,0,0,0,0,0,0,1663658471936
134,0,0,0,0,0,0,0,0,0,1663658471954
135,0,0,0,0,0,0,0,0,0,1663658471972
136,0,0,0,0,0,0,0,0,0,1663658471989
137,0,0,0,0,0,0,0,0,0,1663658472006
138,0,0,0,0,0,0,0,0,0,1663658472023
139,0,0,0,0,0,0,0,0,0,1663658472040
140,0,0,0,0,0,0,0,0,0,1663658472058
141,0,0,0,0,0,0,0,0,0,1663658472075
142,0,0,0,0,0,0,0,0,0,1663658472091
143,0,0,0,0,0,0,0,0,0,1663658472108
144,0,0,0,0,0,0,0,0,0,1663658472126
145,0,0,0,0,0,0,0,0,0,1663658472144
146,0,0,0,0,0,0,0,0,0,1663658472162
147,0,0,0,0,0,0,0,0,0,1663658472180
148,0,0,0,0,0,0,0,0,0,1663658472197
149,0,0,0,0,0,0,0,0,0,1663658472215
150,0,0,0,0,0,0,0,0,0,1663658472232
151,0,0,0,0,0,0,0,0,0,1663658472249
152,0,0,0,0,0,0,0,0,0,1663658472268
153,0,0,0,0,0,0,0,0,0,1663658472285
154,0,0,0,0,0,0,0,0,0,1663658472302
155,0,0,0,0,0,0,0,0,0,1663658472320
156,0,0,0,0,0,0,0,0,0,1663658472338
157,0,0,0,0,0,0,0,0,0,1663658472355
158,0,0,0,0,0,0,0,0,0,1663658472370
159,0,0,0,0,0,0,0,0,0,1663658472386
160,0,0,0,0,0,0,0,0,0,1663658472404
161,0,0,0,0,0,0,0,0,0,1663658472419
162,0,0,0,0,0,0,0,0,0,1663658472434
163,0,0,0,0,0,0,0,0,0,1663658472450
164,0,0,0,0,0,0,0,0,0,1663658472467
165,0,0,0,0,0,0,0,0,0,1663658472487
166,0,0,0,0,0,0,0,0,0,1663658472502
167,0,0,0,0,0,0,0,0,0,1663658472518
168,0,0,0,0,0,0,0,0,0,1663658472536
169,0,0,0,0,0,0,0,0,0,1663658472553
170,0,0,0,0,0,0,0,0,0,1663658472571
171,0,0,0,0,0,0,0,0,0,1663658472588
172,0,0,0,0,0,0,0,0,0,1663658472604
173,0,0,0,0,0,0,0,0,0,1663658472620
174,0,0,0,0,0,0,0,0,0,1663658472638
175,0,0,0,0,0,0,0,0,0,1663658472655
176,0,0,0,0,0,0,0,0,0,1663658472671
177,0,0,0,0,0,0,0,0,0,1663658472688
178,0,0,0,0,0,0,0,0,0,1663658472707
179,0,0,0,0,0,0,0,0,0,1663658472725
180,0,0,0,0,0,0,0,0,0,1663658472743
181,0,0,0,0,0,0,0,0,0,1663658472761
182,0,0,0,0,0,0,0,0,0,1663658472778
183,0,0,0,0,0,0,0,0,0,1663658472796
184,0,0,0,0,0,0,0,0,0,1663658472813
185,0,0,0,0,0,0,0,0,0,1663658472831
186,0,0,0,0,0,0,0,0,0,1663658472850
187,0,0,0,0,0,0,0,0,0,1663658472866
188,0,0,0,0,0,0,0,0,0,1663658472881
189,0,0,0,0,0,0,0,0,0,1663658472897
190,0,0,0,0,0,0,0,0,0,1663658472913
191,0,0,0,0,0,0,0,0,0,1663658472930
192,0,0,0,0,0,0,0,0,0,1663658472947
193,0,0,0,0,0,0,0,0,0,1663658472965
194,0,0,0,0,0,0,0,0,0,1663658472983
195,0,0,0,0,0,0,0,0,0,1663658473001
196,0,0,0,0,0,0,0,0,0,1663658473019
197,0,0,0,0,0,0,0,0,0,1663658473038
198,0,0,0,0,0,0,0,0,0,1663658473056
199,0,0,0,0,0,0,0,0,0,1663658473073
200,0,0,0,0,0,0,0,0,0,1663658473091
201,0,0,0,0,0,0,0,0,0,1663658473109
202,0,0,0,0,0,0,0,0,0,1663658473127
203,0,0,0,0,0,0,0,0,0,1663658473144
204,0,0,0,0,0,0,0,0,0,1663658473163
205,0,0,0,0,0,0,0,0,0,1663658473180
206,0,0,0,0,0,0,0,0,0,1663658473197
207,0,0,0,0,0,0,0,0,0,1663658473214
208,0,0,0,0,0,0,0,0,0,1663658473232
209,0,0,0,0,0,0,0,0,0,1663658473251
210,0,0,0,0,0,0,0,0,0,1663658473268
211,0,0,0,0,0,0,0,0,0,1663658473285
212,0,0,0,0,0,0,0,0,0,1663658473302
213,0,0,0,0,0,0,0,0,0,1663658473320
214,0,0,0,0,0,0,0,0,0,1663658473336
215,0,0,0,0,0,0,0,0,0,1663658473355
216,0,0,0,0,0,0,0,0,0,1663658473371
217,0,0,0,0,0,0,0,0,0,1663658473389
218,0,0,0,0,0,0,0,0,0,1663658473406
219,0,0,0,0,0,0,0,0,0,1663658473422
220,0,0,0,0,0,0,0,0,0,1663658473439
221,0,0,0,0,0,0,0,0,0,1663658473456
222,0,0,0,0,0,0,0,0,0,1663658473473
223,0,0,0,0,0,0,0,0,0,1663658473491
224,0,0,0,0,0,0,0,0,0,1663658473508
225,0,0,0,0,0,0,0,0,0,1663658473526
226,0,0,0,0,0,0,0,0,0,1663658473545
227,0,0,0,0,0,0,0,0,0,1663658473563
228,0,0,0,0,0,0,0,0,0,1663658473579
229,0,0,0,0,0,0,0,0,0,1663658473598
230,0,0,0,0,0,0,0,0,0,1663658473615
231,0,0,0,0,0,0,0,0,0,1663658473632
232,0,0,0,0,0,0,0,0,0,1663658473650
233,0,0,0,0,0,0,0,0,0,1663658473669
234,0,0,0,0,0,0,0,0,0,1663658473687
235,0,0,0,0,0,0,0,0,0,1663658473703
236,0,0,0,0,0,0,0,0,0,1663658473721
237,0,0,0,0,0,0,0,0,0,1663658473740
238,0,0,0,0,0,0,0,0,0,1663658473757
239,0,0,0,0,0,0,0,0,0,1663658473774
240,0,0,0,0,0,0,0,0,0,1663658473791
241,0,0,0,0,0,0,0,0,0,1663658473809
242,0,0,0,0,0,0,0,0,0,1663658473826
243,0,0,0,0,0,0,0,0,0,1663658473843
244,0,0,0,0,0,0,0,0,0,1663658473863
245,0,0,0,0,0,0,0,0,0,1663658473881
246,0,0,0,0,0,0,0,0,0,1663658473899
247,0,0,0,0,0,0,0,0,0,1663658473918
248,0,0,0,0,0,0,0,0,0,1663658473933
249,0,0,0,0,0,0,0,0,0,1663658473949
250,0,0,0,0,0,0,0,0,0,1663658473966
251,0,0,0,0,0,0,0,0,0,1663658473983
252,0,0,0,0,0,0,0,0,0,1663658474000
253,0,0,0,0,0,0,0,0,0,1663658474018
254,0,0,0,0,0,0,0,0,0,1663658474033
255,0,0,0,0,0,0,0,0,0,1663658474050
256,0,0,0,0,0,0,0,0,0,1663658474068
257,0,0,0,0,0,0,0,0,0,1663658474085
258,0,0,0,0,0,0,0,0,0,1663658474102
259,0,0,0,0,0,0,0,0,0,1663658474119
260,0,0,0,0,0,0,0,0,0,1663658474137
261,0,0,0,0,0,0,0,0,0,1663658474152
262,0,0,0,0,0,0,0,0,0,1663658474171
263,0,0,0,0,0,0,0,0,0,1663658474188
264,0,0,0,0,0,0,0,0,0,1663658474206
265,0,0,0,0,0,0,0,0,0,1663658474223
266,0,0,0,0,0,0,0,0,0,1663658474241
267,0,0,0,0,0,0,0,0,0,1663658474258
268,0,0,0,0,0,0,0,0,0,1663658474277
269,0,0,0,0,0,0,0,0,0,1663658474295
270,0,0,0,0,0,0,0,0,0,1663658474312
271,0,0,0,0,0,0,0,0,0,1663658474330
272,0,0,0,0,0,0,0,0,0,1663658474348
273,0,0,0,0,0,0,0,0,0,1663658474364
274,0,0,0,0,0,0,0,0,0,1663658474383
275,0,0,0,0,0,0,0,0,0,1663658474401
276,0,0,0,0,0,0,0,0,0,1663658474420
277,0,0,0,0,0,0,0,0,0,1663658474438
278,0,0,0,0,0,0,0,0,0,1663658474456
279,0,0,0,0,0,0,0,0,0,1663658474475
280,0,0,0,0,0,0,0,0,0,1663658474492
281,0,0,0,0,0,0,0,0,0,1663658474509
282,0,0,0,0,0,0,0,0,0,1663658474527
283,0,0,0,0,0,0,0,0,0,1663658474545
284,0,0,0,0,0,0,0,0,0,1663658474564
285,0,0,0,0,0,0,0,0,0,1663658474581
286,0,0,0,0,0,0,0,0,0,1663658474599
287,0,0,0,0,0,0,0,0,0,1663658474616
288,0,0,0,0,0,0,0,0,0,1663658474635
289,0,0,0,0,0,0,0,0,0,1663658474653
290,0,0,0,0,0,0,0,0,0,1663658474670
291,0,0,0,0,0,0,0,0,0,1663658474687
292,0,0,0,0,0,0,0,0,0,1663658474705
293,0,0,0,0,0,0,0,0,0,1663658474723
294,0,0,0,0,0,0,0,0,0,1663658474740
295,0,0,0,0,0,0,0,0,0,1663658474759
296,0,0,0,0,0,0,0,0,0,1663658474775
297,0,0,0,0,0,0,0,0,0,1663658474792
298,0,0,0,0,0,0,0,0,0,1663658474810
299,0,0,0,0,0,0,0,0,0,1663658474828
300,0,0,0,0,0,0,0,0,0,1663658474846
301,0,0,0,0,0,0,0,0,0,1663658474864
302,0,0,0,0,0,0,0,0,0,1663658474881
303,0,0,0,0,0,0,0,0,0,1663658474898
304,0,0,0,0,0,0,0,0,0,1663658474914
305,0,0,0,0,0,0,0,0,0,1663658474930
306,0,0,0,0,0,0,0,0,0,1663658474949
307,0,0,0,0,0,0,0,0,0,1663658474966
308,0,0,0,0,0,0,0,0,0,1663658474983
309,0,0,0,0,0,0,0,0,0,1663658475000
310,0,0,0,0,0,0,0,0,0,1663658475018
311,0,0,0,0,0,0,0,0,0,1663658475035
312,0,0,0,0,0,0,0,0,0,1663658475052
313,0,0,0,0,0,0,0,0,0,1663658475070
314,0,0,0,0,0,0,0,0,0,1663658475088
315,0,0,0,0,0,0,0,0,0,1663658475104
316,0,0,0,0,0,0,0,0,0,1663658475120
317,0,0,0,0,0,0,0,0,0,1663658475137
318,0,0,0,0,0,0,0,0,0,1663658475155
319,0,0,0,0,0,0,0,0,0,1663658475172
320,0,0,0,0,0,0,0,0,0,1663658475190
321,0,0,0,0,0,0,0,0,0,1663658475215
322,0,0,0,0,0,0,0,0,0,1663658475232
323,0,0,0,0,0,0,0,0,0,1663658475248
324,0,0,0,0,0,0,0,0,0,1663658475263
325,0,0,0,0,0,0,0,0,0,1663658475281
326,0,0,0,0,0,0,0,0,0,1663658475298
327,0,0,0,0,0,0,0,0,0,1663658475316
328,0,0,0,0,0,0,0,0,0,1663658475333
329,0,0,0,0,0,0,0,0,0,1663658475351
