FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663658257825
2,0.2618930605074403,0.14422168375937872,0.20305737213340952,[0.70278746 0.5047763 ],[0.70985156 0.50219703],[0.71607488 0.50228906],[0.71814603 0.504848  ],[0.71491617 0.50623405],[0.70881397 0.50599074],1663658257848
3,0.23790582489302556,0.22120780580273733,0.22955681534788144,[0.70413315 0.49646911],[0.71130884 0.49389496],[0.71825433 0.49443498],[0.72068238 0.49811286],[0.71820056 0.49833268],[0.71168    0.49789277],1663658257874
4,0.24742645363941843,0.22337087702460803,0.23539866533201323,[0.70415205 0.48895532],[0.71466964 0.48648596],[0.72402442 0.48802477],[0.72564745 0.49185407],[0.72263253 0.49305767],[0.71348476 0.49186862],1663658257903
5,0.28574845710317137,0.22616531011255234,0.25595688360786184,[0.70269573 0.4713479 ],[0.71518427 0.46683821],[0.72724849 0.46806958],[0.73129916 0.47297141],[0.72490662 0.47579286],[0.71357024 0.47498238],1663658257930
6,0.3089736615878914,0.23465439840671387,0.27181402999730264,[0.70157188 0.469578  ],[0.71373039 0.46354049],[0.72605735 0.46485168],[0.73126447 0.46988055],[0.72359335 0.47360894],[0.71203637 0.47263619],1663658257953
7,0.3312021515412477,0.23491726411366307,0.2830597078274554,[0.70071691 0.46930784],[0.71247888 0.46328238],[0.7240423  0.46463746],[0.72932804 0.46998009],[0.72163683 0.47377399],[0.71070254 0.47262448],1663658257974
8,0.2841812009931086,0.24437177150551756,0.2642764862493131,[0.70404035 0.46943328],[0.71524829 0.46426639],[0.72636098 0.46556109],[0.73244947 0.47167739],[0.72480989 0.47352326],[0.71412563 0.4722732 ],1663658257993
9,0.2981373130982071,0.25399969013734525,0.2760685016177762,[0.70173669 0.46961251],[0.71386486 0.46413791],[0.72571516 0.46544749],[0.73116428 0.47088823],[0.72383541 0.47392815],[0.71251428 0.47291148],1663658258011
10,0.28769659019990007,0.26554151416148547,0.27661905218069277,[0.70253581 0.47137004],[0.71499318 0.4658159 ],[0.72712129 0.46715397],[0.73268735 0.47297722],[0.72539949 0.4756017 ],[0.71400201 0.4745118 ],1663658258030
