FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663658659368
2,0,0,0,0,0,0,0,0,0,1663658659383
3,0,0,0,0,0,0,0,0,0,1663658659395
4,0,0,0,0,0,0,0,0,0,1663658659410
5,0,0,0,0,0,0,0,0,0,1663658659425
6,0,0,0,0,0,0,0,0,0,1663658659438
7,0,0,0,0,0,0,0,0,0,1663658659449
8,0,0,0,0,0,0,0,0,0,1663658659462
9,0,0,0,0,0,0,0,0,0,1663658659476
10,0,0,0,0,0,0,0,0,0,1663658659491
11,0,0,0,0,0,0,0,0,0,1663658659506
12,0,0,0,0,0,0,0,0,0,1663658659522
13,0,0,0,0,0,0,0,0,0,1663658659539
14,0,0,0,0,0,0,0,0,0,1663658659556
15,0,0,0,0,0,0,0,0,0,1663658659574
16,0,0,0,0,0,0,0,0,0,1663658659592
17,0,0,0,0,0,0,0,0,0,1663658659612
18,0,0,0,0,0,0,0,0,0,1663658659630
19,0,0,0,0,0,0,0,0,0,1663658659647
20,0,0,0,0,0,0,0,0,0,1663658659665
21,0,0,0,0,0,0,0,0,0,1663658659684
22,0,0,0,0,0,0,0,0,0,1663658659702
23,0,0,0,0,0,0,0,0,0,1663658659720
24,0,0,0,0,0,0,0,0,0,1663658659737
25,0,0,0,0,0,0,0,0,0,1663658659757
26,0,0,0,0,0,0,0,0,0,1663658659775
27,0,0,0,0,0,0,0,0,0,1663658659792
28,0,0,0,0,0,0,0,0,0,1663658659812
29,0,0,0,0,0,0,0,0,0,1663658659828
30,0,0,0,0,0,0,0,0,0,1663658659845
31,0,0,0,0,0,0,0,0,0,1663658659861
32,0,0,0,0,0,0,0,0,0,1663658659877
33,0,0,0,0,0,0,0,0,0,1663658659894
34,0,0,0,0,0,0,0,0,0,1663658659911
35,0,0,0,0,0,0,0,0,0,1663658659928
36,0,0,0,0,0,0,0,0,0,1663658659945
37,0,0,0,0,0,0,0,0,0,1663658659961
38,0,0,0,0,0,0,0,0,0,1663658659976
39,0,0,0,0,0,0,0,0,0,1663658659991
40,0,0,0,0,0,0,0,0,0,1663658660005
41,0,0,0,0,0,0,0,0,0,1663658660021
42,0,0,0,0,0,0,0,0,0,1663658660036
43,0,0,0,0,0,0,0,0,0,1663658660052
44,0,0,0,0,0,0,0,0,0,1663658660069
45,0,0,0,0,0,0,0,0,0,1663658660086
46,0,0,0,0,0,0,0,0,0,1663658660104
47,0,0,0,0,0,0,0,0,0,1663658660121
48,0,0,0,0,0,0,0,0,0,1663658660139
49,0,0,0,0,0,0,0,0,0,1663658660159
50,0,0,0,0,0,0,0,0,0,1663658660175
51,0,0,0,0,0,0,0,0,0,1663658660190
52,0,0,0,0,0,0,0,0,0,1663658660207
53,0,0,0,0,0,0,0,0,0,1663658660225
54,0,0,0,0,0,0,0,0,0,1663658660241
55,0,0,0,0,0,0,0,0,0,1663658660258
56,0,0,0,0,0,0,0,0,0,1663658660274
57,0,0,0,0,0,0,0,0,0,1663658660287
58,0,0,0,0,0,0,0,0,0,1663658660301
59,0,0,0,0,0,0,0,0,0,1663658660317
60,0,0,0,0,0,0,0,0,0,1663658660334
61,0,0,0,0,0,0,0,0,0,1663658660348
62,0,0,0,0,0,0,0,0,0,1663658660361
63,0,0,0,0,0,0,0,0,0,1663658660373
64,0,0,0,0,0,0,0,0,0,1663658660386
65,0,0,0,0,0,0,0,0,0,1663658660403
66,0,0,0,0,0,0,0,0,0,1663658660420
67,0,0,0,0,0,0,0,0,0,1663658660437
68,0,0,0,0,0,0,0,0,0,1663658660454
69,0,0,0,0,0,0,0,0,0,1663658660471
70,0,0,0,0,0,0,0,0,0,1663658660489
71,0,0,0,0,0,0,0,0,0,1663658660505
72,0,0,0,0,0,0,0,0,0,1663658660522
73,0,0,0,0,0,0,0,0,0,1663658660540
74,0,0,0,0,0,0,0,0,0,1663658660558
75,0,0,0,0,0,0,0,0,0,1663658660575
76,0,0,0,0,0,0,0,0,0,1663658660592
77,0,0,0,0,0,0,0,0,0,1663658660608
78,0,0,0,0,0,0,0,0,0,1663658660627
79,0,0,0,0,0,0,0,0,0,1663658660644
80,0,0,0,0,0,0,0,0,0,1663658660661
81,0,0,0,0,0,0,0,0,0,1663658660680
82,0,0,0,0,0,0,0,0,0,1663658660697
83,0,0,0,0,0,0,0,0,0,1663658660714
84,0,0,0,0,0,0,0,0,0,1663658660732
85,0,0,0,0,0,0,0,0,0,1663658660748
86,0,0,0,0,0,0,0,0,0,1663658660766
87,0,0,0,0,0,0,0,0,0,1663658660784
88,0,0,0,0,0,0,0,0,0,1663658660803
89,0,0,0,0,0,0,0,0,0,1663658660820
90,0,0,0,0,0,0,0,0,0,1663658660848
91,0,0,0,0,0,0,0,0,0,1663658660864
