FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663658205508
2,0,0,0,0,0,0,0,0,0,1663658205523
3,0,0,0,0,0,0,0,0,0,1663658205536
4,0,0,0,0,0,0,0,0,0,1663658205547
5,0,0,0,0,0,0,0,0,0,1663658205561
6,0,0,0,0,0,0,0,0,0,1663658205575
7,0,0,0,0,0,0,0,0,0,1663658205595
8,0,0,0,0,0,0,0,0,0,1663658205612
9,0,0,0,0,0,0,0,0,0,1663658205629
10,0,0,0,0,0,0,0,0,0,1663658205646
11,0,0,0,0,0,0,0,0,0,1663658205664
12,0,0,0,0,0,0,0,0,0,1663658205681
13,0,0,0,0,0,0,0,0,0,1663658205698
14,0,0,0,0,0,0,0,0,0,1663658205715
15,0,0,0,0,0,0,0,0,0,1663658205733
16,0,0,0,0,0,0,0,0,0,1663658205750
17,0,0,0,0,0,0,0,0,0,1663658205767
18,0,0,0,0,0,0,0,0,0,1663658205784
19,0,0,0,0,0,0,0,0,0,1663658205805
20,0,0,0,0,0,0,0,0,0,1663658205819
21,0,0,0,0,0,0,0,0,0,1663658205835
22,0,0,0,0,0,0,0,0,0,1663658205852
23,0,0,0,0,0,0,0,0,0,1663658205869
24,0,0,0,0,0,0,0,0,0,1663658205885
25,0,0,0,0,0,0,0,0,0,1663658205902
26,0,0,0,0,0,0,0,0,0,1663658205916
27,0,0,0,0,0,0,0,0,0,1663658205932
28,0,0,0,0,0,0,0,0,0,1663658205950
29,0,0,0,0,0,0,0,0,0,1663658205966
30,0,0,0,0,0,0,0,0,0,1663658205982
31,0,0,0,0,0,0,0,0,0,1663658206000
32,0,0,0,0,0,0,0,0,0,1663658206017
33,0,0,0,0,0,0,0,0,0,1663658206036
34,0,0,0,0,0,0,0,0,0,1663658206052
35,0,0,0,0,0,0,0,0,0,1663658206068
36,0,0,0,0,0,0,0,0,0,1663658206084
37,0,0,0,0,0,0,0,0,0,1663658206101
38,0,0,0,0,0,0,0,0,0,1663658206118
39,0,0,0,0,0,0,0,0,0,1663658206135
40,0,0,0,0,0,0,0,0,0,1663658206153
41,0,0,0,0,0,0,0,0,0,1663658206170
42,0,0,0,0,0,0,0,0,0,1663658206186
43,0,0,0,0,0,0,0,0,0,1663658206202
44,0,0,0,0,0,0,0,0,0,1663658206220
45,0,0,0,0,0,0,0,0,0,1663658206238
46,0,0,0,0,0,0,0,0,0,1663658206254
47,0,0,0,0,0,0,0,0,0,1663658206271
48,0,0,0,0,0,0,0,0,0,1663658206289
49,0,0,0,0,0,0,0,0,0,1663658206308
50,0,0,0,0,0,0,0,0,0,1663658206326
51,0,0,0,0,0,0,0,0,0,1663658206343
52,0,0,0,0,0,0,0,0,0,1663658206356
53,0,0,0,0,0,0,0,0,0,1663658206372
54,0,0,0,0,0,0,0,0,0,1663658206388
55,0,0,0,0,0,0,0,0,0,1663658206404
56,0,0,0,0,0,0,0,0,0,1663658206421
57,0,0,0,0,0,0,0,0,0,1663658206437
58,0,0,0,0,0,0,0,0,0,1663658206453
59,0,0,0,0,0,0,0,0,0,1663658206470
60,0,0,0,0,0,0,0,0,0,1663658206488
61,0,0,0,0,0,0,0,0,0,1663658206503
