FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663658396001
2,0,0,0,0,0,0,0,0,0,1663658396013
3,0,0,0,0,0,0,0,0,0,1663658396028
4,0,0,0,0,0,0,0,0,0,1663658396044
5,0,0,0,0,0,0,0,0,0,1663658396057
6,0,0,0,0,0,0,0,0,0,1663658396069
7,0,0,0,0,0,0,0,0,0,1663658396083
8,0,0,0,0,0,0,0,0,0,1663658396099
9,0,0,0,0,0,0,0,0,0,1663658396115
10,0,0,0,0,0,0,0,0,0,1663658396131
11,0,0,0,0,0,0,0,0,0,1663658396150
12,0,0,0,0,0,0,0,0,0,1663658396166
13,0,0,0,0,0,0,0,0,0,1663658396181
14,0,0,0,0,0,0,0,0,0,1663658396195
15,0,0,0,0,0,0,0,0,0,1663658396208
16,0,0,0,0,0,0,0,0,0,1663658396225
17,0,0,0,0,0,0,0,0,0,1663658396241
18,0,0,0,0,0,0,0,0,0,1663658396256
19,0,0,0,0,0,0,0,0,0,1663658396273
20,0,0,0,0,0,0,0,0,0,1663658396290
21,0,0,0,0,0,0,0,0,0,1663658396307
22,0,0,0,0,0,0,0,0,0,1663658396325
23,0,0,0,0,0,0,0,0,0,1663658396343
24,0,0,0,0,0,0,0,0,0,1663658396360
25,0,0,0,0,0,0,0,0,0,1663658396379
26,0,0,0,0,0,0,0,0,0,1663658396399
27,0,0,0,0,0,0,0,0,0,1663658396416
28,0,0,0,0,0,0,0,0,0,1663658396433
29,0,0,0,0,0,0,0,0,0,1663658396451
30,0,0,0,0,0,0,0,0,0,1663658396468
31,0,0,0,0,0,0,0,0,0,1663658396487
32,0,0,0,0,0,0,0,0,0,1663658396506
33,0,0,0,0,0,0,0,0,0,1663658396523
34,0,0,0,0,0,0,0,0,0,1663658396539
35,0,0,0,0,0,0,0,0,0,1663658396555
36,0,0,0,0,0,0,0,0,0,1663658396570
37,0,0,0,0,0,0,0,0,0,1663658396586
38,0,0,0,0,0,0,0,0,0,1663658396602
39,0,0,0,0,0,0,0,0,0,1663658396619
40,0,0,0,0,0,0,0,0,0,1663658396637
41,0,0,0,0,0,0,0,0,0,1663658396656
42,0,0,0,0,0,0,0,0,0,1663658396674
43,0,0,0,0,0,0,0,0,0,1663658396689
44,0,0,0,0,0,0,0,0,0,1663658396705
45,0,0,0,0,0,0,0,0,0,1663658396722
46,0,0,0,0,0,0,0,0,0,1663658396739
47,0,0,0,0,0,0,0,0,0,1663658396755
48,0,0,0,0,0,0,0,0,0,1663658396772
49,0,0,0,0,0,0,0,0,0,1663658396787
50,0,0,0,0,0,0,0,0,0,1663658396802
51,0,0,0,0,0,0,0,0,0,1663658396819
52,0,0,0,0,0,0,0,0,0,1663658396837
53,0,0,0,0,0,0,0,0,0,1663658396854
54,0,0,0,0,0,0,0,0,0,1663658396871
55,0,0,0,0,0,0,0,0,0,1663658396890
56,0,0,0,0,0,0,0,0,0,1663658396908
57,0,0,0,0,0,0,0,0,0,1663658396925
58,0,0,0,0,0,0,0,0,0,1663658396942
59,0,0,0,0,0,0,0,0,0,1663658396960
60,0,0,0,0,0,0,0,0,0,1663658396981
61,0,0,0,0,0,0,0,0,0,1663658396998
62,0,0,0,0,0,0,0,0,0,1663658397012
63,0,0,0,0,0,0,0,0,0,1663658397027
64,0,0,0,0,0,0,0,0,0,1663658397040
65,0,0,0,0,0,0,0,0,0,1663658397053
66,0,0,0,0,0,0,0,0,0,1663658397068
67,0,0,0,0,0,0,0,0,0,1663658397084
68,0,0,0,0,0,0,0,0,0,1663658397100
69,0,0,0,0,0,0,0,0,0,1663658397115
70,0,0,0,0,0,0,0,0,0,1663658397133
71,0,0,0,0,0,0,0,0,0,1663658397148
72,0,0,0,0,0,0,0,0,0,1663658397165
