FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP
1,0.37944497327241367,3.913833667671749,10.314627794164776,1,1662604131349
2,0.41455539649255074,3.4236301916744805,8.258558978223313,1,1662604131375
3,0.42444414821280707,3.4699250965081747,8.17522190167746,1,1662604131402
4,0.43157886548399044,3.5310907213328186,8.181797126170455,1,1662604131429
5,0.5121970392066046,3.3578819667986695,6.555840252415443,1,1662604131464
6,0.48620102251524777,3.231687270704714,6.64681298691297,1,1662604131492
7,0.5128186442546715,3.322789655676744,6.479463437812548,1,1662604131522
8,0.4423697528161381,3.614334759048141,8.170393061549046,1,1662604131553
9,0.46173008957220407,3.77636770975189,8.178734275798918,1,1662604131585
10,0.46809972028281677,3.9030180138152923,8.338005439219584,1,1662604131612
11,0.47025919386065207,3.8878345484486645,8.267429109744771,1,1662604131641
12,0.4852756836941822,3.598732580981377,7.415851858856534,1,1662604131678
13,0.5085470057021628,3.8390770726219166,7.549109579990963,1,1662604131706
14,0.4965077272270844,4.459349328111925,8.981429862162814,1,1662604131731
15,0.4860731576527463,4.368070590350108,8.986446837434057,1,1662604131758
16,0.5035913314740378,4.6832694212683545,9.299741930744089,1,1662604131789
17,0.5250646412682194,4.323427956764127,8.234087037972122,1,1662604131818
18,0.5131719813022761,4.943814328012516,9.633835260192114,1,1662604131845
19,0.5093048522350928,4.472549922013138,8.781675458981548,1,1662604131871
20,0.48861959267142785,4.323976854796208,8.849372640085404,1,1662604131903
21,0.510987316436077,4.474288013824839,8.756162569809224,1,1662604131934
22,0.5652027849763118,4.828717671099083,8.54333665624358,1,1662604131961
23,0.5634016063713181,4.748453141512245,8.428185308337065,1,1662604131990
24,0.5840666239819604,4.452427382307023,7.623149824846936,1,1662604132018
25,0.5764852292771998,4.505608254204221,7.815652553411257,1,1662604132055
26,0.6017586774441264,4.973512508573322,8.264961844335208,1,1662604132084
27,0.5849372517070816,4.353470980502935,7.442629047470921,1,1662604132111
28,0.6166720834846051,4.94724717568724,8.022492517793284,1,1662604132137
29,0.6265131473769717,4.67076664470483,7.455177380171464,1,1662604132169
30,0.6040904841216241,4.242642813713205,7.023190937831452,1,1662604132206
31,0.5871104265790353,5.211940282735004,8.877274268665003,1,1662604132237
32,0.6146361830426663,5.126588155143669,8.340849915091635,1,1662604132266
33,0.5427592242845107,4.803899252521104,8.850884586722255,1,1662604132292
34,0.5793603050473859,4.652438337676535,8.030302209427365,1,1662604132323
35,0.5485532082379926,3.53547357900157,6.445087779830625,1,1662604132353
36,0.5612011217090394,4.651919947717551,8.289220687141441,1,1662604132380
37,0.6597673067837762,4.480930462824488,6.79168309304088,1,1662604132408
38,0.6936239375984232,3.683906742191227,5.311100933088099,1,1662604132435
39,0.646586004264603,4.05722426991748,6.2748408458546505,1,1662604132480
40,0.6818558861190185,4.2547839464354436,6.240004718083152,1,1662604132527
41,0.5626208359840663,3.8577917238820207,6.856823418447438,1,1662604132564
42,0.47175074041073406,3.528403656220341,7.479381279080356,1,1662604134756
43,0.48162141351098053,3.0179094347396123,6.266144631608674,1,1662604134782
44,0.4780648104037517,3.2402489483155,6.777844505181073,1,1662604134810
45,0.4486845311934746,3.6546961792118884,8.14535809712586,1,1662604134840
46,0.47460426675555945,3.8497596019966487,8.111514943415862,1,1662604134869
47,0.489831115151609,3.662130793745224,7.476313121945608,1,1662604134906
48,0.5053955568681259,3.704711212963785,7.330320107919873,1,1662604134938
49,0.5077945698243824,3.9368985845520297,7.752935573756886,1,1662604134965
50,0.4867186839127462,3.840124064735829,7.889822584711472,1,1662604134995
51,0.4594520061355788,3.9922860446049984,8.689234112141241,1,1662604135023
52,0.4015652519814548,3.8137921449409204,9.497316130124352,1,1662604135056
53,0.46353818676809544,4.376176954910034,9.440812170021715,1,1662604135091
54,0.4384376461302342,3.0827614179071996,7.031242515592494,1,1662604135121
55,0.5197002818892005,3.9289260208966286,7.55998439449427,1,1662604135151
56,0.4970966665725793,3.6369927385294205,7.316469779622625,1,1662604135182
57,0.5194752238022098,4.373253027251387,8.418597898167523,1,1662604135216
58,0.43684862561983995,3.6489964872733163,8.352999811080538,1,1662604135243
59,0.4383513547516271,3.6862558985854235,8.409363535956405,1,1662604135274
60,0.4646087096244837,3.764188302680185,8.101846187348833,1,1662604135302
61,0.4727123473539696,3.447565965942196,7.293158271071434,1,1662604135334
62,0.5100054421718283,3.9992352654972168,7.841554098847863,1,1662604135363
63,0.5127251474913389,3.898891476292092,7.6042524837499865,1,1662604135393
64,0.5137315407167556,4.225142416154141,8.224416998534378,1,1662604135423
65,0.513610141018826,3.175353816875823,6.182420406608429,1,1662604135454
66,0.5172627957389533,4.021378326974209,7.774342868076047,1,1662604135484
67,0.48711377336115025,4.30834585442225,8.844639774182708,1,1662604135515
68,0.4358507242187711,3.9925552414468877,9.160373080951594,1,1662604135544
69,0.46371640637986566,4.653774278498471,10.035819769305741,1,1662604135575
70,0.441315862762486,4.14140569748036,9.384221250413662,1,1662604135603
71,0.4333139798424647,3.3775218163787524,7.7946292376873725,1,1662604135638
72,0.4259924086706232,3.096498626192085,7.268905649880474,1,1662604135664
73,0.418748801522307,3.578544427985713,8.545802196869289,1,1662604135693
74,0.5037444981458478,3.1802980726136387,6.31331574700962,1,1662604135720
75,0.4689805933975463,3.6103535097716635,7.698300442703464,1,1662604135747
76,0.5062315694856615,2.706603192921786,5.3465713244073925,1,1662604135781
77,0.4565229853844682,3.928794292726306,8.605906862318463,1,1662604135813
78,0.4213612886477065,3.357999514219041,7.9694067886397875,1,1662604135845
79,0.5590964513033246,3.5993883221719147,6.437866514411395,1,1662604135873
80,0.5058987870232043,2.7801056457762754,5.495379149127627,1,1662604135904
81,0.46970262300961535,2.747273436742131,5.848963369927554,1,1662604135935
82,0.4924742167954974,3.4713333374052477,7.048761577799996,1,1662604135962
83,0.4665497082245986,2.5181917725642133,5.397477971097449,1,1662604135994
84,0.4284642567451207,3.1773916079049473,7.415768195093747,1,1662604136024
85,0.4310095419030655,4.074633276135927,9.453696217826,1,1662604136052
86,0.4730745222556565,3.0815888693684363,6.51396074909124,1,1662604136082
87,0.39547375977112686,3.453615351225415,8.732855887136813,1,1662604136114
88,0.40898284813568553,3.5510997264566826,8.68275954026942,1,1662604136142
89,0.35748898133365636,3.69978275242621,10.349361646402969,1,1662604136167
90,0.37987986569860477,3.7151063388495262,9.77968740727385,1,1662604136194
91,0.4760400758271241,3.405671031516712,7.1541687443002075,1,1662604136226
92,0.4083456983431438,3.496639903833269,8.562940464466333,1,1662604136261
93,0.41012067806494945,3.261861775470115,7.953419444394717,1,1662604136286
94,0.36046714849296846,3.3246890391983515,9.223278884353606,1,1662604136315
95,0.4319765751555028,3.543702305649115,8.203459422246343,1,1662604136342
96,0.4601435432610403,3.4988783730067046,7.603884536138724,1,1662604136374
97,0.402229471574552,4.113915687773905,10.22778284164442,1,1662604136405
98,0.5105479010395219,3.4870740410418333,6.830062436730881,1,1662604136432
99,0.455192065480432,3.316576163917331,7.286102758440777,1,1662604136458
100,0.4151804360820922,3.240610626940052,7.805306669843415,1,1662604136490
101,0.4963834501851887,3.0746018651815827,6.194005589901361,1,1662604136519
102,0.4289018885903454,3.5342089741735307,8.240133858559759,1,1662604136548
103,0.4443730320104236,4.164580640302857,9.371812284515881,1,1662604136574
104,0.4913020446957407,3.9483999544579933,8.03660395287629,1,1662604136602
105,0.4833081242324483,3.906036778290871,8.081876927879351,1,1662604136630
106,0.44797059184639415,4.6609665191444165,10.404626116043412,1,1662604136667
107,0.4615735622335122,3.706639278529648,8.030441043012862,1,1662604136694
108,0.5123950648381757,3.9057507424773843,7.622537784806527,1,1662604136722
109,0.5018078995796318,4.050413911715366,8.071642385678718,1,1662604136752
110,0.3883491227559455,4.313104391184534,11.106255012439066,1,1662604136781
111,0.3736085662473835,4.052079370832694,10.845788177537733,1,1662604136812
112,0.3757720576273523,4.309311077491491,11.467885889921524,1,1662604136844
113,0.4722291377267668,3.882843903643951,8.22237255908291,1,1662604136870
114,0.5108586825456097,3.4650369794652187,6.7827700650969325,1,1662604136900
115,0.47212064194026515,4.530081608116235,9.595178023775969,1,1662604136932
116,0.3802475216666186,3.735870868915976,9.824839495446849,1,1662604136961
117,0.4857146571973666,3.899886332138234,8.02917160178171,1,1662604136992
118,0.5048724388033443,4.554121638374909,9.020341156211956,1,1662604137021
119,0.5181878203097658,3.581905113207449,6.912368397748588,1,1662604137049
120,0.511142003882836,4.339747140056472,8.490296448129959,1,1662604137081
121,0.5405433421706112,4.824080059697037,8.92450185460691,1,1662604137112
122,0.5153478213713387,4.222268820823344,8.193046803977753,1,1662604137138
