FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP,NOSE_x,NOSE_y
1,0.31936362249152545,4.059542283138325,12.711348435578468,1,1662702268260,0.37975165247917175,0.38688015937805176
2,0.3091687770662105,4.034907490993087,13.050824631392144,1,1662702268279,0.3766743540763855,0.3915001451969147
3,0.24956056077866404,4.191875564983592,16.797027350412865,1,1662702268303,0.3769124746322632,0.3927593231201172
4,0.2480661742165321,4.380323791075041,17.6578842516898,1,1662702268326,0.37403860688209534,0.3906157612800598
5,0.2867427733772029,4.1495889269450075,14.471468201524047,1,1662702268343,0.37360918521881104,0.39228326082229614
6,0.244144250614345,4.292238132933164,17.580746309333605,1,1662702268365,0.3734503388404846,0.3909566104412079
7,0.2509293320493069,4.199885759343013,16.737324907547066,1,1662702268386,0.36283013224601746,0.3957003057003021
8,0.3146743090858871,3.618011899320682,11.497639924373944,1,1662702268411,0.35511070489883423,0.4028903841972351
9,0.28650653771569445,4.659705227274913,16.26387050161774,1,1662702268429,0.35791370272636414,0.40997380018234253
10,0.34298210311260807,4.451159566928945,12.977818744867681,1,1662702268446,0.3566786050796509,0.41368117928504944
11,0.30712010161592634,4.450159558740157,14.48996511568419,1,1662702268463,0.35648107528686523,0.41850608587265015
12,0.28023092177212394,4.482466074856923,15.995615496358182,1,1662702268481,0.36172521114349365,0.41232216358184814
13,0.312941847052555,3.8640425070522166,12.347477793224934,1,1662702268500,0.36507245898246765,0.40811479091644287
14,0.27812547275002003,3.85024866449522,13.843567172848761,1,1662702268520,0.3705049753189087,0.402594655752182
15,0.27333981319237516,4.131029340965249,15.113163694371341,1,1662702268538,0.36784088611602783,0.40251392126083374
16,0.27353266265707465,4.175416349692894,15.26478157720994,1,1662702268557,0.367622435092926,0.4044816493988037
17,0.2845383908940058,3.9478184508872123,13.874466775760412,1,1662702268574,0.36536335945129395,0.40730738639831543
18,0.2821421485353865,4.064162134746991,14.404661465308365,1,1662702268593,0.36386093497276306,0.4073588252067566
19,0.2675298777694398,4.156058286268378,15.534931353910737,1,1662702268614,0.36511683464050293,0.40842992067337036
20,0.2923877566427639,3.763099556625966,12.870236427935248,1,1662702268634,0.36710861325263977,0.4131552577018738
21,0.2743778550478489,4.265181985787882,15.54492065346919,1,1662702268653,0.36671188473701477,0.4140689969062805
22,0.2939533127429561,4.561206903645871,15.516773262679177,1,1662702268671,0.36622804403305054,0.4228324294090271
23,0.2815636102670671,4.692689133960373,16.66653275794159,1,1662702268689,0.3551189601421356,0.42560315132141113
24,0.2697760240133891,4.2486722316388414,15.748887423101682,1,1662702268708,0.35531705617904663,0.4316466748714447
25,0.27802698809695436,3.8469811955764595,13.836718593070286,1,1662702268728,0.3585274815559387,0.43659621477127075
26,0.27331238554832893,4.008626806692087,14.66683186951019,1,1662702268749,0.3606458604335785,0.43990230560302734
27,0.28630481530606444,3.9716432000052464,13.872079642668588,1,1662702268769,0.3712429404258728,0.4252452850341797
28,0.2724393186816794,4.5524485786716715,16.709954351305633,1,1662702268791,0.3725692331790924,0.4212120771408081
29,0.2586276395678259,3.9767913599015468,15.376513378643045,1,1662702268808,0.37403643131256104,0.41427838802337646
30,0.26222932277796546,4.02093938070943,15.333675647379966,1,1662702268827,0.37647733092308044,0.41313138604164124
31,0.27238847824237733,3.9994296588660982,14.682815090685725,1,1662702268846,0.3824959993362427,0.41627395153045654
32,0.28280767924977124,4.18832052558581,14.809783584012058,1,1662702268865,0.3807121515274048,0.417403906583786
33,0.28085088066033187,3.917952336476606,13.950293932726087,1,1662702268886,0.38196539878845215,0.41697052121162415
34,0.2609898228760494,4.105272568396341,15.729627014406757,1,1662702268906,0.38478517532348633,0.4149111211299896
