FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP,NOSE_x,NOSE_y
1,0.3286480626040831,4.792410508312631,14.582196135097773,1,1662700141921,0.351094514131546,0.421589732170105
2,0.28576746125881497,4.10702085206617,14.371898164943655,1,1662700142018,0.34426894783973694,0.42581698298454285
3,0.3104408341656293,4.98091154629314,16.04464038914313,1,1662700142045,0.3486769199371338,0.4314541816711426
4,0.32365790952934037,4.88501421443376,15.09314022801881,1,1662700142066,0.34648433327674866,0.4298759996891022
5,0.3007724816558124,5.481828774218549,18.225832177332148,1,1662700142088,0.35544776916503906,0.42659586668014526
6,0.30755640118041183,4.796311768786164,15.594901456701137,1,1662700142108,0.36200863122940063,0.42965319752693176
7,0.28896683568221754,4.868388507867836,16.847568325182124,1,1662700142125,0.3596002459526062,0.43213677406311035
8,0.27355451157574723,4.164222660093658,15.222642961019433,1,1662700142142,0.3458717465400696,0.43291234970092773
9,0.2959661816934054,4.835474561258179,16.33792933230223,1,1662700142161,0.3410603404045105,0.431350439786911
10,0.3334914596031826,5.000953530516894,14.995746926975185,1,1662700142182,0.3386194407939911,0.4278634190559387
11,0.33807525096960356,3.028189728651891,8.957147025601577,1,1662700142204,0.33108940720558167,0.4255935847759247
12,0.3472771532513566,3.3301604887915413,9.589345160236315,1,1662700142224,0.3325955271720886,0.42240002751350403
13,0.36146778768925797,4.667810816784245,12.91349042918593,1,1662700142240,0.3358471095561981,0.4246197044849396
14,0.30171688120521173,5.552454207833756,18.402862264963137,1,1662700142260,0.34378594160079956,0.4331611394882202
15,0.30548063949015736,3.64194555000994,11.922017565788433,1,1662700142282,0.34892916679382324,0.4392106533050537
16,0.3051495946032388,4.105337065871554,13.453522922779529,1,1662700142302,0.3499066233634949,0.43935877084732056
17,0.2925008975615788,4.222054269668121,14.434329278525622,1,1662700142320,0.3570132851600647,0.4425351917743683
18,0.29607244179553943,5.630389777365887,19.01693296147468,1,1662700142337,0.3569663465023041,0.44546622037887573
19,0.297647716292091,4.0086908274442985,13.467903860920083,1,1662700142358,0.35754671692848206,0.43959200382232666
20,0.25735916630802885,4.327393602814518,16.814608412412767,1,1662700142377,0.352857768535614,0.4348229467868805
21,0.30872540574903484,4.317356323846907,13.984454286721443,1,1662700142398,0.3488544225692749,0.43323445320129395
22,0.2746210366184161,4.7077587775689596,17.142746366187364,1,1662700142418,0.34839898347854614,0.4330930709838867
23,0.292963665142318,4.21734622389987,14.395458296342442,1,1662700142437,0.34067776799201965,0.43456006050109863
24,0.3109952624490357,4.168346981615713,13.403249132448762,1,1662700142456,0.3406992554664612,0.43975427746772766
25,0.3145979857416778,4.164494627339732,13.23751205056753,1,1662700142478,0.341873437166214,0.4400542974472046
26,0.294556902357997,4.057637761602947,13.775395277179404,1,1662700142499,0.3411996364593506,0.4410720467567444
27,0.29186969748602637,3.365121932721218,11.529535137447173,1,1662700142522,0.34499508142471313,0.44286537170410156
28,0.29303656936518335,4.328293639100755,14.770489732654555,1,1662700142541,0.3461010456085205,0.4425121545791626
29,0.29532383485742214,4.607747124828849,15.602354368225646,1,1662700142561,0.35097184777259827,0.43648314476013184
30,0.3248482992238384,4.64839665410571,14.309438175333367,1,1662700142584,0.35110023617744446,0.4337451159954071
31,0.2866544626216702,4.389021578513251,15.31119222206539,1,1662700142608,0.3579375147819519,0.43070706725120544
32,0.30160319640288624,4.161214158313149,13.796982949592264,1,1662700142628,0.35831451416015625,0.42843273282051086
33,0.2930314699121954,4.636532106453404,15.82264221601422,1,1662700142654,0.3610241711139679,0.4309024214744568
34,0.29510532828724834,4.6536665657023875,15.769510475163708,1,1662700142676,0.36302614212036133,0.4321124851703644
35,0.29203338679726754,5.400869627800094,18.49401428730966,1,1662700142693,0.36382997035980225,0.42378583550453186
36,0.3025838835978157,5.1990827649545555,17.18228579505246,1,1662700142712,0.3642079830169678,0.420884907245636
37,0.3103195441798963,4.9995898849293505,16.11110218063166,1,1662700142736,0.3592631220817566,0.4211535155773163
38,0.287799372029758,5.033929486618946,17.49110656884423,1,1662700142756,0.34823983907699585,0.4229404032230377
