FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP,NOSE_x,NOSE_y
1,0.3711090045814471,4.480997779276405,12.074613453074978,1,1662703281788,0.3526782989501953,0.40823203325271606
2,0.2925144278117043,4.291914006724203,14.672486546499407,1,1662703281826,0.3559721112251282,0.4069627523422241
3,0.2142461083458858,4.799984564242161,22.404068859411492,1,1662703281850,0.3675301969051361,0.3887866735458374
4,0.23402356447029432,4.412951572839833,18.856868464628437,1,1662703281872,0.3761069178581238,0.3819408416748047
5,0.2290601739163422,3.611321098219521,15.765818371981394,1,1662703281890,0.38425469398498535,0.3852182924747467
6,0.20092851702116246,3.611813307119829,17.97561322138968,1,1662703281908,0.38545310497283936,0.3866760730743408
7,0.21792836129613072,3.8996285053637476,17.89408446964257,1,1662703281930,0.388500839471817,0.39110833406448364
8,0.1751694186439155,3.6130344219885857,20.62594287267211,1,1662703281945,0.39471834897994995,0.39266666769981384
9,0.21533593843176613,3.4152211091126468,15.859968075857592,1,1662703281964,0.4006425440311432,0.38883695006370544
10,0.20473408858712222,3.260983522548961,15.927897230271387,1,1662703281982,0.4072722792625427,0.38345175981521606
11,0.20270518150660322,3.7433402627554884,18.466919468625164,1,1662703282000,0.3968121409416199,0.38478025794029236
12,0.20909484482048438,3.8918895226495227,18.613034319381967,1,1662703282018,0.39778655767440796,0.3893897235393524
13,0.2073697071859253,3.403461696227194,16.41253075202392,1,1662703282038,0.4012862741947174,0.3951409161090851
14,0.21789369832388195,3.555619861324858,16.318139940145066,1,1662703282058,0.40586113929748535,0.3917880952358246
15,0.22747896459058914,3.804434028394535,16.72433332568424,1,1662703282077,0.4034130275249481,0.3882344365119934
16,0.2207583110433903,3.837697572511323,17.384158967211064,1,1662703282094,0.40409883856773376,0.3883685767650604
17,0.22294659385146248,3.3007838108013874,14.80526682995895,1,1662703282113,0.40530723333358765,0.38816604018211365
18,0.2197047997116086,3.2928705793048483,14.987704336123622,1,1662703282132,0.4063185155391693,0.3877054452896118
19,0.22407092227103736,3.3361535680286236,14.8888286539616,1,1662703282150,0.4035179316997528,0.3892691433429718
20,0.21257953550622005,3.516433322579099,16.541730200912067,1,1662703282168,0.4068230986595154,0.3926016688346863
21,0.2203252710347826,3.3494053193327336,15.202093266931533,1,1662703282185,0.4119827449321747,0.39793121814727783
22,0.22265978450980733,3.5867604540387084,16.10870351794814,1,1662703282204,0.412973552942276,0.39746952056884766
23,0.1796894737723914,3.2173174490010044,17.90487434492856,1,1662703282222,0.42044925689697266,0.3921796381473541
24,0.18408406081106593,3.302538723575038,17.94038391495822,1,1662703282240,0.4214915633201599,0.39025044441223145
25,0.18807540621491056,3.2958349051088383,17.52400790426976,1,1662703282259,0.4201290011405945,0.3877326548099518
26,0.2038196751399412,3.691076992015844,18.1095224957138,1,1662703282277,0.41737908124923706,0.3903694152832031
27,0.20745382673494078,3.0313788538089175,14.612306273251079,1,1662703282296,0.4192502498626709,0.39221081137657166
28,0.22092886315667498,3.1476000244889852,14.247119998335473,1,1662703282314,0.4222649037837982,0.38817816972732544
29,0.21884289172678925,3.411969491493025,15.590954152409214,1,1662703282333,0.4133409261703491,0.3778877556324005
